"","source","target","weight"
"3126","1788_Naubert,Benedikte_HermannvonUnna_Novel_87000.txt",31,0.338861907364562
"11025","1788_Naubert,Benedikte_HermannvonUnna_Novel_88000.txt",31,0.472360229107493
"11026","1788_Naubert,Benedikte_HermannvonUnna_Novel_89000.txt",31,0.530281388073597
"11028","1788_Naubert,Benedikte_HermannvonUnna_Novel_90000.txt",31,0.529539827029269
"3127","1788_Naubert,Benedikte_HermannvonUnna_Novel_91000.txt",31,0.27322887249304
"11029","1788_Naubert,Benedikte_HermannvonUnna_Novel_92000.txt",31,0.650881670391354
"3128","1788_Naubert,Benedikte_HermannvonUnna_Novel_95000.txt",31,0.274886154700898
"3129","1788_Naubert,Benedikte_HermannvonUnna_Novel_99000.txt",31,0.220653408209686
"11042","1789_Schiller,Friedrich_DerGeisterseher_Novel_27000.txt",266,0.698820876651755
"26613","1789_Schiller,Friedrich_DerGeisterseher_Novel_29000.txt",266,0.292465621454724
"11045","1789_Schiller,Friedrich_DerGeisterseher_Novel_30000.txt",266,0.684728342224912
"26614","1789_Schiller,Friedrich_DerGeisterseher_Novel_31000.txt",266,0.247877545392868
"11046","1789_Schiller,Friedrich_DerGeisterseher_Novel_32000.txt",266,0.444464720507609
"11047","1789_Schiller,Friedrich_DerGeisterseher_Novel_33000.txt",266,0.209105911510401
"14911","1791_Klinger,Friedrich_FaustsLeben_Novel_27000.txt",149,0.449963304973356
"2096","1791_Knigge,Adolph_BenjaminNoldmann_Novel_12000.txt",209,0.216918929833496
"2097","1791_Knigge,Adolph_BenjaminNoldmann_Novel_41000.txt",209,0.216793905849897
"2098","1791_Knigge,Adolph_BenjaminNoldmann_Novel_72000.txt",209,0.218930439936228
"2099","1791_Knigge,Adolph_BenjaminNoldmann_Novel_91000.txt",209,0.204491911913703
"11171","1791_Naubert,Benedikte_AlfvonDülmen_Novel_1.txt",31,0.23201251454291
"11172","1791_Naubert,Benedikte_AlfvonDülmen_Novel_1000.txt",31,0.467959249723495
"11174","1791_Naubert,Benedikte_AlfvonDülmen_Novel_100000.txt",31,0.417716248602858
"11176","1791_Naubert,Benedikte_AlfvonDülmen_Novel_12000.txt",31,0.304148156214526
"3130","1791_Naubert,Benedikte_AlfvonDülmen_Novel_13000.txt",31,0.263209507699933
"3131","1791_Naubert,Benedikte_AlfvonDülmen_Novel_16000.txt",31,0.283522811754506
"3132","1791_Naubert,Benedikte_AlfvonDülmen_Novel_17000.txt",31,0.316735373820101
"3133","1791_Naubert,Benedikte_AlfvonDülmen_Novel_18000.txt",31,0.414370590999908
"11178","1791_Naubert,Benedikte_AlfvonDülmen_Novel_2000.txt",31,0.403463615508973
"11179","1791_Naubert,Benedikte_AlfvonDülmen_Novel_20000.txt",31,0.356980721152024
"3134","1791_Naubert,Benedikte_AlfvonDülmen_Novel_21000.txt",31,0.50818071271291
"3135","1791_Naubert,Benedikte_AlfvonDülmen_Novel_22000.txt",31,0.271346968670414
"11182","1791_Naubert,Benedikte_AlfvonDülmen_Novel_25000.txt",31,0.459993179594265
"3136","1791_Naubert,Benedikte_AlfvonDülmen_Novel_26000.txt",31,0.265083860472327
"11183","1791_Naubert,Benedikte_AlfvonDülmen_Novel_27000.txt",31,0.305845873304324
"11184","1791_Naubert,Benedikte_AlfvonDülmen_Novel_28000.txt",31,0.331662053271268
"3137","1791_Naubert,Benedikte_AlfvonDülmen_Novel_29000.txt",31,0.338543349489019
"11185","1791_Naubert,Benedikte_AlfvonDülmen_Novel_3000.txt",31,0.466018831890481
"11187","1791_Naubert,Benedikte_AlfvonDülmen_Novel_31000.txt",31,0.380659297403559
"3138","1791_Naubert,Benedikte_AlfvonDülmen_Novel_32000.txt",31,0.232798440627632
"11189","1791_Naubert,Benedikte_AlfvonDülmen_Novel_35000.txt",31,0.539223108533426
"11192","1791_Naubert,Benedikte_AlfvonDülmen_Novel_39000.txt",31,0.233031780784016
"11193","1791_Naubert,Benedikte_AlfvonDülmen_Novel_4000.txt",31,0.243907330434565
"3139","1791_Naubert,Benedikte_AlfvonDülmen_Novel_40000.txt",31,0.360064522526853
"11194","1791_Naubert,Benedikte_AlfvonDülmen_Novel_41000.txt",31,0.31355815197738
"11195","1791_Naubert,Benedikte_AlfvonDülmen_Novel_42000.txt",31,0.208739805692844
"3140","1791_Naubert,Benedikte_AlfvonDülmen_Novel_45000.txt",31,0.208507652197415
"11197","1791_Naubert,Benedikte_AlfvonDülmen_Novel_47000.txt",31,0.463350420712531
"11198","1791_Naubert,Benedikte_AlfvonDülmen_Novel_48000.txt",31,0.576673299368425
"11199","1791_Naubert,Benedikte_AlfvonDülmen_Novel_49000.txt",31,0.362388459346454
"11200","1791_Naubert,Benedikte_AlfvonDülmen_Novel_5000.txt",31,0.371818598527213
"3141","1791_Naubert,Benedikte_AlfvonDülmen_Novel_50000.txt",31,0.293787960675496
"11201","1791_Naubert,Benedikte_AlfvonDülmen_Novel_51000.txt",31,0.395470193062323
"11202","1791_Naubert,Benedikte_AlfvonDülmen_Novel_52000.txt",31,0.628729125361588
"11203","1791_Naubert,Benedikte_AlfvonDülmen_Novel_53000.txt",31,0.606913358212978
"11204","1791_Naubert,Benedikte_AlfvonDülmen_Novel_54000.txt",31,0.543619317727916
"11205","1791_Naubert,Benedikte_AlfvonDülmen_Novel_55000.txt",31,0.539526006775149
"11206","1791_Naubert,Benedikte_AlfvonDülmen_Novel_56000.txt",31,0.460152215285888
"11207","1791_Naubert,Benedikte_AlfvonDülmen_Novel_57000.txt",31,0.657516877677227
"11209","1791_Naubert,Benedikte_AlfvonDülmen_Novel_59000.txt",31,0.362601745756532
"11210","1791_Naubert,Benedikte_AlfvonDülmen_Novel_6000.txt",31,0.425326566937118
"11211","1791_Naubert,Benedikte_AlfvonDülmen_Novel_60000.txt",31,0.399333788002656
"3142","1791_Naubert,Benedikte_AlfvonDülmen_Novel_61000.txt",31,0.575679257405401
"3143","1791_Naubert,Benedikte_AlfvonDülmen_Novel_62000.txt",31,0.465511360376701
"15011","1791_Naubert,Benedikte_AlfvonDülmen_Novel_62000.txt",150,0.213442794854196
"11213","1791_Naubert,Benedikte_AlfvonDülmen_Novel_64000.txt",31,0.296600270004857
"3144","1791_Naubert,Benedikte_AlfvonDülmen_Novel_65000.txt",31,0.467811777639916
"11214","1791_Naubert,Benedikte_AlfvonDülmen_Novel_66000.txt",31,0.598622328822566
"11215","1791_Naubert,Benedikte_AlfvonDülmen_Novel_67000.txt",31,0.401006072106571
"11218","1791_Naubert,Benedikte_AlfvonDülmen_Novel_7000.txt",31,0.28377409721191
"11220","1791_Naubert,Benedikte_AlfvonDülmen_Novel_71000.txt",31,0.30514026062294
"11221","1791_Naubert,Benedikte_AlfvonDülmen_Novel_72000.txt",31,0.278476521392577
"11222","1791_Naubert,Benedikte_AlfvonDülmen_Novel_73000.txt",31,0.467619401581549
"11223","1791_Naubert,Benedikte_AlfvonDülmen_Novel_74000.txt",31,0.41219183579916
"11224","1791_Naubert,Benedikte_AlfvonDülmen_Novel_75000.txt",31,0.472764684048132
"11226","1791_Naubert,Benedikte_AlfvonDülmen_Novel_77000.txt",31,0.467432844112199
"3145","1791_Naubert,Benedikte_AlfvonDülmen_Novel_78000.txt",31,0.437455764645908
"11227","1791_Naubert,Benedikte_AlfvonDülmen_Novel_79000.txt",31,0.661510174428718
"3146","1791_Naubert,Benedikte_AlfvonDülmen_Novel_8000.txt",31,0.226108460563038
"11228","1791_Naubert,Benedikte_AlfvonDülmen_Novel_80000.txt",31,0.405081191716968
"3147","1791_Naubert,Benedikte_AlfvonDülmen_Novel_81000.txt",31,0.256413270844008
"3148","1791_Naubert,Benedikte_AlfvonDülmen_Novel_82000.txt",31,0.498644486274808
"11229","1791_Naubert,Benedikte_AlfvonDülmen_Novel_83000.txt",31,0.37389206904401
"11230","1791_Naubert,Benedikte_AlfvonDülmen_Novel_84000.txt",31,0.511939975276899
"11231","1791_Naubert,Benedikte_AlfvonDülmen_Novel_85000.txt",31,0.485572241108595
"11232","1791_Naubert,Benedikte_AlfvonDülmen_Novel_86000.txt",31,0.381600339108583
"11233","1791_Naubert,Benedikte_AlfvonDülmen_Novel_87000.txt",31,0.303985478114417
"11234","1791_Naubert,Benedikte_AlfvonDülmen_Novel_88000.txt",31,0.45686285100182
"11235","1791_Naubert,Benedikte_AlfvonDülmen_Novel_89000.txt",31,0.832077124144033
"3149","1791_Naubert,Benedikte_AlfvonDülmen_Novel_90000.txt",31,0.490981171202187
"11237","1791_Naubert,Benedikte_AlfvonDülmen_Novel_91000.txt",31,0.395118337517336
"11238","1791_Naubert,Benedikte_AlfvonDülmen_Novel_92000.txt",31,0.599260104044396
"11239","1791_Naubert,Benedikte_AlfvonDülmen_Novel_93000.txt",31,0.505035311525304
"3150","1791_Naubert,Benedikte_AlfvonDülmen_Novel_94000.txt",31,0.481543240690461
"11240","1791_Naubert,Benedikte_AlfvonDülmen_Novel_95000.txt",31,0.537285078614378
"3151","1791_Naubert,Benedikte_AlfvonDülmen_Novel_96000.txt",31,0.498053967981016
"3152","1791_Naubert,Benedikte_AlfvonDülmen_Novel_97000.txt",31,0.638551261349248
"11241","1791_Naubert,Benedikte_AlfvonDülmen_Novel_98000.txt",31,0.453448451178376
"3153","1791_Naubert,Benedikte_AlfvonDülmen_Novel_99000.txt",31,0.692056234539533
"11242","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_1000.txt",31,0.246182601187575
"3154","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_100000.txt",31,0.279660365424249
"3155","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_101000.txt",31,0.222760420592505
"3156","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_103000.txt",31,0.361550448003106
"3157","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_104000.txt",31,0.488573383751776
"3158","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_105000.txt",31,0.289879452870163
"3159","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_107000.txt",31,0.316812604463946
"11245","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_108000.txt",31,0.346864160789073
"11246","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_109000.txt",31,0.338968681742893
"11247","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_11000.txt",31,0.304876819229504
"11248","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_110000.txt",31,0.352358269704571
"11249","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_111000.txt",31,0.276847729170325
"3160","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_112000.txt",31,0.28276134227033
"3161","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_12000.txt",31,0.263731930715545
"11253","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_13000.txt",31,0.239994124806623
"11254","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_14000.txt",31,0.289870995445641
"3162","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_15000.txt",31,0.22374723909244
"11257","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_2000.txt",31,0.286778708839919
"3163","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_22000.txt",31,0.207848804641426
"3164","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_24000.txt",31,0.308209054555932
"3165","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_25000.txt",31,0.624593118717234
"11260","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_26000.txt",31,0.420712717287557
"11264","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_3000.txt",31,0.212270105199292
"11265","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_30000.txt",31,0.481349890520323
"3166","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_31000.txt",31,0.363320727985157
"3167","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_32000.txt",31,0.359832086414301
"11268","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_35000.txt",31,0.342725564476606
"11269","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_36000.txt",31,0.240219262834935
"11272","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_4000.txt",31,0.358690317224229
"11273","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_40000.txt",31,0.263276230757831
"3168","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_41000.txt",31,0.373285726118759
"3169","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_43000.txt",31,0.27812123899224
"3170","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_44000.txt",31,0.236477322043102
"3171","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_45000.txt",31,0.296848357903985
"3172","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_46000.txt",31,0.273152159857474
"3173","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_47000.txt",31,0.328598130861502
"3174","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_49000.txt",31,0.263030120933136
"3175","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_50000.txt",31,0.246187073968148
"3176","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_51000.txt",31,0.337342475456502
"11277","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_52000.txt",31,0.332045239073529
"11278","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_53000.txt",31,0.395959090655558
"11279","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_54000.txt",31,0.200462485419982
"11280","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_55000.txt",31,0.34734502791384
"11281","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_56000.txt",31,0.304083682451
"11283","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_58000.txt",31,0.298201137753062
"11284","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_59000.txt",31,0.458973838885819
"11286","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_60000.txt",31,0.279856012216207
"11288","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_64000.txt",31,0.306810065674494
"11289","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_65000.txt",31,0.374410945715065
"3177","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_69000.txt",31,0.331430792608824
"11293","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_70000.txt",31,0.474899306207223
"11294","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_71000.txt",31,0.475350520458744
"11295","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_72000.txt",31,0.42571853045964
"11296","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_73000.txt",31,0.383937092619941
"11297","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_74000.txt",31,0.377059536350618
"3178","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_75000.txt",31,0.309920737807568
"11298","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_76000.txt",31,0.579408241786085
"11299","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_77000.txt",31,0.293468572014653
"3179","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_80000.txt",31,0.350215295417321
"3180","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_81000.txt",31,0.28479313475914
"3181","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_82000.txt",31,0.225126341851393
"3182","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_83000.txt",31,0.32398434109804
"11305","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_87000.txt",31,0.388636164461063
"11307","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_9000.txt",31,0.390073065959213
"11308","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_90000.txt",31,0.455095547686289
"11309","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_91000.txt",31,0.301486905170283
"11310","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_92000.txt",31,0.353561032758049
"11312","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_94000.txt",31,0.327909346732787
"3183","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_95000.txt",31,0.428794361416713
"3184","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_96000.txt",31,0.267879115911757
"11315","1791_Naubert,Benedikte_DieAmtmanninvonHohenweiler_Novel_99000.txt",31,0.327681906666899
"11316","1792_Jacobi,Friedrich_EduardAllwill_Novel_1.txt",20,0.329238151075315
"11317","1792_Jacobi,Friedrich_EduardAllwill_Novel_1000.txt",266,0.475043940600595
"2011","1792_Jacobi,Friedrich_EduardAllwill_Novel_10000.txt",20,0.229652572098291
"11318","1792_Jacobi,Friedrich_EduardAllwill_Novel_11000.txt",20,0.536016976662651
"2012","1792_Jacobi,Friedrich_EduardAllwill_Novel_12000.txt",20,0.452885152206064
"11319","1792_Jacobi,Friedrich_EduardAllwill_Novel_13000.txt",20,0.58218155605022
"11320","1792_Jacobi,Friedrich_EduardAllwill_Novel_14000.txt",20,0.351861163431575
"11321","1792_Jacobi,Friedrich_EduardAllwill_Novel_15000.txt",20,0.492512283979917
"2013","1792_Jacobi,Friedrich_EduardAllwill_Novel_16000.txt",20,0.355483537387948
"11324","1792_Jacobi,Friedrich_EduardAllwill_Novel_19000.txt",20,0.492732040582769
"11325","1792_Jacobi,Friedrich_EduardAllwill_Novel_2000.txt",20,0.285984405912625
"11327","1792_Jacobi,Friedrich_EduardAllwill_Novel_22000.txt",20,0.251433248429632
"11328","1792_Jacobi,Friedrich_EduardAllwill_Novel_23000.txt",20,0.373542329668963
"11329","1792_Jacobi,Friedrich_EduardAllwill_Novel_24000.txt",20,0.266970837075043
"11330","1792_Jacobi,Friedrich_EduardAllwill_Novel_25000.txt",266,0.268863160466926
"11331","1792_Jacobi,Friedrich_EduardAllwill_Novel_26000.txt",20,0.330638887110349
"11332","1792_Jacobi,Friedrich_EduardAllwill_Novel_29000.txt",20,0.610116014766493
"11333","1792_Jacobi,Friedrich_EduardAllwill_Novel_3000.txt",20,0.355391625475149
"2014","1792_Jacobi,Friedrich_EduardAllwill_Novel_30000.txt",20,0.259234326092865
"11334","1792_Jacobi,Friedrich_EduardAllwill_Novel_31000.txt",20,0.246366444100883
"11335","1792_Jacobi,Friedrich_EduardAllwill_Novel_32000.txt",20,0.261639262162827
"11336","1792_Jacobi,Friedrich_EduardAllwill_Novel_33000.txt",20,0.49991340744874
"11337","1792_Jacobi,Friedrich_EduardAllwill_Novel_34000.txt",20,0.451415261059042
"2015","1792_Jacobi,Friedrich_EduardAllwill_Novel_35000.txt",20,0.3074357743889
"771","1792_Jacobi,Friedrich_EduardAllwill_Novel_35000.txt",77,0.235037997581232
"11338","1792_Jacobi,Friedrich_EduardAllwill_Novel_36000.txt",20,0.267601205377472
"2016","1792_Jacobi,Friedrich_EduardAllwill_Novel_37000.txt",20,0.385542856597445
"2017","1792_Jacobi,Friedrich_EduardAllwill_Novel_38000.txt",20,0.361829154325751
"2018","1792_Jacobi,Friedrich_EduardAllwill_Novel_39000.txt",20,0.208360819708097
"2019","1792_Jacobi,Friedrich_EduardAllwill_Novel_4000.txt",20,0.526298627723786
"11339","1792_Jacobi,Friedrich_EduardAllwill_Novel_40000.txt",20,0.242150880422088
"11340","1792_Jacobi,Friedrich_EduardAllwill_Novel_41000.txt",20,0.413009988185589
"11341","1792_Jacobi,Friedrich_EduardAllwill_Novel_42000.txt",20,0.216372781335895
"2020","1792_Jacobi,Friedrich_EduardAllwill_Novel_43000.txt",20,0.219158316029883
"15012","1792_Jacobi,Friedrich_EduardAllwill_Novel_43000.txt",150,0.246794798334674
"20910","1792_Jacobi,Friedrich_EduardAllwill_Novel_43000.txt",209,0.256523053850564
"2021","1792_Jacobi,Friedrich_EduardAllwill_Novel_44000.txt",20,0.212455926199293
"26615","1792_Jacobi,Friedrich_EduardAllwill_Novel_44000.txt",266,0.387675873734236
"2022","1792_Jacobi,Friedrich_EduardAllwill_Novel_45000.txt",20,0.295638675279477
"772","1792_Jacobi,Friedrich_EduardAllwill_Novel_45000.txt",77,0.270703071579613
"26616","1792_Jacobi,Friedrich_EduardAllwill_Novel_45000.txt",266,0.247235910574545
"11342","1792_Jacobi,Friedrich_EduardAllwill_Novel_46000.txt",266,0.446626756151754
"11344","1792_Jacobi,Friedrich_EduardAllwill_Novel_5000.txt",20,0.479420214108524
"2023","1792_Jacobi,Friedrich_EduardAllwill_Novel_7000.txt",20,0.216826807897379
"11345","1792_Jacobi,Friedrich_EduardAllwill_Novel_8000.txt",20,0.279079122796729
"2024","1795_Goethe,Johann_WilhelmMeistersLehrjahre_Novel_121000.txt",20,0.23619059663042
"16610","1795_Paul,Jean_Hesperus_Novel_100000.txt",166,0.303376685837684
"11461","1795_Paul,Jean_Hesperus_Novel_101000.txt",166,0.687922545658543
"16611","1795_Paul,Jean_Hesperus_Novel_102000.txt",166,0.421335865066795
"11473","1795_Paul,Jean_Hesperus_Novel_115000.txt",166,0.396118743946035
"16612","1795_Paul,Jean_Hesperus_Novel_117000.txt",166,0.289037278145651
"16613","1795_Paul,Jean_Hesperus_Novel_118000.txt",166,0.272726233622171
"16614","1795_Paul,Jean_Hesperus_Novel_124000.txt",166,0.229719779975432
"16615","1795_Paul,Jean_Hesperus_Novel_133000.txt",166,0.393562731080737
"11484","1795_Paul,Jean_Hesperus_Novel_134000.txt",166,0.807154867341117
"16616","1795_Paul,Jean_Hesperus_Novel_135000.txt",166,0.366947072211497
"11485","1795_Paul,Jean_Hesperus_Novel_136000.txt",166,0.406000508705679
"16617","1795_Paul,Jean_Hesperus_Novel_145000.txt",166,0.27418458622986
"16618","1795_Paul,Jean_Hesperus_Novel_149000.txt",166,0.236560222571492
"16619","1795_Paul,Jean_Hesperus_Novel_150000.txt",166,0.36868415568805
"16620","1795_Paul,Jean_Hesperus_Novel_151000.txt",166,0.231529034717667
"11490","1795_Paul,Jean_Hesperus_Novel_152000.txt",166,0.390124304926012
"11491","1795_Paul,Jean_Hesperus_Novel_154000.txt",166,0.357897409157308
"16621","1795_Paul,Jean_Hesperus_Novel_155000.txt",166,0.545989181324203
"11492","1795_Paul,Jean_Hesperus_Novel_156000.txt",166,0.42554463308652
"16622","1795_Paul,Jean_Hesperus_Novel_157000.txt",166,0.397213571938004
"11493","1795_Paul,Jean_Hesperus_Novel_158000.txt",166,0.560369567148704
"11496","1795_Paul,Jean_Hesperus_Novel_161000.txt",166,0.458129902600435
"16623","1795_Paul,Jean_Hesperus_Novel_166000.txt",166,0.509036710577839
"16624","1795_Paul,Jean_Hesperus_Novel_167000.txt",166,0.344366116670986
"11501","1795_Paul,Jean_Hesperus_Novel_170000.txt",166,0.224662668262308
"16625","1795_Paul,Jean_Hesperus_Novel_171000.txt",166,0.351445315590192
"11502","1795_Paul,Jean_Hesperus_Novel_172000.txt",166,0.688899102800506
"16626","1795_Paul,Jean_Hesperus_Novel_173000.txt",166,0.299449410978777
"11504","1795_Paul,Jean_Hesperus_Novel_176000.txt",166,0.47367267757024
"20911","1795_Paul,Jean_Hesperus_Novel_177000.txt",209,0.289481718449342
"16627","1795_Paul,Jean_Hesperus_Novel_18000.txt",166,0.367565695428496
"11509","1795_Paul,Jean_Hesperus_Novel_182000.txt",166,0.344594621002529
"11510","1795_Paul,Jean_Hesperus_Novel_183000.txt",166,0.487647109913122
"11512","1795_Paul,Jean_Hesperus_Novel_185000.txt",166,0.463268759239674
"11513","1795_Paul,Jean_Hesperus_Novel_186000.txt",166,0.6204683813353
"16628","1795_Paul,Jean_Hesperus_Novel_189000.txt",166,0.305743337762869
"16629","1795_Paul,Jean_Hesperus_Novel_190000.txt",166,0.409585060765723
"11517","1795_Paul,Jean_Hesperus_Novel_191000.txt",166,0.65569879271746
"16630","1795_Paul,Jean_Hesperus_Novel_193000.txt",166,0.338748176586746
"11519","1795_Paul,Jean_Hesperus_Novel_194000.txt",166,0.32428116291539
"11520","1795_Paul,Jean_Hesperus_Novel_195000.txt",166,0.575293677793943
"16631","1795_Paul,Jean_Hesperus_Novel_196000.txt",166,0.655016422408515
"11521","1795_Paul,Jean_Hesperus_Novel_197000.txt",166,0.613458201076705
"16632","1795_Paul,Jean_Hesperus_Novel_198000.txt",166,0.375047776612955
"16633","1795_Paul,Jean_Hesperus_Novel_199000.txt",166,0.468116940260941
"16634","1795_Paul,Jean_Hesperus_Novel_200000.txt",166,0.357688016804317
"11523","1795_Paul,Jean_Hesperus_Novel_201000.txt",166,0.693700513816911
"11524","1795_Paul,Jean_Hesperus_Novel_202000.txt",166,0.370852418439888
"11525","1795_Paul,Jean_Hesperus_Novel_204000.txt",77,0.464511327310159
"11526","1795_Paul,Jean_Hesperus_Novel_205000.txt",77,0.30660650829948
"16635","1795_Paul,Jean_Hesperus_Novel_207000.txt",166,0.340514505108456
"16636","1795_Paul,Jean_Hesperus_Novel_209000.txt",166,0.26568822697676
"16637","1795_Paul,Jean_Hesperus_Novel_212000.txt",166,0.471756117305201
"15013","1795_Paul,Jean_Hesperus_Novel_213000.txt",150,0.241021546342086
"16638","1795_Paul,Jean_Hesperus_Novel_213000.txt",166,0.511031506478978
"11530","1795_Paul,Jean_Hesperus_Novel_214000.txt",166,0.628511798081245
"16639","1795_Paul,Jean_Hesperus_Novel_215000.txt",166,0.407352913709693
"16640","1795_Paul,Jean_Hesperus_Novel_216000.txt",166,0.262509330033245
"16641","1795_Paul,Jean_Hesperus_Novel_217000.txt",166,0.345163388125687
"11531","1795_Paul,Jean_Hesperus_Novel_218000.txt",166,0.579504411341484
"11532","1795_Paul,Jean_Hesperus_Novel_219000.txt",166,0.544378470058575
"16642","1795_Paul,Jean_Hesperus_Novel_220000.txt",166,0.58643534601165
"11533","1795_Paul,Jean_Hesperus_Novel_221000.txt",166,0.58879258925627
"11534","1795_Paul,Jean_Hesperus_Novel_222000.txt",166,0.672945671263205
"16643","1795_Paul,Jean_Hesperus_Novel_223000.txt",166,0.387225584932661
"11540","1795_Paul,Jean_Hesperus_Novel_23000.txt",166,0.329714239555481
"11541","1795_Paul,Jean_Hesperus_Novel_230000.txt",166,0.301055409002722
"11542","1795_Paul,Jean_Hesperus_Novel_231000.txt",166,0.232127306984696
"11543","1795_Paul,Jean_Hesperus_Novel_232000.txt",166,0.424111133197469
"16644","1795_Paul,Jean_Hesperus_Novel_233000.txt",166,0.518886172903118
"11544","1795_Paul,Jean_Hesperus_Novel_234000.txt",166,0.494344851822903
"11545","1795_Paul,Jean_Hesperus_Novel_235000.txt",166,0.318217020552548
"16645","1795_Paul,Jean_Hesperus_Novel_240000.txt",166,0.335604807897007
"16646","1795_Paul,Jean_Hesperus_Novel_241000.txt",166,0.201149640062512
"16647","1795_Paul,Jean_Hesperus_Novel_242000.txt",166,0.372824703021347
"16648","1795_Paul,Jean_Hesperus_Novel_246000.txt",166,0.336145320153334
"11552","1795_Paul,Jean_Hesperus_Novel_248000.txt",166,0.350842157034464
"16649","1795_Paul,Jean_Hesperus_Novel_249000.txt",166,0.366257992849262
