"","source","target","weight","count.source","count.target","count.diff","abs.diff","page.diff"
"1","1891_0000600.txt","1891_0000300.txt",20.8119021950543,300,300,0,0,1
"2","1891_0000600.txt","1891_0000001.txt",16.2012269893989,300,299,0.00334448160535117,0.00334448160535117,2
"3","1891_0000900.txt","1891_0000600.txt",41.6210388901655,300,300,0,0,1
"4","1891_0001200.txt","1891_0000900.txt",44.3659409331597,300,300,0,0,1
"5","1891_0001200.txt","1891_0000600.txt",39.2061097869354,300,300,0,0,2
"6","1891_0001500.txt","1891_0000300.txt",15.8967151531858,300,300,0,0,4
"7","1891_0001500.txt","1891_0001200.txt",14.6813246815144,300,300,0,0,1
"8","1891_0001800.txt","1891_0001500.txt",15.1915063928094,300,300,0,0,1
"9","1891_0001800.txt","1891_0000001.txt",14.944223793573,300,299,0.00334448160535117,0.00334448160535117,6
"10","1891_0002100.txt","1891_0000001.txt",18.9020944703312,300,299,0.00334448160535117,0.00334448160535117,7
"11","1891_0002400.txt","1891_0000001.txt",16.1853363194541,299,299,0,0,8
"12","1891_0002400.txt","1891_0000300.txt",15.4851407634173,299,300,-0.00334448160535117,0.00334448160535117,7
"13","1891_0002700.txt","1891_0000600.txt",15.0779418772867,300,300,0,0,7
"14","1891_0002700.txt","1891_0001200.txt",13.7728961829543,300,300,0,0,5
"15","1891_0003000.txt","1891_0000001.txt",22.894100734846,300,299,0.00334448160535117,0.00334448160535117,10
"16","1891_0003000.txt","1891_0001500.txt",21.8447772777054,300,300,0,0,5
"17","1891_0003300.txt","1891_0000300.txt",22.4568326866938,300,300,0,0,10
"18","1891_0003600.txt","1891_0003300.txt",31.0484702338109,300,300,0,0,1
"19","1891_0003900.txt","1891_0002100.txt",23.443418874806,300,300,0,0,6
"20","1891_0004200.txt","1891_0003000.txt",35.3718312005483,300,300,0,0,4
"21","1891_0004500.txt","1891_0004200.txt",21.15800017755,300,300,0,0,1
"22","1891_0004800.txt","1891_0004500.txt",20.6123451018686,300,300,0,0,1
"23","1891_0004800.txt","1891_0001500.txt",20.0420217117353,300,300,0,0,11
"24","1891_0005100.txt","1891_0004200.txt",15.7730954080657,300,300,0,0,3
"25","1891_0005100.txt","1891_0003600.txt",14.873311147602,300,300,0,0,5
"26","1891_0005400.txt","1891_0003900.txt",18.5456846316402,299,300,-0.00334448160535117,0.00334448160535117,5
"27","1891_0005700.txt","1891_0003900.txt",19.3840924931005,300,300,0,0,6
"28","1891_0005700.txt","1891_0003300.txt",17.6960597895184,300,300,0,0,8
"29","1891_0006000.txt","1891_0004200.txt",29.0645491575803,300,300,0,0,6
"30","1891_0006000.txt","1891_0003000.txt",27.7283371923315,300,300,0,0,10
"31","1891_0006300.txt","1891_0004200.txt",21.7450940853925,300,300,0,0,7
"32","1891_0006300.txt","1891_0006000.txt",20.0437995187894,300,300,0,0,1
"33","1891_0006600.txt","1891_0003900.txt",19.7429093705874,300,300,0,0,9
"34","1891_0006600.txt","1891_0005700.txt",19.5232336535687,300,300,0,0,3
"35","1891_0006900.txt","1891_0003300.txt",19.8268654457386,300,300,0,0,12
"36","1891_0007200.txt","1891_0004200.txt",20.2244253772675,300,300,0,0,10
"37","1891_0007500.txt","1891_0006900.txt",11.3962500404967,300,300,0,0,2
"38","1891_0007800.txt","1891_0003900.txt",15.146462581872,300,300,0,0,13
"39","1891_0008100.txt","1891_0007800.txt",12.8198565385585,300,300,0,0,1
"40","1891_0008400.txt","1891_0005700.txt",12.9483823229207,300,300,0,0,9
"41","1891_0008400.txt","1891_0002700.txt",12.5222628036484,300,300,0,0,19
"42","1891_0008700.txt","1891_0005400.txt",16.6367070496449,300,299,0.00334448160535117,0.00334448160535117,11
"43","1891_0009000.txt","1891_0002100.txt",16.7522623937149,300,300,0,0,23
"44","1891_0009300.txt","1891_0001500.txt",11.4165386680643,300,300,0,0,26
"45","1891_0009600.txt","1891_0004800.txt",23.0434255704958,300,300,0,0,16
"46","1891_0009900.txt","1891_0003300.txt",25.7416217761499,300,300,0,0,22
"47","1891_0010200.txt","1891_0001500.txt",17.3746740134613,300,300,0,0,29
"48","1891_0010200.txt","1891_0003300.txt",17.2877087025808,300,300,0,0,23
"49","1891_0010500.txt","1891_0002400.txt",24.1879033740329,300,299,0.00334448160535117,0.00334448160535117,27
"50","1891_0010800.txt","1891_0003300.txt",24.6470795623175,300,300,0,0,25
"51","1891_0011100.txt","1891_0006000.txt",14.3943421602183,300,300,0,0,17
"52","1891_0011100.txt","1891_0010500.txt",13.4740567391555,300,300,0,0,2
"53","1891_0011400.txt","1891_0000001.txt",12.8145643367693,300,299,0.00334448160535117,0.00334448160535117,38
"54","1891_0011700.txt","1891_0004200.txt",21.6240149806635,300,300,0,0,25
"55","1891_0012000.txt","1891_0006000.txt",22.5932333933472,300,300,0,0,20
"56","1891_0012000.txt","1891_0003900.txt",21.6392283876718,300,300,0,0,27
"57","1891_0012300.txt","1891_0003300.txt",23.0830071002416,300,300,0,0,30
"58","1891_0012300.txt","1891_0010500.txt",22.6567384919497,300,300,0,0,6
"59","1891_0012600.txt","1891_0009900.txt",14.1474055529639,300,300,0,0,9
"60","1891_0012600.txt","1891_0007200.txt",13.8367707517095,300,300,0,0,18
"61","1891_0012900.txt","1891_0010200.txt",19.7052759098729,300,300,0,0,9
"62","1891_0013200.txt","1891_0006000.txt",16.1744622858908,300,300,0,0,24
"63","1891_0013200.txt","1891_0004200.txt",15.4140609874244,300,300,0,0,30
"64","1891_0013500.txt","1891_0006000.txt",20.4619478985055,300,300,0,0,25
"65","1891_0013800.txt","1891_0010800.txt",15.294662850015,300,300,0,0,10
"66","1891_0013800.txt","1891_0006600.txt",15.1458909882229,300,300,0,0,24
"67","1891_0014100.txt","1891_0008700.txt",12.0879081835189,300,300,0,0,18
"68","1891_0014100.txt","1891_0005700.txt",11.6012107349494,300,300,0,0,28
"69","1891_0014400.txt","1891_0003900.txt",11.3353883663056,300,300,0,0,35
"70","1891_0014700.txt","1891_0001200.txt",19.8243011129285,300,300,0,0,45
"71","1891_0015000.txt","1891_0006300.txt",17.8029429073064,300,300,0,0,29
"72","1891_0015300.txt","1891_0007200.txt",16.7394987026296,300,300,0,0,27
"73","1891_0015600.txt","1891_0013500.txt",18.9983991813904,300,300,0,0,7
"74","1891_0015900.txt","1891_0008100.txt",15.520376572096,300,300,0,0,26
"75","1891_0016200.txt","1891_0003900.txt",16.3555849216813,300,300,0,0,41
"76","1891_0016200.txt","1891_0015900.txt",16.1998143389937,300,300,0,0,1
"77","1891_0016500.txt","1891_0016200.txt",19.3196990256163,300,300,0,0,1
"78","1891_0016800.txt","1891_0007200.txt",15.1354919083904,300,300,0,0,32
"79","1891_0016800.txt","1891_0013500.txt",14.2688207155454,300,300,0,0,11
"80","1891_0017100.txt","1891_0006600.txt",22.1583160108463,300,300,0,0,35
"81","1891_0017400.txt","1891_0017100.txt",20.2324718599483,300,300,0,0,1
"82","1891_0017700.txt","1891_0007200.txt",15.3116018250148,300,300,0,0,35
"83","1891_0018000.txt","1891_0006600.txt",14.7017948347942,300,300,0,0,38
"84","1891_0018300.txt","1891_0002100.txt",12.560767111535,300,300,0,0,54
"85","1891_0018300.txt","1891_0011700.txt",12.4924999075272,300,300,0,0,22
"86","1891_0018600.txt","1891_0004200.txt",21.4463481944651,300,300,0,0,48
"87","1891_0018600.txt","1891_0007200.txt",19.6535429213437,300,300,0,0,38
"88","1891_0018900.txt","1891_0007200.txt",20.2334503271912,300,300,0,0,39
"89","1891_0019200.txt","1891_0005700.txt",17.8859856572608,300,300,0,0,45
"90","1891_0019500.txt","1891_0001500.txt",25.4098806945007,300,300,0,0,60
"91","1891_0019500.txt","1891_0003000.txt",24.8321508900974,300,300,0,0,55
"92","1891_0019800.txt","1891_0012000.txt",21.6313230447042,300,300,0,0,26
"93","1891_0020100.txt","1891_0006000.txt",25.0925234941945,300,300,0,0,47
"94","1891_0020400.txt","1891_0004200.txt",30.7968304170415,300,300,0,0,54
"95","1891_0020700.txt","1891_0020400.txt",26.7115544456518,300,300,0,0,1
"96","1891_0021000.txt","1891_0012300.txt",24.4687352680641,300,300,0,0,29
"97","1891_0021300.txt","1891_0020100.txt",23.1050704565883,299,300,-0.00334448160535117,0.00334448160535117,4
"98","1891_0021300.txt","1891_0004200.txt",22.6011177791535,299,300,-0.00334448160535117,0.00334448160535117,57
"99","1891_0021600.txt","1891_0004200.txt",23.1327855212215,300,300,0,0,58
"100","1891_0021900.txt","1891_0020100.txt",24.4536700237467,300,300,0,0,6
"101","1891_0022200.txt","1891_0007200.txt",20.3900025686681,300,300,0,0,50
"102","1891_0022500.txt","1891_0022200.txt",30.9505981737244,300,300,0,0,1
"103","1891_0022800.txt","1891_0021600.txt",28.9979865988592,300,300,0,0,4
"104","1891_0023100.txt","1891_0022500.txt",29.5803783859776,300,300,0,0,2
