"","source","target","weight","count.source","count.target","count.diff","abs.diff","page.diff"
"1","1881_0000600.txt","1881_0000001.txt",15.5104909193133,300,299,0.00334448160535117,0.00334448160535117,2
"2","1881_0000600.txt","1881_0000300.txt",13.9812158831069,300,300,0,0,1
"3","1881_0000900.txt","1881_0000600.txt",23.3077602507633,300,300,0,0,1
"4","1881_0001200.txt","1881_0000300.txt",21.0359003166702,300,300,0,0,3
"5","1881_0001500.txt","1881_0000001.txt",17.5062392489379,300,299,0.00334448160535117,0.00334448160535117,5
"6","1881_0001800.txt","1881_0000300.txt",17.3613772705442,300,300,0,0,5
"7","1881_0001800.txt","1881_0000001.txt",16.3893805458741,300,299,0.00334448160535117,0.00334448160535117,6
"8","1881_0002100.txt","1881_0000001.txt",19.5070173873624,299,299,0,0,7
"9","1881_0002400.txt","1881_0000300.txt",11.2143184556278,300,300,0,0,7
"10","1881_0002400.txt","1881_0000001.txt",10.8770674574715,300,299,0.00334448160535117,0.00334448160535117,8
"11","1881_0002700.txt","1881_0001200.txt",21.6723478335648,300,300,0,0,5
"12","1881_0003000.txt","1881_0000001.txt",28.1584449974405,300,299,0.00334448160535117,0.00334448160535117,10
"13","1881_0003000.txt","1881_0002700.txt",25.9351810746017,300,300,0,0,1
"14","1881_0003300.txt","1881_0003000.txt",24.2702910128446,300,300,0,0,1
"15","1881_0003600.txt","1881_0000300.txt",15.7009361935835,300,300,0,0,11
"16","1881_0003600.txt","1881_0001800.txt",15.1073000368226,300,300,0,0,6
"17","1881_0003900.txt","1881_0003000.txt",31.711234651814,300,300,0,0,3
"18","1881_0003900.txt","1881_0002700.txt",31.6394377127061,300,300,0,0,4
"19","1881_0004200.txt","1881_0003900.txt",22.3627530662983,300,300,0,0,1
"20","1881_0004500.txt","1881_0004200.txt",22.9686430669506,300,300,0,0,1
"21","1881_0004500.txt","1881_0003900.txt",21.0779061431636,300,300,0,0,2
"22","1881_0004800.txt","1881_0003300.txt",17.1749750487152,300,300,0,0,5
"23","1881_0004800.txt","1881_0003900.txt",15.84821617045,300,300,0,0,3
"24","1881_0005100.txt","1881_0003600.txt",17.8805368334028,299,300,-0.00334448160535117,0.00334448160535117,5
"25","1881_0005400.txt","1881_0003900.txt",22.1513870325452,300,300,0,0,5
"26","1881_0005400.txt","1881_0003000.txt",21.208764652343,300,300,0,0,8
"27","1881_0005700.txt","1881_0003900.txt",27.3272048092646,300,300,0,0,6
"28","1881_0006000.txt","1881_0001200.txt",19.0832955436668,300,300,0,0,16
"29","1881_0006300.txt","1881_0005100.txt",15.0849950063537,300,299,0.00334448160535117,0.00334448160535117,4
"30","1881_0006600.txt","1881_0003900.txt",27.0413867803447,300,300,0,0,9
"31","1881_0006900.txt","1881_0003300.txt",12.6021438999369,300,300,0,0,12
"32","1881_0007200.txt","1881_0006300.txt",15.7671429587739,300,300,0,0,3
"33","1881_0007200.txt","1881_0006600.txt",15.2936185158363,300,300,0,0,2
"34","1881_0007500.txt","1881_0006600.txt",14.8017328818585,300,300,0,0,3
"35","1881_0007500.txt","1881_0003600.txt",14.7719623623525,300,300,0,0,13
"36","1881_0007800.txt","1881_0005400.txt",10.8731975547194,300,300,0,0,8
"37","1881_0008100.txt","1881_0002700.txt",12.5999065969534,300,300,0,0,18
"38","1881_0008400.txt","1881_0005700.txt",9.84931441302916,300,300,0,0,9
"39","1881_0008700.txt","1881_0001800.txt",16.0840669993346,300,300,0,0,23
"40","1881_0009000.txt","1881_0001500.txt",15.2498663998257,300,300,0,0,25
"41","1881_0009000.txt","1881_0006600.txt",15.0423036464866,300,300,0,0,8
"42","1881_0009300.txt","1881_0004500.txt",17.0876482251493,300,300,0,0,16
"43","1881_0009300.txt","1881_0005400.txt",15.4968943749422,300,300,0,0,13
"44","1881_0009600.txt","1881_0006600.txt",20.2653309471991,300,300,0,0,10
"45","1881_0009600.txt","1881_0001500.txt",20.0350724370528,300,300,0,0,27
"46","1881_0009900.txt","1881_0003900.txt",18.6870242795144,300,300,0,0,20
"47","1881_0010200.txt","1881_0003300.txt",24.4551973381726,300,300,0,0,23
"48","1881_0010200.txt","1881_0003900.txt",23.3682268313022,300,300,0,0,21
"49","1881_0010500.txt","1881_0004200.txt",12.719131526421,300,300,0,0,21
"50","1881_0010500.txt","1881_0009600.txt",12.6210949376059,300,300,0,0,3
"51","1881_0010800.txt","1881_0002100.txt",12.881537301798,300,299,0.00334448160535117,0.00334448160535117,29
"52","1881_0010800.txt","1881_0001500.txt",12.2428404252272,300,300,0,0,31
"53","1881_0011100.txt","1881_0003900.txt",21.2309533272738,300,300,0,0,24
"54","1881_0011100.txt","1881_0005400.txt",20.7136018876358,300,300,0,0,19
"55","1881_0011400.txt","1881_0003600.txt",23.638810760888,300,300,0,0,26
"56","1881_0011700.txt","1881_0003000.txt",16.9794109394151,300,300,0,0,29
"57","1881_0012000.txt","1881_0005400.txt",18.8307638746425,300,300,0,0,22
"58","1881_0012300.txt","1881_0010200.txt",13.4350980535121,300,300,0,0,7
"59","1881_0012300.txt","1881_0005700.txt",12.8972968874486,300,300,0,0,22
"60","1881_0012600.txt","1881_0006600.txt",16.2446623800579,300,300,0,0,20
"61","1881_0012900.txt","1881_0005400.txt",18.7330872958735,300,300,0,0,25
"62","1881_0013200.txt","1881_0004200.txt",12.3302910892351,300,300,0,0,30
"63","1881_0013500.txt","1881_0006000.txt",12.4218078226512,300,300,0,0,25
"64","1881_0013500.txt","1881_0001800.txt",12.3045297219068,300,300,0,0,39
"65","1881_0013800.txt","1881_0001200.txt",12.8289966889235,300,300,0,0,42
"66","1881_0013800.txt","1881_0004500.txt",12.1678749960932,300,300,0,0,31
"67","1881_0014100.txt","1881_0006000.txt",15.6351445023704,300,300,0,0,27
"68","1881_0014400.txt","1881_0006300.txt",14.6051228864884,300,300,0,0,27
"69","1881_0014400.txt","1881_0006600.txt",13.8996679928146,300,300,0,0,26
"70","1881_0014700.txt","1881_0009600.txt",14.8625803224452,300,300,0,0,17
"71","1881_0014700.txt","1881_0012900.txt",14.4524702703102,300,300,0,0,6
"72","1881_0015000.txt","1881_0007500.txt",17.7619163797228,300,300,0,0,25
"73","1881_0015300.txt","1881_0015000.txt",15.5919189817643,300,300,0,0,1
"74","1881_0015300.txt","1881_0009600.txt",14.5534880361477,300,300,0,0,19
"75","1881_0015600.txt","1881_0015300.txt",17.8926361158487,300,300,0,0,1
"76","1881_0015900.txt","1881_0002100.txt",13.8571234202897,300,299,0.00334448160535117,0.00334448160535117,46
"77","1881_0016200.txt","1881_0003900.txt",26.2091724016125,300,300,0,0,41
"78","1881_0016500.txt","1881_0016200.txt",14.2663546112496,300,300,0,0,1
"79","1881_0016800.txt","1881_0006600.txt",12.3980205921568,300,300,0,0,34
"80","1881_0017100.txt","1881_0005100.txt",14.7122106065982,300,299,0.00334448160535117,0.00334448160535117,40
"81","1881_0017400.txt","1881_0001200.txt",10.3907278884218,300,300,0,0,54
"82","1881_0017400.txt","1881_0009600.txt",10.1604404782956,300,300,0,0,26
"83","1881_0017700.txt","1881_0006600.txt",25.4038280250639,300,300,0,0,37
"84","1881_0017700.txt","1881_0003900.txt",23.6538128571633,300,300,0,0,46
"85","1881_0018000.txt","1881_0005400.txt",19.6308617705142,300,300,0,0,42
"86","1881_0018300.txt","1881_0001200.txt",19.7841416940002,300,300,0,0,57
"87","1881_0018600.txt","1881_0011400.txt",28.1660119788219,300,300,0,0,24
"88","1881_0018900.txt","1881_0018300.txt",21.4982773384602,300,300,0,0,2
"89","1881_0018900.txt","1881_0016200.txt",20.1629352954838,300,300,0,0,9
"90","1881_0019200.txt","1881_0006600.txt",32.032865205608,300,300,0,0,42
"91","1881_0019200.txt","1881_0003900.txt",30.6533645771502,300,300,0,0,51
"92","1881_0019500.txt","1881_0003900.txt",27.5574463781931,300,300,0,0,52
"93","1881_0019500.txt","1881_0019200.txt",27.3055324229943,300,300,0,0,1
"94","1881_0019800.txt","1881_0006600.txt",23.134482165078,300,300,0,0,44
"95","1881_0019800.txt","1881_0019200.txt",22.4596067488991,300,300,0,0,2
"96","1881_0020100.txt","1881_0002100.txt",19.5151649266599,299,299,0,0,60
