"","X","source","target","weight","count.source","count.target","count.diff","abs.diff","page.diff","roll.mean"
"41",41,"1860_0011100.txt","1860_0000600.txt",15.566516327568,296,296,0,0,35,24.45
"43",43,"1860_0011400.txt","1860_0004800.txt",17.6623768982793,293,295,-0.0068259385665529,0.0068259385665529,22,24.35
"44",44,"1860_0011700.txt","1860_0000900.txt",23.4773949050459,295,295,0,0,36,25.5
"46",46,"1860_0012000.txt","1860_0011700.txt",18.0190363656869,297,295,0.00677966101694915,0.00677966101694915,1,24.15
"47",47,"1860_0012300.txt","1860_0008100.txt",18.2266517363604,297,294,0.0102040816326531,0.0102040816326531,14,26.35
"48",48,"1860_0012600.txt","1860_0001200.txt",12.0592298133738,293,292,0.00342465753424658,0.00342465753424658,38,25.15
"50",50,"1860_0012900.txt","1860_0011400.txt",12.2294039075279,298,293,0.0170648464163823,0.0170648464163823,5,23.65
"52",52,"1860_0013200.txt","1860_0001500.txt",22.4468182867719,295,295,0,0,39,22.35
"53",53,"1860_0013500.txt","1860_0001500.txt",18.8310787218876,295,295,0,0,40,22.55
"55",55,"1860_0013800.txt","1860_0000300.txt",17.0995931417124,295,294,0.00340136054421769,0.00340136054421769,45,22.7
"57",57,"1860_0014100.txt","1860_0000900.txt",28.8350395174115,295,295,0,0,44,21.35
"58",58,"1860_0014400.txt","1860_0006600.txt",21.7892390260143,293,291,0.00687285223367698,0.00687285223367698,26,20.5
"59",59,"1860_0014700.txt","1860_0001500.txt",30.2812276754643,297,295,0.00677966101694915,0.00677966101694915,44,18.9
"60",60,"1860_0015000.txt","1860_0014700.txt",29.8545584301886,295,297,-0.00677966101694915,0.00677966101694915,1,18.9
"62",62,"1860_0015300.txt","1860_0000900.txt",28.5409853637185,292,295,-0.0102739726027397,0.0102739726027397,48,18.45
"63",63,"1860_0015600.txt","1860_0014700.txt",18.7562896798324,294,297,-0.0102040816326531,0.0102040816326531,3,16.6
"65",65,"1860_0015900.txt","1860_0015000.txt",18.7328418104228,300,295,0.0169491525423729,0.0169491525423729,3,16.75
"67",67,"1860_0016200.txt","1860_0015900.txt",35.5948957678879,300,300,0,0,1,14.85
"68",68,"1860_0016500.txt","1860_0015000.txt",28.0818646632574,293,295,-0.0068259385665529,0.0068259385665529,5,12.95
"69",69,"1860_0016800.txt","1860_0015600.txt",22.9718729019156,295,294,0.00340136054421769,0.00340136054421769,4,12.95
"70",70,"1860_0017100.txt","1860_0014700.txt",11.2293965327241,299,297,0.00673400673400673,0.00673400673400673,8,14.1
"71",71,"1860_0017400.txt","1860_0015900.txt",13.5966618748093,298,300,-0.00671140939597315,0.00671140939597315,5,14.3
"72",72,"1860_0017700.txt","1860_0016500.txt",21.3967312009471,296,293,0.0102389078498294,0.0102389078498294,4,12.15
"73",73,"1860_0018000.txt","1860_0017700.txt",21.7130484743249,296,296,0,0,1,12.35
"75",75,"1860_0018300.txt","1860_0016800.txt",26.9888630874291,299,295,0.0135593220338983,0.0135593220338983,5,10
"76",76,"1860_0018600.txt","1860_0018300.txt",25.3196002150815,298,299,-0.00335570469798658,0.00335570469798658,1,10.3
"77",77,"1860_0018900.txt","1860_0016500.txt",27.7498799604534,298,293,0.0170648464163823,0.0170648464163823,8,11.45
"78",78,"1860_0019200.txt","1860_0018900.txt",36.5748558014263,295,298,-0.0101694915254237,0.0101694915254237,1,11.7
"79",79,"1860_0019500.txt","1860_0018900.txt",31.8871361060389,297,298,-0.00336700336700337,0.00336700336700337,2,11.5
"81",81,"1860_0019800.txt","1860_0006300.txt",22.3002478682599,296,293,0.0102389078498294,0.0102389078498294,45,11.8
"83",83,"1860_0020100.txt","1860_0000001.txt",13.5132054144484,300,294,0.0204081632653061,0.0204081632653061,67,11.5
"84",84,"1860_0020400.txt","1860_0011400.txt",15.2586607266108,300,293,0.0238907849829352,0.0238907849829352,30,12.65
"85",85,"1860_0020700.txt","1860_0020400.txt",11.8127585587779,300,300,0,0,1,16.2
"87",87,"1860_0021000.txt","1860_0019500.txt",26.4694615296335,298,297,0.00336700336700337,0.00336700336700337,5,17.65
"89",89,"1860_0021300.txt","1860_0021000.txt",27.3759992052593,298,298,0,0,1,17.5
"90",90,"1860_0021600.txt","1860_0018900.txt",16.271729975891,298,298,0,0,9,17.65
"91",91,"1860_0021900.txt","1860_0014100.txt",15.7493367655912,295,295,0,0,26,17.9
"93",93,"1860_0022200.txt","1860_0020400.txt",13.5358776593523,297,300,-0.0101010101010101,0.0101010101010101,6,18.05
"94",94,"1860_0022500.txt","1860_0022200.txt",21.6309263268473,296,297,-0.00337837837837838,0.00337837837837838,1,19.7
"95",95,"1860_0022800.txt","1860_0019800.txt",13.029861205747,299,296,0.0101351351351351,0.0101351351351351,10,21.65
"97",97,"1860_0023100.txt","1860_0022500.txt",23.7195004458983,294,296,-0.00680272108843537,0.00680272108843537,2,19.1
"98",98,"1860_0023400.txt","1860_0015000.txt",27.2691715159124,296,295,0.00338983050847458,0.00338983050847458,28,21.95
"100",100,"1860_0023700.txt","1860_0001200.txt",26.7674714622575,297,292,0.0171232876712329,0.0171232876712329,75,25.65
"101",101,"1860_0024000.txt","1860_0015000.txt",26.6390366660267,296,295,0.00338983050847458,0.00338983050847458,30,28.3
"102",102,"1860_0024300.txt","1860_0023700.txt",24.2668386189313,295,297,-0.00677966101694915,0.00677966101694915,2,30.45
"103",103,"1860_0024600.txt","1860_0023400.txt",27.2393503172944,298,296,0.00675675675675676,0.00675675675675676,4,34.45
"104",104,"1860_0024900.txt","1860_0021000.txt",9.86475314217708,300,298,0.00671140939597315,0.00671140939597315,13,34.65
"106",106,"1860_0025200.txt","1860_0024000.txt",11.4921868796178,300,296,0.0135135135135135,0.0135135135135135,4,34.4
"107",107,"1860_0025500.txt","1860_0015000.txt",8.20711370714407,300,295,0.0169491525423729,0.0169491525423729,35,34.45
"108",108,"1860_0025800.txt","1860_0000600.txt",15.2649832998581,299,296,0.0101351351351351,0.0101351351351351,84,34.1
"109",109,"1860_0026100.txt","1860_0021300.txt",23.6084185597312,297,298,-0.00336700336700337,0.00336700336700337,16,36.05
"110",110,"1860_0026400.txt","1860_0000300.txt",17.4573142851257,300,294,0.0204081632653061,0.0204081632653061,87,38.7
"111",111,"1860_0026700.txt","1860_0004200.txt",12.5184620356126,300,297,0.0101010101010101,0.0101010101010101,75,37.1
"112",112,"1860_0027000.txt","1860_0009600.txt",15.2993506836435,300,298,0.00671140939597315,0.00671140939597315,58,36.6
"114",114,"1860_0027300.txt","1860_0014100.txt",13.4432955388333,300,295,0.0169491525423729,0.0169491525423729,44,36.55
"116",116,"1860_0027600.txt","1860_0000900.txt",18.6784434115794,300,295,0.0169491525423729,0.0169491525423729,89,37.85
"117",117,"1860_0027900.txt","1860_0018900.txt",22.7037308729825,300,298,0.00671140939597315,0.00671140939597315,30,37.3
"119",119,"1860_0028200.txt","1860_0027900.txt",53.1044152604311,300,300,0,0,1,37.15
"120",120,"1860_0028500.txt","1860_0027900.txt",56.0678724948046,300,300,0,0,2,35.6
"122",122,"1860_0028800.txt","1860_0027900.txt",39.7080473749022,296,300,-0.0135135135135135,0.0135135135135135,3,34.25
"123",123,"1860_0029100.txt","1860_0016800.txt",30.9505182697176,294,295,-0.00340136054421769,0.00340136054421769,41,33.55
"124",124,"1860_0029400.txt","1860_0005100.txt",23.0055564263563,295,294,0.00340136054421769,0.00340136054421769,81,29.4
"125",125,"1860_0029700.txt","1860_0016800.txt",29.8956218177775,295,295,0,0,43,28.4
"127",127,"1860_0030000.txt","1860_0024000.txt",23.2999236817067,297,296,0.00337837837837838,0.00337837837837838,20,25.55
"129",129,"1860_0030300.txt","1860_0030000.txt",27.1190596857798,297,297,0,0,1,23.4
"131",131,"1860_0030600.txt","1860_0021600.txt",26.1760247514104,300,298,0.00671140939597315,0.00671140939597315,30,19
"132",132,"1860_0030900.txt","1860_0030300.txt",27.426546917349,299,297,0.00673400673400673,0.00673400673400673,2,21.55
"133",133,"1860_0031200.txt","1860_0030900.txt",24.3514239477466,296,299,-0.0101351351351351,0.0101351351351351,1,26.35
"134",134,"1860_0031500.txt","1860_0030300.txt",27.5929313651944,298,297,0.00336700336700337,0.00336700336700337,4,26.35
"135",135,"1860_0031800.txt","1860_0014700.txt",26.283763934108,298,297,0.00336700336700337,0.00336700336700337,57,29.5
"136",136,"1860_0032100.txt","1860_0031500.txt",30.1956668353869,299,298,0.00335570469798658,0.00335570469798658,2,27.5
"137",137,"1860_0032400.txt","1860_0031200.txt",23.0422759378809,298,296,0.00675675675675676,0.00675675675675676,4,23.55
"138",138,"1860_0032700.txt","1860_0016200.txt",24.0594936512874,295,300,-0.0169491525423729,0.0169491525423729,55,27.35
"139",139,"1860_0033000.txt","1860_0032700.txt",23.9781559115501,295,295,0,0,1,29.85
"140",140,"1860_0033300.txt","1860_0033000.txt",32.330339703653,295,295,0,0,1,30.9
"141",141,"1860_0033600.txt","1860_0033300.txt",38.7938090962889,295,295,0,0,1,29.5
"143",143,"1860_0033900.txt","1860_0009600.txt",22.3419192840794,292,298,-0.0205479452054795,0.0205479452054795,81,30.2
"145",145,"1860_0034200.txt","1860_0005100.txt",26.9765775699558,292,294,-0.00684931506849315,0.00684931506849315,97,33.85
"147",147,"1860_0034500.txt","1860_0033900.txt",24.9963043521307,293,292,0.00342465753424658,0.00342465753424658,2,33.7
"149",149,"1860_0034800.txt","1860_0015000.txt",31.5003381911379,297,295,0.00677966101694915,0.00677966101694915,66,32.15
"151",151,"1860_0035100.txt","1860_0034800.txt",32.2491075174436,290,297,-0.0241379310344828,0.0241379310344828,1,32.1
"152",152,"1860_0035400.txt","1860_0034800.txt",23.0318972967028,295,297,-0.00677966101694915,0.00677966101694915,2,32.05
"153",153,"1860_0035700.txt","1860_0000001.txt",17.6167343017243,297,294,0.0102040816326531,0.0102040816326531,119,31.1
"154",154,"1860_0036000.txt","1860_0015000.txt",22.9936395926969,295,295,0,0,70,36.7
"155",155,"1860_0036300.txt","1860_0029700.txt",20.0018482477965,296,295,0.00338983050847458,0.00338983050847458,22,36.9
"157",157,"1860_0036600.txt","1860_0036000.txt",28.4958856607701,296,295,0.00338983050847458,0.00338983050847458,2,41
"158",158,"1860_0036900.txt","1860_0032100.txt",16.429778224246,294,299,-0.0170068027210884,0.0170068027210884,16,40.35
"159",159,"1860_0037200.txt","1860_0015000.txt",28.3359094799907,298,295,0.0101694915254237,0.0101694915254237,74,35.6
"160",160,"1860_0037500.txt","1860_0037200.txt",45.399695301406,298,298,0,0,1,35.65
"161",161,"1860_0037800.txt","1860_0030000.txt",26.9898868089003,298,297,0.00336700336700337,0.00336700336700337,26,33.45
"163",163,"1860_0038100.txt","1860_0037800.txt",21.5040869839917,296,298,-0.00675675675675676,0.00675675675675676,1,33.45
"164",164,"1860_0038400.txt","1860_0037500.txt",23.049174090248,298,298,0,0,3,37.8
"166",166,"1860_0038700.txt","1860_0027900.txt",33.231645338179,293,300,-0.0238907849829352,0.0238907849829352,36,32.25
"167",167,"1860_0039000.txt","1860_0005100.txt",25.3905475287587,294,294,0,0,113,34.6
"168",168,"1860_0039300.txt","1860_0037800.txt",32.818602954722,291,298,-0.0240549828178694,0.0240549828178694,5,34
"169",169,"1860_0039600.txt","1860_0014700.txt",32.6774793397984,296,297,-0.00337837837837838,0.00337837837837838,83,39.1
"170",170,"1860_0039900.txt","1860_0019500.txt",23.9894652251377,295,297,-0.00677966101694915,0.00677966101694915,68,40.5
"171",171,"1860_0040200.txt","1860_0039600.txt",24.0079338921836,298,296,0.00675675675675676,0.00675675675675676,2,36.95
"172",172,"1860_0040500.txt","1860_0039600.txt",23.7515516524884,297,296,0.00337837837837838,0.00337837837837838,3,36.95
"174",174,"1860_0040800.txt","1860_0034200.txt",32.4549453599696,297,292,0.0171232876712329,0.0171232876712329,22,35.8
"175",175,"1860_0041100.txt","1860_0040800.txt",32.954276964203,300,297,0.0101010101010101,0.0101010101010101,1,37.2
"177",177,"1860_0041400.txt","1860_0014700.txt",31.3743711500984,294,297,-0.0102040816326531,0.0102040816326531,89,37.55
"179",179,"1860_0041700.txt","1860_0039300.txt",23.0110458228529,297,291,0.0206185567010309,0.0206185567010309,8,40.55
"180",180,"1860_0042000.txt","1860_0006900.txt",22.4120264102515,300,293,0.0238907849829352,0.0238907849829352,117,39.95
"181",181,"1860_0042300.txt","1860_0039300.txt",13.823182487356,297,291,0.0206185567010309,0.0206185567010309,10,41.65
"183",183,"1860_0042600.txt","1860_0011400.txt",10.2885040788254,297,293,0.0136518771331058,0.0136518771331058,104,38.3
"184",184,"1860_0042900.txt","1860_0029700.txt",17.3874950533587,298,295,0.0101694915254237,0.0101694915254237,44,35.1
"186",186,"1860_0043200.txt","1860_0042300.txt",14.8372406481804,293,297,-0.0136518771331058,0.0136518771331058,3,39.55
"187",187,"1860_0043500.txt","1860_0043200.txt",9.97874859955374,296,293,0.0102389078498294,0.0102389078498294,1,44
"188",188,"1860_0043800.txt","1860_0042900.txt",13.2695435882691,297,298,-0.00336700336700337,0.00336700336700337,3,44.15
"190",190,"1860_0044100.txt","1860_0035400.txt",11.2438480811559,300,295,0.0169491525423729,0.0169491525423729,29,44.15
"191",191,"1860_0044400.txt","1860_0041400.txt",16.801022421335,298,294,0.0136054421768707,0.0136054421768707,10,39.75
"193",193,"1860_0044700.txt","1860_0015900.txt",24.3916033061784,292,300,-0.0273972602739726,0.0273972602739726,96,39.45
"195",195,"1860_0045000.txt","1860_0014700.txt",23.4871397696426,293,297,-0.0136518771331058,0.0136518771331058,101,39.15
"197",197,"1860_0045300.txt","1860_0033600.txt",18.8150222313367,295,295,0,0,39,44.75
"198",198,"1860_0045600.txt","1860_0040800.txt",18.8250597353942,300,297,0.0101010101010101,0.0101010101010101,16,40.75
"199",199,"1860_0045900.txt","1860_0044700.txt",25.9248739691638,294,292,0.00684931506849315,0.00684931506849315,4,42.65
"200",200,"1860_0046200.txt","1860_0018900.txt",23.1802483439836,294,298,-0.0136054421768707,0.0136054421768707,91,46.05
"201",201,"1860_0046500.txt","1860_0018900.txt",21.7846912307722,297,298,-0.00336700336700337,0.00336700336700337,92,47.35
"203",203,"1860_0046800.txt","1860_0039300.txt",24.4151047506208,296,291,0.0171821305841924,0.0171821305841924,25,47.5
"204",204,"1860_0047100.txt","1860_0046800.txt",30.4414700556763,288,296,-0.0277777777777778,0.0277777777777778,1,51.95
"205",205,"1860_0047400.txt","1860_0047100.txt",49.0579726431579,289,288,0.00347222222222222,0.00347222222222222,1,57.4
"206",206,"1860_0047700.txt","1860_0047100.txt",33.5268775549772,300,288,0.0416666666666667,0.0416666666666667,2,52.65
"207",207,"1860_0048000.txt","1860_0014700.txt",27.3822467050875,299,297,0.00673400673400673,0.00673400673400673,111,47.8
"208",208,"1860_0048300.txt","1860_0011700.txt",15.6258491356114,291,295,-0.013745704467354,0.013745704467354,122,46
"210",210,"1860_0048600.txt","1860_0041400.txt",23.5047504081698,294,294,0,0,24,47.2
"211",211,"1860_0048900.txt","1860_0024300.txt",18.2973484451154,293,295,-0.0068259385665529,0.0068259385665529,82,49.05
"213",213,"1860_0049200.txt","1860_0027900.txt",17.1780427024169,293,300,-0.0238907849829352,0.0238907849829352,71,44.8
"214",214,"1860_0049500.txt","1860_0041400.txt",21.3600458076054,299,294,0.0170068027210884,0.0170068027210884,27,40.55
"216",216,"1860_0049800.txt","1860_0048000.txt",21.5361187559232,300,299,0.00334448160535117,0.00334448160535117,6,40.15
"217",217,"1860_0050100.txt","1860_0014700.txt",27.8025885910028,298,297,0.00336700336700337,0.00336700336700337,118,40.65
"219",219,"1860_0050400.txt","1860_0014700.txt",24.325133147421,298,297,0.00336700336700337,0.00336700336700337,119,41.2
"220",220,"1860_0050700.txt","1860_0050400.txt",26.2792639078327,298,298,0,0,1,41.55
"221",221,"1860_0051000.txt","1860_0049800.txt",25.7703565945725,297,300,-0.0101010101010101,0.0101010101010101,4,36.7
"222",222,"1860_0051300.txt","1860_0050400.txt",32.995636138494,295,298,-0.0101694915254237,0.0101694915254237,3,35.75
"223",223,"1860_0051600.txt","1860_0039600.txt",26.3497580625588,296,296,0,0,40,34.6
"224",224,"1860_0051900.txt","1860_0039600.txt",36.4857843616034,292,296,-0.0136986301369863,0.0136986301369863,41,30.55
"226",226,"1860_0052200.txt","1860_0050400.txt",25.5817154947567,300,298,0.00671140939597315,0.00671140939597315,6,32.1
"227",227,"1860_0052500.txt","1860_0050400.txt",33.4803979155318,295,298,-0.0101694915254237,0.0101694915254237,7,33.1
"229",229,"1860_0052800.txt","1860_0047700.txt",24.3677110619815,298,300,-0.00671140939597315,0.00671140939597315,17,38.05
"230",230,"1860_0053100.txt","1860_0049800.txt",24.6789285726558,300,300,0,0,11,39.15
"231",231,"1860_0053400.txt","1860_0049800.txt",25.8535516990261,298,300,-0.00671140939597315,0.00671140939597315,12,36.75
"232",232,"1860_0053700.txt","1860_0051000.txt",31.8231273687533,297,297,0,0,9,43.8
"233",233,"1860_0054000.txt","1860_0049800.txt",23.0670936102243,300,300,0,0,14,43.65
"235",235,"1860_0054300.txt","1860_0023400.txt",28.0084369419031,300,296,0.0135135135135135,0.0135135135135135,103,46.6
"236",236,"1860_0054600.txt","1860_0054300.txt",24.7778031054413,298,300,-0.00671140939597315,0.00671140939597315,1,47.3
"238",238,"1860_0054900.txt","1860_0054600.txt",19.7927301131305,299,298,0.00335570469798658,0.00335570469798658,1,52.4
"239",239,"1860_0055200.txt","1860_0024600.txt",32.267952129706,296,298,-0.00675675675675676,0.00675675675675676,102,55.25
"241",241,"1860_0055500.txt","1860_0041400.txt",30.5156789296185,293,294,-0.00341296928327645,0.00341296928327645,47,62.2
"243",243,"1860_0055800.txt","1860_0024300.txt",28.8497289949026,296,295,0.00338983050847458,0.00338983050847458,105,61.4
"244",244,"1860_0056100.txt","1860_0014100.txt",22.9805403795161,292,295,-0.0102739726027397,0.0102739726027397,140,62.3
"245",245,"1860_0056400.txt","1860_0035100.txt",20.523931717375,297,290,0.0241379310344828,0.0241379310344828,71,61.75
"246",246,"1860_0056700.txt","1860_0014100.txt",32.9691064440904,298,295,0.0101694915254237,0.0101694915254237,142,64.65
"248",248,"1860_0057000.txt","1860_0056700.txt",29.4342316286083,295,298,-0.0101694915254237,0.0101694915254237,1,64
"250",250,"1860_0057300.txt","1860_0038700.txt",22.2706501303867,295,293,0.0068259385665529,0.0068259385665529,62,66.55
"251",251,"1860_0057600.txt","1860_0041400.txt",32.7750297091522,295,294,0.00340136054421769,0.00340136054421769,54,66.55
"253",253,"1860_0057900.txt","1860_0015000.txt",19.5474368236222,295,295,0,0,143,66.55
"255",255,"1860_0058200.txt","1860_0039300.txt",28.5973095557495,298,291,0.0240549828178694,0.0240549828178694,63,64.8
"257",257,"1860_0058500.txt","1860_0014700.txt",36.4180998604994,295,297,-0.00677966101694915,0.00677966101694915,146,62.7
"258",258,"1860_0058800.txt","1860_0058500.txt",43.4751066405354,297,295,0.00677966101694915,0.00677966101694915,1,57.5
"259",259,"1860_0059100.txt","1860_0050400.txt",17.5786764580459,290,298,-0.0275862068965517,0.0275862068965517,29,51.9
"260",260,"1860_0059400.txt","1860_0059100.txt",21.1955100687426,293,290,0.0103448275862069,0.0103448275862069,1,48.4
"262",262,"1860_0059700.txt","1860_0039600.txt",31.2460598316897,300,296,0.0135135135135135,0.0135135135135135,67,41.35
"263",263,"1860_0060000.txt","1860_0059700.txt",40.1604331523341,300,300,0,0,1,41.65
"264",264,"1860_0060300.txt","1860_0014100.txt",26.5886525109836,298,295,0.0101694915254237,0.0101694915254237,154,39.8
"266",266,"1860_0060600.txt","1860_0060300.txt",36.9106118441052,299,298,0.00335570469798658,0.00335570469798658,1,41.4
"267",267,"1860_0060900.txt","1860_0060600.txt",29.7616563118259,298,299,-0.00335570469798658,0.00335570469798658,1,34.75
"268",268,"1860_0061200.txt","1860_0041100.txt",26.3288496003421,294,300,-0.0204081632653061,0.0204081632653061,67,33
"270",270,"1860_0061500.txt","1860_0060000.txt",28.5829924504971,298,300,-0.00671140939597315,0.00671140939597315,5,26.45
"271",271,"1860_0061800.txt","1860_0061500.txt",34.5469234916528,300,298,0.00671140939597315,0.00671140939597315,1,32.15
"272",272,"1860_0062100.txt","1860_0053700.txt",32.6182115197018,300,297,0.0101010101010101,0.0101010101010101,28,30.9
"273",273,"1860_0062400.txt","1860_0062100.txt",33.5099498396021,300,300,0,0,1,34.85
"274",274,"1860_0062700.txt","1860_0062400.txt",37.0877728072137,300,300,0,0,1,32.15
"275",275,"1860_0063000.txt","1860_0060900.txt",29.2315901983848,300,298,0.00671140939597315,0.00671140939597315,7,32.45
"276",276,"1860_0063300.txt","1860_0055800.txt",29.1971099811718,299,296,0.0101351351351351,0.0101351351351351,25,24.8
"277",277,"1860_0063600.txt","1860_0037800.txt",24.2596441742049,300,298,0.00671140939597315,0.00671140939597315,86,24.8
"279",279,"1860_0063900.txt","1860_0060900.txt",32.4432146640855,298,298,0,0,10,24.85
"280",280,"1860_0064200.txt","1860_0055800.txt",31.0382725694483,300,296,0.0135135135135135,0.0135135135135135,28,21.65
"282",282,"1860_0064500.txt","1860_0060000.txt",23.2852760258136,300,300,0,0,15,21.45
"284",284,"1860_0064800.txt","1860_0030300.txt",24.1741655560698,300,297,0.0101010101010101,0.0101010101010101,115,21.6
"286",286,"1860_0065100.txt","1860_0063900.txt",30.2349446597084,298,298,0,0,4,27.1
"287",287,"1860_0065400.txt","1860_0041400.txt",31.5204682680953,298,294,0.0136054421768707,0.0136054421768707,80,28.4
"289",289,"1860_0065700.txt","1860_0061800.txt",33.5591457789212,297,300,-0.0101010101010101,0.0101010101010101,13,31.15
"290",290,"1860_0066000.txt","1860_0063900.txt",31.359194902317,296,298,-0.00675675675675676,0.00675675675675676,7,39.15
"291",291,"1860_0066300.txt","1860_0066000.txt",47.4662776033501,296,296,0,0,1,45.95
"292",292,"1860_0066600.txt","1860_0066300.txt",18.6582031170195,298,296,0.00675675675675676,0.00675675675675676,1,47.45
"294",294,"1860_0066900.txt","1860_0066300.txt",33.0411256043047,293,296,-0.0102389078498294,0.0102389078498294,2,54.7
"296",296,"1860_0067200.txt","1860_0066300.txt",35.2042282370729,294,296,-0.00680272108843537,0.00680272108843537,3,54.25
"297",297,"1860_0067500.txt","1860_0067200.txt",45.628798921689,298,294,0.0136054421768707,0.0136054421768707,1,54.35
"299",299,"1860_0067800.txt","1860_0066600.txt",42.784764461225,298,298,0,0,4,49.35
"300",300,"1860_0068100.txt","1860_0026700.txt",19.7626544989158,299,300,-0.00334448160535117,0.00334448160535117,138,53.15
"301",301,"1860_0068400.txt","1860_0060300.txt",25.0759131279744,296,298,-0.00675675675675676,0.00675675675675676,27,51.8
"303",303,"1860_0068700.txt","1860_0051900.txt",25.2687848127996,296,292,0.0136986301369863,0.0136986301369863,56,51.55
"305",305,"1860_0069000.txt","1860_0018900.txt",25.2447345031332,294,298,-0.0136054421768707,0.0136054421768707,167,51.25
"306",306,"1860_0069300.txt","1860_0021000.txt",28.6413199687506,297,298,-0.00336700336700337,0.00336700336700337,161,57.5
"307",307,"1860_0069600.txt","1860_0034800.txt",29.7659313029472,299,297,0.00673400673400673,0.00673400673400673,116,59.95
"309",309,"1860_0069900.txt","1860_0023400.txt",28.4064837782688,296,296,0,0,155,62.2
"310",310,"1860_0070200.txt","1860_0064500.txt",24.0174986055149,298,300,-0.00671140939597315,0.00671140939597315,19,67.35
