"","source","target","weight","count.source","count.target","count.diff","abs.diff","page.diff"
"1","1867_0000600.txt","1867_0000001.txt",7.45014289104118,300,299,0.00334448160535117,0.00334448160535117,2
"2","1867_0000600.txt","1867_0000300.txt",6.10691531267273,300,300,0,0,1
"3","1867_0000900.txt","1867_0000300.txt",13.9053957035153,300,300,0,0,2
"4","1867_0000900.txt","1867_0000001.txt",13.1242214862778,300,299,0.00334448160535117,0.00334448160535117,3
"5","1867_0001200.txt","1867_0000600.txt",7.8220960362985,300,300,0,0,2
"6","1867_0001500.txt","1867_0000900.txt",12.5186643217263,300,300,0,0,2
"7","1867_0001800.txt","1867_0000001.txt",13.7662129980002,298,299,-0.00335570469798658,0.00335570469798658,6
"8","1867_0001800.txt","1867_0000300.txt",10.1938234142521,298,300,-0.00671140939597315,0.00671140939597315,5
"9","1867_0002100.txt","1867_0000900.txt",23.6358877256408,300,300,0,0,4
"10","1867_0002100.txt","1867_0000300.txt",22.7910813993033,300,300,0,0,6
"11","1867_0002400.txt","1867_0000001.txt",20.6824993260571,299,299,0,0,8
"12","1867_0002700.txt","1867_0002400.txt",14.9708635052134,300,299,0.00334448160535117,0.00334448160535117,1
"13","1867_0003000.txt","1867_0000300.txt",22.1746051835125,300,300,0,0,9
"14","1867_0003300.txt","1867_0000300.txt",16.7277634198352,300,300,0,0,10
"15","1867_0003600.txt","1867_0002400.txt",18.1073771549148,300,299,0.00334448160535117,0.00334448160535117,4
"16","1867_0003900.txt","1867_0000300.txt",16.5377929327027,300,300,0,0,12
"17","1867_0003900.txt","1867_0003300.txt",16.3201738125188,300,300,0,0,2
"18","1867_0004200.txt","1867_0003600.txt",17.109900715688,300,300,0,0,2
"19","1867_0004200.txt","1867_0000300.txt",16.027381874867,300,300,0,0,13
"20","1867_0004500.txt","1867_0000001.txt",11.9899219593676,300,299,0.00334448160535117,0.00334448160535117,15
"21","1867_0004800.txt","1867_0002100.txt",14.6718097768253,300,300,0,0,9
"22","1867_0005100.txt","1867_0003900.txt",21.4090492320249,300,300,0,0,4
"23","1867_0005400.txt","1867_0005100.txt",20.4424209870419,300,300,0,0,1
"24","1867_0005700.txt","1867_0002400.txt",31.8962200662564,300,299,0.00334448160535117,0.00334448160535117,11
"25","1867_0006000.txt","1867_0003000.txt",14.1638840684011,300,300,0,0,10
"26","1867_0006000.txt","1867_0004500.txt",14.1563319962339,300,300,0,0,5
"27","1867_0006300.txt","1867_0000001.txt",27.396165760292,300,299,0.00334448160535117,0.00334448160535117,21
"28","1867_0006300.txt","1867_0005700.txt",26.1035454050455,300,300,0,0,2
"29","1867_0006600.txt","1867_0004200.txt",18.3018842072556,300,300,0,0,8
"30","1867_0006600.txt","1867_0000900.txt",17.919903947211,300,300,0,0,19
"31","1867_0006900.txt","1867_0006300.txt",21.082355350064,300,300,0,0,2
"32","1867_0007200.txt","1867_0006300.txt",21.2399265976504,300,300,0,0,3
"33","1867_0007500.txt","1867_0005100.txt",16.9411941625923,299,300,-0.00334448160535117,0.00334448160535117,8
"34","1867_0007800.txt","1867_0006300.txt",30.5039773560744,300,300,0,0,5
"35","1867_0007800.txt","1867_0002700.txt",29.1074789787556,300,300,0,0,17
"36","1867_0008100.txt","1867_0005700.txt",22.4518805795263,300,300,0,0,8
"37","1867_0008100.txt","1867_0007500.txt",20.361107408919,300,299,0.00334448160535117,0.00334448160535117,2
"38","1867_0008400.txt","1867_0007800.txt",18.0283353621737,300,300,0,0,2
"39","1867_0008400.txt","1867_0003900.txt",17.1577488670941,300,300,0,0,15
"40","1867_0008700.txt","1867_0000300.txt",22.9985105213336,298,300,-0.00671140939597315,0.00671140939597315,28
"41","1867_0009000.txt","1867_0003600.txt",18.8445906055766,300,300,0,0,18
"42","1867_0009300.txt","1867_0003900.txt",26.6862067717258,300,300,0,0,18
"43","1867_0009600.txt","1867_0009300.txt",16.4253762117226,300,300,0,0,1
"44","1867_0009900.txt","1867_0009300.txt",27.9228516419349,300,300,0,0,2
"45","1867_0010200.txt","1867_0006300.txt",25.4630270710411,298,300,-0.00671140939597315,0.00671140939597315,13
"46","1867_0010200.txt","1867_0005700.txt",24.8505852769831,298,300,-0.00671140939597315,0.00671140939597315,15
"47","1867_0010500.txt","1867_0008700.txt",17.9318747417876,299,298,0.00335570469798658,0.00335570469798658,6
"48","1867_0010500.txt","1867_0003900.txt",16.6381603475483,299,300,-0.00334448160535117,0.00334448160535117,22
"49","1867_0010800.txt","1867_0010200.txt",22.4556528724066,299,298,0.00335570469798658,0.00335570469798658,2
"50","1867_0010800.txt","1867_0005700.txt",21.5904391446645,299,300,-0.00334448160535117,0.00334448160535117,17
"51","1867_0011100.txt","1867_0005700.txt",25.5762073950564,300,300,0,0,18
"52","1867_0011100.txt","1867_0007500.txt",24.5973749714629,300,299,0.00334448160535117,0.00334448160535117,12
"53","1867_0011400.txt","1867_0009000.txt",24.9278809496362,300,300,0,0,8
"54","1867_0011700.txt","1867_0011100.txt",29.4315148466223,299,300,-0.00334448160535117,0.00334448160535117,2
"55","1867_0012000.txt","1867_0011100.txt",17.5472350545832,300,300,0,0,3
"56","1867_0012300.txt","1867_0003600.txt",18.1306153677655,300,300,0,0,29
"57","1867_0012600.txt","1867_0012000.txt",42.1080496073422,300,300,0,0,2
"58","1867_0012900.txt","1867_0008100.txt",25.0890218289189,300,300,0,0,16
"59","1867_0013200.txt","1867_0012000.txt",46.3461579428078,300,300,0,0,4
"60","1867_0013200.txt","1867_0012600.txt",41.860963356327,300,300,0,0,2
"61","1867_0013500.txt","1867_0013200.txt",23.0356657973494,299,300,-0.00334448160535117,0.00334448160535117,1
"62","1867_0013500.txt","1867_0012600.txt",22.7443012042583,299,300,-0.00334448160535117,0.00334448160535117,3
"63","1867_0013800.txt","1867_0013200.txt",43.3422137622599,300,300,0,0,2
"64","1867_0014100.txt","1867_0013200.txt",45.4277130127423,300,300,0,0,3
"65","1867_0014100.txt","1867_0013800.txt",44.1022869615796,300,300,0,0,1
"66","1867_0014400.txt","1867_0012000.txt",25.4362104384747,300,300,0,0,8
"67","1867_0014700.txt","1867_0013200.txt",37.4967354918629,300,300,0,0,5
"68","1867_0015000.txt","1867_0011100.txt",22.2745435354663,299,300,-0.00334448160535117,0.00334448160535117,13
"69","1867_0015300.txt","1867_0009900.txt",19.6021730162316,296,300,-0.0135135135135135,0.0135135135135135,18
"70","1867_0015300.txt","1867_0008700.txt",19.4624545641949,296,298,-0.00675675675675676,0.00675675675675676,22
"71","1867_0015600.txt","1867_0011100.txt",17.5479923570771,300,300,0,0,15
"72","1867_0015600.txt","1867_0005700.txt",17.2700090699916,300,300,0,0,33
"73","1867_0015900.txt","1867_0013200.txt",19.3995396072365,299,300,-0.00334448160535117,0.00334448160535117,9
"74","1867_0016200.txt","1867_0003900.txt",22.4023687300981,300,300,0,0,41
"75","1867_0016500.txt","1867_0015900.txt",27.0244268322453,300,299,0.00334448160535117,0.00334448160535117,2
"76","1867_0016800.txt","1867_0015900.txt",23.3366433657282,300,299,0.00334448160535117,0.00334448160535117,3
"77","1867_0017100.txt","1867_0016800.txt",24.2165852268397,300,300,0,0,1
"78","1867_0017400.txt","1867_0006300.txt",19.6259489624575,299,300,-0.00334448160535117,0.00334448160535117,37
"79","1867_0017700.txt","1867_0005100.txt",15.8249009638736,298,300,-0.00671140939597315,0.00671140939597315,42
"80","1867_0018000.txt","1867_0000300.txt",16.8661400948616,300,300,0,0,59
"81","1867_0018000.txt","1867_0011100.txt",16.1630074417477,300,300,0,0,23
"82","1867_0018300.txt","1867_0015600.txt",10.8080216026365,300,300,0,0,9
"83","1867_0018300.txt","1867_0014400.txt",10.7323693124323,300,300,0,0,13
"84","1867_0018600.txt","1867_0011100.txt",13.179950171875,300,300,0,0,25
"85","1867_0018600.txt","1867_0009300.txt",12.6576886018176,300,300,0,0,31
"86","1867_0018900.txt","1867_0016200.txt",11.0288064132483,300,300,0,0,9
"87","1867_0019200.txt","1867_0011700.txt",11.5623874010024,300,299,0.00334448160535117,0.00334448160535117,25
"88","1867_0019200.txt","1867_0007500.txt",11.2441855888832,300,299,0.00334448160535117,0.00334448160535117,39
"89","1867_0019500.txt","1867_0014100.txt",19.9685646239613,298,300,-0.00671140939597315,0.00671140939597315,18
"90","1867_0019500.txt","1867_0015900.txt",19.4442374808862,298,299,-0.00335570469798658,0.00335570469798658,12
"91","1867_0019800.txt","1867_0005100.txt",16.764685673917,300,300,0,0,49
"92","1867_0019800.txt","1867_0008100.txt",16.7230081865379,300,300,0,0,39
"93","1867_0020100.txt","1867_0008100.txt",23.462415078456,300,300,0,0,40
"94","1867_0020400.txt","1867_0005100.txt",23.4576561525229,300,300,0,0,51
"95","1867_0020700.txt","1867_0020400.txt",40.1532024952755,299,300,-0.00334448160535117,0.00334448160535117,1
"96","1867_0021000.txt","1867_0020400.txt",28.9770048687357,300,300,0,0,2
"97","1867_0021000.txt","1867_0020700.txt",25.1662077559921,300,299,0.00334448160535117,0.00334448160535117,1
"98","1867_0021300.txt","1867_0010200.txt",26.2723681955825,300,298,0.00671140939597315,0.00671140939597315,37
"99","1867_0021600.txt","1867_0011700.txt",23.8202078333412,300,299,0.00334448160535117,0.00334448160535117,33
"100","1867_0021900.txt","1867_0008100.txt",16.1825606688106,300,300,0,0,46
"101","1867_0021900.txt","1867_0007500.txt",15.9582892109829,300,299,0.00334448160535117,0.00334448160535117,48
"102","1867_0022200.txt","1867_0021900.txt",23.5360894891184,299,300,-0.00334448160535117,0.00334448160535117,1
"103","1867_0022500.txt","1867_0009900.txt",17.0077034480774,299,300,-0.00334448160535117,0.00334448160535117,42
"104","1867_0022800.txt","1867_0000001.txt",16.2459747834429,300,299,0.00334448160535117,0.00334448160535117,76
"105","1867_0022800.txt","1867_0011100.txt",14.7270670166966,300,300,0,0,39
