"","X","source","target","weight","count.source","count.target","count.diff","abs.diff","page.diff","roll.mean"
"281",281,"1881_0060000.txt","1881_0059700.txt",20.2422406175908,298,300,-0.00671140939597315,0.00671140939597315,1,72.05
"282",282,"1881_0060300.txt","1881_0055200.txt",23.7534808585817,300,300,0,0,17,67.85
"284",284,"1881_0060600.txt","1881_0019200.txt",17.9672608385213,300,300,0,0,138,71.55
"285",285,"1881_0060900.txt","1881_0059700.txt",22.7345315910026,300,300,0,0,4,70.35
"287",287,"1881_0061200.txt","1881_0043500.txt",21.7912380219402,300,300,0,0,59,65.05
"288",288,"1881_0061500.txt","1881_0021300.txt",22.4652847666135,300,300,0,0,134,55.85
"289",289,"1881_0061800.txt","1881_0035700.txt",20.4191172277616,300,300,0,0,87,55.95
"290",290,"1881_0062100.txt","1881_0061800.txt",25.0962551136646,300,300,0,0,1,57.45
"291",291,"1881_0062400.txt","1881_0027900.txt",25.1977046935489,300,300,0,0,115,54.3
"292",292,"1881_0062700.txt","1881_0062400.txt",18.3934733424477,300,300,0,0,1,61.55
"293",293,"1881_0063000.txt","1881_0057900.txt",28.5969962340633,300,300,0,0,17,66.9
"294",294,"1881_0063300.txt","1881_0052800.txt",22.677152951,300,300,0,0,35,68.7
"296",296,"1881_0063600.txt","1881_0003900.txt",28.5972451910377,300,300,0,0,199,72.25
"297",297,"1881_0063900.txt","1881_0050400.txt",33.0102310699947,300,300,0,0,45,80.15
"298",298,"1881_0064200.txt","1881_0063600.txt",29.2262572882934,300,300,0,0,2,80.75
"299",299,"1881_0064500.txt","1881_0064200.txt",27.8049768428963,300,300,0,0,1,75.45
"300",300,"1881_0064800.txt","1881_0054000.txt",25.1664311157347,299,300,-0.00334448160535117,0.00334448160535117,36,79.15
"301",301,"1881_0065100.txt","1881_0043800.txt",15.688156428626,300,299,0.00334448160535117,0.00334448160535117,71,81.4
"302",302,"1881_0065400.txt","1881_0028800.txt",17.2563639686494,298,300,-0.00671140939597315,0.00671140939597315,122,80.85
"303",303,"1881_0065700.txt","1881_0021900.txt",30.0737583077026,300,300,0,0,146,80.85
"304",304,"1881_0066000.txt","1881_0033600.txt",21.0104234872929,300,300,0,0,108,84.2
"306",306,"1881_0066300.txt","1881_0050400.txt",35.2293446676187,300,300,0,0,53,84.75
"307",307,"1881_0066600.txt","1881_0003900.txt",30.9445345650221,300,300,0,0,209,77.25
"309",309,"1881_0066900.txt","1881_0018300.txt",22.3668562233117,300,300,0,0,162,81.55
"311",311,"1881_0067200.txt","1881_0045900.txt",31.3974673555721,300,299,0.00334448160535117,0.00334448160535117,71,88.05
"313",313,"1881_0067500.txt","1881_0059100.txt",30.0944886982672,300,300,0,0,28,88.2
"314",314,"1881_0067800.txt","1881_0019500.txt",36.5479649210689,300,300,0,0,161,91
"315",315,"1881_0068100.txt","1881_0054300.txt",14.7330466949796,300,300,0,0,46,92.1
"317",317,"1881_0068400.txt","1881_0037200.txt",21.1645101127069,300,299,0.00334448160535117,0.00334448160535117,104,97.45
"319",319,"1881_0068700.txt","1881_0068400.txt",26.99982364928,300,300,0,0,1,97.15
