"","source","target","weight","count.source","count.target","count.diff","abs.diff","page.diff"
"1","1856_0000600.txt","1856_0000001.txt",24.18337436652,300,298,0.00671140939597315,0.00671140939597315,2
"2","1856_0000600.txt","1856_0000300.txt",20.6400565835183,300,298,0.00671140939597315,0.00671140939597315,1
"3","1856_0000900.txt","1856_0000001.txt",21.568772727004,300,298,0.00671140939597315,0.00671140939597315,3
"4","1856_0001200.txt","1856_0000900.txt",26.7451371261994,300,300,0,0,1
"5","1856_0001500.txt","1856_0000300.txt",16.5797773368042,300,298,0.00671140939597315,0.00671140939597315,4
"6","1856_0001800.txt","1856_0001200.txt",21.3255680150102,300,300,0,0,2
"7","1856_0002100.txt","1856_0001200.txt",14.8922642062252,300,300,0,0,3
"8","1856_0002100.txt","1856_0000900.txt",14.8441941295461,300,300,0,0,4
"9","1856_0002400.txt","1856_0001200.txt",13.3029031447755,299,300,-0.00334448160535117,0.00334448160535117,4
"10","1856_0002400.txt","1856_0000600.txt",12.451859108443,299,300,-0.00334448160535117,0.00334448160535117,6
"11","1856_0002700.txt","1856_0000001.txt",12.8199688557603,300,298,0.00671140939597315,0.00671140939597315,9
"12","1856_0003000.txt","1856_0002100.txt",11.8933289761887,299,300,-0.00334448160535117,0.00334448160535117,3
"13","1856_0003300.txt","1856_0002100.txt",10.5538782701647,300,300,0,0,4
"14","1856_0003600.txt","1856_0001200.txt",18.9803137128192,300,300,0,0,8
"15","1856_0003600.txt","1856_0000600.txt",18.4068510264296,300,300,0,0,10
"16","1856_0003900.txt","1856_0000001.txt",13.1095261943607,299,298,0.00335570469798658,0.00335570469798658,13
"17","1856_0003900.txt","1856_0000600.txt",12.2740306177037,299,300,-0.00334448160535117,0.00334448160535117,11
"18","1856_0004200.txt","1856_0000001.txt",22.3331693775124,300,298,0.00671140939597315,0.00671140939597315,14
"19","1856_0004200.txt","1856_0001200.txt",18.2082467517294,300,300,0,0,10
"20","1856_0004500.txt","1856_0001200.txt",24.4196918518689,300,300,0,0,11
"21","1856_0004500.txt","1856_0000300.txt",22.000517014231,300,298,0.00671140939597315,0.00671140939597315,14
"22","1856_0004800.txt","1856_0000300.txt",36.1519751444105,300,298,0.00671140939597315,0.00671140939597315,15
"23","1856_0005100.txt","1856_0000001.txt",22.462021706299,299,298,0.00335570469798658,0.00335570469798658,17
"24","1856_0005400.txt","1856_0004800.txt",22.6360259824554,299,300,-0.00334448160535117,0.00334448160535117,2
"25","1856_0005400.txt","1856_0000600.txt",19.560269075619,299,300,-0.00334448160535117,0.00334448160535117,16
"26","1856_0005700.txt","1856_0000001.txt",22.9742542401274,299,298,0.00335570469798658,0.00335570469798658,19
"27","1856_0006000.txt","1856_0001200.txt",20.2343429432438,300,300,0,0,16
"28","1856_0006000.txt","1856_0000001.txt",19.8825160417843,300,298,0.00671140939597315,0.00671140939597315,20
"29","1856_0006300.txt","1856_0000300.txt",26.0892060010673,300,298,0.00671140939597315,0.00671140939597315,20
"30","1856_0006300.txt","1856_0004800.txt",24.0423917495275,300,300,0,0,5
"31","1856_0006600.txt","1856_0000001.txt",17.0919585617503,300,298,0.00671140939597315,0.00671140939597315,22
"32","1856_0006600.txt","1856_0004200.txt",15.9750676131059,300,300,0,0,8
"33","1856_0006900.txt","1856_0004800.txt",22.0381809696386,300,300,0,0,7
"34","1856_0007200.txt","1856_0006000.txt",21.1831665889326,300,300,0,0,4
"35","1856_0007200.txt","1856_0004800.txt",20.3019960365188,300,300,0,0,8
"36","1856_0007500.txt","1856_0001200.txt",18.7567081861812,300,300,0,0,21
"37","1856_0007800.txt","1856_0000001.txt",18.9561971633091,300,298,0.00671140939597315,0.00671140939597315,26
"38","1856_0007800.txt","1856_0000900.txt",17.9673458602456,300,300,0,0,23
"39","1856_0008100.txt","1856_0000001.txt",14.4226557819644,300,298,0.00671140939597315,0.00671140939597315,27
"40","1856_0008400.txt","1856_0002100.txt",10.9400659425581,300,300,0,0,21
"41","1856_0008700.txt","1856_0007500.txt",14.102420950302,300,300,0,0,4
"42","1856_0009000.txt","1856_0000600.txt",21.5889545823655,300,300,0,0,28
"43","1856_0009000.txt","1856_0005400.txt",21.5856719932577,300,299,0.00334448160535117,0.00334448160535117,12
"44","1856_0009300.txt","1856_0000001.txt",21.2675481126068,300,298,0.00671140939597315,0.00671140939597315,31
"45","1856_0009300.txt","1856_0004200.txt",18.1667383595543,300,300,0,0,17
"46","1856_0009600.txt","1856_0003600.txt",12.562903265374,299,300,-0.00334448160535117,0.00334448160535117,20
"47","1856_0009900.txt","1856_0002100.txt",21.323909540051,300,300,0,0,26
"48","1856_0009900.txt","1856_0004800.txt",18.4108917131602,300,300,0,0,17
"49","1856_0010200.txt","1856_0009900.txt",24.6182378038388,300,300,0,0,1
"50","1856_0010500.txt","1856_0000600.txt",14.5572902373656,300,300,0,0,33
"51","1856_0010500.txt","1856_0007200.txt",14.1226847416437,300,300,0,0,11
"52","1856_0010800.txt","1856_0000900.txt",13.5113142118968,300,300,0,0,33
"53","1856_0010800.txt","1856_0004800.txt",13.4057820294534,300,300,0,0,20
"54","1856_0011100.txt","1856_0000600.txt",27.1561865061951,300,300,0,0,35
"55","1856_0011100.txt","1856_0004800.txt",26.8336534122268,300,300,0,0,21
"56","1856_0011400.txt","1856_0011100.txt",20.3428517229954,299,300,-0.00334448160535117,0.00334448160535117,1
"57","1856_0011400.txt","1856_0000600.txt",18.1525845275956,299,300,-0.00334448160535117,0.00334448160535117,36
"58","1856_0011700.txt","1856_0000900.txt",23.6267429645391,300,300,0,0,36
"59","1856_0012000.txt","1856_0004800.txt",13.877147041363,300,300,0,0,24
"60","1856_0012000.txt","1856_0004500.txt",13.4384262318619,300,300,0,0,25
"61","1856_0012300.txt","1856_0004800.txt",14.0687430919783,300,300,0,0,25
"62","1856_0012600.txt","1856_0001200.txt",31.1112517344222,300,300,0,0,38
"63","1856_0012900.txt","1856_0005400.txt",16.1947263432213,300,299,0.00334448160535117,0.00334448160535117,25
"64","1856_0013200.txt","1856_0000300.txt",28.5992415437255,300,298,0.00671140939597315,0.00671140939597315,43
"65","1856_0013500.txt","1856_0004800.txt",35.0557242758425,300,300,0,0,29
"66","1856_0013800.txt","1856_0000300.txt",29.8583122793799,300,298,0.00671140939597315,0.00671140939597315,45
"67","1856_0013800.txt","1856_0011100.txt",29.6205908852787,300,300,0,0,9
"68","1856_0014100.txt","1856_0001200.txt",37.0396707258513,300,300,0,0,43
"69","1856_0014100.txt","1856_0004800.txt",36.1203834341764,300,300,0,0,31
"70","1856_0014400.txt","1856_0001200.txt",33.5152209502466,300,300,0,0,44
"71","1856_0014400.txt","1856_0012600.txt",33.2397147513031,300,300,0,0,6
"72","1856_0014700.txt","1856_0004500.txt",30.6660370648241,298,300,-0.00671140939597315,0.00671140939597315,34
"73","1856_0015000.txt","1856_0004800.txt",24.8225423241793,296,300,-0.0135135135135135,0.0135135135135135,34
"74","1856_0015300.txt","1856_0006600.txt",21.6187999345837,297,300,-0.0101010101010101,0.0101010101010101,29
"75","1856_0015300.txt","1856_0014400.txt",21.1449285246004,297,300,-0.0101010101010101,0.0101010101010101,3
"76","1856_0015600.txt","1856_0006600.txt",28.4488809409885,300,300,0,0,30
"77","1856_0015900.txt","1856_0015300.txt",16.4302270342586,299,297,0.00673400673400673,0.00673400673400673,2
"78","1856_0016200.txt","1856_0015900.txt",9.51590866619917,300,299,0.00334448160535117,0.00334448160535117,1
"79","1856_0016200.txt","1856_0010800.txt",8.91598075232086,300,300,0,0,18
"80","1856_0016500.txt","1856_0015900.txt",15.5384176536639,300,299,0.00334448160535117,0.00334448160535117,2
"81","1856_0016500.txt","1856_0004500.txt",15.5027012473592,300,300,0,0,40
"82","1856_0016800.txt","1856_0015900.txt",15.7145180981614,300,299,0.00334448160535117,0.00334448160535117,3
"83","1856_0016800.txt","1856_0016500.txt",13.7918614141117,300,300,0,0,1
"84","1856_0017100.txt","1856_0016800.txt",12.5576809928935,300,300,0,0,1
"85","1856_0017400.txt","1856_0016500.txt",16.3010569529746,300,300,0,0,3
"86","1856_0017700.txt","1856_0012600.txt",10.341529320258,300,300,0,0,17
"87","1856_0018000.txt","1856_0013500.txt",13.6764137172545,297,300,-0.0101010101010101,0.0101010101010101,15
"88","1856_0018000.txt","1856_0011100.txt",13.14675109126,297,300,-0.0101010101010101,0.0101010101010101,23
"89","1856_0018300.txt","1856_0013500.txt",29.7656886871772,300,300,0,0,16
"90","1856_0018600.txt","1856_0001200.txt",26.6467166816686,298,300,-0.00671140939597315,0.00671140939597315,58
"91","1856_0018900.txt","1856_0001200.txt",27.4758393189309,300,300,0,0,59
"92","1856_0019200.txt","1856_0018900.txt",32.2241837708798,300,300,0,0,1
"93","1856_0019500.txt","1856_0001200.txt",30.4236275817024,300,300,0,0,61
"94","1856_0019800.txt","1856_0014100.txt",14.3191619626909,300,300,0,0,19
"95","1856_0020100.txt","1856_0001200.txt",11.2751284235411,300,300,0,0,63
"96","1856_0020400.txt","1856_0013500.txt",9.96409746864609,299,300,-0.00334448160535117,0.00334448160535117,23
"97","1856_0020700.txt","1856_0000600.txt",13.6511178401951,300,300,0,0,67
"98","1856_0021000.txt","1856_0019500.txt",31.6690904856215,298,300,-0.00671140939597315,0.00671140939597315,5
"99","1856_0021300.txt","1856_0015300.txt",17.0829347325589,297,297,0,0,20
"100","1856_0021600.txt","1856_0000001.txt",14.764062792557,299,298,0.00335570469798658,0.00335570469798658,72
"101","1856_0021600.txt","1856_0004500.txt",13.4371293485648,299,300,-0.00334448160535117,0.00334448160535117,57
"102","1856_0021900.txt","1856_0012900.txt",15.0229872396019,300,300,0,0,30
"103","1856_0021900.txt","1856_0011400.txt",14.9862264105336,300,299,0.00334448160535117,0.00334448160535117,35
"104","1856_0022200.txt","1856_0011100.txt",11.8531005170284,300,300,0,0,37
"105","1856_0022500.txt","1856_0019500.txt",25.0345237647454,300,300,0,0,10
"106","1856_0022800.txt","1856_0022500.txt",38.9135698039822,300,300,0,0,1
"107","1856_0023100.txt","1856_0022800.txt",19.5695772167064,300,300,0,0,1
"108","1856_0023400.txt","1856_0014100.txt",13.1737356764724,300,300,0,0,31
"109","1856_0023400.txt","1856_0021300.txt",12.2829386466794,300,297,0.0101010101010101,0.0101010101010101,7
"110","1856_0023700.txt","1856_0021900.txt",17.6445126102689,300,300,0,0,6
"111","1856_0024000.txt","1856_0018600.txt",27.1499162770031,300,298,0.00671140939597315,0.00671140939597315,18
"112","1856_0024300.txt","1856_0023700.txt",20.5794441422172,297,300,-0.0101010101010101,0.0101010101010101,2
"113","1856_0024300.txt","1856_0024000.txt",20.4586080129418,297,300,-0.0101010101010101,0.0101010101010101,1
"114","1856_0024600.txt","1856_0004800.txt",24.8810549217201,300,300,0,0,66
"115","1856_0024900.txt","1856_0004800.txt",31.7912303899135,300,300,0,0,67
"116","1856_0025200.txt","1856_0000300.txt",31.5494889422092,295,298,-0.0101694915254237,0.0101694915254237,83
"117","1856_0025500.txt","1856_0015000.txt",27.2627242136224,300,296,0.0135135135135135,0.0135135135135135,35
"118","1856_0025800.txt","1856_0025500.txt",31.1097341759032,299,300,-0.00334448160535117,0.00334448160535117,1
"119","1856_0026100.txt","1856_0004500.txt",28.3666218708383,300,300,0,0,72
"120","1856_0026100.txt","1856_0025500.txt",26.3671998698621,300,300,0,0,2
"121","1856_0026400.txt","1856_0014100.txt",31.9623801547798,299,300,-0.00334448160535117,0.00334448160535117,41
"122","1856_0026400.txt","1856_0025800.txt",30.4894447968363,299,299,0,0,2
"123","1856_0026700.txt","1856_0001200.txt",31.0657956384287,299,300,-0.00334448160535117,0.00334448160535117,85
"124","1856_0027000.txt","1856_0025200.txt",28.3464974722227,300,295,0.0169491525423729,0.0169491525423729,6
"125","1856_0027300.txt","1856_0015000.txt",37.528572570013,296,296,0,0,41
"126","1856_0027300.txt","1856_0025500.txt",34.3389930987904,296,300,-0.0135135135135135,0.0135135135135135,6
"127","1856_0027600.txt","1856_0015000.txt",28.6167502362554,300,296,0.0135135135135135,0.0135135135135135,42
"128","1856_0027600.txt","1856_0024600.txt",27.236467445324,300,300,0,0,10
"129","1856_0027900.txt","1856_0001200.txt",24.4578016217122,300,300,0,0,89
"130","1856_0028200.txt","1856_0019500.txt",10.9784587551058,300,300,0,0,29
"131","1856_0028200.txt","1856_0004200.txt",10.7087031456571,300,300,0,0,80
"132","1856_0028500.txt","1856_0027900.txt",17.9049407112115,300,300,0,0,2
"133","1856_0028800.txt","1856_0025200.txt",32.9825606683166,300,295,0.0169491525423729,0.0169491525423729,12
"134","1856_0028800.txt","1856_0022500.txt",30.4587971408964,300,300,0,0,21
"135","1856_0029100.txt","1856_0027900.txt",23.718562878843,300,300,0,0,4
"136","1856_0029400.txt","1856_0027600.txt",22.8737001199793,300,300,0,0,6
"137","1856_0029400.txt","1856_0004800.txt",22.3447376180284,300,300,0,0,82
"138","1856_0029700.txt","1856_0029400.txt",32.8757661070989,300,300,0,0,1
"139","1856_0030000.txt","1856_0025200.txt",28.4620946548757,300,295,0.0169491525423729,0.0169491525423729,16
"140","1856_0030000.txt","1856_0013800.txt",27.7719380219257,300,300,0,0,54
"141","1856_0030300.txt","1856_0030000.txt",38.5787055328008,300,300,0,0,1
"142","1856_0030300.txt","1856_0029400.txt",33.8232551608755,300,300,0,0,3
"143","1856_0030600.txt","1856_0030000.txt",37.7816387059396,297,300,-0.0101010101010101,0.0101010101010101,2
"144","1856_0030600.txt","1856_0004800.txt",35.0571065453831,297,300,-0.0101010101010101,0.0101010101010101,86
"145","1856_0030900.txt","1856_0006000.txt",22.0201351359771,300,300,0,0,83
"146","1856_0030900.txt","1856_0000001.txt",21.9160782287879,300,298,0.00671140939597315,0.00671140939597315,103
"147","1856_0031200.txt","1856_0030900.txt",27.2710817701798,297,300,-0.0101010101010101,0.0101010101010101,1
"148","1856_0031500.txt","1856_0014400.txt",31.2688567334895,299,300,-0.00334448160535117,0.00334448160535117,57
"149","1856_0031800.txt","1856_0031500.txt",34.5487707289332,297,299,-0.00673400673400673,0.00673400673400673,1
"150","1856_0032100.txt","1856_0014400.txt",26.7868683561527,300,300,0,0,59
"151","1856_0032400.txt","1856_0032100.txt",27.7499698983302,300,300,0,0,1
"152","1856_0032700.txt","1856_0032100.txt",42.267372776652,300,300,0,0,2
"153","1856_0033000.txt","1856_0032700.txt",37.1071790811648,300,300,0,0,1
"154","1856_0033300.txt","1856_0032100.txt",41.8818336757829,300,300,0,0,4
"155","1856_0033600.txt","1856_0032400.txt",36.3190107809549,300,300,0,0,4
"156","1856_0033900.txt","1856_0013500.txt",31.3648597461373,297,300,-0.0101010101010101,0.0101010101010101,68
"157","1856_0033900.txt","1856_0011100.txt",29.7019353777887,297,300,-0.0101010101010101,0.0101010101010101,76
"158","1856_0034200.txt","1856_0033900.txt",32.3068947270725,299,297,0.00673400673400673,0.00673400673400673,1
"159","1856_0034500.txt","1856_0018300.txt",34.6106987024002,300,300,0,0,54
"160","1856_0034800.txt","1856_0034500.txt",31.7071670869518,300,300,0,0,1
"161","1856_0034800.txt","1856_0004800.txt",31.0162216603054,300,300,0,0,100
"162","1856_0035100.txt","1856_0013500.txt",30.4532830898934,300,300,0,0,72
"163","1856_0035400.txt","1856_0013500.txt",21.1412290652134,300,300,0,0,73
"164","1856_0035400.txt","1856_0033000.txt",20.3381283730545,300,300,0,0,8
"165","1856_0035700.txt","1856_0033900.txt",37.4282304026638,299,297,0.00673400673400673,0.00673400673400673,6
"166","1856_0036000.txt","1856_0035700.txt",30.8668356487093,299,299,0,0,1
"167","1856_0036000.txt","1856_0033900.txt",30.7789484347985,299,297,0.00673400673400673,0.00673400673400673,7
"168","1856_0036300.txt","1856_0025200.txt",26.0925214283113,297,295,0.00677966101694915,0.00677966101694915,37
"169","1856_0036600.txt","1856_0026400.txt",32.7977721571872,300,299,0.00334448160535117,0.00334448160535117,34
"170","1856_0036900.txt","1856_0034500.txt",30.3488206153387,297,300,-0.0101010101010101,0.0101010101010101,8
"171","1856_0037200.txt","1856_0004800.txt",38.831456973099,300,300,0,0,108
"172","1856_0037200.txt","1856_0014100.txt",36.1326311141775,300,300,0,0,77
"173","1856_0037500.txt","1856_0001200.txt",29.8647711899562,296,300,-0.0135135135135135,0.0135135135135135,121
"174","1856_0037800.txt","1856_0001200.txt",37.3349242892464,300,300,0,0,122
"175","1856_0037800.txt","1856_0014100.txt",36.4220559432308,300,300,0,0,79
"176","1856_0038100.txt","1856_0030600.txt",20.5549870540824,297,297,0,0,25
"177","1856_0038400.txt","1856_0019500.txt",25.340163429054,296,300,-0.0135135135135135,0.0135135135135135,63
"178","1856_0038700.txt","1856_0030600.txt",36.050365203774,297,297,0,0,27
"179","1856_0039000.txt","1856_0038700.txt",21.963099781675,300,297,0.0101010101010101,0.0101010101010101,1
"180","1856_0039000.txt","1856_0019200.txt",21.785362554284,300,300,0,0,66
"181","1856_0039300.txt","1856_0038700.txt",43.6515069300318,297,297,0,0,2
"182","1856_0039600.txt","1856_0019500.txt",21.3295974549516,300,300,0,0,67
"183","1856_0039600.txt","1856_0036900.txt",20.822410916946,300,297,0.0101010101010101,0.0101010101010101,9
"184","1856_0039900.txt","1856_0037800.txt",39.4039083416197,295,300,-0.0169491525423729,0.0169491525423729,7
