"","author.name","book.length","no.nodes","no.edges","mean.degree","sd.degree","X.per.1.degree","per.1.to.3.degree","per.1.to.5.degree","per.plus.five.degree","X.trans.score","avg.page.diff","sd.page.diff","norm.avg.page.diff","per.page.diff.less6","per.page.diff.greater20","X.avg.poem.similarity","sd.poem.similarity","groups.louvain","X.mod.louvain","groups.walk","mod.walk","groups.fast","mod.fast","robust.mean","robust.sd","X.diam","vulnerability1","vulnerability2","sim.mean","sim.sd"
"1","1855",112,112,142,2.53571428571429,2.53241533187734,0.401785714285714,0.821428571428571,0.946428571428572,0.0535714285714286,0.0522648083623693,23.9718309859155,25.6379438609659,0.214034205231388,0.323943661971831,0.415492957746479,26.4161787114848,9.67810290555275,11,0.684781137393065,20,0.621514320373535,11,0.680655352831324,3.867,3.03752161104041,34.7859672990893,0.0752688172043011,0.0752688172043011,11.6765661573679,7.49933834908841
"2","1856",171,171,232,2.71345029239766,2.7450051583874,0.333333333333333,0.807017543859649,0.91812865497076,0.0818713450292398,0.0491329479768786,29.5129310344828,33.9441839535476,0.172590239967735,0.301724137931034,0.46551724137931,25.4434636805226,8.78370460071845,12,0.686006248704164,21,0.640302777290344,12,0.68910897157802,3.194,2.67871975755948,31.2984972220025,0.136363636363636,0.136363636363636,14.0887396623172,6.65925769189657
"3","1860",256,256,338,2.640625,2.26909111976666,0.3046875,0.80859375,0.921875,0.078125,0.0421139554087531,38.6272189349112,47.1926737507445,0.150887573964497,0.340236686390533,0.482248520710059,24.2742907210036,7.92932964420961,15,0.730298620654877,35,0.654413461685181,15,0.729842364671211,3.528,2.88436050720702,44.01299899832,0.0526315789473684,0.0526315789473684,14.7564194491072,5.57116396472893
"4","1867",269,269,363,2.69888475836431,2.37572429287876,0.330855018587361,0.79182156133829,0.914498141263941,0.0855018587360595,0.0502549162418063,44.5179063360882,54.6515995228968,0.165494075598841,0.275482093663912,0.493112947658402,23.1089050520074,7.68368997545686,15,0.733446880877922,37,0.642743706703186,13,0.730587248270471,3.137,2.52519456826748,53.6949866416384,0.149425287356322,0.149425287356322,13.8023687172587,4.88624009229519
"5","1871",212,212,275,2.59433962264151,2.66548343298231,0.382075471698113,0.834905660377358,0.919811320754717,0.080188679245283,0.053030303030303,40.7090909090909,47.6914783460816,0.192024013722127,0.301818181818182,0.538181818181818,24.3691247128166,7.5675805005604,14,0.725355962017219,37,0.661424577236176,13,0.718695333943324,3.463,2.8271228525877,39.7849059032348,0.111111111111111,0.234567901234568,13.9339725636602,5.64013986721569
"6","1881",299,299,406,2.71571906354515,2.46916291578796,0.324414715719064,0.795986622073579,0.906354515050167,0.0936454849498328,0.0542056074766355,53.3669950738916,60.1102344921496,0.178484933357497,0.266009852216749,0.573891625615764,23.4880929380367,6.90124543142077,12,0.720729471365332,43,0.657371699810028,18,0.718755441216453,3.267,2.76103863325639,49.2137741589566,0.19047619047619,0.204819277108434,14.3410116016076,5.07968598354202
"7","1891",345,345,454,2.63188405797101,2.30661918823668,0.330434782608696,0.808695652173913,0.907246376811594,0.0927536231884058,0.0416666666666667,67.6079295154185,76.9786847515525,0.19596501308817,0.237885462555066,0.599118942731278,23.8537077594193,7.93437160758785,18,0.755699514222606,42,0.678495168685913,17,0.752713322588492,3.244,2.64072668737934,44.6475764055329,0.0416666666666667,0.0416666666666667,14.3972939829198,4.86645470903765
