"","source","target","weight","count.source","count.target","count.diff","abs.diff","date.diff"
"112","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am zweiten Weihnachtstage (Stephanus).txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am ersten Sonntage nach Pfingsten (Dreifaltigkeit).txt",32.0322071390069,433,270,0.603703703703704,0.603703703703704,0
"113","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am zweiten Weihnachtstage (Stephanus).txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am elften Sonntage nach Pfingsten.txt",30.0995122987809,433,399,0.0852130325814536,0.0852130325814536,0
"114","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am zweiundzwanzigsten Sonntage nach Pfingsten.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am siebenzehnten Sonntage nach Pfingsten.txt",33.0747616249404,446,414,0.0772946859903382,0.0772946859903382,0
"115","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am zwölften Sonntage nach Pfingsten.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am sechsten Sonntage nach Pfingsten.txt",44.6229296137382,324,376,-0.160493827160494,0.160493827160494,0
"116","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am zwölften Sonntage nach Pfingsten.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am dreizehnten Sonntage nach Pfingsten.txt",44.4812513090992,324,307,0.0553745928338762,0.0553745928338762,0
"117","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Das Fegefeuer des westfälischen Adels.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Der Graf von Thal.txt",17.0974786083159,716,1249,-0.744413407821229,0.744413407821229,3
"118","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Das Fräulein von Rodenschild.txt","1819_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Feste der hl. drei Könige.txt",11.6653895864142,720,360,1,1,22
"119","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Der Geierpfiff.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Das Fräulein von Rodenschild.txt",14.0311597259763,965,720,0.340277777777778,0.340277777777778,0
"120","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Der Graue.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Der Mutter Wiederkehr.txt",13.2226608740392,1141,1360,-0.19193689745837,0.19193689745837,3
"121","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Der Schloßelf.txt","1819_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Feste Mariä Lichtmeß.txt",13.9655632977622,485,415,0.168674698795181,0.168674698795181,22
"122","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Der Schloßelf.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am vierzehnten Sonntage nach Pfingsten.txt",13.4750987073988,485,359,0.350974930362117,0.350974930362117,2
"123","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Der Tod des Erzbischofs Engelbert von Köln.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Der Graf von Thal.txt",14.5745258389047,910,1249,-0.372527472527473,0.372527472527473,3
"124","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Der Tod des Erzbischofs Engelbert von Köln.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Das Fegefeuer des westfälischen Adels.txt",13.1684366962618,910,716,0.270949720670391,0.270949720670391,0
"125","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Vorgeschichte (Second sight).txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am siebenzehnten Sonntage nach Pfingsten.txt",13.594118335688,700,414,0.690821256038647,0.690821256038647,2
"126","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Vorgeschichte (Second sight).txt","1819_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am zweiten Sonntage in der Fasten.txt",12.9690410578183,700,422,0.658767772511848,0.658767772511848,22
"127","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Die Elemente_Erde.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Fragment.txt",31.6977638511088,160,229,-0.43125,0.43125,3
"128","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Die Elemente_Feuer.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Pfingstsonntage.txt",31.2157762317292,194,263,-0.355670103092784,0.355670103092784,2
"129","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Die Elemente_Luft.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am sechsten Sonntage nach Ostern.txt",30.4456668424065,140,230,-0.642857142857143,0.642857142857143,2
"130","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Die Elemente_Luft.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Der Säntis_Frühling.txt",30.2926608133606,140,113,0.238938053097345,0.238938053097345,3
"131","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Die Elemente_Wasser.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Am Weiher_Ein milder Wintertag.txt",33.8384597681245,212,152,0.394736842105263,0.394736842105263,3
"132","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Alte und neue Kinderzucht.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Scherz und Ernst_Des alten Pfarrers Woche_Samstag.txt",16.4480921558182,613,322,0.903726708074534,0.903726708074534,2
"133","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Alte und neue Kinderzucht.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Allerseelentage.txt",16.1159403882643,613,382,0.604712041884817,0.604712041884817,2
"134","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_An die Schriftstellerinnen in Deutschland und Frankreich.txt","1819_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am ersten Sonntage nach hl. drei Könige.txt",14.6866739976761,501,374,0.339572192513369,0.339572192513369,22
"135","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_An die Weltverbesserer.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am vierten Sonntage im Advent.txt",35.1114684955356,263,366,-0.391634980988593,0.391634980988593,2
"136","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Die Gaben.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Scherz und Ernst_Des alten Pfarrers Woche_Samstag.txt",27.5515849534891,240,322,-0.341666666666667,0.341666666666667,2
"137","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Die Gaben.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am dreiundzwanzigsten Sonntage nach Pfingsten.txt",26.8784507567736,240,354,-0.475,0.475,2
"138","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Die Schulen.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Der Säntis_Herbst.txt",28.6570875693928,126,104,0.211538461538462,0.211538461538462,3
"139","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Die Schulen.txt","1819_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Palmsonntage.txt",28.4211353179061,126,216,-0.714285714285714,0.714285714285714,22
"140","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Ungastlich oder nicht.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am neunten Sonntage nach Pfingsten.txt",34.6562275293621,370,344,0.0755813953488372,0.0755813953488372,2
"141","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Ungastlich oder nicht.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am vierzehnten Sonntage nach Pfingsten.txt",33.8754011296002,370,359,0.0306406685236769,0.0306406685236769,2
"142","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Vor vierzig Jahren.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Ungastlich oder nicht.txt",33.0562892568823,275,370,-0.345454545454545,0.345454545454545,0
"143","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Kurt von Spiegel.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Das Fegefeuer des westfälischen Adels.txt",12.6792236867246,577,716,-0.240901213171577,0.240901213171577,1
"144","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Meister Gerhard von Köln.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Der Graue.txt",13.4626583467951,585,1141,-0.95042735042735,0.95042735042735,1
"145","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Am Turme.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Die Elemente_Luft.txt",32.0168826211567,188,140,0.342857142857143,0.342857142857143,1
"146","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Im Moose.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Am Weiher_Ein harter Wintertag.txt",33.4579447958903,321,171,0.87719298245614,0.87719298245614,4
"147","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die Taxuswand.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Die Schulen.txt",40.0286700151985,214,126,0.698412698412698,0.698412698412698,1
"148","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Ein Sommertagstraum_Das Autograph.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am vierten Sonntage nach Ostern.txt",14.200951672748,425,267,0.591760299625468,0.591760299625468,3
"149","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Ein Sommertagstraum_Das Autograph.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Pfingstsonntage.txt",13.4669496688454,425,263,0.615969581749049,0.615969581749049,3
"150","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Ein Sommertagstraum_Der Denar.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am vierten Sonntage im Advent.txt",28.2661002244518,210,366,-0.742857142857143,0.742857142857143,3
"151","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Ein Sommertagstraum_Der Denar.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_An die Weltverbesserer.txt",27.4462830888003,210,263,-0.252380952380952,0.252380952380952,1
"152","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Ein Sommertagstraum_Die Erzstufe.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am letzten Tage des Jahres (Silvester).txt",17.2281525568918,354,261,0.35632183908046,0.35632183908046,3
"153","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Ein Sommertagstraum_Die Muschel.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Die Elemente_Wasser.txt",29.2993595618227,275,212,0.297169811320755,0.297169811320755,1
"154","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Gruß an Wilhelm Junkmann.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Die Elemente_Wasser.txt",29.6500840531141,270,212,0.273584905660377,0.273584905660377,1
"155","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Junge Liebe.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Scherz und Ernst_Des alten Pfarrers Woche_Dienstag.txt",30.5754942578761,222,313,-0.40990990990991,0.40990990990991,3
"156","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Heidebilder_Der Knabe im Moor.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am neunten Sonntage nach Pfingsten.txt",23.5062466049569,280,344,-0.228571428571429,0.228571428571429,3
"157","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Heidebilder_Der Knabe im Moor.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Ein Sommertagstraum_Die Muschel.txt",23.2056026557257,280,275,0.0181818181818182,0.0181818181818182,0
"158","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Heidebilder_Der Weiher_Die Linde.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Der Säntis_Sommer.txt",36.714686504537,155,104,0.490384615384615,0.490384615384615,4
"159","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Heidebilder_Der Weiher_Die Linde.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die Taxuswand.txt",35.3831687095199,155,214,-0.380645161290323,0.380645161290323,0
"160","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Heidebilder_Der Weiher_Die Wasserfäden.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Die Elemente_Wasser.txt",38.5298475032801,140,212,-0.514285714285714,0.514285714285714,1
"161","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Heidebilder_Der Weiher_Kinder am Ufer.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Am Weiher_Ein harter Wintertag.txt",31.5940493547545,104,171,-0.644230769230769,0.644230769230769,4
"162","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Scherz und Ernst_Der Teetisch.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Die Taxuswand.txt",14.118296088543,395,214,0.845794392523365,0.845794392523365,0
"163","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Die Stadt und der Dom.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Ungastlich oder nicht.txt",17.4427068863836,650,370,0.756756756756757,0.756756756756757,1
"164","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Die Stadt und der Dom.txt","1819_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am ersten Sonntage nach hl. drei Könige.txt",16.8183913397152,650,374,0.737967914438503,0.737967914438503,23
"165","1843_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Die Schenke am See.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Die Elemente_Wasser.txt",17.8298697219319,383,212,0.806603773584906,0.806603773584906,2
"166","1843_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Die Schenke am See.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am vierzehnten Sonntage nach Pfingsten.txt",16.4976316399933,383,359,0.0668523676880223,0.0668523676880223,4
"167","1843_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Gedichte vermischten Inhalts_Nachruf an Henriette von Hohenhausen.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Ungastlich oder nicht.txt",41.6749897206678,299,370,-0.237458193979933,0.237458193979933,2
"168","1843_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Der Prediger.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am dritten Sonntage nach Pfingsten.txt",19.499723005266,437,358,0.220670391061453,0.220670391061453,4
"169","1843_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Die Verbannten.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Im Moose.txt",22.8174854170389,628,321,0.956386292834891,0.956386292834891,1
"170","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Das Ich, der Mittelpunkt der Welt.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Zeitbilder_Ungastlich oder nicht.txt",33.3038825033263,331,370,-0.117824773413897,0.117824773413897,3
"171","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Die Golems.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am siebenzehnten Sonntage nach Pfingsten.txt",36.9450757605545,340,414,-0.217647058823529,0.217647058823529,5
"172","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Die Golems.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am vierten Sonntage im Advent.txt",36.9424108876816,340,366,-0.0764705882352941,0.0764705882352941,5
"173","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Die tote Lerche.txt","1842_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Im Moose.txt",34.5369089275534,184,321,-0.744565217391304,0.744565217391304,2
"174","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Die tote Lerche.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Die Elemente_Erde.txt",34.3194429273684,184,160,0.15,0.15,3
"175","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Grüße.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Fragment.txt",35.4748831325126,299,229,0.305676855895196,0.305676855895196,6
"176","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Im Grase.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Grüße.txt",37.6973999481915,175,299,-0.708571428571429,0.708571428571429,0
"177","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Im Grase.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Die Golems.txt",37.5820189330957,175,340,-0.942857142857143,0.942857142857143,0
"178","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Lebt wohl.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Der Säntis_Winter.txt",32.6160033870386,129,92,0.402173913043478,0.402173913043478,6
"179","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Lebt wohl.txt","1838_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Fels, Wald und See_Der Säntis_Sommer.txt",32.3720814953127,129,104,0.240384615384615,0.240384615384615,6
"180","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Spätes Erwachen.txt","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Im Grase.txt",44.1181669314867,303,175,0.731428571428571,0.731428571428571,0
"181","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_1. Silvesterfei.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Scherz und Ernst_Des alten Pfarrers Woche_Samstag.txt",19.0874685223842,495,322,0.537267080745342,0.537267080745342,5
"182","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_1. Silvesterfei.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Pfingstsonntage.txt",18.6925056419389,495,263,0.88212927756654,0.88212927756654,5
"183","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_2. Münzkraut.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am fünften Sonntage nach Ostern.txt",25.9610468713377,389,389,0,0,5
"184","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_3. Der Loup Garou.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Scherz und Ernst_Des alten Pfarrers Woche_Dienstag.txt",13.6991869995907,548,313,0.750798722044728,0.750798722044728,5
"185","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_3. Der Loup Garou.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am dritten Sonntage nach Pfingsten.txt",13.1792657448589,548,358,0.53072625698324,0.53072625698324,5
"186","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_4. Maisegen.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am zwölften Sonntage nach Pfingsten.txt",14.4724105612445,564,324,0.740740740740741,0.740740740740741,5
"187","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_5. Höhlenfei.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Scherz und Ernst_Des alten Pfarrers Woche_Mittwoch.txt",18.0635738617794,369,326,0.131901840490798,0.131901840490798,5
"188","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_5. Höhlenfei.txt","1819_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am vierten Sonntage nach hl. drei Könige.txt",17.7730955266011,369,270,0.366666666666667,0.366666666666667,25
"189","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_6. Johannistau.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am siebenzehnten Sonntage nach Pfingsten.txt",34.566616984353,336,414,-0.232142857142857,0.232142857142857,5
"190","1844_Droste-Hülshoff, Annette von_Gedichte_Einzeln publizierte Gedichte_Volksglauben in den Pyrenäen_6. Johannistau.txt","1839_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Pfingstsonntage.txt",34.3808508276331,336,263,0.277566539923954,0.277566539923954,5
"191","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Bajazet.txt","1819_Droste-Hülshoff, Annette von_Gedichte_Geistliches Jahr in Liedern auf alle Sonn- und Festtage_Am Feste der hl. drei Könige.txt",30.1434292921645,212,360,-0.69811320754717,0.69811320754717,25
"192","1844_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Das Fräulein von Rodenschild.txt","1841_Droste-Hülshoff, Annette von_Gedichte_Gedichte (Die Ausgabe von 1844)_Balladen_Das Fräulein von Rodenschild.txt",125.996490160959,720,720,0,0,3
