"","emotion","sense"
"Chadwyck_American_1831_Smith_TheForsakenA.txt",0.0229471791889177,0.0104236692826552
"Chadwyck_American_1832_Cooper_TheHeidenmauervolume.txt",0.0244583180315828,0.0105692251193537
"Chadwyck_American_1832_Kennedy_SwallowBarnor.txt",0.0200855387979548,0.011055728848442
"Chadwyck_American_1832_Paulding_WestwardHo.txt",0.0249600539891426,0.0108970732723971
"Chadwyck_American_1833_Calvert_AVolumefrom.txt",0.0245241072669168,0.0104904821453383
"Chadwyck_American_1833_Cooper_TheHeadsmanor.txt",0.0259309319889563,0.0100956395292972
"Chadwyck_American_1833_Hall_TheHarpeHead.txt",0.0275801915875904,0.0113087808472563
"Chadwyck_American_1833_Neal_TheDown-EastersVolume.txt",0.0218518420378565,0.0167554342545731
"Chadwyck_American_1833_Smith_TheLifeand.txt",0.0122127127608424,0.0127072658085255
"Chadwyck_American_1834_Bird_CalavarorThe.txt",0.0288161086043169,0.0113499503266233
"Chadwyck_American_1834_Caruthers_TheKentuckianin.txt",0.0225260913367959,0.013556735819713
"Chadwyck_American_1834_Simms_GuyRiversA.txt",0.022333013452049,0.0107945737534567
"Chadwyck_American_1834_Smith_TheSelectLetters.txt",0.0112458193979933,0.0116220735785953
"Chadwyck_American_1835_Bird_TheHawksof.txt",0.0262954579340445,0.0113653306586063
"Chadwyck_American_1835_Bird_TheInfidelor.txt",0.0274925841393513,0.0107130377892929
"Chadwyck_American_1835_Caruthers_TheCavaliersof.txt",0.022064596716631,0.0102516059957173
"Chadwyck_American_1835_Cooper_TheMonikinsVolume.txt",0.0182107047027256,0.00884762039259991
"Chadwyck_American_1835_Fay_NormanLeslieA.txt",0.0317223038932294,0.0120083910077468
"Chadwyck_American_1835_Herbert_TheBrothersA.txt",0.0214801158809587,0.0108401369502239
"Chadwyck_American_1835_Kennedy_HorseShoeRobinson.txt",0.021440278442783,0.0107961032742809
"Chadwyck_American_1835_Longstreet_GeorgiaScenesCharacters.txt",0.0183234804568674,0.0119812891006141
"Chadwyck_American_1835_Sedgwick_Home1835.txt",0.0274528708801664,0.00989521223961637
"Chadwyck_American_1835_Sedgwick_TheLinwoodsvolume.txt",0.026770677766833,0.0110736868863398
"Chadwyck_American_1835_Simms_ThePartisanA.txt",0.0208804573254919,0.0133190761837057
"Chadwyck_American_1835_Simms_TheYemasseeA.txt",0.0212568575890652,0.0116862661345222
"Chadwyck_American_1835_Thomas_ClintonBradshawor.txt",0.0188074906971893,0.0136194494351024
"Chadwyck_American_1835_Thompson_MayMartinor.txt",0.0207529489582185,0.0132014110902877
"Chadwyck_American_1835_Thompson_TheAdventuresof.txt",0.0198996947817084,0.0111868554448523
"Chadwyck_American_1836_Bird_SheppardLeevolume.txt",0.0255235946606505,0.0106937394247039
"Chadwyck_American_1836_Child_Philothea1836.txt",0.0275803649624557,0.0142137227031916
"Chadwyck_American_1836_Dunlap_ThirtyYearsAgo.txt",0.0251901257660407,0.0116967340208215
"Chadwyck_American_1836_Ingraham_LafitteThePirate.txt",0.0210605657533032,0.0120865478407378
"Chadwyck_American_1836_Paulding_TheBookof.txt",0.0245776830338749,0.011608118517457
"Chadwyck_American_1836_Sedgwick_ThePoorRich.txt",0.025415339588534,0.0104157699922527
"Chadwyck_American_1836_Sigourney_Sketches.txt",0.0319865991305388,0.0109280899772664
"Chadwyck_American_1836_Simms_MellichampeALegend.txt",0.0227147674205336,0.0136006433499344
"Chadwyck_American_1836_Thomas_EastandWest.txt",0.0193942814145974,0.0128668171557562
"Chadwyck_American_1836_Tucker_GeorgeBalcombeVolume.txt",0.0208760343126091,0.0147270932968952
"Chadwyck_American_1836_Tucker_ThePartisanLeader.txt",0.0182319897506652,0.0122094105537488
"Chadwyck_American_1836_Willis_InklingsofAdventure.txt",0.0212046018497631,0.0114595082337018
"Chadwyck_American_1837_Sedgwick_LiveandLet.txt",0.0220536566908704,0.00940523594169474
"Chadwyck_American_1837_Ware_LettersofLucius.txt",0.0230179509879636,0.0104353067490441
"Chadwyck_American_1838_Bird_PeterPilgrimor.txt",0.02596771700488,0.0103340914611257
"Chadwyck_American_1838_Cooper_HomeasFound.txt",0.0211264402175679,0.0106444506540684
"Chadwyck_American_1838_Cooper_HomewardBoundor.txt",0.0169294369208838,0.010679971489665
"Chadwyck_American_1838_Herbert_CromwellAnHistorical.txt",0.0233531102006066,0.00919225243441707
"Chadwyck_American_1838_Ingraham_BurtonorThe.txt",0.02046102553061,0.0115419496695309
"Chadwyck_American_1838_Kennedy_Robofthe.txt",0.0199765340484861,0.0109787130296981
"Chadwyck_American_1838_Poe_TheNarrativeof.txt",0.0169467327213283,0.0102222920206159
"Chadwyck_American_1838_Simms_CarlWerneran.txt",0.0322457887962393,0.0123118249482344
"Chadwyck_American_1838_Simms_PelayoAStory.txt",0.0252328695053926,0.011925077061089
"Chadwyck_American_1838_Simms_RichardHurdisvolume.txt",0.0252935476516188,0.0127251481988144
"Chadwyck_American_1838_Ware_ProbusorRome.txt",0.0238407285305086,0.0107144787331784
"Chadwyck_American_1839_Bird_TheAdventuresof.txt",0.02388219467388,0.00990872401672188
"Chadwyck_American_1839_Briggs_TheAdventuresof.txt",0.0183771191924421,0.0134962746584333
"Chadwyck_American_1839_Dawes_NixMateAn.txt",0.0242270340757009,0.0104491952918568
"Chadwyck_American_1839_Fay_SydneyCliftonor.txt",0.026906552094522,0.00771213748657358
"Chadwyck_American_1839_Ingraham_CaptainKydor.txt",0.0241441926155088,0.0141756525507955
"Chadwyck_American_1839_Kirkland_ANewHome--Who'll.txt",0.01985845568818,0.00994243160452097
"Chadwyck_American_1839_Longfellow_HyperionVolume2.txt",0.0233584592015133,0.0143016823822762
"Chadwyck_American_1839_Mathews_BehemothALegend.txt",0.0182650662046776,0.00831580249969063
"Chadwyck_American_1839_Motley_MortonHopeor.txt",0.0192835802878957,0.00934001267465371
"Chadwyck_American_1839_Simms_TheDamselof.txt",0.0276382840730103,0.010794033169647
"Chadwyck_American_1839_Thompson_TheGreenMountain.txt",0.0190621349053943,0.0130460472424027
"Chadwyck_American_1839_Tuckerman_Henry_T_Henry_Theodore_1813_1871_IsabelorSicily.txt",0.0251128668171558,0.010923895517575
"Chadwyck_American_1840_Cooper_MercedesofCastile.txt",0.0222129668193808,0.00962932111620158
"Chadwyck_American_1840_Cooper_ThePathfinderor.txt",0.0180133156383788,0.0121051257989105
"Chadwyck_American_1840_Fay_TheCountessIda.txt",0.026720713721854,0.0115591364166051
"Chadwyck_American_1840_Hoffman_GreyslaerARomance.txt",0.0203671706263499,0.0109359251259899
"Chadwyck_American_1840_Kennedy_QuodlibetContainingSome.txt",0.0169765922053232,0.00843631178707224
"Chadwyck_American_1840_Poe_Talesofthe.txt",0.019664002854755,0.0101137206659843
"Chadwyck_American_1840_Simms_BorderBeaglesA.txt",0.0235635506779975,0.0114272311737048
"Chadwyck_American_1840_Thomas_HowardPinckneyVolume.txt",0.0215041734790466,0.0137337578521642
"Chadwyck_American_1840_Willis_RomanceofTravel.txt",0.0184911619377515,0.0131764386259827
"Chadwyck_American_1841_Allston_MonaldiATale.txt",0.0298637532680086,0.0152825897506749
"Chadwyck_American_1841_Cooper_TheDeerslayervolume.txt",0.0186084604689256,0.0122802506523437
"Chadwyck_American_1841_Ingraham_TheQuadrooneor.txt",0.0255151119691639,0.0141062983915995
"Chadwyck_American_1841_Simms_TheKinsmenor.txt",0.0234763247736381,0.0112691108802137
"Chadwyck_American_1841_Ware_JulianorScenes.txt",0.0203501176707484,0.0119621439987918
"Chadwyck_American_1842_Cooper_TheTwoAdmirals.txt",0.0175292954962586,0.0108823944656219
"Chadwyck_American_1842_Cooper_TheWing-and-Wingor.txt",0.0158381627731183,0.011038719508537
"Chadwyck_American_1842_Ingraham_EdwardAustinor.txt",0.0259551608836266,0.0150742750644083
"Chadwyck_American_1842_Mathews_TheCareerof.txt",0.0175936765719315,0.0127199209571491
"Chadwyck_American_1842_Sargent_WhattoBe.txt",0.0234852566841939,0.0119841697478679
"Chadwyck_American_1842_Simms_Beauchampevolume1.txt",0.0270613069921075,0.0115541651913967
"Chadwyck_American_1843_Briggs_BankruptStoriesEdited.txt",0.0247372649048853,0.0117268051909333
"Chadwyck_American_1843_Brooks_Idomenorthe.txt",0.0276691859960038,0.0122925896968117
"Chadwyck_American_1843_Cooper_NedMyersor.txt",0.0128254955305091,0.0112813941030031
"Chadwyck_American_1843_Cooper_Wyandotteorthe.txt",0.0175216066654231,0.0114779580923957
"Chadwyck_American_1843_Duganne_TheTwoClerks.txt",0.0259940374501725,0.0121595819515627
"Chadwyck_American_1843_Fay_HobokenARomance.txt",0.0285049267774677,0.0110945101622503
"Chadwyck_American_1843_Hall_TheNewPurchase.txt",0.0174407902003377,0.00918849833534074
"Chadwyck_American_1843_Herbert_MarmadukeWyvilor.txt",0.0235314355540001,0.0109678911871304
"Chadwyck_American_1843_Herbert_RingwoodtheRover.txt",0.0230474904343912,0.0108710330857529
"Chadwyck_American_1843_Mathews_TheVariousWritings.txt",0.0197833420988494,0.0113395846428159
"Chadwyck_American_1844_Clark_TheLiteraryRemains.txt",0.0245933628764226,0.0121361667841676
"Chadwyck_American_1844_Herbert_GuaricatheCharib.txt",0.0232435553101232,0.0119480910665428
"Chadwyck_American_1844_Herbert_TheLordof.txt",0.0240284265977537,0.0107593678560779
"Chadwyck_American_1844_Ingraham_TheMidshipmanor.txt",0.0241945625110032,0.0140590025401776
"Chadwyck_American_1844_Ingraham_TheSilverBottle.txt",0.0228761778563015,0.0165083922261484
"Chadwyck_American_1844_Ingraham_TheSpanishGalleon.txt",0.0160333618255757,0.0136244722459658
"Chadwyck_American_1844_Lippard_HerbertTracyor.txt",0.0186062840091276,0.0144520507869639
"Chadwyck_American_1844_Lippard_TheLadyeAnnabel.txt",0.0234248630951221,0.0176173679184612
"Chadwyck_American_1845_Caruthers_TheKnightsof.txt",0.019942832145832,0.0111818884567676
"Chadwyck_American_1845_Cooper_SatanstoeorThe.txt",0.0168037887362808,0.0111950174288626
"Chadwyck_American_1845_Cooper_TheChainbeareror.txt",0.0164004597054133,0.0117389060887513
"Chadwyck_American_1845_Herbert_TheWarwickWoodlands.txt",0.0118714914092688,0.0122724732071253
"Chadwyck_American_1845_Ingraham_FlemingFieldor.txt",0.024695253119174,0.0143983938046752
"Chadwyck_American_1845_Ingraham_ForrestalorThe.txt",0.0148004059539919,0.016745602165088
"Chadwyck_American_1845_Ingraham_GraceWeldonor.txt",0.0257271596763514,0.0151972738577819
"Chadwyck_American_1845_Ingraham_HarryHarefootor.txt",0.0230829601588108,0.0133111736915809
"Chadwyck_American_1845_Ingraham_MontezumatheSerf.txt",0.0232950287284537,0.0143954534099425
"Chadwyck_American_1845_Ingraham_ScarletFeatheror.txt",0.0188078306471541,0.0142500205925153
"Chadwyck_American_1845_Ingraham_TheKnightsof.txt",0.0204208445134868,0.0142635221013981
"Chadwyck_American_1845_Ingraham_TheWingof.txt",0.0206365561852424,0.014940752189593
"Chadwyck_American_1845_Kirkland_WesternClearings.txt",0.0223310913026276,0.00991458561221402
"Chadwyck_American_1845_Mathews_BigAbeland.txt",0.0156336155168499,0.0127144756900522
"Chadwyck_American_1845_Sargent_FleetwoodorThe.txt",0.0239341129362515,0.0134231241752742
"Chadwyck_American_1845_Simms_CountJulianor.txt",0.0287380783479152,0.0119807677149838
"Chadwyck_American_1845_Simms_HelenHalseyor.txt",0.0245097090198052,0.0115578959595764
"Chadwyck_American_1845_Simms_TheWigwamand.txt",0.0212796041003888,0.0130081300813008
"Chadwyck_American_1846_Cooper_ElinorWyllysor.txt",0.0234959923674409,0.012300494283666
"Chadwyck_American_1846_Cooper_TheRedskinsor.txt",0.0152604404940854,0.0106692373047513
"Chadwyck_American_1846_Hall_SomethingforEvery.txt",0.0287413802179291,0.00765910406906354
"Chadwyck_American_1846_Hawthorne_Mossesfroman.txt",0.0237272568229531,0.0107884301376254
"Chadwyck_American_1846_Herbert_MyShootingBox.txt",0.0155948869223206,0.0128810226155359
"Chadwyck_American_1846_Herbert_TheRomanTraitor.txt",0.0259596196736706,0.0107348280314591
