filenames,corpus,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
"1890_Mahan,A.T._TheInfluenceofSeaPowerUponHistory1660-1783.txt",EN_HIST,199781,29.83,23.16,78.14,0.55,54.91,7.5,3.19,0.09,0.2,0.04,1.92,0.94,4.31,11.53,8.8,6.19,4.82,2.14,0.83,2.7,17.79,6.14,1.03,2.5,1.59,0.01,5.34,0.05,0.04,0.27,6.01,2.94,3.04,0.33,1.62,0.57,13.75,1.37,1.83,1.11,1.82,1.19,0.96,4.43,1.91,0.91,0.32,0.21,0.34,0.77,0.29,0.39,0.01,0.07,14.09,2.4,7.28,4.2,1.67,2.62,0.4,0.11,0.58,0.21,0.5,0.01,0.1,0.04,3.56,7.7,0.14,0.98,0.04,0.01,2.15,0.63,0.58,0.42,0.11,15.9
"1891_Montgomery,David_TheLeadingFactsofEnglishHistory.txt",EN_HIST,172106,14.97,22.31,73.31,3.07,49.11,7.7,3.83,0.28,0.17,0.08,2.2,1.1,3.87,10.24,7.67,4.95,4.87,1.64,0.52,2.13,16.12,5.41,0.91,2.21,1.15,0.01,6.91,0.35,0.05,0.76,4.36,2.47,1.86,0.2,1.03,0.37,11.96,1.14,1.5,0.63,1.53,1.21,0.75,4.19,1.62,1.15,0.5,0.3,0.3,0.99,0.44,0.39,0.05,0.13,12.43,1.67,6.2,4.36,2.03,2.9,0.43,0.34,1.04,1.34,0.52,0.01,0.06,0.06,6.85,8.55,0.16,0.65,0.1,0.05,2.13,1.21,0.91,0.49,0.31,21.43
"1893_Joy,James_RomeandtheMakingofmodernEurope.txt",EN_HIST,92572,15.89,22.43,68.36,1.99,47.37,6.47,3.44,0.08,0.13,0.02,2.15,1.06,3.03,12.47,6.15,4.32,4.61,0.95,0.26,1.46,14.87,5.55,0.54,1.52,1.33,0.01,6.47,0.38,0.08,0.73,4.42,2.36,2.04,0.23,1.14,0.42,10.44,0.85,1.12,0.35,0.91,0.69,0.66,4.91,1.13,0.55,0.21,0.1,0.19,0.79,0.41,0.27,0.07,0.07,12,1.29,6.4,4,1.47,2.65,0.35,0.23,0.5,0.91,0.51,0.02,0.05,0.04,6.44,6.47,0.15,0.33,0.37,0.06,2.79,0.84,3.44,0.57,2.01,23.36
"1894_Edwards,Henry_OldandNewParis.txt",EN_HIST,424950,23.85,23.93,77.08,0.68,54.18,8.17,3.89,0.34,0.15,0.15,2.31,0.95,4.28,11.83,8.62,6.1,4.67,2.5,0.6,2.51,17.47,5.22,0.9,2.43,1.43,0.02,7.18,0.25,0.11,0.61,4.06,2.45,1.59,0.22,0.59,0.39,11.37,1.28,0.93,0.71,1.69,1.09,0.63,3.98,1.5,1.22,0.45,0.44,0.26,1.42,0.54,0.5,0.09,0.32,13.04,1.43,6.83,4.56,1.88,1.78,1.06,0.48,0.77,0.85,0.43,0.06,0.08,0.06,4.22,8.41,0.21,0.66,0.06,0.07,2,1.34,0.52,0.24,0.17,17.48
"1895_Brebner,Alexander_AlittlehistoryofChina_incl.story_.txt",EN_HIST,39239,22.95,22.23,75.97,0.97,52.39,8.55,5.02,0.23,0.11,0.17,3.61,0.89,3.54,11.33,8.77,5.67,4.58,3.01,0.52,2.38,16.63,5.98,0.69,1.71,1.04,0,9.01,0.67,0.1,0.64,4.18,2.55,1.62,0.26,0.72,0.24,11.94,1.22,1.01,0.67,1.43,0.81,0.67,5.1,1.43,1.16,0.46,0.38,0.27,0.83,0.27,0.23,0.07,0.26,14.73,2.25,7.49,4.66,1.78,1.81,0.45,0.51,0.52,0.93,0.3,0,0.11,0.03,4.48,7.92,0.09,0.53,0.05,0.02,6.82,0.68,0.33,0.08,0.07,18.15
"1895_Freeman,Edward_Old-EnglishHistory.txt",EN_HIST,148204,24.21,14.09,81.76,0.79,59.05,12.44,7.16,0.71,0.7,0.69,3.52,1.54,5.28,8.14,12.56,7.81,7,3.81,1.01,4.63,14.58,8.71,1.32,3.24,1.11,0.02,12.06,0.78,0.08,1.07,3.51,2.02,1.48,0.2,0.89,0.18,15.77,1.32,1.06,1.03,2.61,1.41,0.33,5.94,2.72,1.45,0.4,0.8,0.24,0.76,0.39,0.25,0.05,0.09,13.32,1.66,6.5,5.02,0.53,2.37,0.33,0.18,0.29,1.1,0.53,0.02,0.11,0.12,4.19,6.77,0.04,0.54,0.06,0.01,1.42,0.48,0.66,0.1,1.45,15.44
"1896_Cloud,William_ChurchandStateorMexicanPolitics.txt",EN_HIST,86029,28.53,24.66,73.79,1.16,51.24,6.94,3.71,0.1,0.08,0.03,2.38,1.11,3.23,11.35,7.38,5.38,4.59,1.54,0.54,1.85,17.14,6.76,0.69,2.13,0.74,0.01,6.63,0.16,0.08,0.59,4.65,2.66,1.94,0.21,0.96,0.45,13,1.09,1.41,0.71,1.23,1.16,0.99,5.55,1.19,0.66,0.25,0.16,0.18,0.87,0.43,0.31,0.05,0.1,11.95,1.36,6.52,3.74,2.67,2.43,0.36,0.18,0.56,1.19,0.43,0.02,0.06,0.03,3.55,6.72,0.07,0.52,0.05,0.03,2.34,0.54,0.42,0.05,0.37,14.47
"1896_DuBois,W.E.B._TheSuppressionoftheAfricanSlave-TradetotheUnitedStatesofAmerica1638-1870.txt",EN_HIST,114504,9.76,23.79,64.1,6.95,43.86,5.07,1.64,0.32,0.28,0.05,0.41,0.58,3.43,9.11,6.27,4.57,2.85,1.62,0.89,1.72,15.5,4.83,1.15,2.28,1.03,0,3.47,0.02,0.06,0.54,2.71,1.6,1.08,0.15,0.45,0.19,11.62,1.3,1.01,0.64,1.96,1.18,1.26,3.73,1.48,0.55,0.22,0.21,0.09,0.55,0.11,0.29,0.11,0.07,11.23,1.79,5.62,3.44,3.23,1.47,0.27,0.54,1.9,0.23,0.13,0.02,0.04,0.03,12.09,11.24,0.72,1.09,0.06,0,3.59,2.17,0.29,1.77,4.32,37.69
"1897_Colden,Cadwallader_TheHistoryoftheFiveIndianNationsofCanada.txt",EN_HIST,63717,37.09,20.15,83.46,0.25,59.67,14.19,8.96,0.64,1.72,0.91,1.61,4.07,5.23,9.38,10.78,6.78,4.85,3.68,1.1,2.56,16.51,6.36,1.21,2.96,1.87,0.01,13.13,0.15,0.19,0.95,5.26,3.09,2.14,0.25,1.23,0.38,15.18,1.54,1.46,1.16,1.9,1.36,0.66,5.92,1.95,1.16,0.28,0.63,0.26,1.13,0.52,0.34,0.16,0.12,13.19,2.24,6.49,4.33,1.32,1.43,0.45,0.21,0.41,0.51,0.58,0.03,0.06,0.07,3.13,9.44,0.26,1.15,0.08,0.03,0.65,0.42,0.31,0.27,12.74,28.44
"1898_Stanwood,Edward_AHistoryofthePresidency.txt",EN_HIST,230839,24.09,24.94,74.33,3.07,52.15,6.51,2.43,0.1,0.58,0.01,0.93,0.8,4.08,11.99,8.33,6.35,4.3,1.81,1.12,1.64,16.77,5.52,0.98,2.7,1.31,0,6.05,0.07,0.07,1.21,4.24,2.98,1.23,0.18,0.43,0.33,13.45,1.52,1.43,0.96,1.65,1.46,1.01,4.39,1.61,0.55,0.19,0.21,0.12,0.52,0.13,0.27,0.09,0.05,10.97,1.27,5.73,3.5,3.38,2.6,0.66,0.33,0.88,0.19,0.13,0.01,0.05,0.01,4.92,7.42,0.15,0.77,0.02,0.02,2.63,0.8,0.25,0.05,0.37,17.08
"1899_Grattan,Thomas_Holland-TheHistoryoftheNetherlands.txt",EN_HIST,127069,28.09,26.6,77.3,0.23,54.57,8.51,4.32,0.07,0.12,0.02,2.79,1.32,4.19,11.81,6.85,4.65,4.74,1.16,0.36,2.16,18.16,5.91,0.75,2.7,1.33,0.02,7.5,0.31,0.09,0.56,5.81,3.25,2.52,0.41,1.18,0.58,13.26,1.49,1.45,0.58,1.62,1.27,0.77,5.07,1.47,0.76,0.35,0.13,0.22,0.81,0.38,0.31,0.04,0.08,11.88,1.47,6.27,3.98,1.74,2.79,0.37,0.19,0.5,0.56,0.42,0.01,0.08,0.04,3.54,7,0.07,1.29,0.02,0.04,1.11,0.21,0.21,0.07,0.08,13.28
"1900_Sewell,Robert_AForgottenEmpireVijayanagar.txt",EN_HIST,137308,24.64,19.12,78.38,1.64,55.88,11.21,5.85,0.4,0.25,0.17,3.61,1.42,5.36,9.7,9.28,5.98,4.59,3.22,0.68,2.83,16.24,6.89,0.82,2.48,1.83,0,9.4,0.57,0.07,0.61,3.56,1.99,1.55,0.2,0.83,0.28,13.1,1.07,1.2,0.88,1.53,1.23,0.56,5.72,1.38,1.16,0.51,0.35,0.28,1,0.45,0.35,0.04,0.18,13.63,2.06,7.22,4.2,0.84,2.44,0.38,0.35,0.59,0.87,0.46,0.01,0.07,0.07,4.77,7.37,0.06,0.75,0.03,0.01,2.44,1.31,0.47,1.4,0.03,19.73
"1901_Melville,William_AHistoryofPoliceinEngland.txt",EN_HIST,106630,34.55,25.89,79.06,1.27,54.56,7.06,2.66,0.08,0.25,0.09,0.95,1.29,4.4,11.01,9.34,7.15,4.89,2.3,0.92,2.52,17.51,6.14,1.12,2.94,1.29,0.01,5.75,0.05,0.08,0.87,4.78,2.63,2.1,0.29,0.86,0.39,14.9,1.47,1.72,1.07,2.37,1.68,1.41,4.35,1.96,1,0.47,0.23,0.25,0.82,0.35,0.38,0.03,0.1,12,1.49,6.07,4.07,3.24,2.35,0.4,0.26,0.87,0.24,0.21,0.01,0.12,0.03,3.19,7.15,0.24,0.6,0.01,0.01,2.13,1.2,0.3,0.71,0.49,16.09
"1904_Arnold,Edward_AHistoryofEngland.txt",EN_HIST,288289,22.84,23.45,76.12,0.74,52.59,8.41,5.17,0.05,0.14,0.01,3.64,1.32,3.24,10.54,8.46,5.58,6.4,1.06,0.44,2.25,16.83,6.06,0.87,2.51,1.09,0.02,8.67,0.46,0.11,0.55,5.46,2.71,2.72,0.32,1.42,0.52,12.59,1.09,1.26,0.79,1.31,1.14,0.86,5.01,1.59,0.81,0.28,0.15,0.34,0.89,0.47,0.3,0.05,0.07,12.93,1.84,6.5,4.4,1.54,2.84,0.35,0.26,0.72,1.03,0.56,0.01,0.07,0.03,4.65,6.88,0.56,0.33,0.01,0,2.58,0.53,0.64,0.74,1.35,18.27
"1906_Backhouse,Edward_EarlyChurchHistory.txt",EN_HIST,127421,24.6,21.85,80.92,0.64,56.33,10.71,6.12,0.54,0.75,0.59,2.75,1.48,4.59,10.43,9.39,6.67,4.25,3.18,0.78,2.63,16.85,6.54,1.22,2.43,1.04,0.01,9.78,0.33,0.1,0.66,4.29,2.72,1.55,0.24,0.58,0.38,13.65,1.53,1.11,0.87,1.78,1.21,0.66,5.08,2.02,1.34,0.43,0.53,0.28,1.42,0.58,0.39,0.16,0.3,11.66,1.44,5.72,4.31,1.28,1.44,0.45,0.18,0.44,4.3,0.45,0.03,0.06,0.06,4.39,7.61,0.18,0.83,0.12,0.06,1.17,1.53,0.53,0.19,0.09,16.69
