filenames,corpus,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
"1813_Austen,Jane_PrideandPrejudice_Novel.txt",EN_NOV_3P,122016,17.49,19.57,88,0,61.58,16.75,11.99,2.69,0.37,1.47,6.23,1.23,4.75,5.43,14.8,9.82,6.25,5.13,1.68,4.4,14.81,6.91,2.25,3.26,0.86,0,15.96,1.14,0.3,1.76,6.64,4.6,2.01,0.49,0.4,0.7,17.8,2.71,1.25,2.25,2.8,2.17,0.48,4.48,2.97,2.1,0.72,0.97,0.37,0.87,0.29,0.3,0.11,0.17,11.74,1.79,5.15,4.69,0.75,1.4,0.61,0.56,0.4,0.21,0.07,0.14,0.18,0.04,5.19,7.92,0.04,1.24,0.36,0.4,0.41,2.89,0.6,0.01,0.01,18.92
"1818_Shelley,Mary_Frankenstein_Novel.txt",EN_NOV_3P,75694,22.27,20.49,84.68,0,59.15,17.16,12.5,7.46,0.49,1.15,2.69,0.71,4.66,7.73,10.72,7.14,5.52,3.03,1.22,3.14,14.32,7.49,1.24,2.37,0.71,0.02,8.69,0.49,0.33,0.64,7.07,3.96,3.08,0.83,0.89,1.11,16.13,2.59,1.14,1.49,2.19,1.24,0.55,5.55,2.26,2.44,0.88,0.66,0.72,1.8,0.88,0.54,0.21,0.21,12.16,1.83,5.27,5.07,1,1.66,0.46,0.34,0.36,0.48,0.48,0.06,0.06,0.06,3.9,7.92,0.28,1.79,0.29,0.32,0.37,1.03,0.27,0.03,0,16.08
"1820_Scott,Walter_Ivanhoe_Novel.txt",EN_NOV_3P,176456,28.45,19.77,78.43,0.04,55.29,13.59,9.14,2.12,0.63,1.77,3.53,1.09,4.45,9.15,9.47,6.11,4.24,3.03,1.27,2.68,15.21,6.54,1.25,2.17,0.78,0.03,11.64,0.37,0.24,0.64,5.69,3.49,2.16,0.45,0.8,0.49,13.22,1.5,1,1.15,1.84,0.9,0.8,4.97,2.11,2.68,0.7,1.41,0.5,1.68,0.97,0.37,0.15,0.23,10.36,1.65,5.38,3.22,0.8,1.65,0.58,0.33,0.53,1.17,0.28,0.02,0.18,0.08,2.9,10.13,0.03,0.91,0.42,0.57,1.6,4.48,0.64,0.03,0,20.98
"1821_Peacock,ThomasLove_MaidMarian_Novel.txt",EN_NOV_3P,35959,23.92,17.36,79.12,0.02,55.41,12.87,9.07,2.04,0.54,1.59,3.85,1.06,3.79,9.72,10.49,6.32,4.68,3.54,1.41,2.44,14.49,7.05,1.38,2.13,0.81,0.03,12.15,0.5,0.2,0.98,5.11,3.42,1.67,0.28,0.66,0.34,14.32,1.32,1.01,1.1,1.64,1.31,0.63,6.05,2.18,3.34,0.81,1.85,0.52,2.04,0.98,0.43,0.32,0.4,11.45,1.84,6.03,3.45,0.71,1.28,0.83,0.3,0.56,1.13,0.28,0.06,0.12,0.08,3.34,9.32,0.95,0.82,0.64,0.24,1.3,4.56,0.7,0.04,0,21.35
"1822_Hogg,James_ThreePerilsofMan_Novel.txt",EN_NOV_3P,212251,22.9,15.47,80.75,0.13,57.82,15.17,10.5,2.54,0.57,1.52,4.29,1.57,4.67,8.77,10.71,6.54,5.27,3.24,1.13,3.05,14.34,7.47,1.37,2.61,1.06,0.06,11.91,0.31,0.18,0.82,4.89,2.93,1.94,0.39,0.67,0.5,14.55,1.35,0.81,1.14,1.87,1.45,0.61,5.89,2.3,2.98,1.05,1.22,0.59,2.2,1.45,0.35,0.21,0.29,12.23,1.97,6.23,3.99,0.54,1.49,0.49,0.42,0.28,0.74,0.25,0.09,0.12,0.15,3.39,8.7,0.23,1.24,0.48,0.59,0.76,2.52,1.61,0.56,0.02,20.3
"1823_Cooper,JamesFenimore_ThePioneers_Novel.txt",EN_NOV_3P,170828,24.29,18.25,82,0.01,57.22,12.51,7.87,1.82,0.39,1.24,3.52,0.89,4.64,11.01,10.79,6.91,4.94,3.88,1.1,3.34,15.35,6.46,1.24,2.32,0.95,0.02,10.2,0.35,0.18,1.05,4.87,2.96,1.89,0.39,0.54,0.6,13.38,1.6,1.02,1.1,1.93,1.19,0.64,4.86,2.07,3.12,1.09,1.04,0.81,1.94,1.22,0.36,0.09,0.3,13.04,1.87,6.54,4.53,1.02,1.21,0.58,0.42,0.67,0.6,0.21,0.1,0.15,0.11,3.26,9.41,0.17,1.24,0.4,0.49,1.25,3.27,1.15,0.02,0.02,20.18
"1826_Cooper,JameFenimore_TheLastoftheMohicans_Novel.txt",EN_NOV_3P,147219,24.85,19.81,81.02,0.03,56.36,11.85,7.67,0.85,0.55,0.7,3.98,1.59,4.18,11.44,9.55,6.15,4.74,3.03,1.02,3.33,15.5,6.48,1.15,2.34,0.68,0.03,10.93,0.29,0.27,0.79,5.58,2.84,2.69,0.6,0.97,0.68,13.29,1.79,0.99,0.99,1.9,0.98,0.8,4.94,1.77,3.34,1.17,1.3,0.64,2.09,1.5,0.33,0.11,0.2,12.94,2.11,6.29,4.59,0.79,1.4,0.56,0.15,0.23,0.42,0.32,0.04,0.11,0.15,3.27,8.69,0.12,1.05,0.3,0.48,0.49,2.82,0.4,0.01,0.04,17.46
"1826_Disraeli,Benjamin_VivianGrey_Novel.txt",EN_NOV_3P,192967,16.78,20.19,82.62,0.01,56.9,13.83,9.28,2.59,0.65,1.62,3.77,0.66,4.54,8.95,11.25,7.74,4.55,4.56,1.11,3.46,13.78,5.99,1.65,2.55,0.98,0.02,11.85,0.31,0.36,1.54,5.89,4.06,1.79,0.38,0.49,0.55,14.92,1.99,0.96,1.33,2.31,1.69,0.54,4.73,2.28,2.87,1.19,1.05,0.5,1.56,0.81,0.32,0.13,0.33,11.52,1.53,5.35,4.59,1.22,1.55,0.87,0.5,0.39,0.62,0.16,0.16,0.15,0.08,4.38,8.45,0.2,1.51,0.55,1.04,1,3.21,0.74,0.02,0.02,20.71
"1836_Child,Lydia_Philothea_Novel.txt",EN_NOV_3P,73213,20.55,22.46,80.16,0.08,53.63,12.83,8.89,2.07,0.34,1.13,4.44,0.92,3.94,8.92,10.25,6.24,5.03,3.46,0.95,2.6,15.07,6.26,1.14,2.05,0.64,0.01,11.98,0.57,0.31,0.75,6.51,4.59,1.85,0.49,0.45,0.52,13.85,2.01,1.07,1.19,1.65,1.41,0.65,4.93,1.83,3.47,1.21,1.51,0.54,1.88,1.07,0.37,0.24,0.21,11.52,2.01,5.27,4.36,0.66,1.35,0.82,0.69,0.4,1.09,0.33,0.06,0.08,0.16,4.33,8.06,0.26,1.59,0.26,0.28,0.54,2.86,0.46,0.01,0,18.42
"1837_Disraeli,Benjamin_Venetia_Novel.txt",EN_NOV_3P,160908,17.85,20.94,84,0,57.64,16.06,11.48,2.52,0.56,1.48,5.94,0.97,4.58,7.38,12.16,8.02,5.92,3.88,1.34,3.89,12.99,6.53,1.84,2.33,0.67,0.01,14.84,0.88,0.3,1.37,6.42,4.21,2.11,0.51,0.49,0.7,16.08,2.09,1.04,1.63,2.2,2.02,0.58,5.25,2.34,2.96,0.88,1.37,0.54,1.89,0.78,0.66,0.3,0.16,11.59,1.59,4.95,5.11,0.96,1.18,0.6,0.52,0.23,0.86,0.18,0.17,0.14,0.1,4.39,9.14,0.11,1.56,0.51,0.71,0.55,0.03,4.23,0.01,0,21.01
"1837_Trollope,FrancesMilton_TheVicarofWrexham_Novel.txt",EN_NOV_3P,169506,21.85,19.88,85.82,0.01,58.57,16.16,10.72,2.98,0.4,1.82,4.83,0.7,5.44,6.63,12.71,8.04,4.69,5,1.72,3.79,14.55,6.88,1.71,2.79,0.81,0.01,13.67,0.73,0.23,1.73,6.5,4.28,2.16,0.51,0.42,0.78,16.64,2.45,1.28,1.79,2.73,1.88,0.65,4.55,2.57,2.68,0.92,1.04,0.64,1.6,0.9,0.37,0.2,0.16,11.38,1.87,5.21,4.21,0.92,1.26,0.44,0.64,0.49,0.98,0.12,0.12,0.14,0.08,3.73,8.43,0.25,0.98,0.53,0.69,0.88,3.14,0.65,0.03,0,18.97
"1838_Martineau,Harriet_Deerbrook_Novel.txt",EN_NOV_3P,221584,18.17,15.99,88.63,0,61.25,16.4,10.9,2.55,0.74,1.66,4.76,1.19,5.5,6.24,15.94,10.2,6.09,6.31,1.95,4.27,14.25,6.98,2.21,2.85,0.82,0,14.27,0.7,0.23,1.81,6.22,4.01,2.15,0.55,0.37,0.76,17.79,2.42,1.14,2.59,3.12,1.94,0.56,4.74,3.11,3.13,1.35,1.24,0.49,1.55,0.65,0.51,0.19,0.22,12.54,1.93,5.51,4.93,0.77,1.04,0.56,0.7,0.41,0.4,0.2,0.2,0.15,0.09,4.62,7.1,0.39,1.01,0.53,0.42,0.78,3.4,0.83,0.03,0,18.81
"1844_Yonge,Charlotte_Abbeychurch_Novel.txt",EN_NOV_3P,72952,18.86,16.2,84.84,0,57.31,15.35,10.44,3.19,0.55,1.86,4.01,0.82,4.91,5.57,16.63,9.41,7.27,6.7,1.43,4.61,12.55,6.99,2.33,2.66,0.68,0.08,14.55,0.63,0.12,1.62,5.7,3.62,2.05,0.39,0.46,0.6,17.17,2.57,1.19,1.98,2.51,1.84,0.49,4.66,3.22,4.49,1.1,2.92,0.42,1.16,0.55,0.27,0.14,0.22,11.14,1.64,5.03,4.46,0.86,1.04,0.51,0.54,0.3,0.42,0.14,0.45,0.25,0.16,4.2,9.8,0.03,1.6,0.68,0.46,1.23,0.09,8.56,0.01,0,26.12
"1847_Aguilar,Grace_HomeInfluence_Novel.txt",EN_NOV_3P,170879,26.26,19.06,87,0,59.59,15.93,11.4,2.14,0.31,1.51,6.58,0.86,4.52,5.04,13.12,8.69,5.93,4.36,1.55,5.07,13.31,9,2.09,3.24,0.86,0.01,14.48,1.05,0.13,1.25,7.58,4.53,3,0.78,0.48,1,19.17,2.87,1.31,2.36,2.87,2.1,0.71,5.27,3.37,2.31,0.72,0.81,0.73,1.68,0.69,0.58,0.31,0.11,10.9,1.63,4.32,4.96,0.88,1.64,0.53,0.47,0.31,0.55,0.15,0.07,0.1,0.07,3.19,9.82,0.07,1.18,0.42,0.26,0.67,1.96,0.88,0.06,0,18.27
"1847_Thackeray,William_VanityFair_Novel.txt",EN_NOV_3P,303758,20.31,18.73,82.96,0.02,55.12,13.46,9.22,1.36,0.37,0.86,5.88,0.75,4.24,8.16,11.82,6.92,6.13,3.83,1.04,3.26,14.55,7.23,1.3,2.25,0.93,0.03,14.57,0.92,0.34,2.02,6.32,4.14,2.15,0.39,0.52,0.86,14.47,1.43,0.94,1.22,1.95,1.34,0.44,6.23,1.68,2.7,1.08,1,0.55,1.89,0.86,0.44,0.19,0.45,13.12,2.06,6.56,4.39,1.05,1.02,0.98,0.86,0.82,0.5,0.2,0.08,0.11,0.08,4.31,8.07,0.2,0.84,0.4,0.28,1.44,2.23,1.62,0.16,0.02,19.13
"1848_Gaskell,Elizabeth_MaryBarton_Novel.txt",EN_NOV_3P,161335,17.91,14.46,86.53,0.01,58.18,15.52,11.42,2.33,0.4,1.18,6.57,0.95,4.1,6.29,14.3,8.44,6.67,4.86,1.46,4.27,14.37,7.96,1.86,2.68,0.95,0.02,14.27,0.66,0.2,1,5.67,3.23,2.39,0.61,0.45,0.86,16.72,2.41,1.02,1.93,2.47,1.58,0.62,5.41,2.68,3.54,1.25,1.41,0.78,2.37,1.2,0.6,0.25,0.35,13.89,2.21,6.21,5.32,1.1,1.18,0.38,0.64,0.56,0.42,0.42,0.19,0.19,0.16,4.48,8.5,0.08,1.41,0.49,0.66,1.25,2.57,2.77,0.19,0.07,22.12
"1849_Kingsley,Charles_AltonLocke_Novel.txt",EN_NOV_3P,168663,21.17,17.65,84.27,0.03,58.14,14.76,10.16,4.44,0.69,1.25,2.26,1.52,4.6,7.73,11.34,7.13,4.6,4.52,1.24,3.48,14.67,7.85,1.63,2.82,1.07,0.04,10.01,0.34,0.13,1.15,5.39,3.21,2.15,0.4,0.63,0.58,16.28,2.05,1.09,1.43,2.28,1.71,0.58,5.76,2.63,2.47,0.99,0.81,0.51,1.97,1.01,0.47,0.15,0.38,12.14,1.56,6.09,4.43,1.75,1.43,0.7,0.46,0.94,1.23,0.21,0.16,0.14,0.17,3.49,9.71,0.12,1.17,0.69,0.71,1.53,2.35,2.13,0.06,0.28,21.64
"1850_Aguilar,Grace_ValeofCedars_Novel.txt",EN_NOV_3P,92788,25.21,21.98,81.22,0.01,55.79,13.58,9.39,1.31,0.45,1.01,5.78,0.83,4.18,7.35,9.92,6.81,5.13,2.63,1.14,3.74,14.07,7.98,1.67,2.66,0.84,0.02,12.24,0.52,0.12,0.59,6.96,3.91,2.95,0.74,0.8,0.86,16.53,2.33,1.1,1.58,2.14,1.7,0.92,5.15,2.68,2.37,0.74,0.84,0.69,2.16,1.16,0.52,0.41,0.09,10.79,1.55,4.86,4.37,0.74,1.82,0.32,0.25,0.21,1.11,0.57,0.12,0.09,0.04,2.95,9.45,0.2,1.52,0.49,0.63,0.47,1.67,0.73,0.06,0.02,18.03
"1850_Hawthorne,Nathaniel_TheScarletLetter_Novel.txt",EN_NOV_3P,83385,23.05,20.53,81.93,0,56.46,12.71,7.37,1.31,0.29,0.77,4.18,0.82,5.34,9.07,9.55,6.48,4.88,2.43,1.18,3.56,15.45,7.1,1.3,2.6,0.73,0.01,10.23,0.3,0.14,1.4,5.39,3.14,2.2,0.54,0.48,0.65,15.36,1.99,1.07,1.29,2.46,1.51,0.56,5.5,2.23,2.64,1.2,0.69,0.57,2.1,1.18,0.65,0.22,0.12,12.53,1.53,6.51,4.47,0.96,1.19,0.54,0.34,0.35,1.19,0.32,0.06,0.1,0.14,3.26,9.67,0.06,0.57,0.37,0.77,1.32,1.67,0.63,0.02,0,17.78
"1850_Yonge,Charlotte_Henrietta'sWish_Novel.txt",EN_NOV_3P,87949,20.21,16.58,86.78,0,59.32,15.45,10.73,1.94,0.39,1.37,6.22,0.81,4.73,5.86,14.78,8.98,6.83,5.02,1.55,4.62,14.06,7.69,2.05,2.88,0.86,0.03,14.68,1.52,0.12,0.87,6.07,3.93,2.07,0.56,0.4,0.64,17.1,2.16,1.2,2,2.39,1.75,0.49,5.36,3.03,3.49,1.17,1.62,0.65,1.53,0.86,0.39,0.12,0.21,12.9,2.08,5.78,4.94,0.82,1.38,0.59,0.63,0.31,0.39,0.16,0.18,0.28,0.12,3.82,9.31,0.14,0.98,0.52,0.63,0.84,4.67,0.93,0.01,0,21.51
"1851_Hawthorne,Nathaniel_TheHouseoftheSevenGables_Novel.txt",EN_NOV_3P,102984,22.46,21.55,82,0,56.4,11.99,6.85,1.02,0.42,0.69,3.94,0.77,5.15,9.05,10.2,6.84,4.64,3.31,1.14,3.75,15.62,7.03,1.34,2.61,0.96,0.02,9.43,0.47,0.16,1.02,5.31,3.32,1.91,0.44,0.41,0.66,15.44,1.95,1.17,1.38,2.78,1.52,0.48,5.22,2.3,2.64,1.12,0.7,0.62,1.84,0.97,0.42,0.15,0.33,13.04,1.57,6.67,4.75,0.79,1.16,0.76,0.97,0.67,0.5,0.34,0.08,0.14,0.14,3.25,10.6,0.02,0.77,0.33,0.98,1.71,1.78,0.87,0.07,0,19.71
"1853_Craik,Dinah_Agatha'sHusband_Novel.txt",EN_NOV_3P,137097,14.02,18.08,85.97,0,56.21,15.55,11.04,2.37,0.41,1.46,6.2,0.59,4.51,6.07,13.62,7.71,6.47,4.79,1.32,4.57,12.95,6.56,1.97,2.76,1.07,0.02,14.71,1.28,0.2,1.27,6.71,4.13,2.49,0.59,0.42,0.95,16.46,2.33,1.06,1.64,2.74,1.99,0.64,4.67,2.71,3.8,1.47,1.3,0.97,2.25,1.21,0.51,0.37,0.18,13.79,2.16,6.03,5.6,0.57,1.11,0.43,0.83,0.4,0.37,0.21,0.19,0.13,0.17,5.77,8.34,0.1,0.68,0.75,0.75,1.43,4.8,1.14,0.03,0,23.21
"1853_Kingsley,Charles_Hypatia_Novel.txt",EN_NOV_3P,163468,16.6,17.52,83.99,0,58.42,14.91,10.19,2.47,0.52,1.6,4.4,1.21,4.73,7.86,11.16,7,4.33,4.37,1.4,3.33,14.71,7.63,1.67,2.58,1.06,0.03,12.01,0.39,0.17,1.01,5.79,3.32,2.44,0.47,0.81,0.62,15.97,1.86,1.08,1.49,2.2,1.59,0.6,5.89,2.65,2.69,1.05,0.98,0.55,2.02,1.25,0.35,0.19,0.27,12.25,1.77,5.95,4.56,0.82,1.23,0.52,0.37,0.46,1.59,0.31,0.18,0.16,0.16,5.46,9.11,0.17,0.89,1.21,1.34,1.29,0.09,4.24,0.01,0,23.26
"1853_Stowe,HarrietBeecher_UncleTom'sCabin_Novel.txt",EN_NOV_3P,181314,16.82,15.48,83.52,0.01,55.79,15.1,10.56,2.75,0.53,1.62,4.74,0.91,4.54,6.8,14.14,7.78,5.9,5.9,1.28,3.65,13.91,7.25,1.73,2.56,0.84,0.08,13.29,0.58,0.17,1.28,5.42,3.24,2.14,0.42,0.47,0.79,15.6,1.75,0.98,1.49,2.33,1.69,0.57,6.12,1.84,4.14,1.28,1.89,0.9,2.19,1.38,0.4,0.15,0.29,13.12,2.04,6.53,4.38,0.91,1.06,0.56,0.59,0.77,0.94,0.27,0.11,0.25,0.15,4.36,12.02,0.04,1.55,0.63,1.06,0.96,4.73,3.19,0.02,0.04,28.21
"1853_Yonge,Charlotte_TheHeirofRedcliffe_Novel.txt",EN_NOV_3P,234713,17.41,16.14,87.84,0.02,59.9,16.3,11.58,2.25,0.29,1.49,6.87,0.67,4.72,5.63,15.79,9.65,7.47,5.3,1.56,4.42,14,7.49,2.2,2.68,0.84,0.01,15.51,0.63,0.14,1.78,6.38,4.05,2.28,0.58,0.43,0.75,17.29,2.44,1.25,2.32,2.37,1.76,0.59,5.06,2.83,3.46,1.19,1.61,0.6,1.5,0.77,0.46,0.13,0.16,12.41,1.95,5.65,4.71,0.78,1.26,0.6,0.54,0.4,0.35,0.16,0.24,0.18,0.13,4.54,9.04,0.06,1.14,0.6,0.62,0.91,0.09,5.7,0.01,0,22.32
"1854_Gaskell,Elizabeth_NorthandSouth_Novel.txt",EN_NOV_3P,182325,15.24,15.91,87.08,0,58.94,16.32,11.8,2.86,0.42,1.27,6.31,0.94,4.52,5.87,15.14,9.04,6.65,5.6,1.57,4.11,14.43,7.16,1.98,2.65,0.89,0.01,14.7,0.69,0.18,1.5,5.64,3.31,2.27,0.58,0.41,0.75,17.03,2.44,1.11,2.17,2.7,1.72,0.57,4.99,2.99,3.44,1.18,1.45,0.72,1.98,0.93,0.6,0.15,0.31,13.35,2.19,6.33,4.75,1.05,1.22,0.41,0.68,0.52,0.29,0.22,0.23,0.17,0.14,5.51,7.61,0.14,1.21,0.48,0.63,1.29,0.12,5.66,0.06,0.02,22.21
"1855_Trollope,FrancesMilton_TheWidowBarnaby_Novel.txt",EN_NOV_3P,196245,22.4,18.52,86.94,0.02,59.59,16.48,11.24,3.01,0.3,1.83,5.51,0.59,5.23,6.46,13.24,8.34,4.99,5.2,1.7,4.22,14.65,6.92,1.85,2.9,0.95,0.01,14.23,0.84,0.27,1.7,6.59,4.68,1.87,0.4,0.29,0.81,16.73,2.49,1.29,1.9,2.86,2.01,0.54,4.43,2.61,2.5,0.98,0.94,0.51,1.37,0.7,0.3,0.2,0.18,11.89,1.85,5.3,4.61,0.91,1.38,0.62,0.56,0.68,0.43,0.11,0.14,0.21,0.09,7.72,8.82,0.05,0.97,0.53,0.56,1.2,2.87,0.83,0.05,0,23.14
"1859_Dickens,Charles_ATaleofTwoCities_Novel.txt",EN_NOV_3P,136268,16.17,17.18,85.17,0,58.55,14.77,9.73,2.36,0.28,1.31,4.82,0.96,5.05,8.26,12.3,7.48,6.2,4.11,0.97,3.49,15.14,6.97,1.6,2.24,1.14,0.02,12.21,0.54,0.15,1.41,4.75,2.69,2.04,0.5,0.39,0.75,14.68,1.72,0.89,1.27,2.05,1.34,0.66,5.71,1.96,3.5,1.28,1.25,0.85,2.65,1.6,0.56,0.15,0.41,14.49,2.02,7.49,4.87,1,1.05,0.69,0.59,0.53,0.39,0.28,0.15,0.14,0.12,4.84,9.63,0.18,0.81,0.67,0.7,1.16,4.15,0.93,0.1,0.01,22.78
"1860_Collins,Wilkie_TheWomaninWhite_Novel.txt",EN_NOV_3P,245651,16.84,18.44,87.33,0.01,59.2,16.86,12.41,5.52,0.72,1.24,4.43,0.51,4.45,7.71,12.4,7.21,6.03,4.44,0.99,3.26,15.88,5.78,1.42,2.38,1.1,0.01,12.71,0.48,0.2,1.65,5.25,2.86,2.34,0.69,0.38,0.81,14.99,2.43,1.08,1.38,2.25,1.45,0.76,4.76,1.81,3.08,1.13,1.2,0.67,1.69,0.97,0.5,0.08,0.19,14.83,2.09,7.22,5.34,0.97,1.34,0.43,0.83,0.35,0.3,0.26,0.15,0.1,0.07,5.03,6.92,0.03,0.16,0.58,0.38,1,2.56,1.08,0.14,0,17.6
"1860_Eliot,George_TheMillontheFloss_Novel.txt",EN_NOV_3P,208271,19.9,16.36,85.58,0,57.8,15.38,10.3,2.43,0.37,1.6,5.16,0.73,5.08,6.86,14.72,8.99,6.57,5.29,1.53,3.82,14.57,6.81,2.07,2.45,0.8,0.02,13.64,0.99,0.18,1.48,5.58,3.37,2.17,0.49,0.51,0.66,16.52,2.35,1.15,2.1,2.55,1.58,0.53,5.1,2.56,3.67,1.26,1.47,0.81,1.9,0.98,0.47,0.2,0.28,13.04,2.09,6.17,4.77,0.97,1.13,0.57,0.56,0.69,0.32,0.15,0.25,0.2,0.17,4.4,8.21,0.05,1.31,0.41,0.24,2.56,3.3,3.1,0.02,0.01,22.55
"1862_Eliot,George_Romola_Novel.txt",EN_NOV_3P,227610,25.06,18.15,83.47,0.02,57.81,13.8,8.87,1.54,0.33,1.12,5.09,0.79,4.94,8.51,12.77,8.09,6.53,3.87,1.3,3.3,15.41,6.34,1.57,2.19,0.78,0.02,11.34,0.37,0.11,0.7,5.28,3.26,1.98,0.52,0.57,0.49,15.53,2.15,1.06,1.71,2.34,1.31,0.62,5.05,2.48,3.56,1.37,1.2,0.86,2.11,1.27,0.49,0.18,0.22,12.94,2.03,6.37,4.53,0.86,1.17,0.47,0.33,0.46,0.8,0.22,0.13,0.13,0.15,3.43,6.91,0.35,0.85,0.35,0.25,0.98,2.14,0.92,0.03,0,15.84
"1864_Braddon,Mary_HenryDunbar_Novel.txt",EN_NOV_3P,157250,17.94,17.42,84.65,0.01,56.83,14.21,9.83,2.92,0.24,1.33,4.94,0.39,4.38,8.78,12.96,7.77,6.61,4.35,1.16,3.46,14.71,6.32,1.35,2.01,1.14,0.02,12.62,0.57,0.23,1.97,5.17,3.05,2.08,0.52,0.46,0.72,13.85,1.95,0.83,1.38,2.3,1.22,0.54,4.8,1.97,3.22,1.41,1.02,0.66,2.07,1.17,0.38,0.25,0.32,13.78,2.02,6.77,4.86,0.97,1.06,0.55,0.79,0.79,0.33,0.41,0.17,0.12,0.1,4.86,7,0.2,1.2,0.47,0.28,3.68,2.92,2.1,0,0.02,21.45
"1869_Alcott,Louisa_LittleWomen_Novel.txt",EN_NOV_3P,186316,18.48,14.24,86.86,0,56.78,15.48,11.07,3.07,0.53,1.55,5.06,0.86,4.41,6.66,14.46,7.97,6.13,5.84,1.34,3.96,13.39,8.75,2.08,2.34,0.91,0.03,13.65,0.69,0.22,1.3,7.55,5.38,2.12,0.49,0.41,0.76,16.76,2.03,1.05,1.81,2.31,1.39,0.64,6.47,2.45,3.75,1.39,1.21,0.96,2.28,1.25,0.44,0.29,0.33,13.18,2.2,5.78,5.19,1.03,1.33,0.85,0.72,0.48,0.44,0.14,0.19,0.21,0.2,4.8,10.14,0.01,0.02,0.46,0.4,0.56,3.4,2.87,0.02,0.08,22.53
"1869_Trollope,Anthony_PhineasFinn_Novel.txt",EN_NOV_3P,261464,14.81,15.55,88.42,0.02,62.71,17.43,11.66,2.83,0.31,1.6,6.37,0.54,5.78,6.03,17.14,11.37,7.36,5.89,2.25,4.47,14.2,6.92,2.37,2.36,0.95,0.01,15.81,0.55,0.3,2.1,4.99,3.28,1.68,0.3,0.46,0.5,17.16,2.4,1.24,2.4,2.82,1.71,0.5,4.2,3.04,2.58,0.6,1.47,0.48,1.24,0.54,0.31,0.22,0.18,11.72,1.74,5.43,4.4,1.25,1.24,0.38,0.51,0.47,0.71,0.08,0.11,0.15,0.07,5.97,6.66,0.01,0.69,0.59,0.2,0.65,4.15,0.97,0,0,19.63
"1874_Hardy,Thomas_FarFromtheMaddingCrowd_Novel.txt",EN_NOV_3P,139126,15.49,17.18,83.07,0.01,56.97,13.49,8.96,2.31,0.24,1.34,4.42,0.65,4.52,8.68,12.97,7.97,6.24,4.45,1.15,3.96,14.58,6.34,1.89,2.32,1.06,0.02,10.88,0.22,0.12,1.1,4.83,2.92,1.84,0.42,0.35,0.64,14.46,1.88,0.96,1.42,2.26,1.41,0.57,4.85,2.03,3.6,1.24,1.51,0.75,1.89,1.16,0.36,0.2,0.2,14.39,2.19,7.11,5.07,0.6,0.98,0.92,0.98,0.4,0.4,0.24,0.26,0.23,0.16,5.37,6.92,0.16,0.54,0.54,0.59,1.99,4.34,1.97,0.03,0.01,21.82
"1876_Trollope,FrancesEleanor_ACharmingFellow_Novel.txt",EN_NOV_3P,183592,14.36,18.83,84.94,0,56.95,14.93,10.42,2.42,0.25,1.4,5.82,0.51,4.52,6.7,13.67,8.53,6.08,5.09,1.33,3.6,14.46,6.58,1.98,2.4,0.77,0.02,13.88,0.66,0.2,1.71,5.97,3.7,2.23,0.53,0.45,0.69,16.05,2.29,1.04,1.72,2.66,1.54,0.47,4.8,2.53,3.45,1.19,1.35,0.78,1.95,1.09,0.47,0.15,0.28,11.83,1.72,5.97,4.05,0.93,1.06,0.5,0.64,0.63,0.77,0.14,0.28,0.17,0.12,5.64,7.66,0.05,0.63,0.59,0.77,1.39,3.63,1.81,0.06,0,21.71
"1876_Twain,Mark_TheAdventuresofTomSawyer_Novel.txt",EN_NOV_3P,70705,14.35,15.31,83.52,0.01,56.81,14.58,9.51,1.8,0.37,1.36,4.62,1.36,5.07,8.02,13.66,7.82,6.96,4.54,1.1,4.39,13.15,7.79,1.98,2.32,1.01,0.04,11.53,0.28,0.09,0.96,4.9,2.6,2.25,0.5,0.53,0.76,16.21,1.88,0.88,1.51,2.17,1.42,0.65,6.61,2.09,3.3,1.15,1.32,0.68,2.27,1.37,0.43,0.1,0.39,15.24,2.41,6.84,5.85,0.78,0.99,0.55,0.49,0.42,0.42,0.45,0.26,0.24,0.12,5.71,6.97,0.35,0.91,0.65,0.91,1.79,4.31,3.43,0.27,0.01,24.75
"1881_James,Henry_PortraitofaLady_Novel.txt",EN_NOV_3P,224421,14.92,17.17,88.1,0,60.8,19.46,13.64,3.19,0.25,2.19,7.41,0.59,5.83,6.34,16.86,10.35,7.55,6.53,1.68,4.26,13.73,5.67,2.55,2.37,0.82,0.01,15.92,0.61,0.25,1.19,6.2,4.28,1.85,0.39,0.37,0.63,16.09,3.01,1.17,2.29,2.75,1.74,0.51,3.51,2.73,3.2,1.16,1.2,0.72,1.2,0.55,0.36,0.15,0.14,11.71,1.81,5.3,4.62,0.68,1.17,0.54,0.44,0.41,0.4,0.1,0.29,0.19,0.11,5.83,5.55,0.12,1.44,0.59,0.31,0.62,4.99,3.12,0.04,0,22.38
