filenames,corpus,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
"ENN_1857_The PhilosophyofthePlaysofShakespeareUnfolded_Bacon,Delia.txt",EN_NON,245846,40.37,20.49,82.36,0,59.05,14.68,6.03,0.68,0.77,0.5,2.87,1.22,8.65,8.39,9.81,7.13,2.28,5.39,1.17,3.24,16.03,6.87,1.49,2.83,0.74,0.02,9.29,0.11,0.07,1.16,4.48,2.81,1.63,0.22,0.64,0.37,16.22,2.3,1.51,1.14,2.15,1.7,0.63,5.24,2.39,1.52,0.5,0.61,0.28,1.21,0.59,0.42,0.11,0.11,11.32,1.44,5.81,3.79,2.16,2.07,0.75,0.13,0.33,0.46,0.2,0.03,0.1,0.06,2.93,9.73,0.19,0.97,0.25,0.1,4.06,0.06,3.26,0.21,5.89,26.73
"ENN_1858_AmericanHandbookoftheDaguerrotype_Humphrey,Samuel.txt",EN_NON,41180,23.79,22.09,77.14,0.5,55.42,6.45,1.49,0.46,0.33,0.13,0.3,0.28,4.96,11.53,9.8,7.54,1.78,4.41,1.65,3.11,17.46,6.14,0.76,3.2,1.63,0.01,2.04,0.01,0.02,0.21,3.22,2.41,0.81,0.11,0.17,0.19,15.05,1.82,2.4,1.24,2.69,1.38,0.77,4.57,1.87,3.74,1.6,0.1,0.92,1.33,0.42,0.26,0.05,0.68,12.13,1.31,6.83,3.8,1.48,2.63,0.65,0.3,0.31,0.04,0.02,0.03,0.2,0.05,4.54,7.64,0.21,0.76,0.04,0,2.36,0.37,0.14,0.29,0.1,15.93
"ENN_1858_StudiesofChristianity_Martineau,James.txt",EN_NON,196326,33.74,23.83,82,0.16,57.33,10.77,4.85,0.23,1.25,0.19,1.89,1.29,5.92,10.1,8.84,6.6,2.11,4.44,1.15,2.66,17.16,7.08,1.79,2.65,0.81,0.02,7.76,0.14,0.05,0.86,5.5,3.51,1.9,0.43,0.52,0.45,17.57,2.56,1.41,1.28,2.23,2.22,0.72,5.76,2.53,1.3,0.48,0.37,0.34,1.14,0.42,0.49,0.14,0.1,10.61,1.18,5.79,3.39,1.28,1.65,0.36,0.12,0.29,3.74,0.25,0.02,0.06,0.06,2.83,8.32,0.21,1.57,0.26,0.04,2,1.06,0.4,0.17,1.42,17.85
"ENN_1859_OnLiberty_Mill,John-Stuart.txt",EN_NON,47946,37.96,25.17,85.89,0.04,61.25,11.55,3.94,0.24,0.48,0.02,1.27,1.92,7.61,8.46,11.25,8.95,1.83,5.83,1.6,3.16,17.45,7.2,1.95,4.27,0.82,0,8.3,0.06,0.04,1.74,5.52,3.51,1.91,0.21,0.74,0.28,20.09,2.62,2.04,1.85,4.3,2.42,1.45,3.92,3.81,0.85,0.18,0.28,0.29,0.79,0.15,0.51,0.03,0.11,9.38,0.93,5.63,2.52,1.94,2.39,0.38,0.06,0.57,0.98,0.08,0.01,0.08,0.07,2.52,8.07,0.27,0.98,0.13,0.01,0.97,0.21,0.14,0.16,0.23,13.5
"ENN_1859_SecretEnemiesofTrueRepublicanism_Smolnikar,Andrew.txt",EN_NON,77120,33.33,22.41,83.22,0.57,59.03,14.38,7.78,2.61,1.47,0.2,1.98,1.51,6.6,8.73,11.27,7.86,4.54,3.82,1.58,2.08,16.79,7.35,1.05,2.18,0.93,0.01,10.07,0.23,0.11,0.73,4.16,2.77,1.39,0.15,0.57,0.24,15.89,2.14,1.26,1.61,1.81,1.41,0.65,5.25,2.33,0.92,0.27,0.47,0.08,0.71,0.22,0.4,0.07,0.05,12.17,1.88,5.94,4.12,2.43,1.7,0.72,0.24,0.37,2.23,0.23,0.01,0.11,0.01,3.06,6.88,0.23,0.29,0.01,0.04,0.44,0.73,0.26,0.07,0.06,11.96
"ENN_1861_ConsiderationsonRepresentativeGovernment_Mill,John.txt",EN_NON,94968,38.08,25.48,84.52,0.05,60.85,9.98,3.25,0.15,0.23,0,0.93,1.94,6.73,9.86,10.74,8.71,1.49,5.38,1.82,3.12,17.59,6.64,1.68,4.72,0.87,0,6.89,0.05,0.05,1.22,4.97,3.54,1.32,0.14,0.44,0.25,18.25,2.12,1.78,2.05,4.08,2,1.12,3.59,3.53,0.7,0.17,0.19,0.27,0.71,0.32,0.32,0.03,0.05,9.57,0.8,6.08,2.4,3.21,3.08,0.34,0.17,0.63,0.32,0.05,0.02,0.1,0.06,2.55,7.12,0.09,0.77,0.08,0,0.81,0.08,0.11,0.13,0.16,11.79
"ENN_1865_AugusteComteandPositivism_Mill,John-Stuart.txt",EN_NON,52596,29.2,26.7,81.4,0.08,57.85,10.43,4.13,0.01,0.94,0,1.87,1.31,6.3,9.37,9.49,7.33,2.13,4.7,1.17,2.75,17.39,6.47,1.64,4.02,1.01,0,7.33,0.08,0.02,1.01,4.4,3.23,1.08,0.15,0.31,0.18,19.02,3.1,1.84,1.41,2.98,3.01,0.65,4.37,2.89,0.72,0.24,0.21,0.2,0.78,0.17,0.51,0.07,0.04,9.71,0.96,5.16,3.13,2.6,2.29,0.32,0.08,0.4,0.94,0.07,0.03,0.07,0.04,3.46,8.19,0.37,0.63,0.05,0.02,0.67,0.47,0.33,0.31,0.26,14.83
"ENN_1865_TheLifeCrimeandCaptureofJohnWilkesBooth_Townsend,George.txt",EN_NON,42115,19.02,20.87,79.8,0.06,53.72,9.94,6.12,0.71,0.24,0.17,4.02,0.99,3.82,10.15,9.36,5.95,5.04,3.05,0.61,2.87,15.28,6.99,1.13,2.39,1.35,0.05,9.75,0.32,0.18,1.31,4.7,2.57,2.09,0.33,0.8,0.62,13.31,1.37,0.89,0.81,1.71,1.2,0.57,5.6,1.77,2.21,1.01,0.54,0.51,2.38,1.47,0.55,0.11,0.29,14.06,1.97,7.65,4.29,1.74,1.45,0.85,0.92,0.49,0.33,0.79,0.02,0.1,0.15,5.08,8.41,0.17,0.63,0.1,0.13,2.05,0.88,0.93,0.05,0.43,18.17
"ENN_1865_TheSuperstitionsofWitchcraft_Williams,Howard.txt",EN_NON,67481,29.25,26.6,76.68,0.6,53.56,8.1,4.18,0.3,0.26,0.09,2.12,1.4,3.92,11.17,7.84,5.82,3.7,2.53,0.62,2.09,17.25,6.33,0.83,2.74,1.04,0.07,7.37,0.23,0.09,1.01,5.36,2.5,2.83,0.44,1.07,0.43,13.92,2.08,1.2,0.77,2.83,1.16,0.53,4.75,1.9,0.92,0.3,0.35,0.19,1.41,0.54,0.62,0.16,0.12,10.63,1.15,5.62,3.77,1.4,1.56,0.5,0.16,0.25,2.68,0.39,0.01,0.13,0.09,3.95,7.61,0.3,0.84,0.04,0.03,2.16,0.09,1.88,0.94,1.31,19.42
"ENN_1867_AnalysisofMrMillSSystemofLogic_Stebbing,William.txt",EN_NON,42179,27.86,26.28,80.4,0.1,58.59,8.44,2.35,0.06,0.92,0,0.18,1.19,6.09,10.5,10.08,8.12,1.51,5.64,1.17,4.17,16.65,7.56,1.73,3.86,1.12,0,4.4,0.01,0.01,0.5,2.86,1.94,0.89,0.08,0.25,0.17,23.49,4.36,4.56,1.2,4,3.58,0.47,3.9,3.8,0.63,0.2,0.1,0.21,0.7,0.31,0.37,0,0.03,8.46,0.67,4.54,3.04,1.55,1.73,0.23,0.01,0.22,0.22,0.04,0.05,0.07,0.07,4.33,10.15,0.22,0.88,0.01,0,0.54,0,0.43,0.91,3.42,21.59
"ENN_1867_MarieAntoinetteandherSon_Muhlbach,Louise.txt",EN_NON,217619,19.66,16.52,84.85,0.06,57.92,15.07,10.28,2.8,0.61,1.72,4.21,0.94,4.79,9.6,11.99,7.18,4.84,4.76,1.51,2.96,14.22,6.38,1.42,1.83,0.89,0.02,12.83,0.6,0.22,1.04,5.87,3.45,2.36,0.47,0.73,0.87,14.42,1.44,0.86,1.33,1.25,1.31,0.7,6.27,1.84,2.98,1.02,1.3,0.57,2.26,1.43,0.49,0.22,0.16,12.16,2.23,5.68,4.15,0.84,2.17,0.61,0.65,0.42,0.61,0.31,0.2,0.14,0.08,4.04,9.48,0.13,0.52,0.42,0.68,1.66,3.81,0.43,0.04,0,20.73
"ENN_1868_HistoryoftheImpeachmentofAndrewJohnson_Ross,Edmund.txt",EN_NON,85720,24.26,25.91,78.17,0.47,54.72,8.52,3.69,0.71,0.28,0.31,1.77,0.63,4.83,11.14,8.84,6.44,4.25,2.49,1.05,1.92,17.82,6.58,1.1,2.11,0.97,0,7.25,0.01,0.03,1.3,3.53,1.91,1.55,0.2,0.86,0.31,14.76,2.04,1.36,1.09,2.12,1.47,1.06,4.66,1.93,0.99,0.18,0.69,0.1,0.41,0.16,0.19,0.02,0.04,11.04,1.66,5.37,3.56,3.95,2.71,0.31,0.29,0.3,0.11,0.44,0.03,0.05,0.02,4.01,9.15,0.42,0.39,0.16,0.02,2.64,0.52,0.25,0.17,0.18,17.35
"ENN_1869_AphrodisiacsandAnti-Aphrodisiacs_Davenport,John.txt",EN_NON,41247,38.66,25.58,69.68,0.24,48.94,8.68,3.53,0.38,0.26,0.13,1.63,1.12,5.15,9.41,7.82,5.78,2.91,3.09,0.63,2.41,14.98,5.99,0.82,2.42,0.68,0.03,6.63,0.41,0.05,0.91,4.32,2.9,1.4,0.26,0.47,0.31,12.43,1.62,1.6,0.72,2.14,1.27,0.43,3.96,1.62,1.44,0.35,0.49,0.36,2.41,0.99,0.67,0.58,0.42,9.09,1.05,4.71,3.19,0.92,1.68,0.63,0.18,0.34,0.8,0.11,0.02,0.14,0.04,3.06,9.88,0.32,0.61,0.06,0.05,1.44,1.11,0.86,0.77,1.32,19.72
"ENN_1869_SalemWitchcraftandCottonMather_Upham,Charles.txt",EN_NON,82455,26.79,23.81,81.87,0.43,57.7,11.35,5.79,1.03,0.43,0.18,2.95,1.19,5.57,9.56,10.11,7.43,4.59,3.33,0.99,2.45,17.65,6.55,1.18,2.9,0.97,0.02,9.4,0.24,0.12,1.12,4.1,2.38,1.67,0.33,0.47,0.34,15.67,2.45,1.48,1.11,2.53,1.59,0.7,4.77,1.92,1.21,0.34,0.5,0.29,0.72,0.31,0.31,0.05,0.06,11.69,1.49,6.26,3.75,2.75,1.5,0.59,0.23,0.39,1.39,0.22,0.02,0.08,0.04,3.8,11.65,0.33,0.87,0.06,0.02,1.3,2.55,0.47,0.11,1.58,22.44
"ENN_1869_TheAmericanWomanSHome_Beecher,Catherine.txt",EN_NON,141758,26.28,20.9,83.77,0.18,56.32,8.01,2.74,0.08,0.51,0.18,0.72,1.25,5.27,9.64,10.16,7.54,1.68,5.55,1.39,3.17,16.2,8.04,1.01,3.84,1.29,0.01,5.82,0.45,0.09,1.11,5.21,3.58,1.59,0.26,0.42,0.37,16.86,1.32,1.81,1.4,2.63,1.7,1.14,6.06,2.23,2.01,0.46,0.16,0.94,3.76,1.36,1.2,0.07,1.24,12.58,1.46,7.09,3.74,1.84,1.83,0.88,1.4,0.72,0.58,0.09,0.03,0.14,0.05,3.99,8.19,0.15,0.77,0.07,0.05,2.19,0.46,0.15,0.12,0.72,16.13
"ENN_1871_HowIFoundLivingstone_Stanley,Henry.txt",EN_NON,158313,23.87,19.74,78.48,0.38,55.64,11.74,7.65,2.64,1.42,0.4,2.12,1.07,4.09,9.18,9.81,6.57,5.22,2.84,0.89,2.94,16.15,6.44,0.94,2.24,1.69,0.02,8.2,0.12,0.18,0.8,4.23,2.55,1.65,0.28,0.56,0.4,13.86,1.47,0.94,1.13,1.8,1.06,0.59,5.96,1.76,2.19,0.93,0.57,0.49,2,0.87,0.65,0.07,0.48,13.93,2.26,7.06,4.55,0.96,1.34,0.59,0.28,0.51,0.23,0.25,0.11,0.13,0.08,4.02,8.97,0.08,0.9,0.21,0.27,3.05,1.14,0.5,0.09,0.24,18.52
"ENN_1873_TheRenaissance_Pater,Walter.txt",EN_NON,57764,32.78,22.53,80.31,0.55,55.24,10.62,4.43,0.21,0.54,0.15,2.51,1.01,6.19,9.84,7.64,5.21,2.76,3.8,0.56,2.99,17.58,6.36,0.83,2.8,1.06,0.01,7.26,0.13,0.12,0.81,5.06,3.62,1.4,0.21,0.3,0.47,15.12,2.31,1.2,0.69,2.63,1.78,0.46,5.02,2.08,2.37,0.96,0.54,0.59,1.79,0.71,0.64,0.3,0.17,12.31,1.36,6.55,4.41,1.33,1.84,1.39,0.2,0.22,1.28,0.3,0.02,0.06,0.2,2.96,9.06,0.17,0.83,0.06,0.07,2.07,0.6,0.53,0.44,0.07,16.64
"ENN_1874_TheStoryofaSummer_Cleveland,Cecilia.txt",EN_NON,58463,25.36,20.23,82.51,0.19,54.97,12.25,8.61,2.29,1.62,0.74,3.33,0.64,3.65,7.91,10.59,6.99,5.34,3.65,0.9,3.48,14.61,7.11,1.28,2.23,1.42,0.01,11.94,1.18,0.32,1.11,5.18,3.88,1.28,0.28,0.25,0.49,14.95,1.9,0.85,1.19,2.29,1.34,0.44,5.59,2.06,2.8,1.1,0.85,0.58,1.64,0.74,0.39,0.11,0.42,14.16,1.9,6.29,5.91,1.39,1.15,1.29,0.97,0.53,0.49,0.15,0.08,0.12,0.09,3.83,8.45,0.17,0.84,0.2,0.11,3.68,2.22,1.3,0.12,0.81,20.71
"ENN_1877_HouseholdOrganization_Caddy,Florence.txt",EN_NON,38547,30.23,19.66,84.25,0.01,57.37,9.51,4.93,0.42,2.22,0.13,0.65,1.51,4.58,8.93,11.96,8.66,1.88,6.07,2.04,3.5,15.87,7.77,1.36,3.52,1.03,0.02,7.77,0.33,0.12,1.12,5.01,3.7,1.29,0.29,0.24,0.31,16.94,1.3,1.59,1.67,3.03,1.47,0.79,6.09,2.66,2.46,0.86,0.35,0.85,2.42,0.45,0.63,0.06,1.29,12.62,1.33,7.07,3.96,2.1,1.95,1.07,2.37,0.78,0.28,0.03,0.02,0.17,0.11,3.14,7.12,0.11,0.88,0.17,0.03,4.54,0.42,0.39,0.07,0.24,15.63
"ENN_1880_TheMysteriesofAllNations_Grant,James.txt",EN_NON,208590,23.55,21.68,78.44,0.15,52.63,9.56,5.79,0.37,0.29,0.25,3.51,1.37,3.77,10.45,9.47,6.09,5.49,2.17,0.74,2.02,16.07,6.33,0.79,1.89,1.18,0.06,9.88,0.54,0.2,1.3,4.89,2.56,2.32,0.38,0.84,0.47,12.98,1.65,1.04,0.9,2.01,0.89,0.6,5.08,1.85,2.07,0.78,0.64,0.52,2.15,1.09,0.56,0.2,0.36,12.88,2.05,6.37,4.38,0.91,1.49,0.71,0.48,0.36,1.8,0.76,0.02,0.06,0.08,4.15,8.55,0.19,0.8,0.07,0.13,3.77,0.68,1.04,0.1,0.23,18.72
"ENN_1881_CultureandCooking_Owen,Catherine.txt",EN_NON,35344,36.82,13.34,81.43,0.05,56.87,9.09,3.8,0.68,0.14,1.44,0.52,1.02,5.29,8.75,10.35,7.14,1.43,5.99,1.62,3.68,15.34,8.67,1.15,3.53,2.12,0,4.85,0.12,0.05,0.36,4.02,3.04,0.98,0.13,0.43,0.17,15.94,0.81,1.71,1.58,3.69,1.3,0.58,5.44,3.52,4.38,1.07,0.25,1.91,4.2,0.62,0.36,0.06,3.44,13.12,1.42,7.08,4.35,1.06,1.4,0.9,0.79,0.51,0.07,0.02,0.07,0.24,0.07,2.86,9.13,0.13,1.71,0.03,0.03,2.03,0.67,0.29,0.25,1.37,18.05
"ENN_1881_TheCampaignofChancellorsville_Dodge,Theodore.txt",EN_NON,68626,20.12,23.42,78.94,0.36,55.33,8.98,4.84,0.74,0.51,0.32,2.68,0.59,4.14,9.43,9.59,7.12,5.05,2.6,0.88,2.63,17.72,6.06,1.07,2.64,1.82,0.01,7.05,0.01,0.03,0.39,4.78,2.13,2.63,0.22,1.61,0.42,13.89,1.36,1.56,1.17,2.03,1.18,0.94,4.52,1.84,1.16,0.44,0.27,0.4,0.72,0.33,0.27,0.1,0.06,15.9,2.57,8.68,4.49,1.95,2.26,0.28,0.15,0.3,0.18,0.22,0.01,0.14,0.02,5.38,8.1,0.16,0.6,0.06,0.02,2.25,0.74,1.68,0.23,0.01,18.6
"ENN_1881_TheCommonLaw_Holmes,Oliver.txt",EN_NON,115342,26.72,20.66,82.67,1.12,59.81,9.6,2.76,0.28,0.28,0.06,1.59,0.55,6.84,11.67,13.06,10.01,4.23,5.44,1.65,3.04,16.34,6.75,1.75,2.44,0.74,0.01,5.67,0.08,0.06,0.65,4.06,2.19,1.83,0.23,0.54,0.37,18.49,2.74,2.19,1.92,3.49,2.46,1.1,3.12,3.67,0.86,0.22,0.41,0.18,0.49,0.21,0.21,0.03,0.05,10.64,1.65,5.41,3.31,1.54,1.67,0.43,0.22,0.74,0.17,0.19,0.02,0.1,0.07,3.8,6.52,0.05,0.27,0.05,0,0.6,0.4,0.43,0.45,1.45,14.27
"ENN_1881_WestminsterSermonswithaPreface_Kingsley,Charles.txt",EN_NON,84826,26.5,15.15,88.37,0.05,60.98,15.69,9.07,1.36,1.74,1.29,2.77,1.91,6.61,6.74,12.14,8.26,2.65,6.41,1.76,3.55,14.17,9.04,2,3.26,0.63,0.06,12.88,0.29,0.14,1.33,6.64,3.99,2.62,0.5,0.69,0.66,19.81,2.45,1.54,1.51,2.55,2.45,0.64,6.85,3.28,1.94,0.57,0.95,0.28,1.7,0.64,0.69,0.25,0.12,9.98,1.24,5.16,3.54,1.01,1.43,0.27,0.06,0.36,4.38,0.37,0.12,0.1,0.12,3.13,9.43,0.5,1.78,0.65,0.06,4.15,0.65,0.47,0,0.04,19.74
"ENN_1884_ACourseofLecturesonthePrinciplesofDomesticEconomyandCookery_Corson,Juliet.txt",EN_NON,43914,20.61,10.74,83.34,0.01,59.45,11.26,5.29,0.83,0.24,2.96,0.05,1.21,5.97,10.91,11.71,7.82,1.18,7.91,1.61,3.6,15.18,7.75,1.02,2.99,1.6,0,5.54,0.02,0.02,0.17,2.79,1.86,0.93,0.07,0.59,0.15,15.11,0.9,2.1,1.76,3.4,1.11,0.49,4.81,3.6,4.46,0.96,0.11,1.96,5.07,1.04,0.66,0.05,3.81,13.84,1.54,7.15,4.83,0.54,0.83,0.65,0.47,0.17,0.01,0.03,0.06,0.07,0.07,4.75,5.37,0.04,1.15,0.11,0,1.3,0.04,0.09,0.03,0.35,12.83
"ENN_1884_Bacon_Church,RichardWilliam.txt",EN_NON,70348,29.83,20.81,84.07,0.16,59.24,13.41,7.85,1.38,0.24,0.61,4.86,0.75,5.56,7.92,11.12,7.55,5.48,3.48,1.01,2.84,16.48,8.08,1.66,2.93,0.81,0,10.46,0.15,0.18,0.87,5.91,3.82,2.05,0.36,0.64,0.43,18,2.59,1.34,1.42,2.54,1.73,0.59,5.96,2.76,1.36,0.42,0.51,0.33,0.99,0.3,0.4,0.1,0.21,10.86,1.46,5.45,3.79,2.06,2.32,0.43,0.2,0.57,0.83,0.14,0.02,0.09,0.12,3.57,7.31,0.14,1.05,0.04,0.01,1.59,1.78,0.78,0.17,1.02,17.15
"ENN_1884_CriminalSociology_Ferri,Enrico.txt",EN_NON,74095,34.43,28.75,76.01,1.77,53.63,7.25,2.22,0.36,0.57,0.01,0.45,0.82,5.03,9.63,7.65,6.24,1.44,4.27,1.02,2.92,18.1,7.2,1.18,2.92,0.78,0.01,5.04,0.07,0.01,0.89,4.87,2.09,2.71,0.31,1.52,0.34,16.57,1.85,1.65,1.13,2.6,2.44,0.98,4.97,2.45,0.66,0.17,0.27,0.16,1.23,0.2,0.8,0.14,0.14,10.2,0.96,5.54,3.42,2.28,1.55,0.31,0.08,0.62,0.27,0.26,0.04,0.06,0.09,6.36,8.95,0.09,0.52,0.04,0.02,2.68,0,0.97,0.47,0.25,20.27
"ENN_1884_LettersonDemonologyandWitchcraft_Scott,SirWalter.txt",EN_NON,107924,35.96,24.06,79.87,0.22,56.03,10.87,5.54,0.49,0.41,0.19,3.03,1.42,5.33,10.54,9.17,6.19,4.78,2.55,0.84,2.8,17.19,6.49,0.88,2.58,0.72,0.04,9.6,0.28,0.19,1.17,5.1,2.52,2.54,0.54,0.81,0.49,14.57,2.23,1.28,0.97,2.71,1.19,0.57,4.65,1.92,1.38,0.53,0.49,0.28,1.31,0.55,0.54,0.07,0.17,10.82,1.51,5.65,3.6,1.15,1.54,0.64,0.33,0.5,1.56,0.51,0.01,0.1,0.09,2.77,8.85,0.13,0.56,0.07,0.06,1.98,0.8,0.45,0.26,0.3,15.88
"ENN_1885_GreatAfricanTravellers_Kingston,W.H.G.txt",EN_NON,140919,24.68,21.18,79.3,0.08,55.11,10.57,7.04,0.05,0.04,0.04,4.17,2.74,3.53,10.55,9.39,6.01,6.3,1.59,0.55,2.8,17.05,5.84,0.63,2.31,1.56,0.03,10.86,0.21,0.22,1.08,4.07,2.3,1.76,0.28,0.65,0.39,11.41,1.12,0.93,0.85,1.45,0.8,0.58,4.99,1.18,1.87,0.89,0.38,0.56,2.25,0.97,0.77,0.07,0.54,15.91,3.1,8.12,4.49,1.02,1.44,0.83,0.33,0.65,0.33,0.29,0.03,0.09,0.06,3.99,9.08,0.09,0.33,0.02,0.07,2.86,0.44,0.38,0.01,0.36,16.72
"ENN_1885_WomanandtheRepublic_Johnson,Helen.txt",EN_NON,77392,23.74,23.05,82.58,0.5,55.54,9.6,4.08,0.43,0.48,0.13,1.62,1.42,5.53,9.9,10.22,7.57,3.67,4.45,1.03,2.37,16.29,6.45,1.55,2.93,1,0,10.9,0.63,0.06,3.26,4.36,2.76,1.55,0.15,0.64,0.41,15.52,1.87,1.72,1.29,2,1.89,0.99,4.41,2.23,1.16,0.27,0.65,0.2,1.11,0.3,0.47,0.27,0.08,11.12,1.39,6.06,3.26,3.04,2.26,0.48,0.32,0.69,1.07,0.2,0.04,0.1,0.04,4.2,7.19,0.39,0.43,0.14,0.04,1.66,2.08,0.67,0.05,0.1,16.38
"ENN_1886_IntheHeartofAfrica_Baker,Samuel.txt",EN_NON,89379,24.45,19.89,80.75,0.12,57.07,11.72,8.07,2.97,1.47,0.2,2.19,1.24,3.65,10.73,9.85,6.95,6.1,1.87,0.94,2.56,16.43,6.07,1.01,2.34,1.47,0.02,8.37,0.23,0.12,0.92,4.54,2.69,1.83,0.3,0.64,0.42,13.77,1.21,1.02,1.34,1.47,1.31,0.64,5.77,1.59,2.16,0.8,0.38,0.84,2.05,1.2,0.49,0.07,0.39,14.84,2.61,7.81,4.53,0.87,1.56,0.64,0.25,0.49,0.3,0.32,0.03,0.07,0.13,3.82,6.72,0.03,0.81,0.11,0.24,1.63,0.72,0.45,0.1,0.02,14.17
"ENN_1886_NeedleworkAsArt_Alford,Marian.txt",EN_NON,81496,18.06,24.68,71.62,1.58,50.84,7.5,3.04,0.36,0.81,0.07,0.7,1.1,4.45,9.52,8.65,6.24,3.15,4.09,0.68,2.83,15.58,7.28,0.66,2.5,0.93,0.01,4.93,0.11,0.03,0.51,3.18,2.42,0.76,0.14,0.22,0.22,14.3,1.71,1.39,0.57,2.46,1.39,0.37,5.78,1.74,2.56,1.43,0.36,0.61,0.86,0.41,0.22,0.04,0.19,11.16,1.13,6.06,3.94,1.6,1.92,1.54,0.35,0.4,0.5,0.19,0.02,0.1,0.06,6.18,8.81,0.21,0.87,0.03,0.03,1.84,2.12,0.55,1.58,0.43,23.57
"ENN_1887_AHistoryofArtforBeginnersandStudents_Clement,Clara.txt",EN_NON,78970,22.5,21.04,79.59,0.51,56.42,11.52,6.88,0.3,0.29,0.12,5.35,0.82,4.65,8.62,10.39,7.03,6.33,3.06,0.44,3.23,16.02,7.15,0.7,2.66,1.74,0.01,10.4,0.55,0.14,0.64,4.21,3.29,0.89,0.12,0.25,0.29,12.34,1.44,1.13,0.65,1.62,1.05,0.29,5.17,1.49,1.8,1.01,0.42,0.24,1.08,0.37,0.47,0.14,0.11,12.39,1.32,6.32,4.63,1.92,2.3,1.32,0.48,0.66,1.03,0.45,0.01,0.1,0.04,4.57,6.79,0.26,0.86,0.02,0.03,1.96,1.09,0.33,0.32,0.3,16.12
"ENN_1887_HowtobeHappyThoughMarried_Hardy,Edward.txt",EN_NON,74029,22.21,18.55,87.22,0.02,58.54,13.34,8.11,1.45,0.78,0.88,3.48,1.51,5.22,8.06,12.54,8.43,3.5,5.97,1.66,3.68,14.91,7.11,1.77,3.09,1.04,0.01,14.01,1.55,0.24,1.94,6.94,4.75,2.17,0.36,0.51,0.62,16.72,2.06,1.44,1.82,2.61,1.84,0.74,4.84,2.65,2.05,0.58,0.82,0.46,2.17,0.62,0.89,0.34,0.34,10.88,1.42,5.15,4.17,1.29,1.61,0.63,0.71,0.69,0.81,0.23,0.13,0.19,0.12,3.99,6.9,0.25,0.79,0.36,0.32,2.14,2.93,1,0.06,0.58,18.68
"ENN_1888_Burke_Morley,John.txt",EN_NON,65692,28.85,23.22,81.04,0.38,57.29,10.79,5.5,0.52,0.53,0.14,3.29,1.03,5.28,10.05,9.64,6.79,5.26,2.75,0.84,2.79,17.33,6.25,1.36,2.96,1.13,0.01,8.93,0.15,0.17,0.84,5.72,3.58,2.05,0.35,0.82,0.46,14.94,2.03,1.3,1.16,2.06,1.69,0.59,4.97,1.95,1.34,0.38,0.54,0.34,0.93,0.32,0.41,0.12,0.09,11.92,1.26,6.14,4.28,1.9,1.91,0.58,0.29,0.68,0.8,0.23,0.02,0.08,0.08,3.61,6.61,0.07,0.52,0.06,0.02,0.94,0.75,0.62,0.17,0.58,13.81
"ENN_1888_DeductiveLogic_Stock,George.txt",EN_NON,71711,13.62,21.64,75.19,2.34,56.91,7.76,2.34,0.24,1.19,0.09,0.34,0.48,5.42,10.89,12.85,10.85,1.48,7.85,1.46,2.3,13.37,5.67,2.46,5.15,1.58,0.01,4.91,0.07,0.02,0.7,2.59,1.45,0.9,0.08,0.42,0.13,19.87,3.23,2.1,1.53,3.98,3.03,0.7,3.44,4.23,0.99,0.45,0.35,0.15,0.53,0.23,0.2,0.03,0.07,8.02,0.83,4.14,2.94,0.86,1.12,0.21,0.05,0.15,0.17,0.06,0.03,0.04,0.04,8.93,5.7,0.25,0.39,0.1,0,2.18,0.01,3.11,1.4,2.52,25.4
"ENN_1888_Memories_Beers,Fannie.txt",EN_NON,93585,20.69,20.7,82.99,0.1,54.16,10.49,7,2.57,0.47,0.25,2.57,1.14,3.5,9.15,9.76,5.91,6.25,2.06,0.63,3.35,15.94,6.59,1.01,2.77,1.26,0.03,9.02,0.42,0.25,1.15,6.45,3.81,2.61,0.52,0.81,0.8,14.01,1.63,0.9,1.07,2.02,1.51,0.79,5.12,1.71,2.49,1.02,0.59,0.67,3.35,1.2,1.47,0.19,0.54,15.07,2.39,7.14,5.37,1.29,1.58,0.54,0.82,0.42,0.57,0.49,0.08,0.14,0.07,4.78,8.86,0.07,0.37,0.11,0.14,2.42,1.76,0.78,0.15,0.77,19.59
