filenames,corpus,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
"1833_TheEssentialFaithoftheUniversalChurch_Martineau,Harriet.txt",EN_NON,31393,31393,24.36,83.95,0,60.13,11.63,5.18,0.04,1.73,0.12,1.83,1.47,6.45,9.67,10.06,8,2.64,4.6,1.17,2.65,17.73,7.44,1.58,3.38,0.57,0.01,8.05,0.16,0.05,0.8,5.38,3.7,1.64,0.31,0.39,0.48,18.59,2.47,2.06,1.39,2.87,2.43,0.85,5.33,2.58,0.68,0.24,0.16,0.17,0.84,0.25,0.37,0.12,0.11,8.57,0.89,4.4,3.1,1.25,1.87,0.19,0.06,0.31,4.88,0.25,0.06,0.07,0.03,2.54,6.62,0.15,1.29,0.16,0.02,0.2,0,0.09,0.07,0.16,11.38
"1836_AnAppealinFavorofthatClassofAmericansCalledAfricans_Child,Lydia.txt",EN_NON,59172,59172,23.22,81.27,0,56.06,10.11,5.36,0.5,0.74,0.08,2.2,1.83,4.75,9.52,10.52,7.98,3.07,4.87,1.25,2.79,15.85,6.2,1.31,3.06,1.22,0.01,9.21,0.31,0.15,1.44,5.88,3.44,2.39,0.32,1.07,0.34,15.73,1.74,1.85,1.49,2.64,1.9,0.81,4.44,2.39,1.57,0.86,0.42,0.22,0.94,0.31,0.37,0.14,0.14,10.92,1.37,5.96,3.27,2.12,2.01,0.44,0.25,1.23,0.63,0.28,0.03,0.09,0.06,3.75,7.66,0.28,1.25,0.18,0.12,0.77,0.03,0.26,0.07,1.01,15.45
"1836_Beauty_Walker,Alexander.txt",EN_NON,60700,60700,24.42,81.34,0,57.34,9.48,2.77,0.33,0.53,0.01,0.86,1.04,6.71,10.88,8.32,6.8,1.1,5.22,0.93,3.1,16.02,7.37,1.05,3.99,0.89,0,5.3,0.08,0.01,1.43,5.49,4.1,1.31,0.24,0.25,0.4,16.27,2.08,1.88,0.99,3.02,1.98,0.4,4.86,2.44,2.95,1.65,0.45,0.68,3.32,2.26,0.65,0.29,0.25,10.15,1.11,5.93,2.8,1.02,1.78,0.58,0.11,0.26,0.21,0.04,0.01,0.17,0.03,3.36,10.58,0.29,1.26,0.03,0.04,0.43,0.08,0.07,0.11,0.47,16.82
"1837_ThePoetryofArchitecture_Ruskin,John.txt",EN_NON,57733,57733,23.15,80.21,0,58.83,9.35,3.33,0.12,1.48,0,0.71,1.02,6.02,9.99,10.08,8.21,1.24,5.43,1.73,3.38,17.06,7.36,1.62,3.6,0.93,0.01,4.64,0.01,0.03,0.29,4.95,3.47,1.45,0.25,0.35,0.42,17.94,2.21,1.7,1.49,2.88,2.05,0.47,5.96,2.8,2.91,1.77,0.26,0.67,1.08,0.46,0.29,0.08,0.29,11.83,1.09,7.38,3.08,0.84,1.69,0.55,0.47,0.35,0.2,0.07,0.02,0.12,0.09,3.13,9.5,0.44,1.68,0.03,0.01,0.37,0,0.13,0.22,0.47,16.22
"1838_ASketchoftheLifeofBrigGenFrancisMarion_James,William.txt",EN_NON,51944,51944,19.52,77.49,0,55.47,9.41,5.82,0.4,0.23,0.41,3.52,1.27,3.59,9.3,9.06,6.52,5.43,2.04,0.74,2.7,17.39,6.63,0.94,2.56,1.92,0.01,8.98,0.18,0.1,0.96,4.44,2.26,2.17,0.35,1.08,0.47,13.14,0.99,1.1,0.9,1.49,0.97,0.74,5.48,1.87,1.26,0.67,0.19,0.33,1.12,0.5,0.39,0.07,0.19,15.11,2.18,8.17,4.49,1.23,1.58,0.46,0.33,0.37,0.32,0.41,0.01,0.11,0.03,5.58,9.48,0.11,1.12,0.03,0.02,0.2,0,0.98,0.08,0.42,18.11
"1838_HowtoObserve_Martineau,Harriet.txt",EN_NON,62332,62332,23,83.92,0,58.95,9.05,4.03,0.06,0.21,0.03,2.08,1.66,5.02,10.96,10.07,7.98,1.44,5.59,1.61,2.91,17.8,7.11,1.21,3.35,0.79,0.01,8.32,0.27,0.08,1.57,5.22,3.33,1.83,0.28,0.56,0.39,16.02,2.03,1.2,1.29,3.26,1.86,0.65,4.73,2.58,1.39,0.67,0.3,0.33,1.34,0.45,0.56,0.15,0.2,11.84,1.48,7.03,3.06,1.89,1.75,0.85,0.42,0.47,1.54,0.29,0.03,0.07,0.09,3.03,6.8,0.21,1.19,0.17,0.03,0.47,0,0.2,0.07,0.3,12.54
"1838_TheYoungManSGuide_Alcott,William.txt",EN_NON,76108,76108,19.65,87.76,0,62.02,12.7,6.05,1.01,0.64,0.96,1.72,1.71,6.66,7.83,11.88,9.18,1.56,6.66,1.96,4.1,15.86,7.71,1.92,4.23,1.18,0,9.62,0.38,0.23,1.53,5.88,3.81,2.03,0.35,0.59,0.53,18.7,2.15,1.63,1.94,4.09,2.12,0.76,4.32,3.84,1.24,0.42,0.38,0.33,1.82,0.5,0.77,0.16,0.41,11.58,1.2,5.65,4.59,2,2.02,0.83,0.3,1.03,0.5,0.1,0.03,0.2,0.05,3.91,8.55,0.06,1.13,0.3,0.09,0.38,0.01,0.14,0.05,1.47,16.14
"1838_VegetableDietAsSanctionedbyMedicalMenandbyExperienceinAllAges_Alcott,William.txt",EN_NON,59115,59115,20.03,83.76,0,58.08,10.72,5.66,2.05,0.57,0.2,1.92,0.93,5.06,7.75,9.9,7.31,2.61,5.1,1.11,3.67,15.61,7.96,1.51,4.49,1.95,0.01,6.32,0.15,0.09,0.87,3.94,2.65,1.26,0.23,0.42,0.25,17.13,1.85,1.81,1.24,3.51,1.83,0.54,4.9,3.21,1.59,0.32,0.35,0.43,6.52,0.71,2.25,0.04,3.68,11.16,1.02,5.3,4.57,1.23,1.68,0.61,0.35,0.32,0.34,0.14,0.02,0.22,0.05,6.04,10.09,0.18,0.99,0.17,0.03,0.97,0.08,0.1,0.1,0.27,19.12
"1841_ATreatiseonDomesticEconomy_Beecher,Catherine.txt",EN_NON,100865,100865,19.96,83.12,0,56.23,7.88,2.46,0.03,0.3,0.03,0.67,1.43,5.43,9.64,10.2,7.72,1.34,5.56,1.52,3.07,16.01,8.3,1.01,3.91,1.21,0.02,5.42,0.42,0.08,1.21,4.94,3.49,1.43,0.22,0.39,0.32,16.76,1.23,1.81,1.61,2.66,1.61,1.26,5.93,2.22,2.23,0.63,0.1,1.06,3.83,1.46,1.11,0.08,1.28,12.62,1.55,6.92,3.81,1.91,1.77,0.83,1.22,0.7,0.37,0.05,0.03,0.12,0.07,3.97,12.36,0.06,0.9,0.06,0.01,0.75,0.01,0.12,0.08,1.11,19.53
"1841_LifeofBeethoven_Schindler,Anton.txt",EN_NON,98552,98552,22.15,79.92,0,57.22,13.06,7.7,2.47,0.31,0.72,3.7,0.5,5.36,8.34,9.71,6.86,4.07,3.28,1.27,3.21,16.81,5.63,1.32,3.05,1.29,0,8.86,0.28,0.3,0.51,4.65,3.41,1.21,0.22,0.26,0.34,14.29,1.87,1.48,1.34,1.99,1.63,0.49,4.09,1.91,1.71,0.38,0.92,0.34,1.1,0.35,0.48,0.1,0.17,12.27,1.5,5.83,4.79,1.49,2.15,1.47,0.29,0.56,0.7,0.22,0.02,0.12,0.06,4.2,8.18,0.21,0.75,0.1,0.13,1.1,0.04,0.62,0.46,0.93,17.17
"1843_AustraliaItSHistoryandItSPresentCondition_Pridden,William.txt",EN_NON,104742,104742,21.3,81.13,0,57.19,8.72,3.28,0.05,0.36,0.01,1.27,1.59,5.44,10.13,9.98,7.5,4.06,3.68,0.93,3.32,17.54,6.55,1.06,3.25,1.3,0.01,6.11,0.2,0.13,0.86,4.76,2.82,1.92,0.29,0.62,0.49,14.22,1.5,1.19,1.01,2.63,1.39,0.53,4.89,1.94,1.53,0.67,0.23,0.51,1.47,0.6,0.4,0.06,0.45,14.26,1.66,8.04,4.38,1.37,1.55,0.64,0.22,0.71,1.1,0.23,0.01,0.11,0.08,2.88,9.33,0.08,0.79,0.06,0.07,0.52,0,0.41,0.22,0.57,15.15
"1844_EssaysonSomeUnsettledQuestionsofPoliticalEconomy_Mill,John-Stuart.txt",EN_NON,49136,49136,24.12,84.58,0,60.72,10.38,3.2,0.03,0.97,0.02,1.05,1.13,7.18,10.31,10.46,8.58,1.48,5.11,1.99,2.72,18.14,6.49,1.47,4.51,0.89,0,5.07,0.01,0.01,0.52,3.3,2.52,0.74,0.15,0.11,0.25,19.24,1.92,3.2,1.89,3.74,2.46,0.62,4.08,3.27,0.46,0.14,0.12,0.13,0.35,0.11,0.16,0.01,0.07,10.08,1.34,6.06,2.46,5.12,3.15,0.32,0.12,3.82,0.11,0.02,0.01,0.04,0.03,2.89,7.96,0.28,0.91,0.04,0,0.27,0.05,0.16,0.13,0.69,13.52
"1845_JournalofanAfricanCruiser_Bridge,Horatio.txt",EN_NON,65461,65461,21.06,79,0,55.73,8.28,4.56,0.48,1.11,0.05,1.63,1.29,3.72,11.19,8.32,6.07,3.18,3.57,0.65,2.88,17.13,6.47,0.82,2.76,2.12,0.02,7.34,0.22,0.19,1.15,4.34,2.81,1.5,0.23,0.56,0.34,13.18,1.06,1.02,0.72,2.24,1.04,0.59,5.69,1.81,1.54,0.75,0.22,0.42,1.89,0.76,0.5,0.08,0.59,13.37,1.81,7.89,3.54,1.75,1.58,0.86,0.48,1.19,0.46,0.38,0.02,0.15,0.08,4.63,9.2,0.02,0.78,0.03,0.04,1.74,0,0.27,0.07,0.07,16.92
"1845_TheLifeandCorrespondenceofSirIsaacBrock_Tupper,Ferdinand.txt",EN_NON,97887,97887,24.74,78.45,0,54.84,10.57,6.58,1.7,0.6,0.92,2.3,1.05,3.99,9.76,9.04,6.94,3.04,3.49,1.3,2.42,17.34,5.38,1,2.63,1.02,0,8.7,0.34,0.13,0.93,5.16,3.14,2,0.31,0.91,0.44,13.6,1.5,1.3,1.16,1.76,1.2,0.88,4.38,1.56,0.91,0.39,0.21,0.27,0.85,0.36,0.34,0.04,0.12,12.53,1.67,6.59,4.1,2,2.19,0.39,0.24,0.39,0.25,0.42,0.03,0.08,0.02,3.62,8.72,0.38,0.71,0.03,0.05,0.77,0.02,0.47,0.18,0.53,15.67
"1847_TheProgressofEthnology_Bartlett,JohnRussell.txt",EN_NON,40149,40149,26.62,73.62,0,52.62,7.4,2.91,0.06,0.29,0,1.03,1.53,4.49,10.89,7.87,5.92,2.97,3.68,0.56,2.06,17.41,5.76,0.7,2.8,1.37,0.01,5.84,0.07,0.05,0.92,3.04,2.11,0.9,0.18,0.26,0.17,13.04,2.21,1.27,0.52,1.9,0.88,0.48,4.95,1.35,0.9,0.37,0.27,0.16,0.8,0.33,0.31,0.02,0.14,12.39,1.48,7.34,3.36,2.14,1.83,0.57,0.12,0.58,0.48,0.14,0.01,0.13,0.04,5.3,8.4,0.05,0.5,0,0,0.36,0.01,0.33,0.11,0.4,15.56
"1848_HouseholdEducation_Martineau,Harriet.txt",EN_NON,80493,80493,16.89,89.69,0,62.14,12.63,6.22,0.79,0.53,0.04,3.18,1.68,6.42,8.43,12.73,9.11,2.39,6.69,1.81,3.64,15.99,8.79,1.58,3.84,0.93,0.02,10.37,0.86,0.09,1.96,6.49,4.4,2.03,0.51,0.39,0.53,19.25,2.4,1.42,1.94,3.72,2.45,0.67,5.81,3.03,2.11,0.93,0.5,0.56,2.16,0.79,0.82,0.18,0.39,11.87,1.44,5.94,4.29,1.88,2.14,0.77,0.62,0.37,0.55,0.12,0.03,0.16,0.08,3.05,6.75,0.48,1,0.1,0.1,0.64,0,0.29,0.07,0.04,12.6
"1848_StateoftheUnionAddresses_Polk,James.txt",EN_NON,69456,69456,25.15,81.07,0,57.82,9.13,4,0.38,1.32,0.12,0.87,1.32,5.13,11.33,9.2,7.82,3,2.97,1.68,1.81,19.09,6.05,0.97,2.9,0.6,0,6.05,0.03,0.07,0.56,4.79,3.09,1.68,0.19,0.84,0.33,14.88,1.39,1.77,1.25,1.88,1.34,1.4,5.13,1.69,0.35,0.13,0.07,0.09,0.48,0.15,0.24,0.02,0.07,11.7,1.13,6.45,3.75,3.31,2.37,0.3,0.21,1.6,0.22,0.39,0.01,0.09,0.02,2.7,5.22,0.02,0.13,0.01,0,0.27,0,0.06,0,0.22,8.63
"1848_TheYoungMaiden_Muzzey,A.B.txt",EN_NON,52460,52460,21.79,84.54,0,57.88,12.88,6.94,0.38,0.71,0.65,4.01,1.18,5.94,8.27,10.51,8.46,1.23,5.27,2.14,3.15,15.33,6.62,1.53,2.88,0.77,0,12.48,0.7,0.35,1.84,7.38,5.14,2.12,0.37,0.47,0.69,16.32,2.03,1.7,1.77,2.8,1.93,0.87,4.44,2.5,1.48,0.53,0.4,0.38,2.13,0.54,0.74,0.72,0.15,9.41,0.98,5.19,3.21,1.7,1.91,0.45,0.45,0.42,1.69,0.2,0.01,0.08,0.05,4.82,9.72,0.02,0.48,0.61,0.02,0.34,0,0.2,0,0.05,16.25
"1849_ACompilationoftheMessagesandPapersofthePresidents_Polk,James.txt",EN_NON,147435,147435,25.11,79.82,0,57.21,8.68,3.76,0.69,1.1,0.13,0.77,1.07,4.92,11.89,8.45,7.17,2.56,2.78,1.62,1.68,19.54,5.78,0.93,2.66,0.63,0,5.61,0.04,0.06,0.49,4.21,2.71,1.49,0.17,0.8,0.26,14.6,1.62,1.58,1.15,1.97,1.33,1.34,4.84,1.7,0.36,0.14,0.07,0.1,0.51,0.16,0.28,0.02,0.06,11.36,1.04,6.28,3.61,3.46,2.33,0.3,0.25,1.26,0.2,0.45,0.01,0.08,0.02,2.94,5.79,0.07,0.16,0.02,0,0.25,0,0.07,0.04,0.77,10.17
"1849_NarrativeoftheLifeandAdventuresofHenryBibb,AnAmericanSlave,WrittenbyHimself_Bibb,Henry.txt",EN_NON,46599,46599,14.81,87,0,61.69,15.82,11.29,6.35,0.84,0.09,2.29,1.72,4.52,7.52,12.02,7.52,6.61,2.8,1.19,3.24,17.62,7.07,1.37,2.47,1.2,0.04,9.12,0.75,0.24,1,4.08,2.33,1.72,0.36,0.59,0.39,15.74,1.65,1.07,1.91,2.31,1.23,0.84,5.49,2.47,1.96,0.92,0.38,0.54,1.72,0.87,0.38,0.11,0.39,15.14,2.43,7.26,5.11,1.12,1.4,0.8,0.85,1.11,0.59,0.23,0.02,0.09,0.08,4.46,6.47,0.06,0.76,0.06,0.05,0.4,0,0.24,0.01,0.11,12.62
"1849_TheHistoryandPracticeoftheArtofPhotography_Snelling,Henry.txt",EN_NON,27130,27130,22.31,77.88,0,55.08,6.88,1.85,0.42,0.28,0.13,0.44,0.58,5.03,11.64,9.34,7.11,1.48,4.65,1.45,2.7,17.23,6.28,0.78,3.19,1.34,0.03,2.66,0.01,0.01,0.46,3.07,2.43,0.62,0.11,0.13,0.2,15.36,1.89,2.36,1.19,3.13,1.48,0.76,4.45,2.26,4.57,2.68,0.09,0.82,1.16,0.44,0.27,0.05,0.48,12.23,1.67,6.91,3.48,1.76,2.53,0.62,0.28,0.31,0.05,0.01,0.02,0.1,0.04,4.45,7.43,0.1,0.76,0,0,0.81,0.03,0.15,0.26,0.08,14.34
"1850_AWomanSJourneyRoundtheWorld_Pfeiffer,Ida.txt",EN_NON,183102,183102,19.66,81.58,0,57.9,9.92,5.59,2.02,0.95,0.01,1.05,1.56,4.32,10.6,9.08,6.57,4.36,3.54,0.49,3.73,16.24,6.78,1.18,3.47,1.8,0,6.16,0.23,0.13,0.81,3.94,2.54,1.4,0.22,0.39,0.42,13.78,0.95,0.84,0.82,2.22,1.21,0.52,5.97,2.03,2.18,1.2,0.19,0.62,1.97,0.93,0.38,0.07,0.64,15.56,2.11,8.99,4.23,0.88,1.11,0.92,0.78,0.65,0.58,0.2,0.01,0.12,0.08,4.18,8.51,0.1,0.84,0.02,0.03,0.92,0,0.21,0.15,0.01,15.12
"1850_SketchesofReformsandReformersofGreatBritainandIreland_Stanton,Henry.txt",EN_NON,111101,111101,25.33,76.81,0,52.86,8.5,4.67,0.15,0.12,0.03,3.35,1.02,3.84,11.48,6.72,4.81,3.55,1.89,0.6,1.87,17.23,6.4,0.82,2.29,1.17,0.02,8.19,0.14,0.14,1.1,4.92,3.07,1.83,0.28,0.78,0.39,12.66,1.17,1.17,0.7,1.52,1.22,0.65,5.26,1.48,1.36,0.48,0.41,0.35,1.21,0.58,0.4,0.08,0.19,12.23,1.56,6.46,4.05,2.72,2.02,0.55,0.45,1.05,1,0.23,0.01,0.05,0.07,3.74,8.84,0.06,0.52,0.03,0.05,1.28,0,0.35,0.07,0.27,15.28
"1852_HowtoSeetheBritishMuseuminFourVisits_Jerrold,Blanchard.txt",EN_NON,60861,60861,24.02,73.51,0,52.32,6.22,2.18,0.01,0.23,0,1.06,0.86,4.04,14.13,6.71,5.47,1.43,3.69,0.96,1.81,16.56,4.94,0.31,1.93,2.11,0.02,4.97,0.3,0.07,0.62,3.09,2.16,0.92,0.08,0.36,0.21,11.4,2.04,0.5,0.51,1.55,0.62,0.46,5.2,0.84,1.38,0.81,0.12,0.31,1.77,1.14,0.32,0.09,0.27,12.97,2.07,7.05,3.63,0.76,1.33,1.02,0.57,0.36,0.57,0.49,0,0.06,0.04,3.16,7.54,0.17,2.15,0.01,0.01,1.07,0.01,0.29,0.45,0.08,15.39
"1852_TheInfantSystem_Wilderspin,Samuel.txt",EN_NON,109898,109898,17.75,86.38,0,60.55,12.3,5.95,1.51,0.61,0.34,1.31,2.18,6.35,9.71,12.89,9.43,2.83,6.4,1.96,3.33,14.61,7.21,1.33,3.4,1.69,0.02,9.15,0.32,0.08,2.16,4.43,2.89,1.52,0.23,0.44,0.34,16.87,2.37,1.71,1.61,2.69,1.64,0.62,5.19,2.29,1.76,0.72,0.44,0.51,1.42,0.53,0.46,0.13,0.33,11.69,1.61,5.84,3.93,2.24,2.12,0.68,0.29,0.47,0.65,0.11,0.13,0.11,0.06,4.43,8.48,0.19,1.2,0.74,0.07,1.03,0,0.29,0.06,1.23,17.79
"1853_ AnecdotesofPaintersEngraversSculptorsandArchitectsandCuriositiesofArt_Spooner,Shearjashub.txt",EN_NON,50968,50968,24.19,76.19,0,54.71,9.58,5.3,0.04,0.14,0.02,4.18,0.92,4.28,10.81,7.19,5.29,3.67,2.47,0.39,2.54,17.32,6.02,0.68,2.89,1.47,0.02,7.81,0.26,0.13,0.42,4.25,3.22,1.01,0.15,0.36,0.26,11.85,1.34,0.9,0.56,1.61,1.03,0.46,5.14,1.22,1.41,0.74,0.24,0.32,1.31,0.64,0.32,0.16,0.2,12.09,1.31,6.97,3.64,1.78,2.5,1.09,0.35,0.75,0.69,0.26,0.01,0.08,0.03,3.83,9.33,0.09,0.93,0.02,0.04,0.45,0.03,0.5,0.11,0.39,15.82
"1853_AReviewofUncleTomSCabin;or,anEssayonSlavery_Woodward,A.txt",EN_NON,51028,51028,21.54,81.56,0,57.67,12.54,7.19,1.28,1.24,0.46,1.73,2.48,5.35,8.57,9.79,7.82,1.92,5.43,1.56,2.58,15.14,7.63,1.55,3.02,0.82,0.02,9.74,0.41,0.19,1.33,5.88,3.42,2.41,0.3,1.01,0.45,16.54,1.64,1.5,1.37,2.36,1.94,0.88,5.79,2.36,1.26,0.64,0.26,0.27,1.04,0.41,0.31,0.18,0.17,10.51,0.98,6.59,2.76,1.78,1.82,0.49,0.3,0.89,1.65,0.16,0.09,0.2,0.02,3.87,8.67,0.04,1.34,0.38,0.37,0.8,0,0.29,0.05,0.24,16.09
"1853_LecturesonArchitectureandPaintingDeliveredatEdinburghinNovember1853_Ruskin,John.txt",EN_NON,43785,43785,19.9,84.22,0,60.87,12.16,5.81,1.04,0.53,1.95,0.98,1.31,6.35,8.88,10.32,7.74,2.21,5.57,1.33,3.23,16.62,7.81,1.72,3.96,1.33,0.01,7.17,0.04,0.04,0.65,4.69,3.36,1.29,0.17,0.38,0.29,17.47,2.26,1.51,1.2,2.87,2.42,0.43,4.99,3.21,1.87,1.02,0.33,0.41,1.05,0.48,0.34,0.09,0.15,12.34,1.18,6.82,4.05,1.36,2.08,1.01,0.52,0.48,0.74,0.18,0.04,0.1,0.09,3.16,8.11,0.25,1.26,0.15,0.04,0.68,0,0.25,0.16,0.63,14.87
"1855_ABriefMemoirwithPortionsoftheDiary,Letters,andOtherRemainsofElizaSouthall_Southall,Eliza.txt",EN_NON,36465,36465,16.67,87.38,0,59.97,14.93,8.87,4.49,1.37,0.33,2.15,0.53,6.06,6.65,12.68,8.81,3.21,6.35,1.67,4.36,14.77,7.58,1.6,3.24,0.84,0,7.99,0.4,0.15,0.4,7.59,5.55,1.97,0.51,0.29,0.62,18.37,2.72,1.55,1.76,3.1,1.88,0.73,5.12,2.83,2.12,0.64,0.5,0.7,1.55,0.67,0.48,0.29,0.12,12.14,1.35,5.51,5.06,1.05,1.58,0.45,0.29,0.39,2.24,0.26,0.48,0.13,0.05,3.39,8,0.25,1.13,0.35,0.5,0.78,0.01,0.5,0.06,2.12,17.14
"1855_BlackerSArtofFlyMaking_Blacker,William.txt",EN_NON,51896,51896,10.84,76.74,0,54.02,6.75,3.13,0.59,0.05,0.92,0.48,1.09,3.62,12.58,8.02,5.45,1.26,4.42,1.29,2.88,16.41,7.05,0.91,2.29,1.47,0.14,3.32,0.01,0.06,0.13,3.08,2.35,0.73,0.07,0.39,0.18,12.7,0.49,1.18,0.64,2.21,0.62,0.57,6.51,1.67,4.7,3.1,0.15,1.35,3.16,2.25,0.18,0.15,0.74,16.08,2.63,9.8,3.59,0.46,1.03,0.88,0.1,0.22,0.06,0.21,0.02,0.22,0.12,3.37,9.34,0.13,1.13,0.04,0.03,0.73,0,0.33,0.23,0.19,15.74
"1855_MyBondageandMyFreedom_Douglass,Frederick.txt",EN_NON,128054,128054,18.99,83.78,0,58.43,12.88,8.28,3.97,0.58,0.2,2.48,1.04,4.59,8.84,10.3,7.26,4.82,3.46,0.97,3.23,16.6,6.69,1.4,2.79,0.93,0.04,8.33,0.47,0.2,1.35,5.6,3.32,2.24,0.42,0.84,0.46,15.6,1.9,1.29,1.28,2.27,1.7,0.69,5.33,2.03,2.01,0.8,0.45,0.57,1.57,0.75,0.43,0.1,0.32,12.17,1.54,6.33,4.11,1.44,1.86,0.58,0.46,0.65,0.84,0.19,0.02,0.15,0.09,3.96,9,0.05,1.05,0.1,0.08,1.43,0,0.38,0.19,0.58,17
"1856_FirstFootstepsinEastAfrica_Burton,Richard.txt",EN_NON,108845,108845,20.42,74.63,0,51.48,7.9,4.75,0.75,1.14,0.07,1.55,1.24,3.15,12.13,7.11,5.09,3.22,2.78,0.5,2.41,15.75,5.96,0.81,1.89,1.44,0.04,7.04,0.3,0.2,0.76,3.93,1.98,1.94,0.3,0.78,0.43,12.27,1.1,0.87,0.6,1.79,0.84,0.75,5.64,1.44,2.09,0.8,0.34,0.76,2.14,1.02,0.47,0.11,0.63,14.33,2.17,7.74,4.42,0.88,1.12,0.8,0.41,0.57,0.54,0.34,0.01,0.1,0.14,4.19,8.62,0.72,0.56,0.01,0.05,1,0.01,0.45,0.47,0.25,16.79
"1856_TheChristianLife_Arnold,Thomas.txt",EN_NON,122121,122121,17.48,89.21,0,64.43,15.4,7.61,0.5,3.34,0.24,1.81,1.72,7.79,6.98,12.72,9.67,2.29,6.8,1.87,4.44,15.75,8.41,2.27,3.71,0.88,0,10.74,0.12,0.07,0.79,5.72,3.7,1.98,0.32,0.57,0.41,20.93,2.88,1.53,1.8,3.53,2.64,0.58,5.79,3.89,1.48,0.48,0.52,0.36,1.21,0.34,0.56,0.18,0.14,10.72,1.25,5.16,4.09,1.09,1.69,0.28,0.09,0.17,3.27,0.29,0.04,0.11,0.04,2.28,9.15,0.39,1.84,0.37,0.06,0.22,0,0.57,0.05,0.35,15.32
"1856_Twenty-TwoYearsaSlave,andFortyYearsaFreeman_Steward,Austin.txt",EN_NON,75831,75831,19.28,84,0,58.22,13.17,8.9,2.63,0.99,0.38,3.33,1.57,4.27,8.49,10.04,6.75,5.38,2.6,1,3.37,16.31,7.59,1.23,2.74,1.13,0.02,10.39,0.41,0.3,1.21,5.85,3.5,2.3,0.44,0.75,0.6,15.28,1.74,1.05,1.29,1.99,1.57,0.67,5.83,1.95,1.76,0.79,0.39,0.48,1.6,0.71,0.54,0.11,0.28,13.17,1.97,6.36,4.69,1.65,1.75,0.64,0.59,1.27,0.59,0.26,0.07,0.12,0.09,3.51,8.65,0.07,1.15,0.16,0.2,0.53,0,0.24,0.03,0.39,14.97
"1857_The PhilosophyofthePlaysofShakespeareUnfolded_Bacon,Delia.txt",EN_NON,190761,190761,19.57,83.64,0,60.55,15.21,5.56,0.25,0.73,0.32,3.09,1.17,9.65,8.79,9.6,7.07,2.28,5.36,1.08,3.35,16.59,6.81,1.46,2.78,0.76,0.01,9.08,0.1,0.06,1.14,4.29,2.71,1.54,0.21,0.6,0.35,16.31,2.33,1.52,1.09,2.12,1.75,0.65,5.27,2.36,1.32,0.47,0.5,0.24,1.07,0.52,0.38,0.09,0.08,11.79,1.43,6.11,3.92,2.35,2.18,0.77,0.11,0.29,0.42,0.18,0.03,0.09,0.04,2.11,8.87,0.13,0.88,0.15,0.05,0.97,0,0.63,0.11,2.42,16.43
"1858_AmericanHandbookoftheDaguerrotype_Humphrey,Samuel.txt",EN_NON,33754,33754,21.57,78,0,55.87,6.66,1.6,0.51,0.34,0.13,0.32,0.29,5.06,11.55,9.64,7.41,1.78,4.44,1.55,3.18,17.68,6.15,0.78,3.28,1.63,0.01,2.04,0.01,0.03,0.24,3.22,2.38,0.84,0.12,0.19,0.2,15.32,1.85,2.51,1.25,2.67,1.4,0.81,4.63,1.85,3.69,1.58,0.09,0.95,1.33,0.41,0.28,0.05,0.66,12.42,1.31,7,3.92,1.56,2.66,0.71,0.34,0.31,0.04,0.03,0.04,0.18,0.05,4.57,7.31,0.18,0.72,0.04,0.01,0.69,0.04,0.13,0.23,0.07,14.2
"1858_StudiesofChristianity_Martineau,James.txt",EN_NON,172460,172460,23.52,82.09,0,57.68,10.65,4.64,0.17,1.24,0.12,1.83,1.27,6.01,10.34,8.62,6.53,1.94,4.44,1.12,2.67,17.35,7.21,1.78,2.67,0.82,0.01,7.39,0.12,0.05,0.84,5.46,3.49,1.87,0.44,0.51,0.45,17.68,2.51,1.4,1.26,2.24,2.22,0.73,5.9,2.5,1.28,0.5,0.31,0.35,1.13,0.41,0.5,0.13,0.1,10.71,1.18,5.9,3.37,1.34,1.69,0.38,0.12,0.3,3.54,0.22,0.01,0.06,0.07,2.67,7.92,0.21,1.55,0.23,0.03,0.4,0.01,0.31,0.1,0.9,14.44
"1859_OnLiberty_Mill,John-Stuart.txt",EN_NON,47231,47231,24.67,86.04,0,61.68,11.64,3.94,0.22,0.49,0.01,1.28,1.93,7.7,8.5,11.16,9.03,1.67,5.88,1.61,3.2,17.56,7.24,1.96,4.29,0.84,0,8.12,0.06,0.04,1.74,5.47,3.48,1.9,0.21,0.72,0.29,20.07,2.55,2.06,1.86,4.32,2.41,1.44,3.93,3.84,0.79,0.18,0.22,0.29,0.79,0.15,0.51,0.03,0.11,9.42,0.94,5.66,2.53,1.94,2.4,0.39,0.07,0.57,0.94,0.08,0.01,0.08,0.07,2.47,7.95,0.27,0.96,0.13,0.01,0.45,0,0.14,0.13,0.13,12.77
