filenames,corpus,WC,WPS,Sixltr,Dic,Numerals,Pronoun,I,We,Self,You,Other,Negate,Assent,Article,Preps,Number,Affect,Posemo,Posfeel,Optim,Negemo,Anx,Anger,Sad,Cogmech,Cause,Insight,Discrep,Inhib,Tentat,Certain,Senses,See,Hear,Feel,Social,Comm,Othref,Friends,Family,Humans,Time,Past,Present,Future,Space,Up,Down,Incl,Excl,Motion,Occup,School,Job,Achieve,Leisure,Home,Sports,TV,Music,Money,Metaph,Relig,Death,Physcal,Body,Sexual,Eating,Sleep,Groom,Swear,Nonfl,Fillers,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
"GNN_1845_Engels,Friedrich_Die Lage der arbeitenden Klasse in England_Critical.txt",DE_NON,114702,27.25,30.37,60.83,1.61,4.6,0.34,0.29,0.63,0.9,3.54,1.19,0.21,13.47,9.74,0.77,3.37,1.76,0.05,0.54,1.6,0.19,0.34,0.31,6.72,1.49,1.28,0.99,0.3,1,1.79,0.13,0.08,0.01,0.01,6.09,0.68,5.06,0.14,0.33,0.68,3.55,2.61,4.35,0.78,8.75,0.99,0.25,6.92,1.91,0.87,5.67,0.85,3.33,3.52,1.38,0.78,0.34,0.17,0.11,1.41,0.7,0.42,0.34,1.19,0.92,0.07,0.14,0.15,0.06,0.2,0,0,3.74,9.26,0.17,0.67,0.09,0.1,1.35,0.05,0.06,0.59,0.07,16.63
GNN_1847_Burdach_Karl_Male_Autobiography.txt,DE_NON,184781,24.21,30.38,62.54,1.17,10.01,4.7,0.6,5.29,0.96,4.29,1.15,0.06,10.49,10.83,0.51,4.15,2.83,0.41,0.7,1.3,0.15,0.13,0.33,6.28,1.38,1.89,0.99,0.29,0.54,1.35,0.12,0.07,0.02,0.01,7.72,1.54,5.68,0.4,0.58,0.43,3.79,4.78,3.08,0.48,9.35,0.98,0.22,6.79,1.99,1.06,5.1,1.78,1.78,2.31,1.75,0.87,0.49,0.18,0.24,0.76,0.97,0.74,0.26,0.92,0.69,0.09,0.06,0.04,0.09,0.01,0,0,4.26,9.41,0.37,0.81,0.06,0.14,0.52,0,0.07,0.14,0.01,15.83
"GNN_1847_Marx,Karl_Das Elend der Philosophie_Philosophy.txt",DE_NON,48937,21.28,32.68,61.78,1.07,5.17,0.09,0.64,0.74,0.72,4.11,1.25,0.13,15.75,8.94,0.57,3.19,2.22,0.04,0.87,0.96,0.11,0.16,0.28,8.34,3.12,2.17,0.87,0.31,0.62,1.71,0.09,0.08,0,0,7.91,1.22,5.71,0.46,0.13,0.84,3.39,1.68,4.8,0.76,7.48,0.93,0.18,4.77,1.8,0.77,8.23,1.07,5.08,5.42,0.91,0.22,0.41,0.16,0.15,2.22,0.75,0.66,0.09,0.4,0.27,0.01,0.03,0.01,0.08,0.08,0,0.01,5.17,9.61,0.39,0.43,0.28,0.04,0.45,0,0.04,0.8,0.01,17.93
GNN_1847_Pyrker_Johann_Male_Autobiography.txt,DE_NON,98294,27.96,28.23,61.85,0.41,8.68,4.58,0.31,4.89,0.48,3.56,0.68,0.03,11.35,12.18,0.86,3.14,2.05,0.22,0.51,1.08,0.19,0.12,0.29,4.95,1.3,1.18,0.65,0.17,0.48,1.2,0.17,0.1,0.04,0.01,6.21,1.44,4.54,0.43,0.33,0.27,5.15,5.19,1.96,0.46,11.32,1.37,0.32,7.03,2,1.37,3.92,1.03,1.28,2.29,1.66,0.78,0.52,0.17,0.25,0.71,0.98,0.8,0.22,1.01,0.8,0.07,0.07,0.08,0.08,0,0,0,3.58,8.4,0.17,0.47,0.06,0.28,1.05,0,0.07,0.25,0.02,14.33
"GNN_1850_Engels,Friedrich_Der deutsche Bauernkrieg_Philosophy.txt",DE_NON,35883,22.71,33.17,58.84,1.21,4.58,0.06,0.19,0.26,0.97,3.98,0.84,0.09,14.63,10.35,0.55,3.52,2.02,0.03,0.67,1.49,0.17,0.59,0.19,5.28,1.31,1.06,0.72,0.37,0.5,1.53,0.07,0.04,0.01,0.01,6.07,0.8,5.09,0.18,0.27,0.35,3.99,5.08,1.61,0.35,8.83,0.95,0.4,7.56,1.44,1.01,4.1,0.74,1.93,2.27,1.4,0.38,0.59,0.25,0.17,0.98,1.11,0.91,0.23,0.69,0.51,0.01,0.13,0.08,0.07,0.12,0,0.01,4.45,8.22,0.12,0.66,0.06,0.03,0.59,0,0.01,0.41,0.01,14.81
GNN_1852_Gutzkow1_Karl_Male_Autobiography.txt,DE_NON,71069,19.47,30.99,59.91,0.08,4.52,0.19,0.22,0.41,0.66,3.77,1.06,0.14,15.11,9.09,0.61,4.08,2.53,0.29,0.53,1.55,0.18,0.25,0.45,5.59,1.28,1.12,0.9,0.28,0.83,1.38,0.26,0.14,0.06,0.02,7.2,0.9,4.91,0.23,0.89,0.95,3.7,4.5,2.6,0.42,7.94,0.95,0.22,6.22,1.76,0.86,3.8,1.25,1.23,1.92,1.76,0.85,0.41,0.23,0.29,0.68,1.31,1.03,0.34,1.38,1.05,0.13,0.12,0.1,0.11,0.03,0,0,4.51,9.64,0.16,0.14,0.17,0.76,0.67,0,0.07,0.1,0,16.23
"GNN_1852_Marx,Karl_Der achtzehnte Brumaire des Louis Bonaparte_Philosophy.txt",DE_NON,34752,20.97,35.18,58.2,1.54,5.82,0.13,0.12,0.24,1.68,5.33,0.97,0.09,16.34,9.71,0.62,3.38,1.88,0.04,0.7,1.5,0.18,0.49,0.33,5.02,1.07,1.08,0.83,0.44,0.46,1.29,0.14,0.13,0.01,0,7.71,0.85,6.24,0.36,0.41,0.25,4.87,3.31,2.09,0.49,7.53,0.96,0.33,5.47,1.72,0.54,4.49,0.71,2.18,2.27,1.32,0.38,0.47,0.22,0.28,0.93,0.84,0.6,0.25,0.74,0.58,0.02,0.09,0.03,0.07,0.15,0,0.01,4.78,9.09,0.19,0.15,0.09,0.1,0.73,0,0.12,0.35,0.01,15.67
GNN_1853_Grillparzer_Franz_Male_Autobiography.txt,DE_NON,55111,22.43,27.95,65.3,0.06,10.52,5.58,0.54,6.13,0.41,4.04,1.37,0.13,11.83,10.48,0.72,3.81,2.26,0.2,0.58,1.55,0.16,0.21,0.43,7.3,1.65,1.74,1.34,0.33,0.88,1.58,0.17,0.07,0.03,0.01,7.6,1.84,5.43,0.32,0.74,0.45,4.85,6.03,2.69,0.38,8.59,0.99,0.15,6.06,3.16,1.26,4.02,1.03,1.4,2.23,1.94,0.88,0.43,0.39,0.28,0.68,0.69,0.49,0.25,0.87,0.61,0.09,0.09,0.11,0.06,0.02,0,0,4.39,8.36,0.19,0.13,0.06,0.04,0.65,0,0.01,0.04,0,13.73
GNN_1856_Chézy2_Helmina_Female_Autobiography.txt,DE_NON,202765,19.77,27.2,63.52,0.18,10.87,3.39,0.5,3.89,1.61,6.42,1.5,0.05,10.68,9.47,0.46,4.88,3.3,0.55,0.66,1.57,0.15,0.26,0.45,5.54,1.19,1.56,0.81,0.21,0.5,1.53,0.22,0.14,0.04,0.01,10.51,1.55,7.98,0.39,0.98,0.78,3.44,5.82,2.9,0.46,8.16,0.94,0.18,6.04,1.62,0.98,3.56,0.83,1.29,2.08,1.75,0.92,0.42,0.16,0.3,0.7,1.48,1.15,0.4,1.47,1.14,0.21,0.07,0.06,0.11,0.01,0,0,4.8,9.37,0.32,0.71,0.15,0.5,0.22,0,0.35,0.02,0,16.43
GNN_1858_Arndt2_Ernst_Male_Autobiography.txt,DE_NON,59352,32.92,28.5,61.85,0.3,7.31,2.01,0.45,2.46,0.6,4.63,0.84,0.14,10.12,10.33,0.57,4.03,2.83,0.26,0.77,1.19,0.16,0.26,0.24,5.84,1.29,1.11,1.03,0.32,0.83,1.5,0.21,0.14,0.03,0.01,7.84,1.1,5.88,0.41,0.69,0.74,4.19,5.35,2.58,0.36,9.17,0.97,0.26,10.13,2.25,0.78,3.32,0.73,1.26,1.87,1.25,0.69,0.31,0.1,0.17,0.66,1.15,0.93,0.29,1.33,1.14,0.12,0.08,0.05,0.06,0.03,0,0,2.96,8.92,0.55,0.62,0.17,0.2,0.55,0,0.07,0.07,0,14.1
GNN_1858_Spohr_Ludwig_Male_Autobiography.txt,DE_NON,188085,24.06,27.9,63.33,0.46,8.28,3.34,0.99,4.33,0.56,3.71,1.05,0.04,11.03,10.57,0.98,3.9,2.75,0.21,0.58,1.12,0.14,0.08,0.38,6.43,1.61,1.37,0.93,0.22,0.59,1.76,0.15,0.05,0.04,0.01,7.35,1.33,5.4,0.29,0.44,0.45,5.09,5.16,2.82,0.53,9.38,0.99,0.17,6.91,2.32,1.2,3.91,0.77,1.24,2.52,2.92,0.71,0.6,0.28,1.34,0.68,0.77,0.59,0.21,0.74,0.51,0.06,0.1,0.04,0.08,0.01,0,0,4.17,8.52,0.19,0.35,0.03,0.18,0.42,0,0.03,0.19,0.01,14.15
"GNN_1859_Marx,Karl_Zur Kritik der politischen Ökonomie_Philosophy.txt",DE_NON,58567,20.52,32.1,57.1,1.68,4.38,0.11,0.22,0.33,1.02,3.86,0.86,0.02,13.82,9.92,0.55,2.28,1.73,0.02,0.73,0.54,0.09,0.08,0.15,8.47,3.94,1.18,0.77,0.18,1.23,1.25,0.02,0.01,0,0,5.96,0.74,4.79,0.34,0.37,0.15,4.03,1.29,3.93,0.88,7.48,0.57,0.15,5.53,3.63,0.51,8.73,0.64,6.34,5.35,0.83,0.15,0.26,0.16,0.25,3.67,0.24,0.17,0.08,0.32,0.21,0,0.08,0.02,0.06,0.01,0,0.01,5.76,8.77,0.19,0.1,0.07,0.01,0.66,0,0.09,0.55,0.19,16.84
GNN_1861_Adam_Albrecht_Male_Autobiography.txt,DE_NON,114595,19.48,27.2,61.31,1.04,8.67,4.18,0.77,4.96,0.45,3.45,0.98,0.05,10.58,11.27,0.55,4.35,2.87,0.29,0.51,1.44,0.21,0.21,0.42,5.98,0.97,1.65,0.95,0.24,0.59,1.7,0.19,0.12,0.02,0.01,6.21,1.07,4.95,0.23,0.45,0.41,4.59,5.65,2.07,0.42,10.1,1.11,0.26,7.11,1.86,1.35,3.8,0.86,1.22,2.36,1.6,0.78,0.54,0.18,0.14,0.74,0.63,0.44,0.23,1.1,0.88,0.1,0.09,0.11,0.05,0,0,0,5.25,8.37,0.3,0.56,0.07,0.17,0.49,0,0.09,0.14,0,15.43
"GNN_1861_Keller,Gottfried_Schriftenzurkunst_Critical.txt",DE_NON,23845,29.37,27.08,52.51,11.28,5.02,0.31,0.81,1.12,0.61,3.62,1.33,0.09,10.95,8.37,0.51,3.74,2.56,0.17,0.54,1.17,0.12,0.16,0.34,5.74,1.2,1.38,1.12,0.41,0.71,1.12,0.14,0.08,0.03,0.01,6.63,1.01,5.11,0.13,0.33,0.59,3.68,2.32,3.58,0.68,7.1,0.87,0.2,6.34,1.95,0.62,3.55,0.66,1.3,2.05,1.43,0.43,0.44,0.2,0.37,0.62,0.83,0.68,0.19,0.86,0.65,0.08,0.08,0.04,0.08,0.01,0,0,3.13,8.11,0.31,0.6,0.12,0.26,0.21,0,0.2,0.49,0,13.89
GNN_1866_Carus_Carl_Male_Autobiography.txt,DE_NON,225102,35.1,30.24,59.83,0.31,6.76,2.97,0.7,3.67,0.41,2.87,0.71,0.14,10.23,9.78,0.67,3.9,2.79,0.25,0.56,1.09,0.11,0.1,0.33,6.89,1.31,1.88,0.75,0.28,0.96,1.94,0.11,0.07,0.01,0,5.66,1.02,4.35,0.24,0.41,0.51,5.53,4.33,2.95,0.55,9.03,0.89,0.24,7.61,1.95,0.93,4.14,1.01,1.36,2.48,1.55,0.82,0.33,0.18,0.23,0.53,0.94,0.76,0.22,0.85,0.63,0.06,0.05,0.05,0.12,0.01,0,0,2.43,8.56,0.18,0.36,0.03,0.52,0.59,0,0.03,0.19,0.01,13.04
"GNN_1867_Marx,Karl_Kapital_Band 1_Philosophy.txt",DE_NON,232136,17.1,33.34,58.23,2.9,4.46,0.18,0.26,0.44,0.96,3.78,0.88,0.06,13.91,9.24,0.54,2.45,1.69,0.02,0.62,0.76,0.1,0.15,0.19,7.27,3.03,1.24,0.68,0.31,0.88,1.27,0.06,0.04,0.01,0,6.21,0.7,4.71,0.29,0.34,0.51,3.89,1.47,3.86,0.7,7.59,0.73,0.21,5.32,2.37,0.52,8.87,1.09,6.25,5.95,1.03,0.35,0.3,0.14,0.24,3.36,0.44,0.31,0.14,0.5,0.36,0.01,0.07,0.04,0.05,0.05,0,0.01,7.5,8.8,0.3,0.16,0.08,0.1,0.61,2.41,0.11,1.31,1.93,24.52
"GNN_1868_Hackel,Ernst_Natürlice Schöpfungsgeschichte_Philosophy.txt",DE_NON,147495,22.64,38.6,54.55,0.4,3.52,0.24,0.83,1.07,0.56,2.13,0.69,0.11,13.62,9.29,1.03,2.41,1.77,0.03,0.61,0.63,0.04,0.11,0.2,7.74,1.29,2.24,0.58,0.16,1.66,2.04,0.09,0.08,0.01,0,5.14,0.65,4.14,0.1,0.27,0.59,3.13,1.76,3.47,0.55,8.25,0.79,0.19,6.3,2.58,0.73,4.5,0.77,1.31,2.96,1.44,0.54,0.59,0.11,0.25,0.94,0.47,0.32,0.19,0.87,0.78,0.1,0.05,0.01,0.06,0.05,0,0,4.72,8.13,0.12,0.21,0.03,0.03,0.29,0.5,0.17,1.09,0.02,16.32
GNN_1868_Heyse_Paul_Male_Autobiography.txt,DE_NON,102313,27.26,29.11,63.31,0.27,9.47,3.55,0.81,4.36,0.86,4.69,1.27,0.07,11.59,10.4,0.66,4.63,3.16,0.38,0.59,1.46,0.16,0.16,0.5,6.09,1.32,1.54,0.93,0.4,0.64,1.48,0.19,0.12,0.03,0.01,8.67,1.25,6.45,0.54,0.84,0.49,4.39,5.83,2.13,0.32,8.93,0.94,0.22,6.51,2.13,0.87,4.19,1.2,1.37,2.22,1.83,0.9,0.34,0.3,0.31,0.51,0.95,0.69,0.29,1.1,0.84,0.13,0.08,0.07,0.09,0.01,0,0,3.64,9.54,0.17,0.09,0.04,0.14,0.41,0,0.19,0.12,0.17,14.6
"GNN_1872_Nietzsche,Friedrich_DieGeburtderTragödie_Philosophy.txt",DE_NON,41888,35.47,32.25,60.48,0.09,5.7,0.42,1.24,1.66,0.72,3.72,0.93,0.16,14.66,10.58,0.37,5.09,3.1,0.2,0.62,1.94,0.26,0.32,0.78,6.51,1.34,1.94,0.91,0.26,0.69,1.62,0.16,0.12,0.02,0,7.07,0.98,5.96,0.07,0.18,0.5,4.1,1.99,4.05,0.52,8.4,0.92,0.21,6.41,2.17,0.49,3.67,1.01,0.91,2.2,2.12,0.5,0.42,0.27,0.94,0.46,1.42,0.98,0.47,0.91,0.62,0.05,0.03,0.16,0.1,0.01,0,0,2.35,8.91,0.97,0.39,0.37,0.22,0.92,1.08,0.2,0.03,0,15.35
GNN_1876_Blaas_Karl_Male_Autobiography.txt,DE_NON,66487,22.67,24.28,66.18,0.27,10.73,6.26,0.58,6.84,0.49,3.66,0.86,0.06,11.13,10.67,0.91,4.13,2.93,0.31,0.54,1.2,0.15,0.16,0.33,5.79,1.23,1.71,1.03,0.2,0.45,1.26,0.15,0.07,0.02,0.01,7.41,1.51,4.85,0.32,1.19,0.69,4.51,6.35,2.35,0.31,9.52,1.07,0.16,8.33,2.16,1.4,4.04,1.19,1.11,2.28,1.67,1.02,0.35,0.14,0.19,0.62,1.15,0.9,0.28,1.02,0.76,0.11,0.13,0.1,0.05,0.01,0,0,4.6,8.07,0.25,0.56,0.03,0.03,0.27,0,0.24,0.05,0,14.04
"GNN_1876_Darwin,Charles_ÜberdieEntstehungderArten_Science.txt",DE_NON,191730,29.6,33.72,54.23,0.43,4.72,0.73,0.82,1.55,0.7,2.98,0.95,0.03,10.76,10.24,0.67,2.61,1.87,0.03,0.76,0.73,0.07,0.16,0.17,7.94,1.79,1.82,1.08,0.17,1.55,1.93,0.08,0.07,0.01,0,5.38,0.61,4.63,0.06,0.21,0.13,3.15,2.16,4.6,1.03,9.15,0.86,0.18,6.54,2.47,0.84,3.76,0.72,1.43,2.23,1.47,0.68,0.42,0.17,0.22,0.65,0.46,0.34,0.14,0.6,0.5,0.07,0.05,0.04,0.03,0.11,0,0,3.3,7.6,0.1,0.74,0.07,0.02,0.51,0.1,0.16,0.44,0.01,13.35
"GNN_1877_Engels,Friedrich_Herrn Eugen Dührings Umwälzung der Wissenschaft_Philosophy.txt",DE_NON,107390,27.02,34.07,60.34,0.61,4.94,0.17,0.8,0.97,0.7,3.59,1.3,0.16,13.91,9.29,0.84,3.07,1.95,0.04,0.67,1.11,0.12,0.29,0.2,7.95,2.37,1.86,1.05,0.35,0.81,1.83,0.05,0.05,0,0,7.24,1,5.46,0.41,0.17,0.78,3.71,1.84,4.2,0.68,8.03,0.86,0.17,6.6,2.17,0.6,6.46,1.09,3.71,3.86,1.21,0.37,0.46,0.17,0.23,1.66,0.93,0.75,0.18,0.45,0.3,0.02,0.04,0.01,0.11,0.05,0,0.02,4.15,8.42,0.35,0.44,0.15,0.09,0.67,0,0.02,0.49,0.03,15.23
GNN_1878_Rosenkranz_Johann_Male_Autobiography.txt,DE_NON,165032,19.99,29.64,63.72,0.2,9.57,4.29,0.87,5.16,0.45,4.15,0.92,0.08,12.18,11.01,0.56,3.86,2.55,0.23,0.57,1.3,0.17,0.18,0.33,6.23,1.51,1.52,1.07,0.22,0.52,1.66,0.14,0.07,0.02,0.01,7.55,1.27,5.68,0.25,0.63,0.48,4.28,5.66,2.47,0.36,9.4,0.98,0.17,6.54,2.15,0.97,4.39,1.62,1.25,2.18,1.62,0.73,0.5,0.18,0.25,0.66,1.33,1.11,0.27,0.77,0.52,0.08,0.09,0.06,0.09,0.01,0,0,5.03,9.13,0.12,0.2,0.09,0.09,0.32,0,0.52,0.01,0.01,15.47
GNN_1881_Hiller_Ferdinand_Male_Autobiography.txt,DE_NON,66558,25.29,29.01,61.91,0.14,10.17,2.97,0.63,3.6,1.11,5.96,1.66,0.14,10.65,9.06,0.49,5.24,3.96,0.52,0.8,1.26,0.08,0.17,0.37,6.85,1.34,1.75,1.25,0.27,0.83,1.65,0.15,0.09,0.03,0.01,9.96,1.73,7.74,0.39,0.34,0.45,3.73,4.23,4.07,0.52,7.74,0.76,0.18,5.7,2.46,0.96,3.93,0.77,1.4,2.4,2,0.63,0.56,0.28,0.56,0.54,0.98,0.76,0.24,0.81,0.56,0.16,0.05,0.03,0.06,0.01,0,0,3.86,10.52,0.16,0.33,0.39,0.46,2.04,0,0.51,0.15,0,18.43
"GNN_1881_Nietzsche,Friedrich_Morgenröte_Philosophy.txt",DE_NON,79825,24.03,27,63.8,0.01,8.39,0.52,1.46,1.98,1.46,5.79,1.53,0.16,11.49,8.88,0.37,6.02,3.37,0.36,0.77,2.63,0.31,0.58,0.75,8.27,1.84,1.91,1.45,0.37,1.12,2,0.23,0.16,0.02,0,9.73,0.9,8.61,0.12,0.11,0.76,3.98,2.23,5.43,0.7,7.17,0.82,0.19,6.74,2.34,0.81,3.65,0.67,1.08,2.38,1.1,0.43,0.3,0.19,0.2,0.73,2.17,1.68,0.52,1.05,0.81,0.1,0.08,0.04,0.05,0.02,0,0,3.33,9.75,1.33,0.39,0.49,1.21,2.61,1.19,0.17,0.17,0.01,20.68
"GNN_1882_Engels,Friedrich_Dialektik der Natur_Philosophy.txt",DE_NON,86781,21.6,33.05,56.17,1.24,3.96,0.06,0.78,0.84,0.57,2.81,1.22,0.09,13.63,9.76,0.83,3,2.08,0.03,0.69,0.89,0.18,0.19,0.24,7.14,1.66,1.83,1,0.32,0.81,1.78,0.06,0.05,0.01,0,5.35,0.79,4.52,0.08,0.19,0.32,3.61,1.97,3.97,0.7,8.47,0.87,0.18,6.55,2.31,0.68,4.43,1.04,1.57,2.66,1.58,0.37,0.93,0.16,0.13,0.63,0.67,0.49,0.18,0.57,0.39,0.01,0.09,0.02,0.09,0.01,0,0.01,5.1,8.64,0.47,0.4,0.11,0.09,0.9,0,0.07,1.19,0.5,18.54
"GNN_1883_Dilthey,Wilhelm_Einleitung in die Geisteswissenschaften_Erstes Buch_Philosophy.txt",DE_NON,91745,29.42,37.15,61.49,0.34,4.13,0.09,0.52,0.61,0.77,3.29,0.94,0.1,17.53,9.95,0.51,3.35,2.47,0.03,0.82,0.87,0.09,0.16,0.31,7.63,1.86,3.31,0.58,0.45,0.44,1.33,0.05,0.04,0.01,0,6.22,1.17,4.45,0.24,0.1,0.5,3.08,2.79,4.15,0.69,8.82,0.74,0.18,6.64,1.8,0.72,5.78,1.58,1.95,3.02,1.27,0.49,0.54,0.09,0.18,0.95,1.69,1.54,0.17,0.23,0.18,0.01,0.01,0.01,0.03,0,0,0.01,3.7,7.08,0.33,0.53,0.07,0.01,0.28,0,0.02,0.43,0,12.85
"GNN_1883_Dilthey,Wilhelm_Einleitung in die Geisteswissenschaften_Zweites Buch_Philosophy.txt",DE_NON,38262,32.26,38.26,63.1,0.38,4.57,0.19,0.56,0.75,1.01,3.42,0.62,0.07,17.58,10.5,0.36,2.98,2.26,0.04,0.87,0.72,0.08,0.09,0.32,7.92,1.68,3.06,0.55,0.61,0.47,1.83,0.08,0.06,0.02,0,7.44,0.82,4.88,0.67,0.19,0.72,3.21,1.75,4.9,0.73,9.45,0.77,0.2,6.68,1.78,0.74,7.72,2,3.12,3.81,1.55,0.64,0.43,0.09,0.42,1.08,1.16,1.07,0.1,0.27,0.21,0.01,0.01,0.02,0.03,0,0,0.02,3.22,8,0.43,0.4,0.05,0.01,0.45,0,0.02,0.46,0,13.48
"GNN_1884_Engels,Friedrich_Der Ursprung der Familie_Critical.txt",DE_NON,54926,24.81,33.09,60.82,0.72,4.28,0.11,0.46,0.56,0.93,3.47,1.19,0.14,14.99,9.53,0.76,2.75,1.86,0.11,0.63,0.88,0.09,0.2,0.19,6.64,1.6,1.47,0.82,0.55,0.82,1.64,0.03,0.02,0,0,8.23,0.85,4.83,0.48,1.78,1.17,3.77,3.27,3.12,0.5,8.47,0.9,0.21,6.87,2.06,0.62,5.69,1.06,2.71,3.25,1.66,0.75,0.36,0.18,0.38,1.21,0.67,0.5,0.22,0.54,0.37,0.09,0.03,0.03,0.04,0.04,0,0,4.21,8.2,0.29,0.94,0.07,0.02,0.72,0,0.03,0.64,0.01,15.67
"GNN_1885_Büchner,Ludwig_Kraft und Stoff_Philosophy.txt",DE_NON,50302,30.21,33.42,58.94,0.47,5.14,0.04,1.12,1.16,0.69,3.52,1.72,0.11,12.18,9.73,0.48,4.02,2.62,0.09,0.76,1.39,0.19,0.29,0.3,8,1.77,2.43,0.74,0.24,1.23,2.08,0.11,0.08,0.01,0,7.4,0.99,5.7,0.1,0.28,0.86,3.34,2.12,4.47,0.66,7.75,0.88,0.21,6.78,2.39,0.68,4.25,0.78,1.37,2.62,1.06,0.45,0.33,0.13,0.15,0.68,1.94,1.63,0.39,1.21,1.01,0.03,0.09,0.08,0.06,0.02,0,0,3.16,8.92,0.12,0.49,0.23,0.25,0.59,0,0.01,0.52,0,14.79
"GNN_1886_Nietzsche,Friedrich_JenseitsvonGutundBöse_Philosophy.txt",DE_NON,58001,28.91,28.17,61.82,0.52,6.74,0.65,0.71,1.36,1.01,4.91,1.36,0.11,11.23,8.95,0.39,5.66,3.29,0.31,0.8,2.36,0.28,0.4,0.66,7.76,1.38,1.83,1.02,0.49,1.35,2.01,0.31,0.12,0.06,0.01,8.33,0.99,6.95,0.17,0.18,0.89,4.14,2.14,5.38,0.63,7.17,0.96,0.27,6.92,2.08,0.59,3.69,0.78,1.04,2.28,1.08,0.42,0.26,0.17,0.24,0.92,2.13,1.77,0.37,1.12,0.8,0.11,0.17,0.03,0.07,0.06,0,0,2.78,10.97,1.43,0.56,0.52,0.69,3.77,2.88,0.31,0.23,0,23.73
"GNN_1886_Nietzsche,Friedrich_ZurGenealogiederMoral_Philosophy.txt",DE_NON,46172,37.57,29.02,59.16,0.08,6.36,0.68,0.65,1.33,0.7,4.6,1.46,0.11,11.92,9.34,0.41,6.13,3.14,0.19,0.72,2.98,0.28,0.8,0.68,7.2,1.46,1.68,0.81,0.39,1.08,1.98,0.19,0.11,0.04,0,7.5,0.95,6.53,0.07,0.12,0.73,3.89,2.4,5.06,0.49,7.42,0.96,0.21,5.58,2.03,0.44,3.78,0.68,1.02,2.53,0.91,0.38,0.23,0.19,0.16,0.84,1.6,1.18,0.44,1.02,0.84,0.08,0.08,0.02,0.02,0.02,0,0,3.07,11.21,1.2,0.67,0.58,0.52,1.74,1.64,0.25,0.54,0.02,21.32
GNN_1886_Ranke_Leopold_Male_Autobiography.txt,DE_NON,28761,21.35,29.52,64.14,0.5,8.56,3.24,0.81,4.05,0.3,4.23,1.08,0.03,13.89,10.57,0.67,3.33,2.49,0.15,0.67,0.82,0.07,0.11,0.21,6.41,1.3,1.72,1.1,0.24,0.69,1.5,0.08,0.07,0,0,7.53,1.26,5.85,0.29,0.64,0.37,4.64,5.73,2.84,0.27,9.3,0.99,0.26,6.24,2.62,1.01,4.95,1.87,1.37,2.55,1.59,0.78,0.52,0.1,0.21,0.61,0.93,0.74,0.2,0.4,0.28,0.05,0.04,0.02,0.02,0,0,0,4.73,8.64,0.21,1.19,0.03,0.06,0.34,0,0.17,0.01,0,15.33
"GNN_1887_Nietzsche,Friedrich_Die fröhliche Wissenschaft_Philosophy.txt",DE_NON,76819,20.3,25.54,63.86,0.59,8.6,1.22,1.39,2.61,1.49,5.07,1.54,0.14,11.25,8.68,0.42,5.77,3.42,0.37,0.78,2.34,0.22,0.47,0.65,8.1,1.58,1.95,1.21,0.36,1.13,2.31,0.27,0.14,0.04,0.01,9.53,1.07,8.28,0.17,0.18,0.83,4.14,2.2,5.67,0.67,7.1,0.96,0.18,6.62,2.15,0.69,3.64,0.74,1.05,2.33,1.42,0.54,0.39,0.24,0.27,0.81,1.84,1.41,0.45,1.12,0.81,0.13,0.13,0.03,0.05,0.03,0,0,3.51,9.89,1.39,0.49,0.61,1.21,3.18,1.77,0.37,0.17,0,22.4
"GNN_1890_Hartmann,Eduard_Philosophie des Unbewußten_Philosophy.txt",DE_NON,175083,30.58,34.5,57.76,0.77,4.13,0.47,0.51,0.98,0.51,2.92,1.25,0.08,13.51,9.38,0.59,3.75,2.34,0.11,0.7,1.38,0.12,0.17,0.31,8.98,2.09,3.02,1.24,0.31,1.05,1.69,0.11,0.08,0.01,0.01,5.59,1.09,4.29,0.07,0.21,0.46,3.01,1.5,4.81,0.79,8.13,0.84,0.16,5.94,2.65,0.7,4.21,0.73,1.33,2.85,1.12,0.29,0.51,0.15,0.19,0.54,1.08,0.89,0.19,1.29,1.13,0.04,0.04,0.05,0.07,0.01,0,0,3.82,8.6,0.19,0.63,0.06,0.01,0.66,0,0.23,0.88,0.09,15.86
"GNN_1890_Simmel,Georg_ Über soziale Differenzierung_Philosophy.txt",DE_NON,55217,42.02,35.56,59.78,0.29,4.36,0.13,0.53,0.67,0.7,3.34,0.9,0.05,15.46,9.58,0.44,3.51,2.35,0.05,0.86,1.14,0.13,0.23,0.26,8.5,2.13,2,0.83,0.43,0.92,2.4,0.08,0.07,0.01,0,6.86,0.86,5.02,0.23,0.36,0.65,3,1.44,4.54,0.87,8.17,0.76,0.15,6.19,2.3,0.98,4.94,0.81,1.95,3.04,1.74,0.47,0.42,0.26,0.59,0.78,0.91,0.78,0.12,0.41,0.3,0.01,0.02,0.01,0.06,0.01,0,0.04,2.48,8.74,0.2,0.8,0.01,0.01,0.21,0,0.01,0.28,0.26,13.27
