filenames,corpus,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
AF_RobinHood_Tales.txt,EN_FIC,58705,58705,11.56,79.14,0,55,11.18,7.72,0.13,0.03,0.07,5.91,1.58,3.47,9.84,8.37,4.07,6.29,1,0.58,4.04,15.43,9.23,0.84,2.41,1.34,0.03,10.36,0.11,0.16,0.82,3.71,2.68,1.02,0.19,0.36,0.34,12.83,0.67,0.65,0.54,0.79,1.23,0.48,7.16,1.37,4.21,1.82,1.16,1.06,2.87,2.13,0.3,0.18,0.4,17.76,3.04,9.22,5.6,0.3,0.92,0.77,0.28,0.56,0.3,0.07,0.02,0.1,0.15,3.63,8.89,0.08,0.6,0.02,0.03,0.25,0.04,0.68,0.01,0.01,14.25
AF_Russian_Fairy.txt,EN_FIC,45465,45465,13.1,80.82,0,55.23,10.77,7.8,0.01,0,0.02,6.2,1.57,2.97,11.02,7.85,3.51,6.39,0.76,0.25,3.12,16.74,8.91,0.88,1.63,1.23,0.01,11.01,0.52,0.14,0.73,4.77,3.38,1.37,0.25,0.46,0.34,12.68,0.87,0.61,0.56,0.75,0.8,0.55,7.37,1.48,3.86,2.03,0.82,0.92,2.88,1.87,0.22,0.16,0.71,17.12,3.11,8.35,5.58,0.53,1.44,0.73,0.76,0.37,0.48,0.12,0.01,0.12,0.12,3.13,6.37,0.26,0.45,0,0.01,0.72,0.03,0.22,0.01,0,11.2
AF_Screw_Tales.txt,EN_FIC,32956,32956,15.45,88.99,0,63.57,18.44,12.17,7.04,0.74,0.01,3.73,0.65,6.26,8.22,11.96,7.37,8.13,2.02,0.86,4.49,16.87,6.53,1.16,2.64,0.73,0.06,8.17,0.09,0.23,0.88,4.86,2.77,2.04,0.7,0.39,0.59,15.72,2.37,1.08,1.55,2.55,1.66,0.76,4.81,2.15,3.13,1.64,0.51,0.92,1.52,0.98,0.32,0.13,0.12,15.59,1.98,7.81,5.6,0.74,1.14,0.36,0.66,0.19,0.21,0.09,0.1,0.11,0.06,4.18,8.37,0.26,0.82,0.1,0.13,1.07,0.01,0.41,0.02,0.01,15.4
AF_Serapion_Tales.txt,EN_FIC,63113,63113,17.9,82.79,0,56.64,13.64,8.68,2.13,0.34,0.97,4.18,1.07,4.95,8.37,10,5.87,5.36,3.06,0.73,3.81,15.57,7.8,0.98,2.6,0.76,0.03,10.09,0.37,0.2,0.86,5.61,3.54,1.99,0.44,0.49,0.65,15.85,1.67,0.84,1.11,2.15,1.63,0.66,6.72,1.85,3.51,1.5,1.06,0.76,2.22,1.46,0.43,0.22,0.2,14.64,2.41,7.65,4.56,0.88,1.4,1.03,0.52,0.28,0.51,0.18,0.14,0.15,0.18,3.6,9.06,0.22,0.99,0.2,0.4,1.16,0.63,1.71,0.1,0.3,18.47
AF_Shakespeare_Tales.txt,EN_FIC,29716,29716,16.75,81.5,0,56.36,14.25,9.94,0.02,0.02,0.05,8.64,1.21,4.31,7.46,12.19,6.94,8.89,1.75,0.73,3.71,13.8,8.9,1.07,1.76,0.96,0.01,16.15,1.26,0.37,0.98,6.18,3.63,2.54,0.29,1.16,0.62,15.01,1.66,1.01,1.32,1.22,0.94,0.46,6.81,2,2.25,0.89,0.72,0.47,2.17,0.93,0.44,0.59,0.26,12.1,2.47,4.83,4.75,0.64,1.69,0.59,0.43,0.58,0.45,0.68,0.02,0.09,0.12,5.04,9.03,0.06,0.48,0.01,0.01,0.55,0.01,0.91,0.03,0.02,16.19
AF_Tolstoy_Tales.txt,EN_FIC,103630,103630,14.23,84.64,0,59.69,12.09,7.69,0.81,0.25,0.14,4.87,1.62,4.41,11.01,11.72,6.21,7.41,2.79,0.68,3.59,15.17,8.97,1.4,2.23,1.42,0.06,10.67,0.46,0.18,1.14,2.71,1.35,1.33,0.21,0.37,0.3,16.72,1.57,1.11,1.02,1.46,1.15,0.48,7.94,2.5,2.64,1.16,0.57,0.69,2.34,1.34,0.33,0.12,0.64,15.36,3.31,7.77,4.1,1.63,0.98,0.58,0.66,0.53,0.56,0.18,0.02,0.08,0.08,4.92,8.13,0.8,0.53,0.09,0.01,0.51,0,0.4,0.09,0.07,15.66
AF_Twain_Stories.txt,EN_FIC,26254,26254,13.78,88.09,0,62.1,15.53,10.02,1.42,2.28,0.19,4.88,1.25,5.52,7.15,13.14,7.7,8.86,2.41,0.77,4.16,13.58,11.29,1.81,2.39,1.01,0.05,12.17,0.47,0.16,0.74,5.66,2.93,2.68,0.65,0.58,0.72,21.61,2.03,1.05,1.67,2.13,1.42,0.53,10.64,2.95,3,1.41,0.75,0.66,1.93,1.09,0.39,0.11,0.38,13.67,2.41,6.31,4.74,0.56,0.79,0.64,0.34,0.5,1.12,0.35,0.04,0.09,0.15,3.92,7.17,0.36,1.27,0.04,0.07,0.9,0.02,0.66,0.01,0,14.45
"EN_1795_Lewis,Matthew_TheMonk_Novel.txt",EN_FIC,75943,75943,22.74,81.37,0,55.79,15.74,11.71,2.23,0.14,0.18,8.29,0.87,4.02,8.69,8.57,5.33,5.9,1.25,0.58,2.47,15.52,5.78,1.19,2.21,0.61,0.01,12.58,0.39,0.18,0.43,6.43,3.26,3.12,1.06,0.71,0.84,14.07,2.36,1.11,1.12,1.6,1.04,0.8,5.07,1.53,2.68,1.02,0.83,0.76,2.26,1.37,0.45,0.3,0.17,12.78,2,6.22,4.44,0.77,1.67,0.5,0.62,0.25,1.01,0.33,0.03,0.09,0.01,4.67,6.21,1,1.12,0.03,0.2,0.24,0,1.03,0.01,0.01,14.54
"EN_1800_Edgeworth,Maria_CastleRackrent_Novel.txt",EN_FIC,22877,22877,14.58,86.11,0,59.85,14.58,10.03,2.95,0.34,0.1,5.46,1.18,4.55,8.12,10.86,6.78,5.87,3.25,0.73,3.44,16.23,7.87,1.51,3.01,0.94,0.01,12.97,0.55,0.2,1.93,4.32,2.92,1.37,0.21,0.33,0.42,15.77,1.53,1.02,1.24,2.18,1.98,0.4,5.82,2.45,2.52,0.86,1.28,0.35,1.76,0.76,0.39,0.08,0.54,13.74,1.99,6.5,5.02,1.06,1.47,0.88,1.23,1.33,0.4,0.37,0.04,0.18,0.1,2.79,8.47,0.19,1.39,0.07,0.15,0.63,0,1.76,0.17,0,15.8
"EN_1804_Opie,Amelia_AdelineMowbray_Novel.txt",EN_FIC,65590,65590,23.77,83.11,0,55.95,14.05,9.91,0.09,0.04,0.03,9.09,0.66,4.14,7.18,9.4,5.94,6.1,1.6,0.59,3.24,16.44,7.99,1.23,1.99,0.6,0.01,15.22,0.72,0.25,1.84,7.05,4.03,2.87,0.83,0.58,0.97,15.53,2.47,1.04,1.42,1.56,1.11,0.61,5.66,2.05,2.54,1,0.67,0.82,2.39,1.07,0.87,0.29,0.16,12.46,1.87,5.71,4.76,0.95,1.51,0.43,0.71,0.4,0.29,0.25,0.01,0.1,0.06,2.56,9.12,0.77,1.69,0.03,0.07,0.37,0,1.05,0.04,0,15.75
