file.id,mean.char,sd.char,collection
37882_MorganEdwin_viii_1920.txt,4,1.9824814143,all
25919_AudenWHWystanHugh_MarchSong_1907.txt,4.2222222222,1.8542443804,all
19355_GravesRobert_THELAUREATE_1895.txt,4.402173913,2.2777460548,all
3727_WoodsJamesChapman_FAME_1870.txt,4.1760391198,1.8782326273,all
17063_ReznikoffCharles_Thebushwithgaudypurpleflowersisinthebackyard_1894.txt,4.3333333333,2.1756225163,all
35184_MertonThomas_THEWEATHERCOCKONTHECATHEDRALOFQUITO_1915.txt,4.0387096774,1.7465508532,all
28182_PlutzikHyam_THEAIRMANWHOFLEWOVERSHAKESPEARESENGLAND_1911.txt,4.7173913043,2.4849595172,all
67043_YauJohn_AngelAtrapadoXXIII_1950.txt,3.9642857143,1.8538113554,all
43013_AmmonsAR_APRETTYLOOKINGSIGHT_1926.txt,4.1343283582,2.206589737,all
72495_KayJackie_LighthouseWall_1961.txt,3.7620481928,1.9804191073,all
23957_WatkinsVernonPhillips_TheHealingoftheLeper_1906.txt,4.3728813559,2.1205030365,all
58941_HartnettMichael_Sickroom_1941.txt,4,1.8181186858,all
44780_EignerLarry_watersplashes_1927.txt,4.25,2.016597795,all
19312_GravesRobert_THEPHILOSOPHER_1895.txt,4.6535433071,2.4016461047,all
75018_HillTobias_SnapshotofanEgotist_1970.txt,3.9929577465,1.8276694414,all
473_HensleySophiaMargaretta_THEOTHERSELF_1866.txt,4.0887096774,2.3443830009,all
26631_ButlerCharles_SONGFORLIBERTY_1909.txt,4.1940298507,1.9403124238,all
43584_CreeleyRobert_TheWoman_1926.txt,4.1196172249,2.1281193953,all
61820_VoigtEllenBryant_TheLotusFlowers_1943.txt,4.4927884615,2.2040370219,all
58993_DerricotteToi_Stuck_1941.txt,4.1294117647,2.4070322777,all
41720_ShapiroHarvey_InTiberias_1924.txt,4.8461538462,2.7892272834,all
18984_GinsbergLouis_DesperateFarewell_1895.txt,4.487654321,2.6615216642,all
69817_DanielsKate_Fragile_1953.txt,4.1290322581,1.8837162994,all
72455_DAguiarFred_HonestSouls_1960.txt,4.2699386503,2.2161959083,all
72036_BegleyT_BlueprintIhavehearingoverknife_1956.txt,6.3,2.9575950401,all
6105_DelaMareWalter_OLDSUSAN_1873.txt,4.2322580645,1.7611218194,all
4781_CraneStephen_Chantyouloudofpunishments_1871.txt,4.3898305085,2.5462409694,all
8912_StevensWallace_HOMUNCULUSETLABELLETOILE_1879.txt,4.7783505155,2.4552672281,all
58573_PeckJohn_FOGBURNINGOFFATCAPEMAY_1941.txt,4.6845238095,2.1364806277,all
58364_HookerJeremy_Anewlovepoem_1941.txt,4.0462962963,1.9256471628,all
63103_WilmerClive_AWINTEREVENING_1945.txt,4.1578947368,1.8977364171,all
45867_FanthorpeUA_LastHouse_1929.txt,4.5821596244,2.3409925795,all
54553_SanchezSonia_haikufordomesticworkersintheafricandiaspora_1935.txt,3.4375,1.8246004129,all
40143_LevertovDenise_Fragment_1923.txt,4.3888888889,1.7117706418,all
40104_LevertovDenise_ADarkSummerDay_1923.txt,4.1162790698,1.906142422,all
66318_BroumasOlga_LittleRedRidingHood_1949.txt,4.2973856209,2.1788385449,all
31816_RukeyserMuriel_INOURTIME_1913.txt,4,1.6733200531,all
13075_KilmerJoyce_WHITEBIRDOFLOVE_1886.txt,4.53125,1.9325802318,all
6017_CarrylGuyWetmore_THEUNUSUALUBIQUITYOFTHEINQUISITIVEGANDER_1873.txt,4.1191709845,1.9609950659,all
5301_DunbarPaulLaurence_INANENGLISHGARDEN_1872.txt,4.5327102804,2.1905360635,all
25077_MacNeiceLouis_Carol_1907.txt,4.3609756098,1.9719700074,all
46314_FisherRoy_Going_1930.txt,4.72,2.2090722034,all
20955_CraneHart_EXILEaftertheChinese_1899.txt,4.7419354839,2.0877117748,all
57379_DysonKetakiKushari_TheRealisationofValueAdaptedfromaBuddhiststory_1940.txt,4.1732522796,2.273337385,all
51635_ScuphamPeter_Neighbour_1933.txt,4.3850931677,2.1767582313,all
51189_PastanLinda_Narcissusat_1932.txt,4.3720930233,2.0467852074,all
73846_KinsellaJohn_Fable_1963.txt,5.1818181818,2.7493494792,all
54769_JordanJune_MYSADNESSSITSAROUNDME_1936.txt,4.6615384615,2.9062267369,all
60151_ClarkTom_OPENDESERTBOMBING_1941.txt,6.2941176471,2.6164075056,all
16876_OwenWilfred_THEEND_1893.txt,4.1315789474,1.7270013804,all
62653_KhalvatiMimi_Everywhereyouseeherwhocouldhavebeen_1944.txt,4.5280373832,2.4179801602,all
18514_TaggardGenevieve_SleepyBluesNightDriving_1894.txt,4.7333333333,2.2616700721,all
34415_StaffordWilliam_Juncos_1914.txt,5.125,2.4193513324,all
41960_NathanLeonard_SPITTINGIMAGE_1924.txt,4.2637362637,2.2565354341,all
37563_MorganEdwin_Statue_1920.txt,4.8648648649,2.2693870337,all
58559_PeckJohn_PEAR_1941.txt,4.5047619048,2.0408451647,all
39453_HoffmanDaniel_Musebaby_1923.txt,4.6595744681,2.760565441,all
55181_ClarkeGillian_Baltic_1937.txt,4.2678571429,2.1052578659,all
32130_ThomasRSRonaldStuart_StJulianandtheLeper_1913.txt,4.3018867925,2.3003754347,all
40065_LevertovDenise_AnEmbroideryIIfromAndrewLangandHJFord_1923.txt,4.1732283465,1.9197104862,all
20799_GregoryHorace_Hagen_1898.txt,3.9236641221,1.6715645394,all
12686_SeegerAlan_SONNETXIV_1886.txt,4.4818181818,2.0531104985,all
43388_CreeleyRobert_TheChanges_1926.txt,4.4583333333,2.4750528327,all
36904_DuncanRobertEdward_INTRUTHDOTHSHEBREATHEOUTPOISONOUSFUMESSecondtudefromtheSeventhEpistle_1919.txt,4.8767123288,2.4771797394,all
70902_MartnezDionisioD_MATISSEBLUENUDE_1956.txt,4.1265822785,2.2452616128,all
67559_JacksonAngela_TheCostofLiving_1951.txt,4.2515337423,1.9636937929,all
69908_RiordanMaurice_TheRug_1953.txt,4.2956521739,2.0622365145,all
69385_WojahnDavid_PhotoofMyFatherinaSnowboundTrain_1953.txt,4.506097561,2.157870318,all
58747_PeckJohn_WOODSBURIAL_1941.txt,4.0505050505,1.8591952251,all
62502_MairsNancy_EarthlyDelights_1943.txt,4.5689655172,2.0609163767,all
5996_CarrylGuyWetmore_AFragment_1873.txt,4.1898734177,2.1831780106,all
71968_BegleyT_Likeflocksofsolitudessurrender_1956.txt,4.696969697,2.5797874002,all
73553_PatersonDon_CandlebirdafterAbbasIbnAlAhnafc_1963.txt,3.8474576271,1.9769056311,all
72339_KeeryJames_JohnByromtoJohnStansfieldJanuaryst_1958.txt,3.959798995,2.2061420139,all
51145_PastanLinda_IntheRearviewMirror_1932.txt,4.5211267606,2.2208499742,all
47888_HughesTed_LiveSkull_1930.txt,4.4657534247,2.432889182,all
21273_OwenLouise_COMMONPLACE_1901.txt,4.3775510204,2.4600532478,all
23836_KunitzStanley_GIRLWITHSAMPLERASoftAnswerTurnethAwayWrath_1905.txt,4.83,2.318371947,all
62221_GlckLouise_Legend_1943.txt,4.3577981651,2.2840780725,all
6616_DelaMareWalter_REUNION_1873.txt,4.7142857143,2.0831904713,all
56823_DunnStephen_TheManWhoClosedShop_1939.txt,4.4864864865,2.5365146627,all
16741_BishopJohnPeale_MORNINGINDIJON_1892.txt,4.1333333333,2.051606909,all
63485_HillSelima_ADayintheLifeofYourSuitcase_1945.txt,4.201754386,2.2662581712,all
25468_AudenWHWystanHugh_SongoftheDevil_1907.txt,4.318452381,2.2320097331,all
962_RussellGeorgeWilliam_HEROICLOVE_1867.txt,4.1690140845,1.6560358475,all
64505_NorrisKathleen_Ascension_1947.txt,4.1078431373,1.7850138682,all
10816_TeasdaleSara_THENEWMOON_1884.txt,3.6781609195,1.7353657404,all
74673_OswaldAlice_TheStoneSkimmer_1966.txt,4.9512195122,2.3914247709,all
30588_EversonWilliam_THEWAYOFLIFEANDTHEWAYOFDEATH_1912.txt,4.2296137339,2.2616158133,all
43020_AmmonsAR_KILLINGSTUFFOFF_1926.txt,4.564516129,2.0728282218,all
60296_RootWilliamPitt_SketchesofaWomaninVariousAttitudes_1941.txt,4.3309352518,2.1037870932,all
31567_RukeyserMuriel_FROMTHEDUCKPONDTOTHECAROUSEL_1913.txt,4.6408839779,2.2823689674,all
50372_RayDavid_InTheGalleryRoom_1932.txt,4.025862069,1.8994791364,all
70629_McKendrickJamie_GULF_1955.txt,4.2462686567,2.0351666432,all
69419_WojahnDavid_PhotographeratAltamontTheMorningAfter_1953.txt,4.5849056604,2.3211980672,all
13762_MuirEdwin_THETRANSMUTATION_1887.txt,4.6153846154,2.3371532443,all
29820_RidlerAnne_ToaMagicianonherRetirement_1912.txt,4.2696629213,2.1746565152,all
64492_NorrisKathleen_ThinkingAboutLouiseBogan_1947.txt,4.2016806723,1.9026290104,all
13661_HarrisDick_RONDEL_1887.txt,4.338028169,2.117570454,all
53835_KellyRobert_READING_1935.txt,3.8967741935,1.7988964638,all
28058_CurnowAllen_DISCOVERY_1911.txt,5.2215189873,2.6628451278,all
38725_CarruthHayden_Coarseleafalderleaf_1921.txt,4.2666666667,1.1629191513,all
51201_PastanLinda_InaNorthernCountry_1932.txt,4.15,1.9169741563,all
26094_AudenWHWystanHugh_DeemedthisanoutpostI_1907.txt,4.7254901961,2.3820471462,all
8751_LindsayVachel_HOWDULCENIADELTOBOSOISLIKETHELEFTWINGOFABIRD_1879.txt,4.0518518519,2.2061708607,all
60093_ClarkTom_Ancestors_1941.txt,4.24,1.9331691227,all
56313_HarperMichaelS_JAZZSTATION_1938.txt,4.6432432432,2.2655909754,all
69089_SaxtonRobert_TheAngelRoof_1952.txt,4.7152317881,2.101991067,all
7584_MackayIsabelEcclestone_ILoveMyLove_1875.txt,3.7543859649,1.7975470184,all
54088_KellyRobert_ATANGTRAVELERWRITESHOME_1935.txt,4.3725490196,2.5287321937,all
72236_WangPing_NeedforUncertainty_1957.txt,4.6466666667,2.1864029688,all
45252_FeldmanIrving_EBERHEIM_1928.txt,4.7740112994,2.5438880094,all
48255_HughesTed_Meeting_1930.txt,4.131147541,2.303252532,all
7185_ChestertonGKGilbertKeith_MARCHOFTHEBLACKMOUNTAIN_1874.txt,4.0489130435,1.844883613,all
68263_BeckerRobin_BriskAutumnandtheQuerulousTrees_1951.txt,4.5384615385,2.1914349792,all
60934_HarsentDavid_XXVIhopetoseemyselfbetter_1942.txt,4.1055555556,2.086126619,all
31311_ShapiroKarlJay_GlassPoem_1913.txt,4.3987730061,1.9611658075,all
23986_WatkinsVernonPhillips_Epithalamion_1906.txt,4.7909482759,2.3636566022,all
17038_ReznikoffCharles_Hellenist_1894.txt,4.5952380952,2.2852605531,all
38346_CarruthHayden_OnceandAgain_1921.txt,4.076,2.056975594,all
8695_LindsayVachel_IWENTDOWNINTOTHEDESERT_1879.txt,3.8417266187,1.9973133869,all
24002_WatkinsVernonPhillips_PegasusandtheChild_1906.txt,4.6455696203,1.9778259613,all
27535_OlsonCharles_InanAutomotiveStore_1910.txt,3.9082125604,2.1556609135,all
46949_HughesTed_Thehuntsmenontopoftheirswayinghorsetowers_1930.txt,3.9433962264,1.9156751606,all
3720_BellocHilaire_Wewillnotwhisperwehavefoundtheplace_1870.txt,4.5,2.1602468995,all
12207_PoundEzra_SESTINAALTAFORTE_1885.txt,4.2892307692,1.8549336181,all
69960_PetitPascale_WATERFALLCLIMBING_1953.txt,3.9722222222,2.0846675674,all
21062_ChubbThomasCaldecot_THEOLYMPIA_1899.txt,4.2915451895,2.1472445835,all
52745_WienersJohn_THEWINDOWS_1934.txt,4.1906158358,2.0952396821,all
60960_NChuilleaninEilan_DeathsandEngines_1942.txt,4.2378378378,2.1130226844,all
58653_PeckJohn_CAMPAGNA_1941.txt,4.3968253968,2.1357129585,all
44825_EignerLarry_Good_1927.txt,3.4,0.9660917831,all
56370_HarperMichaelS_LoveLettersTheCaribouHillstheMooseRange_1938.txt,3.9710144928,1.6651955848,all
66543_BroumasOlga_Asinthetenderfluteddraftofherboneless_1949.txt,4.5135135135,1.9525143565,all
71556_CrucefixMartyn_ABlackbirdinMiningCountry_1956.txt,4.5466666667,2.4400561211,all
64466_SalaamKalamuya_SunSongVIIIasystemofthot_1947.txt,4.2307692308,2.0064000164,all
49798_GrossmanAllen_THELADYOFVILLAMALCONTENTADEPARTSWITHTHEDAWNLIGHT_1932.txt,4.3778920308,2.2102443487,all
32696_SissonCHCharlesHubert_Anchises_1914.txt,4.2244897959,2.1764490319,all
64812_MackeyNathaniel_WingedAbyss_1947.txt,3.9032258065,2.0751834408,all
6230_DelaMareWalter_THESPIRITOFAIR_1873.txt,4.141025641,2.2431677449,all
2176_MortonFrank_MAUD_1869.txt,4.4423076923,2.3309938839,all
33171_RandallDudley_Blackmagic_1914.txt,4.6326530612,3.7897552557,all
62757_MorganRobert_Windfall_1944.txt,4.1764705882,1.8451048113,all
36337_BellMartin_LectureNotes_1918.txt,4.1971830986,2.5557761936,all
64695_HaslamMichael_Olwen_1947.txt,4.1846153846,2.1159586146,all
53398_KellyRobert_TheAgonyintheGarden_1935.txt,4.5802469136,2.4889716961,all
62104_GlckLouise_Silverpoint_1943.txt,4.5,2.1273043338,all
9700_StephensJames_THEREISSTILLATIMETOSING_1882.txt,4.0263157895,1.6515991385,all
69959_PetitPascale_ANGELFALLSINLOVE_1953.txt,4.1034482759,2.1958156885,all
59878_ClarkTom_Anticipation_1941.txt,5.0348837209,2.485002897,all
48234_HughesTed_Teachingadumbcalf_1930.txt,4.3343653251,2.2192610718,all
47925_HughesTed_RoeDeer_1930.txt,4.4451219512,2.3712310716,all
16858_OwenWilfred_PAGEEGLANTINE_1893.txt,3.7297297297,1.924240812,all
58362_HookerJeremy_ATroyoftheNorth_1941.txt,4.2083333333,1.8640532691,all
21040_OlsonTed_THELOVELYANDMERCILESSONE_1899.txt,4.6161616162,2.5100088247,all
74575_ArmitageSimon_AnOrnithologyoftheAmericas_1963.txt,4.6979591837,2.6762839569,all
2468_BinyonLaurence_WILDPEACE_1869.txt,3.9130434783,1.751396958,all
5992_CarrylGuyWetmore_TheChildren_1873.txt,4.0954773869,1.9218823813,all
72161_EspadaMartin_TheBouncersConfession_1957.txt,4.4575645756,2.2991640934,all
21127_MasonFrancisClaiborne_PHOENICIA_1900.txt,5.2446808511,2.626114388,all
45573_LevinePhilip_THELOSTANGEL_1928.txt,4.0421052632,1.8445768094,all
20701_RickwordEdgell_Desire_1898.txt,4.7567567568,2.076781672,all
51433_PastanLinda_Waking_1932.txt,4.3303571429,1.923718213,all
1847_RobinsonEdwinArlington_VARIATIONSOFGREEKTHEMESVWITHSAPPHOSCOMPLIMENTS_1869.txt,3.7142857143,1.3494436924,all
21133_MasonFrancisClaiborne_CROSSING_1900.txt,4.0454545455,1.8599571391,all
34753_FraserGSGeorgeSutherland_ChristmasLetterHome_1915.txt,4.4245076586,2.119068354,all
19735_GravesRobert_SUNFACEANDMOONFACE_1895.txt,4.5555555556,1.9776529299,all
13964_LedwidgeFrancis_ToOneWeeping_1887.txt,3.914893617,1.976269952,all
54071_KellyRobert_AMYNAME_1935.txt,4.3976833977,2.4431827397,all
7682_RilkeRainerMaria_Horse_1875.txt,4.5434782609,2.522048023,all
69457_BradleyGeorge_LifeasWeKnowIt_1953.txt,4.908496732,2.8936397521,all
18276_CummingsEEEdwardEstlin_shes_1894.txt,5.2231404959,3.1950159189,all
7267_ChestertonGKGilbertKeith_THESKELETON_1874.txt,4.380952381,2.5846864314,all
29411_GoodmanPaul_HokkuforMathew_1911.txt,4.68,2.5020395721,all
69515_WoodsGregory_Youcantellhewants_1953.txt,4.2608695652,2.5943081511,all
45592_RamanujanAK_InsteadofaFarewell_1929.txt,4,2.0793098403,all
1792_MewCharlotteMary_ATTHECONVENTGATE_1869.txt,3.9105691057,1.4876989057,all
439_HensleySophiaMargaretta_CONTENT_1866.txt,4.2363636364,2.0669373231,all
11472_LawrenceDHDavidHerbert_WORK_1885.txt,4.1532258065,1.8834216207,all
40715_HolubMiroslav_Odetojoy_1923.txt,4.012987013,1.6740551655,all
57126_WatermanAndrew_SaussureandLawrenceOntheHelterSkelter_1940.txt,4.2061068702,2.1751559851,all
13187_SassoonSiegfried_NimrodinSeptember_1886.txt,4.5384615385,1.7763317397,all
26676_DaviesHughSykes_FarewelltoWarPoetry_1909.txt,4.4858490566,2.0293551227,all
43109_LogueChristopher_Amiddleagedmanisapproachinganallnightlavatory_1926.txt,4.6384615385,2.5548368663,all
51035_PastanLinda_NotesfromtheDeliveryRoom_1932.txt,4.3576642336,1.9543963499,all
44518_EignerLarry_whatislife_1927.txt,3.6111111111,1.4608172124,all
30930_BarkerGeorge_IVElegiacsforTSEliot_1913.txt,4.5093896714,2.5825033187,all
58572_PeckJohn_GROUNDOBSERVERCORPS_1941.txt,4.7204968944,2.2226425155,all
58369_HookerJeremy_Inthemarket_1941.txt,4.5887096774,2.3616588382,all
5649_FordFordMadox_APAGAN_1873.txt,3.9761904762,1.7697334254,all
62115_GlckLouise_TheCrippleintheSubway_1943.txt,4.4204545455,2.0041427835,all
33256_LaughlinJames_INOLDAGE_1914.txt,4.3015873016,2.2478299258,all
50605_RayDavid_MOM_1932.txt,3.8345864662,2.2636135335,all
75159_HannahSophie_MarryingtheUglyMillionaire_1971.txt,4.4752475248,2.3004089176,all
27410_OlsonCharles_TheperfumeofflowersAhaw_1910.txt,3.7692307692,2.0578672974,all
67777_BoyleCharles_ThirdAlibiTheBlessings_1951.txt,4.2123287671,2.2749275217,all
25258_MacNeiceLouis_Laburnum_1907.txt,4.6956521739,2.4546982459,all
38757_CarruthHayden_Foryourlovegiven_1921.txt,3.6,1.1212238212,all
26496_RoethkeTheodore_LOVESPROGRESS_1908.txt,3.7538461538,1.8554822957,all
60216_RootWilliamPitt_PassingaSawmillatNight_1941.txt,4.4397163121,1.9797864038,all
32070_ThomasRSRonaldStuart_Soil_1913.txt,4.0508474576,1.866700813,all
31790_RukeyserMuriel_ONTHEDEATHOFHERMOTHER_1913.txt,4.2900763359,2.0994085234,all
21836_HughesLangston_PaleLady_1902.txt,3.8793103448,1.8832370993,all
29509_GoodmanPaul_iv_1911.txt,4.0555555556,2.4449923152,all
31219_BroughtonJames_GoingThroughCustoms_1913.txt,3.9144542773,2.1733452347,all
56544_YoungAl_FOGGYMORNING_1939.txt,4.3636363636,2.1819178606,all
18095_CummingsEEEdwardEstlin_foranyruffianofthesky_1894.txt,4.15,1.9507833185,all
21176_WilliamsOscar_BUTNOW_1900.txt,3.9405940594,2.077224431,all
34850_FraserGSGeorgeSutherland_UniversityRoadGraveyard_1915.txt,4.8205128205,2.3548020805,all
30746_SchwartzDelmore_Sterne_1913.txt,4.1216216216,2.2966789088,all
10815_TeasdaleSara_OPENWINDOWS_1884.txt,3.9107142857,1.9523770286,all
29750_RidlerAnne_AgainstAnger_1912.txt,4.3228346457,2.5288239621,all
7322_ChestertonGKGilbertKeith_ASONGOFSELFESTEEM_1874.txt,3.8045977011,2.1058841399,all
67573_JacksonAngela_Festival_1951.txt,4.5,2.464905186,all
63214_DubieNorman_TheSaintsofNegativity_1945.txt,4.299270073,2.134197273,all
22054_HughesLangston_LoveAgainBlues_1902.txt,3.6666666667,2.2177392423,all
68240_WilkinsPaul_TruthsoftheUnrememberedThings_1951.txt,4.4928229665,2.1929073107,all
61056_WilliamsHugo_TheFall_1942.txt,4.5263157895,2.2210643698,all
27798_FitzgeraldRobert_OFFICEFOREASTER_1910.txt,3.9895833333,1.9385007319,all
48891_RothenbergJerome_WOMANSEVENT_1931.txt,3.9696969697,2.1284508522,all
71594_CrucefixMartyn_Thegift_1956.txt,4.4724409449,2.4811248462,all
26636_ButlerCharles_TOONEALIVE_1909.txt,4.3773584906,2.0212944738,all
61910_TateJames_Flight_1943.txt,4.1259259259,2.3417993772,all
74180_ShepherdReginald_NarcissusLovedRiversBest_1963.txt,4.432748538,2.0204492922,all
40296_LevertovDenise_ADayBegins_1923.txt,5.275,2.353257426,all
39734_LevertovDenise_ACommonGround_1923.txt,4.6935483871,2.2075826202,all
8532_LindsayVachel_FORALLWHOEVERSENTLACEVALENTINES_1879.txt,4.196,1.9485304936,all
51224_PastanLinda_TheBirds_1932.txt,4.5777777778,2.0607502603,all
41055_HugoRichard_FarmerDying_1923.txt,4.2420634921,1.9168306002,all
37197_EnrightDJDennisJoseph_WaitingfortheBus_1920.txt,4.4736842105,2.0628997929,all
48364_HughesTed_Littleblood_1930.txt,4.9090909091,2.7918199034,all
67600_JacksonAngela_CookCountyHospital_1951.txt,4.3375,2.500348077,all
60475_SmithDave_THEAUSTRINGERSDISSERTATION_1942.txt,4.0996015936,1.9021145708,all
48076_HughesTed_Familiar_1930.txt,4.3275862069,2.2429276086,all
55673_HoweSusan_TheMissesFrostcorner_1937.txt,4.3157894737,2.0148806303,all
51195_PastanLinda_StationaryBicycle_1932.txt,4.5378787879,2.2425629525,all
36492_GrahamWSWilliamSydney_SHIANBAY_1918.txt,4.3661971831,1.9290222292,all
39413_HoffmanDaniel_Asylum_1923.txt,4.9222222222,2.4912260686,all
23962_WatkinsVernonPhillips_ANecklaceofStones_1906.txt,4.3482142857,2.3774837991,all
2160_MortonFrank_TOHISOBDURATELADY_1869.txt,4.3486238532,2.2582201562,all
19189_GravesRobert_FULLMOON_1895.txt,4.3034825871,1.9754588862,all
46983_HughesTed_WycollerHall_1930.txt,4.7263157895,2.5130460877,all
5247_DunbarPaulLaurence_SIGNSOFTHETIMES_1872.txt,4.092920354,1.8294488211,all
13423_SassoonSiegfried_TwoOldLadies_1886.txt,4.6379310345,2.5619169172,all
9692_StephensJames_TITANWITHPARAMOUR_1882.txt,4.0540540541,1.8529477147,all
45806_HowardRichard_OnaBirthday_1929.txt,4.2177419355,2.1410220567,all
49071_KavanaghPJPatrickJoseph_Six_1931.txt,4.606870229,2.3098221338,all
13476_SassoonSiegfried_AwarenessofAlcuin_1886.txt,5.168,2.5581495328,all
25289_MacNeiceLouis_TheSeventhInterlude_1907.txt,3.4485294118,1.5954558292,all
21101_MasonFrancisClaiborne_THERETURNATTHEDAYSEND_1900.txt,4.5047619048,2.0991014997,all
42859_AmmonsAR_Target_1926.txt,4.9375,2.7652893875,all
40916_HugoRichard_DanceratKozanis_1923.txt,4.0086206897,1.6391709976,all
74208_ArmitageSimon_Iliveinfearoflettingpeopledown_1963.txt,4.1300813008,1.9874992508,all
52248_BarakaImamuAmiri_FiveFatherDivineWomenCirclingacadillacontheLastDayoftheYear_1934.txt,4.0869565217,1.7080372667,all
28192_PlutzikHyam_REQUIEMFOREDWARDCARRIGH_1911.txt,4.4836956522,2.3654515702,all
8637_LindsayVachel_HERESTOTHESPIRITOFFIRE_1879.txt,4.0954063604,2.0127466399,all
25490_AudenWHWystanHugh_TheBonfires_1907.txt,4.4435483871,2.045428849,all
66829_GallasJohn_Mad_1950.txt,4.4684684685,2.3425697615,all
52551_BarakaImamuAmiri_REALLIFE_1934.txt,4.4562737643,2.2165642455,all
34012_LaughlinJames_THEDEPARTURE_1914.txt,3.8933333333,1.9282630003,all
32181_ThomasRSRonaldStuart_Wemustreverseourlenses_1913.txt,4.3152173913,2.1632766551,all
16461_MacDiarmidHugh_OntheAsportationoftheSconeStone_1892.txt,4.5533980583,2.0661992925,all
19909_GravesRobert_THEHAZELGROVE_1895.txt,3.6025641026,1.5570513557,all
4522_HopperNora_THELISTENERSII_1871.txt,3.6164874552,1.6226412407,all
22749_SmithStevie_DrugsMadePaulineVague_1902.txt,4.4603174603,2.2275793084,all
56998_DunnStephen_CHIPPINGAWAYATDEATH_1939.txt,3.8,1.6373054788,all
60567_SmithDave_UnderDogwoodUnderPineUnderSpruce_1942.txt,4.2969432314,1.935141162,all
68281_BeckerRobin_HoldBack_1951.txt,4.32,2.1117380877,all
64640_BurkardMichael_THEDREAM_1947.txt,3.987012987,1.8045366007,all
50234_RayDavid_Ghalibgreybeardmetaphysicaltailchaser_1932.txt,4.619047619,3.2078591064,all
54483_SanchezSonia_justthetwoofus_1935.txt,4,2.0412414523,all
59162_ClarkTom_VoodooMacbeth_1941.txt,4.775862069,2.7539259151,all
53417_KellyRobert_TheShieldofAchilles_1935.txt,4.2346153846,2.263260761,all
390_GrayJohn_CROCUSESINGRASS_1866.txt,4.3936170213,1.9466988054,all
10975_YoungAndrew_InDecember_1885.txt,4.243902439,1.9152473045,all
21633_TessimondASJArthurSeymourJohn_Winterevening_1902.txt,4.3409090909,1.6557606531,all
22000_HughesLangston_TheTownofScottsboro_1902.txt,3.9666666667,2.1251098687,all
74068_KinsellaJohn_HereditaryChilliesPredestination_1963.txt,4.8111111111,2.6685620605,all
2686_BinyonLaurence_THEBELFRYOFBRUGES_1869.txt,4.3383233533,1.9411533839,all
093_ShorterDoraSigerson_THEWRECKAGE_1866.txt,3.42,1.6424223027,all
12847_CornfordFrancesDarwin_AWARTIMESKETCH_1886.txt,4.8333333333,2.1580414401,all
54902_SchneiderMyra_FixingtheBeach_1936.txt,4.419525066,2.2243812019,all
46078_SnyderGary_BYTHETAMARIVERATTHENORTHENDOFTHEPLAININAPRIL_1930.txt,4.3647058824,1.7309992904,all
65851_SolomonSandy_PROGRESSIVE_1948.txt,4.0897435897,1.9850625295,all
44506_EignerLarry_theearthyoumayaswell_1927.txt,4.4743589744,2.1892662431,all
68610_DunmoreHelen_AponytrussonSussexPlace_1952.txt,4.7299270073,2.5995012238,all
17796_CummingsEEEdwardEstlin_shestiffl_1894.txt,5.1587301587,3.8863132426,all
10574_WilliamsWilliamCarlos_THINKINGBACKTOWARDCHRISTMASASTATEMENTFORTHEVIRGIN_1883.txt,4.4015748031,2.1831237359,all
72708_GardinierSuzanne_Citizens_1961.txt,4.5737265416,2.1918854015,all
35038_MertonThomas_IVMIAMIYOUAREABOUTTOBESURPRISED_1915.txt,4.2723880597,2.1192144609,all
6687_StringerArthur_THEOUTCASTS_1874.txt,3.9931972789,1.8263542494,all
50373_RayDavid_Vincent_1932.txt,4,2.0355809352,all
42447_SternGerald_TheSoundsofWagner_1925.txt,4.6033519553,2.3617242663,all
56396_YoungAl_HOURSBEFORETOUCHDOWNINLONDON_1939.txt,4.3620689655,2.3642134522,all
11868_LawrenceDHDavidHerbert_WECANTBETOOCAREFUL_1885.txt,4.1779661017,1.8748509043,all
51923_SheltonRichard_Grandfathering_1933.txt,3.5714285714,2.0137774304,all
72048_WohlfeldValerie_NotesofDictationforaFormalLectureconcerningaConciseHistoryoftheSea_1956.txt,5.0216049383,2.3188878282,all
19868_GravesRobert_FIVE_1895.txt,4.6333333333,2.6714755491,all
15573_MillayEdnaStVincent_HangmansOak_1892.txt,3.8098591549,1.7091041102,all
56755_StJohnPrimus_Dread_1939.txt,4.4098360656,2.2184578754,all
1300_LawsonHenry_APROUDERMANTHANYOU_1867.txt,4.012605042,2.1455106548,all
74166_ShepherdReginald_NarcissusExplains_1963.txt,4.3125,2.1022863371,all
44241_WrightJamesArlington_LATENOVEMBERINAFIELD_1927.txt,4.1978021978,1.9619705526,all
74772_ArnoldCraig_WhyIskipmyhighschoolreunions_1967.txt,4.147826087,2.0952891115,all
18479_TaggardGenevieve_Lark_1894.txt,4.0330578512,1.9703378911,all
61484_WilliamsHugo_Static_1942.txt,4.5161290323,2.2041017481,all
38078_MorganEdwin_AGoldenAge_1920.txt,4.7766990291,2.4210354244,all
48566_HughesTed_OctoberSalmon_1930.txt,4.4805194805,2.3460515938,all
35951_MerriamEve_THECHRONICINTELLECTUAL_1916.txt,4.4431818182,2.2057480988,all
28816_PatchenKenneth_HerTalentsOf_1911.txt,4.5068493151,2.2980866901,all
65027_WellsRobert_TheAlfredJewel_1947.txt,4.4193548387,2.1874519964,all
41584_FieldEdward_ShyGuy_1924.txt,4.301369863,2.385073604,all
