Filename	Seg	WC	WPS	Sixltr	Dic	Numerals	funct	pronoun	ppron	i	we	you	shehe	they	ipron	article	verb	auxverb	past	present	future	adverb	preps	conj	negate	quant	number	swear	social	family	friend	humans	affect	posemo	negemo	anx	anger	sad	cogmech	insight	cause	discrep	tentat	certain	inhib	incl	excl	percept	see	hear	feel	bio	body	health	sexual	ingest	relativ	motion	space	time	work	achieve	leisure	home	money	relig	death	assent	nonfl	filler	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP	AllPct
750_2010_Gamble,Bruce_FortressRabaul_HIST.txt	1	755	21.57	23.71	74.30	0.93	49.27	8.21	4.50	2.38	0.00	0.00	1.46	0.66	3.71	10.33	7.42	5.17	5.43	1.46	0.13	2.78	16.69	4.11	0.53	1.72	2.25	0.00	5.83	0.40	0.00	0.26	6.75	2.25	4.37	0.00	3.44	0.53	9.93	2.12	1.19	0.26	0.53	1.06	0.40	3.31	0.40	0.93	0.13	0.13	0.40	0.40	0.13	0.26	0.00	0.00	17.62	1.32	7.42	8.74	1.32	1.99	0.26	0.00	0.40	0.00	1.72	0.00	0.13	0.13	4.64	6.36	0.13	0.00	0.00	0.00	1.46	0.00	0.79	0.00	0.00	12.72
750_2010_Grodstein,Lauren_AFriendoftheFamily_CT.txt	1	756	18.44	16.14	84.52	0.00	53.97	15.48	11.90	5.69	1.98	0.79	1.72	1.72	3.57	7.54	12.83	7.54	2.78	8.47	0.53	3.84	12.43	7.14	1.06	1.72	1.72	0.00	10.19	0.79	0.13	0.40	3.84	2.78	1.06	0.00	0.40	0.40	14.68	1.46	0.40	0.93	1.72	1.46	0.79	7.54	1.72	3.31	1.32	0.66	0.53	3.84	0.66	0.79	0.40	1.98	17.72	1.85	8.47	7.14	1.46	0.93	1.85	1.98	0.66	0.40	0.26	0.00	0.00	0.13	5.42	9.26	0.40	0.66	0.00	0.00	1.85	0.53	3.04	0.00	0.00	20.37
750_2010_Gwynne,SC_EmpireoftheSummerMoon_HIST.txt	1	755	27.96	24.11	76.69	0.93	49.93	6.49	3.71	0.00	0.00	0.13	1.99	1.59	2.78	9.93	8.87	6.75	5.70	1.59	1.06	2.91	13.64	5.56	1.19	2.38	2.38	0.13	6.09	0.00	0.00	0.79	4.50	1.06	3.44	0.00	2.52	0.40	12.98	2.38	1.72	0.93	2.12	1.06	0.13	3.84	1.85	1.85	0.66	0.26	0.93	2.12	1.06	0.66	0.13	0.40	17.35	2.38	8.08	6.62	1.72	2.38	0.40	0.40	0.26	0.00	1.46	0.00	0.00	0.00	3.71	8.48	0.40	0.26	0.00	0.26	1.46	1.06	0.93	0.00	0.00	15.89
750_2010_Heilemann,John_GameChange_HIST.txt	1	757	14.56	22.19	78.47	0.26	50.99	10.57	7.00	0.66	0.40	0.26	4.89	0.79	3.57	8.85	11.49	7.27	8.45	1.45	0.92	3.83	13.61	5.15	1.19	1.98	1.59	0.00	10.70	0.00	0.13	1.06	5.28	3.30	1.98	1.06	0.53	0.40	13.34	1.85	1.06	1.45	2.38	1.72	0.53	3.96	1.72	2.64	0.53	0.92	1.19	1.59	1.06	0.26	0.00	0.26	15.19	1.06	7.27	7.13	2.38	2.64	1.98	0.40	0.13	0.00	0.13	0.13	0.13	0.40	6.47	6.47	0.26	0.53	0.40	0.00	2.38	2.38	1.98	0.00	0.00	19.95
750_2010_Lewis,Michael_TheBigShort_HIST.txt	1	752	17.09	23.94	83.11	0.27	50.66	12.10	7.58	2.13	0.00	0.53	3.86	1.06	4.52	7.71	13.43	8.11	9.31	1.73	0.13	2.39	14.49	5.05	1.33	1.86	1.60	0.27	11.44	0.93	0.40	0.80	3.46	2.39	1.06	0.13	0.66	0.00	14.36	3.19	1.33	1.33	2.26	0.66	0.53	3.86	2.26	1.46	0.13	1.20	0.13	0.66	0.40	0.13	0.13	0.00	12.90	1.99	6.38	4.26	7.71	1.86	0.13	0.66	5.32	0.00	0.00	0.00	0.00	0.27	5.98	5.19	0.00	0.13	0.00	0.00	1.20	2.93	2.13	0.13	0.00	17.55
750_2010_McGuire,DanielleL_AttheDarkEnd_HIST.txt	1	754	11.78	16.05	77.45	0.27	49.34	13.26	10.88	1.19	0.53	1.59	6.10	1.46	2.39	9.55	8.09	3.32	3.45	3.45	0.93	1.99	14.06	5.70	0.80	1.06	2.12	0.13	15.38	0.93	0.40	2.12	2.92	1.33	1.59	0.13	0.80	0.40	10.61	0.80	0.27	0.80	1.19	0.27	1.06	6.23	1.19	3.85	1.72	1.59	0.53	1.86	1.59	0.13	0.13	0.00	19.10	4.64	8.75	5.57	0.40	0.53	0.40	0.66	0.80	0.66	0.27	0.13	0.00	0.13	7.96	9.68	0.00	0.00	0.27	0.80	2.25	6.90	2.52	0.00	0.00	29.84
750_2010_Puleo,Stephen_DarkTide_HIST.txt	1	753	25.10	24.04	76.10	0.27	49.14	11.55	8.10	0.00	0.00	0.00	7.04	1.06	3.45	8.63	7.30	4.12	5.44	0.66	0.13	1.46	16.20	4.78	0.27	1.46	1.33	0.00	9.56	0.27	0.13	0.40	2.92	0.93	1.99	1.20	0.27	0.13	11.69	1.59	0.66	0.80	0.27	0.13	0.66	6.37	0.80	3.32	1.06	0.27	1.46	3.19	2.52	0.53	0.00	0.40	18.06	2.66	10.76	4.52	1.46	1.33	1.06	1.33	0.40	0.13	0.00	0.00	0.00	0.00	4.12	6.77	0.13	0.13	0.00	0.00	0.93	0.27	0.80	0.00	0.00	12.75
750_2010_Ridley,Matt_TheRationalOptimist_HIST.txt	1	744	20.67	21.24	82.12	0.54	54.57	12.10	4.97	2.42	0.00	0.40	0.27	1.88	7.12	7.53	10.75	9.01	1.21	7.12	0.94	3.90	11.96	4.84	2.42	3.36	2.15	0.00	6.18	0.00	0.00	2.15	3.09	1.48	1.61	0.40	0.54	0.40	16.67	2.02	2.28	1.48	2.55	1.75	0.81	3.23	2.55	2.28	0.27	0.27	0.94	2.55	1.21	0.67	0.27	0.40	11.69	1.48	5.24	4.44	2.82	0.94	1.48	0.00	0.67	0.27	0.00	0.00	0.00	0.27	4.70	6.72	0.13	0.13	0.27	0.00	1.21	0.00	0.81	0.00	0.00	13.84
750_2010_Snyder,Timothy_Bloodlands_HIST.txt	1	756	20.43	21.30	77.12	0.93	53.17	7.41	4.50	0.93	0.13	0.13	2.25	1.06	2.91	9.92	9.13	6.35	7.41	1.19	0.26	2.65	15.08	5.42	0.53	3.31	3.70	0.00	8.60	0.40	0.00	2.12	4.10	0.66	3.44	0.26	2.78	0.40	9.52	0.66	0.13	0.13	2.51	0.93	0.40	3.70	1.85	0.93	0.26	0.66	0.00	0.79	0.13	0.13	0.00	0.53	14.55	0.93	9.13	4.50	1.19	0.40	0.53	0.13	0.00	1.85	3.70	0.00	0.00	0.00	5.16	9.52	0.66	0.40	0.00	0.13	2.65	1.59	0.26	0.40	0.00	19.97
750_2010_Wilkerson,Isabel_TheWarmthofOtherSuns_HIST.txt	1	751	15.65	12.65	80.43	0.40	56.06	12.78	9.32	0.27	0.00	0.53	6.52	2.00	3.46	9.99	12.92	7.32	8.39	2.93	0.67	2.80	15.85	5.59	1.46	1.33	1.33	0.00	13.45	0.93	0.00	0.80	1.86	0.93	0.93	0.13	0.13	0.67	11.98	1.20	0.13	0.80	1.33	0.67	0.80	5.59	1.20	2.40	1.07	0.40	0.53	2.13	1.46	0.27	0.00	0.40	18.91	3.73	10.52	4.93	0.27	0.80	0.13	0.27	0.40	0.40	0.13	0.00	0.00	0.27	6.26	4.93	0.00	0.00	0.13	0.00	0.67	1.07	0.80	0.00	0.00	13.72
750_2010_WiseBauer,Susan_TheHistoryoftheMedievalWorld_HIST.txt	1	753	22.15	26.56	75.96	0.53	48.87	8.90	5.84	0.00	0.13	0.00	5.18	0.53	3.05	9.83	7.30	4.52	6.11	0.66	0.27	1.73	15.27	4.25	0.93	1.59	2.92	0.00	10.09	0.40	0.13	1.06	4.78	1.73	3.05	0.53	1.86	0.27	9.30	0.93	0.53	0.53	0.53	0.27	0.66	4.12	1.46	1.06	0.80	0.00	0.27	2.52	1.33	0.80	0.00	0.40	17.40	2.12	8.50	6.51	0.80	1.73	0.27	0.13	0.13	1.33	1.59	0.00	0.00	0.27	5.05	7.84	0.53	0.66	0.00	0.00	2.12	0.27	2.12	0.13	0.27	18.73
750_2011_Baldacci,David_OneSummer_HIST.txt	1	756	13.26	13.23	87.43	0.13	58.60	13.23	10.05	0.53	0.13	0.53	8.47	0.40	3.17	7.28	16.14	11.51	10.32	3.31	0.26	4.63	13.49	5.42	1.46	2.25	3.31	0.13	12.30	0.53	0.13	0.53	3.84	1.85	1.98	0.13	1.06	0.13	14.02	1.46	1.32	1.19	2.12	1.32	0.26	4.76	1.98	3.84	1.98	0.40	1.19	4.37	2.51	1.59	0.26	0.00	19.71	1.72	9.26	8.33	2.38	2.12	0.53	1.06	0.40	0.13	0.79	0.00	0.00	0.13	7.14	4.76	0.13	0.26	0.40	0.00	1.85	3.44	2.91	0.00	0.00	20.11
750_2011_Bradely,Rusty_LionsofKandahar_HIST.txt	1	761	16.19	25.23	74.24	0.13	50.33	9.99	7.36	3.02	2.63	0.39	0.00	1.31	2.63	9.86	8.15	6.04	5.39	1.18	0.26	2.37	14.72	5.39	0.26	1.84	1.97	0.00	7.49	0.00	0.00	0.26	5.78	1.45	4.34	0.39	2.89	0.39	14.59	0.66	1.84	1.58	1.84	1.58	0.39	6.83	1.05	3.02	1.45	0.39	1.58	1.84	1.18	0.39	0.00	0.26	18.13	2.10	11.30	4.73	0.79	2.23	0.92	0.00	0.00	0.26	0.79	0.00	0.26	0.13	6.04	5.39	0.00	0.00	0.00	0.13	2.89	0.53	1.05	0.26	0.00	15.11
750_2011_Ferguson,Niall_Civilization_HIST.txt	1	749	20.81	26.57	76.10	0.53	54.61	8.95	4.54	0.80	0.27	0.00	1.47	2.00	4.41	8.68	7.74	6.54	3.20	3.60	0.40	4.41	15.35	9.08	1.74	3.74	1.87	0.00	6.94	0.13	0.00	0.67	3.74	2.94	0.53	0.13	0.13	0.13	14.15	1.60	1.34	0.93	2.14	1.07	0.00	4.14	3.34	1.34	0.80	0.40	0.13	0.93	0.13	0.67	0.00	0.13	9.88	0.27	5.87	3.60	2.67	3.07	1.60	0.13	1.34	0.40	0.13	0.00	0.13	0.00	4.67	6.68	0.00	0.27	0.80	0.00	2.94	0.00	2.00	0.53	0.00	17.62
750_2011_Ferling,John_Independence_HIST.txt	1	754	30.16	27.85	73.08	1.06	45.49	5.31	1.19	0.00	0.00	0.00	0.93	0.27	4.11	9.15	6.10	4.24	5.70	0.13	0.13	2.25	14.85	6.10	0.00	2.25	2.39	0.00	3.58	0.13	0.00	0.00	3.05	2.12	0.93	0.00	0.93	0.00	13.00	0.93	1.72	0.13	1.72	0.93	0.27	6.76	0.40	1.86	0.80	0.27	0.40	1.59	1.06	0.13	0.13	0.27	17.11	1.72	9.68	4.64	1.59	1.59	1.06	1.33	1.59	0.27	0.93	0.00	0.00	0.00	3.85	9.28	0.00	0.00	0.00	0.00	1.59	1.06	0.66	0.13	0.00	16.18
750_2011_Fukuyama,Francis_TheOriginsofPoliticalOrder_HIST.txt	1	754	35.90	28.51	79.58	0.13	51.06	6.76	3.05	0.27	0.00	0.00	1.19	1.59	3.71	7.56	8.22	5.97	1.99	5.17	0.40	4.11	16.58	7.29	1.59	3.05	1.19	0.00	9.02	0.40	0.00	2.52	1.99	1.72	0.27	0.00	0.13	0.13	16.18	1.86	3.05	0.80	3.05	0.93	0.93	4.38	3.58	0.53	0.27	0.00	0.13	0.53	0.40	0.13	0.00	0.00	15.25	1.19	9.68	3.98	4.77	1.99	0.66	0.13	0.93	0.27	0.40	0.00	0.00	0.27	3.71	6.63	0.00	0.27	0.00	0.00	1.46	0.27	0.80	0.53	0.00	13.66
750_2011_Graeber,David_Debt_HIST.txt	1	757	21.63	22.46	86.13	0.13	56.01	12.55	6.47	2.51	1.06	0.40	1.72	0.79	6.08	7.53	12.02	7.00	7.00	3.04	0.53	5.81	15.72	6.34	1.32	3.83	1.32	0.00	9.64	0.26	0.13	0.92	4.89	3.43	1.32	0.26	0.26	0.66	16.51	1.85	1.98	1.32	3.43	1.45	0.66	4.36	2.64	0.92	0.00	0.53	0.26	0.92	0.26	0.13	0.00	0.53	13.34	1.72	7.00	4.23	2.77	1.32	0.66	0.13	4.89	0.26	0.00	0.13	0.40	0.00	3.96	7.40	0.13	0.66	0.66	0.13	1.98	3.96	2.11	0.13	0.00	20.34
750_2011_Henderson,Bruce_FatalNorth_HIST.txt	1	749	28.81	24.17	73.97	0.67	48.87	6.81	2.67	0.00	0.00	0.00	0.93	1.74	4.14	12.55	7.08	4.54	5.07	1.20	0.13	1.07	17.76	3.74	0.67	1.60	1.60	0.00	4.41	0.13	0.00	0.53	5.34	2.54	2.80	0.13	0.13	2.27	8.95	1.47	0.40	0.40	0.93	0.67	0.13	4.41	0.53	1.74	0.67	0.13	0.80	0.93	0.67	0.13	0.00	0.13	18.29	3.34	10.28	4.41	1.60	1.47	0.40	0.13	0.67	0.67	1.74	0.00	0.13	0.00	4.01	8.14	0.27	0.13	0.00	0.00	0.93	0.00	0.40	0.00	0.40	14.02
750_2011_Larson,Erik_IntheGardenofBeasts_HIST.txt	1	752	22.12	23.80	79.12	0.53	51.60	9.18	4.39	1.20	0.27	0.00	0.93	1.99	4.79	8.78	8.64	5.19	5.19	2.79	0.27	2.93	15.03	6.91	1.06	2.53	2.53	0.00	7.85	0.80	0.13	1.20	3.19	2.13	1.06	0.27	0.40	0.13	14.10	2.26	1.20	0.53	0.93	2.26	0.13	5.59	1.06	2.66	1.60	0.13	0.40	1.86	0.80	0.66	0.13	0.40	15.82	2.93	5.85	7.31	1.33	1.46	0.80	0.93	0.27	0.00	0.27	0.13	0.00	0.13	4.39	7.31	0.13	0.27	0.40	0.00	0.93	0.40	1.33	0.13	0.00	15.16
750_2011_Mann,CharlesC_1493UncoveringtheNewWorld_HIST.txt	1	757	21.03	28.67	74.77	0.13	50.07	7.66	3.57	0.26	0.13	0.00	2.38	0.79	4.10	11.76	7.40	5.02	4.62	2.11	0.40	3.43	15.59	2.91	0.40	1.72	2.77	0.00	6.21	0.00	0.13	0.53	4.10	3.17	0.92	0.13	0.40	0.40	9.64	1.32	1.06	0.26	1.72	1.32	0.40	2.64	0.92	1.32	0.53	0.26	0.40	0.79	0.53	0.26	0.00	0.00	16.25	1.72	7.79	6.74	2.25	3.17	0.26	0.53	1.06	0.26	0.00	0.00	0.00	0.13	5.15	7.27	0.79	0.13	0.00	0.00	1.98	0.53	0.92	0.53	0.00	16.91
750_2011_McCullough,David_TheGreaterJourney_HIST.txt	1	753	21.51	21.12	80.35	0.40	55.64	8.23	5.71	0.13	0.00	0.27	2.39	2.92	2.52	8.50	10.23	7.17	7.70	1.59	0.40	3.59	16.73	6.77	1.20	3.32	3.59	0.00	10.09	0.93	0.13	1.59	5.05	3.98	1.06	0.13	0.13	0.27	13.28	1.86	0.93	1.06	2.79	1.86	0.40	3.85	2.12	1.20	0.53	0.53	0.00	0.80	0.40	0.40	0.00	0.00	15.01	1.46	6.91	6.37	2.26	2.52	0.66	0.13	0.40	0.13	0.13	0.00	0.53	0.00	4.52	9.96	0.00	0.00	0.13	0.00	1.59	1.86	0.80	0.00	0.00	18.46
750_2011_Millard,Candice_DestinyoftheRepublic_HIST.txt	1	757	24.42	26.29	75.17	0.40	50.07	7.13	4.36	0.00	0.00	0.00	2.64	1.72	2.77	11.36	8.32	5.42	6.87	0.79	0.00	2.91	15.98	6.47	0.26	1.45	1.06	0.00	7.93	0.53	0.00	0.92	4.89	1.98	2.91	1.06	0.13	1.19	10.83	1.45	0.13	0.40	0.92	0.92	0.26	5.81	1.19	3.70	0.92	1.32	1.19	2.91	1.72	0.53	0.13	0.53	16.91	2.25	8.72	5.94	0.79	1.59	0.53	0.40	0.13	0.26	0.13	0.00	0.13	0.13	4.10	10.04	0.00	0.00	0.00	0.00	1.98	0.00	0.53	0.00	0.00	15.72
750_2011_MonteFiore_Jerusalem_HIST.txt	1	753	32.74	24.97	81.14	0.00	55.25	7.04	1.73	0.00	0.13	0.00	0.66	0.93	5.31	12.75	9.56	7.84	2.26	6.37	0.53	3.85	13.68	6.64	0.53	3.72	1.06	0.00	4.52	0.00	0.13	0.93	3.45	2.26	1.20	0.27	0.53	0.40	14.74	1.86	1.46	0.66	1.06	3.32	0.00	5.58	0.93	0.66	0.27	0.13	0.13	1.33	0.13	0.53	0.13	0.53	13.68	0.93	6.91	5.71	1.06	1.46	0.66	0.53	0.27	4.91	0.00	0.00	0.13	0.00	2.92	6.64	0.80	0.80	0.13	0.00	1.20	0.80	0.80	0.00	0.00	13.68
750_2011_Oreilly,Bill_KillingLincoln_HIST.txt	1	751	17.47	24.63	76.17	0.27	48.74	7.46	5.06	0.00	0.53	0.00	4.26	0.27	2.40	9.45	8.52	6.52	1.07	5.99	0.93	2.66	13.45	6.13	1.60	2.26	1.20	0.00	9.45	0.27	0.27	1.20	4.53	2.93	1.60	0.40	0.53	0.13	14.38	1.73	1.07	0.53	2.26	1.07	0.53	5.33	2.40	2.66	0.80	0.80	0.93	2.53	0.67	1.20	0.40	0.27	12.25	1.07	7.46	3.46	2.13	2.13	1.33	0.27	0.27	0.53	0.13	0.00	0.13	0.27	5.73	7.19	0.13	0.00	0.00	0.00	0.67	0.27	2.13	0.00	0.00	15.98
750_2011_Penn,Thomas_WinterKing_HIST.txt	1	749	29.96	22.83	77.17	0.67	53.00	10.81	5.47	0.00	0.13	0.00	4.94	0.40	5.34	10.95	6.81	5.07	4.81	1.20	0.27	2.67	15.09	6.54	0.40	1.47	2.40	0.00	9.35	0.80	0.00	0.27	5.74	2.80	2.94	1.07	1.07	0.13	12.95	2.14	0.67	0.80	2.40	0.80	0.13	4.67	1.60	0.93	0.40	0.13	0.40	0.53	0.13	0.13	0.27	0.00	14.69	0.93	6.01	7.21	1.34	2.94	0.40	0.13	0.53	0.67	0.40	0.00	0.13	0.00	3.60	7.08	0.53	0.00	0.00	0.00	3.07	0.00	1.87	0.00	0.00	15.35
750_2011_Pitre,Brant_JesusandtheJewishRoots_HIST.txt	1	753	16.02	20.58	90.44	0.00	57.77	13.81	9.69	2.79	2.66	1.06	3.19	0.00	4.12	9.03	14.74	9.69	6.11	6.64	0.80	4.78	14.08	5.71	1.46	1.86	1.46	0.00	12.22	0.53	0.27	0.40	4.25	2.79	1.33	0.00	0.13	0.27	16.20	2.92	1.86	1.20	1.46	1.33	0.13	5.98	1.33	1.33	0.40	0.53	0.27	2.52	0.80	0.00	0.00	1.73	11.82	1.59	5.71	4.12	2.52	1.86	1.33	0.27	0.13	7.44	0.13	0.13	0.00	0.13	4.78	6.11	0.66	0.00	1.46	0.27	1.06	3.72	1.86	0.27	0.00	20.05
750_2011_Stearns,Jason_DancingintheGlory_HIST.txt	1	748	22.00	22.86	81.55	0.53	53.21	12.83	8.42	3.07	0.40	0.67	2.54	1.74	4.41	9.09	10.56	6.55	3.48	5.35	0.94	3.74	15.37	5.08	0.80	1.20	0.94	0.00	12.17	0.00	0.00	1.47	4.81	1.47	3.34	0.27	2.54	0.40	15.51	2.94	1.47	1.34	2.94	0.67	0.53	4.41	1.74	1.60	1.20	0.13	0.27	1.07	0.80	0.13	0.13	0.00	12.83	1.47	8.16	3.48	2.01	1.07	0.94	0.53	0.67	0.67	1.20	0.00	0.00	0.13	4.41	8.29	0.80	0.13	0.53	0.00	0.53	1.60	0.67	0.00	0.00	16.84
