Filename	Seg	WC	WPS	Sixltr	Dic	Numerals	funct	pronoun	ppron	i	we	you	shehe	they	ipron	article	verb	auxverb	past	present	future	adverb	preps	conj	negate	quant	number	swear	social	family	friend	humans	affect	posemo	negemo	anx	anger	sad	cogmech	insight	cause	discrep	tentat	certain	inhib	incl	excl	percept	see	hear	feel	bio	body	health	sexual	ingest	relativ	motion	space	time	work	achieve	leisure	home	money	relig	death	assent	nonfl	filler	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP	AllPct
300_2010_Gamble,Bruce_FortressRabaul_HIST.txt	1	302	18.88	21.85	71.52	0.99	49.67	9.60	6.95	3.64	0.00	0.00	2.65	0.66	2.65	9.60	8.94	6.29	7.95	0.99	0.00	2.65	16.23	3.31	0.66	0.33	2.65	0.00	8.28	0.99	0.00	0.00	5.30	2.65	2.32	0.00	1.66	0.33	8.28	1.66	0.66	0.00	0.33	0.66	0.33	2.98	0.66	1.66	0.33	0.33	0.66	0.99	0.33	0.66	0.00	0.00	17.22	1.66	7.62	7.62	1.32	0.99	0.33	0.00	0.33	0.00	0.99	0.00	0.33	0.00	5.30	6.95	0.00	0.00	0.00	0.00	1.66	0.00	1.32	0.00	0.00	14.57
300_2010_Grodstein,Lauren_AFriendoftheFamily_CT.txt	1	302	25.17	17.88	81.13	0.00	54.97	13.91	10.26	2.98	4.30	0.66	1.66	0.66	3.64	7.28	12.25	8.28	2.98	7.28	0.66	3.64	13.58	6.29	0.33	2.65	2.98	0.00	12.25	1.66	0.33	0.33	4.30	2.98	1.32	0.00	0.00	0.66	13.91	0.99	0.66	0.99	1.32	0.66	1.32	7.62	0.00	1.32	0.33	0.33	0.33	1.66	0.33	0.33	0.33	0.66	11.92	0.33	6.62	4.97	2.32	1.66	2.32	3.31	1.32	0.66	0.33	0.00	0.00	0.00	3.97	8.94	0.66	0.33	0.00	0.00	1.99	0.66	2.98	0.00	0.00	18.87
300_2010_Gwynne,SC_EmpireoftheSummerMoon_HIST.txt	1	302	23.23	20.20	76.82	1.66	51.32	4.97	2.98	0.00	0.00	0.33	0.00	2.65	1.99	9.93	7.95	5.96	4.30	1.99	1.32	2.98	15.23	4.97	1.66	2.32	4.30	0.33	3.64	0.00	0.00	0.33	2.65	0.33	2.32	0.00	1.99	0.00	12.58	1.99	0.99	0.99	2.65	0.99	0.33	4.64	2.32	1.66	0.33	0.66	0.66	1.99	0.99	0.00	0.33	0.66	20.53	2.65	8.28	8.94	0.66	1.99	0.33	0.66	0.33	0.00	1.32	0.00	0.00	0.00	3.97	7.95	0.99	0.00	0.00	0.66	1.32	1.32	1.32	0.00	0.00	16.89
300_2010_Heilemann,John_GameChange_HIST.txt	1	302	17.76	22.52	77.81	0.33	50.99	10.26	8.28	0.33	0.00	0.00	7.95	0.00	1.99	9.60	11.26	6.95	8.61	0.99	0.66	3.64	13.91	5.63	1.66	0.99	0.99	0.00	9.60	0.00	0.00	0.33	4.64	2.65	1.99	0.66	0.66	0.66	11.92	1.99	0.66	0.99	1.99	1.99	0.00	3.64	0.99	3.31	1.32	0.99	0.99	1.32	0.66	0.33	0.00	0.33	18.87	1.32	8.61	9.27	1.66	2.65	1.32	0.99	0.00	0.00	0.33	0.00	0.00	0.66	5.30	6.29	0.66	0.33	0.33	0.00	1.99	0.66	1.32	0.00	0.00	16.23
300_2010_Lewis,Michael_TheBigShort_HIST.txt	1	302	17.76	23.18	82.45	0.33	49.01	12.91	9.27	1.66	0.00	0.00	4.97	2.65	3.64	6.62	11.59	7.28	8.61	0.66	0.00	1.99	15.23	5.96	0.33	0.99	1.32	0.00	14.24	2.32	0.66	1.32	4.30	3.64	0.66	0.00	0.66	0.00	12.25	2.32	1.32	1.32	1.99	1.32	0.33	3.97	1.32	0.66	0.00	0.33	0.33	0.33	0.33	0.00	0.00	0.00	16.23	1.66	7.62	6.62	10.26	2.98	0.33	0.33	5.30	0.00	0.00	0.00	0.00	0.33	5.63	4.97	0.00	0.33	0.00	0.00	1.99	1.32	1.99	0.33	0.00	16.23
300_2010_McGuire,DanielleL_AttheDarkEnd_HIST.txt	1	303	11.65	19.80	74.92	0.66	45.87	11.88	7.92	0.66	0.33	0.99	3.96	1.98	3.96	9.90	6.60	3.30	3.30	2.97	0.33	1.32	12.87	4.29	0.33	1.32	3.30	0.00	13.53	0.66	0.00	2.64	2.31	1.32	0.99	0.00	0.33	0.00	9.90	1.32	0.00	0.00	0.66	0.66	1.65	5.28	0.00	3.96	2.64	1.32	0.00	1.32	1.32	0.00	0.00	0.00	16.17	1.65	8.58	5.61	0.00	0.33	0.66	1.32	0.66	1.65	0.00	0.33	0.00	0.00	7.59	12.87	0.00	0.00	0.66	0.66	4.95	7.26	2.64	0.00	0.00	35.64
300_2010_Puleo,Stephen_DarkTide_HIST.txt	1	301	21.50	24.92	78.74	0.33	45.85	14.95	11.96	0.00	0.00	0.00	10.96	1.00	2.99	5.32	8.64	3.65	5.98	1.00	0.00	1.33	14.29	5.98	0.33	0.33	0.33	0.00	13.62	0.66	0.00	0.33	2.99	0.33	2.66	1.99	0.33	0.00	11.96	2.66	0.33	1.00	0.00	0.00	1.33	6.31	0.33	4.98	1.33	0.33	1.99	5.98	4.98	0.66	0.00	0.33	19.60	2.99	9.30	7.31	0.33	0.66	1.00	1.99	0.33	0.00	0.00	0.00	0.00	0.00	4.98	8.31	0.33	0.33	0.00	0.00	0.66	0.00	1.00	0.00	0.00	15.28
300_2010_Ridley,Matt_TheRationalOptimist_HIST.txt	1	298	19.87	18.12	86.24	0.00	56.38	11.07	3.69	1.01	0.00	1.01	0.00	1.68	7.38	11.07	10.07	8.05	1.34	7.05	0.67	3.69	13.76	5.03	1.01	3.69	3.02	0.00	7.72	0.00	0.00	4.03	2.01	1.01	1.01	0.34	0.34	0.00	15.44	2.35	2.35	2.01	1.01	0.67	1.68	2.68	2.01	3.36	0.00	0.34	2.01	3.02	1.68	0.34	0.67	0.34	11.74	1.68	5.03	4.36	2.01	1.01	2.35	0.00	0.00	0.00	0.00	0.00	0.00	0.34	4.70	3.36	0.34	0.34	0.34	0.00	0.67	0.00	0.00	0.00	0.00	9.73
300_2010_Snyder,Timothy_Bloodlands_HIST.txt	1	300	18.75	15.67	83.67	1.67	56.67	12.00	9.33	2.00	0.33	0.33	5.67	1.00	2.67	10.00	10.33	7.33	8.33	1.33	0.67	2.00	15.33	4.67	0.00	1.33	5.33	0.00	14.67	1.00	0.00	3.00	4.00	1.00	3.00	0.67	1.33	1.00	6.00	0.67	0.33	0.00	1.00	0.33	0.00	2.67	1.67	2.00	0.33	1.67	0.00	1.67	0.00	0.33	0.00	1.33	16.67	1.00	10.33	5.33	0.67	0.00	1.00	0.33	0.00	0.67	3.00	0.00	0.00	0.00	6.00	4.67	0.67	0.33	0.00	0.33	2.67	4.00	0.67	0.00	0.00	18.33
300_2010_Wilkerson,Isabel_TheWarmthofOtherSuns_HIST.txt	1	300	13.04	8.33	81.00	0.00	58.67	13.67	9.00	0.00	0.00	1.33	5.33	2.33	4.67	8.00	14.00	8.67	9.67	3.33	1.00	3.33	16.00	6.00	2.33	1.67	1.00	0.00	12.33	0.33	0.00	0.67	1.67	1.00	0.67	0.33	0.00	0.33	15.67	1.67	0.33	0.67	2.33	0.33	0.67	7.00	2.33	1.67	0.67	0.00	0.33	3.00	2.33	0.33	0.00	0.33	16.00	3.33	9.33	4.00	0.33	0.33	0.00	0.33	1.00	0.00	0.00	0.00	0.00	0.67	7.33	4.33	0.00	0.00	0.33	0.00	0.00	0.67	0.33	0.00	0.00	13.00
300_2010_WiseBauer,Susan_TheHistoryoftheMedievalWorld_HIST.txt	1	302	23.23	25.50	73.18	0.66	47.35	8.61	5.63	0.00	0.33	0.00	4.64	0.66	2.98	11.59	7.28	4.30	6.95	0.33	0.00	0.99	16.23	3.64	0.33	0.99	1.99	0.00	9.93	0.00	0.33	1.32	3.97	1.99	1.99	0.33	1.32	0.33	5.96	0.00	0.00	0.00	0.00	0.33	0.66	3.64	0.99	0.33	0.00	0.00	0.33	1.66	1.32	0.00	0.00	0.33	17.55	2.98	6.95	7.28	1.32	1.99	0.33	0.33	0.00	0.66	0.66	0.00	0.00	0.00	4.97	5.63	0.33	0.33	0.00	0.00	2.65	0.66	2.65	0.00	0.33	16.89
300_2011_Baldacci,David_OneSummer_HIST.txt	1	303	16.83	13.86	86.80	0.33	60.40	13.86	10.23	0.33	0.00	0.00	9.57	0.33	3.63	8.25	13.86	10.23	8.91	1.32	0.66	3.30	16.83	4.29	0.33	1.98	4.29	0.33	12.21	0.66	0.00	0.66	3.96	2.31	1.65	0.00	1.65	0.00	10.56	0.66	1.32	1.32	0.99	1.32	0.33	3.30	1.32	1.65	1.32	0.00	0.00	2.97	1.98	0.66	0.33	0.00	21.45	1.32	12.54	7.26	2.64	3.30	0.99	1.98	0.66	0.33	1.32	0.00	0.00	0.00	5.94	3.63	0.33	0.00	0.00	0.00	2.64	0.66	2.31	0.00	0.00	14.52
300_2011_Bradely,Rusty_LionsofKandahar_HIST.txt	1	305	16.05	24.59	74.43	0.00	51.48	11.15	7.87	2.62	2.95	0.98	0.00	1.31	3.28	10.49	10.82	8.52	5.90	2.30	0.33	2.30	10.49	4.92	0.00	1.97	3.28	0.00	9.51	0.00	0.00	0.33	6.56	1.31	5.25	0.33	3.61	0.33	13.44	0.66	0.98	2.62	1.64	1.64	0.33	5.57	1.31	1.97	0.66	0.66	0.98	1.97	1.64	0.33	0.00	0.00	16.72	1.64	9.51	5.90	1.31	2.30	1.31	0.00	0.00	0.00	0.33	0.00	0.00	0.33	6.23	6.23	0.00	0.00	0.00	0.00	3.28	0.00	0.98	0.66	0.00	16.39
300_2011_Ferguson,Niall_Civilization_HIST.txt	1	299	21.36	29.10	73.24	0.67	50.84	7.02	4.01	0.33	0.00	0.00	3.34	0.33	3.01	10.70	6.69	5.35	6.02	0.67	0.00	3.34	15.38	6.35	1.67	1.67	2.34	0.00	6.35	0.00	0.00	0.00	3.34	1.67	1.00	0.33	0.00	0.33	12.37	1.67	1.00	0.33	1.34	1.34	0.00	4.35	2.01	2.34	1.00	1.00	0.33	0.33	0.00	0.33	0.00	0.00	13.71	0.33	7.02	6.02	1.00	1.67	2.34	0.00	0.33	1.00	0.00	0.00	0.00	0.00	5.35	5.69	0.00	0.33	0.00	0.00	2.68	0.00	2.34	0.33	0.00	16.39
300_2011_Ferling,John_Independence_HIST.txt	1	302	30.20	27.15	66.89	0.99	42.38	5.96	1.99	0.00	0.00	0.00	1.66	0.33	3.97	7.62	4.30	3.31	3.97	0.00	0.00	2.98	13.58	6.29	0.00	2.32	1.32	0.00	3.31	0.00	0.00	0.00	2.65	2.32	0.33	0.00	0.33	0.00	11.92	0.33	0.99	0.00	1.99	0.66	0.00	7.95	0.66	1.99	0.66	0.33	0.99	2.98	1.66	0.33	0.33	0.66	19.54	2.32	11.92	4.30	0.99	0.99	1.32	0.99	0.33	0.33	0.33	0.00	0.00	0.00	3.64	10.26	0.00	0.00	0.00	0.00	1.32	2.65	0.66	0.00	0.00	17.88
300_2011_Fukuyama,Francis_TheOriginsofPoliticalOrder_HIST.txt	1	302	33.56	27.48	82.78	0.00	51.32	7.62	3.97	0.00	0.00	0.00	2.32	1.66	3.64	9.27	7.62	5.96	0.99	4.64	0.99	2.98	16.56	6.95	1.66	2.32	0.33	0.00	10.93	0.33	0.00	3.64	2.98	2.32	0.66	0.00	0.33	0.33	15.89	1.32	3.64	1.66	2.32	0.99	0.66	4.64	3.31	0.66	0.33	0.00	0.33	0.99	0.66	0.33	0.00	0.00	14.57	1.32	9.27	4.30	6.29	2.65	0.99	0.33	0.99	0.00	0.33	0.00	0.00	0.33	3.97	7.28	0.00	0.33	0.00	0.00	1.99	0.66	0.33	0.99	0.00	15.89
300_2011_Graeber,David_Debt_HIST.txt	1	303	18.94	20.79	88.12	0.00	58.09	15.51	9.24	3.96	1.32	0.66	2.97	0.33	6.27	8.25	12.54	7.59	7.92	2.64	0.99	6.60	14.52	4.95	1.98	4.29	0.99	0.00	14.19	0.66	0.33	0.66	5.61	4.29	1.32	0.33	0.66	0.00	16.50	2.64	1.65	1.32	3.30	0.99	0.00	4.95	1.98	1.65	0.00	0.99	0.33	0.33	0.33	0.00	0.00	0.00	12.21	1.32	7.26	3.30	3.63	1.65	1.65	0.33	2.97	0.00	0.00	0.00	0.99	0.00	4.62	8.25	0.33	0.33	0.66	0.00	2.31	4.62	2.97	0.00	0.00	23.10
300_2011_Henderson,Bruce_FatalNorth_HIST.txt	1	302	30.20	24.83	76.16	0.00	48.68	6.29	2.98	0.00	0.00	0.00	0.00	2.98	3.31	11.59	8.94	5.63	5.63	1.66	0.33	1.32	17.55	4.64	0.99	1.66	1.32	0.00	4.64	0.33	0.00	0.66	5.63	3.97	1.66	0.33	0.00	1.32	10.93	1.66	0.33	0.99	1.32	1.32	0.33	4.64	0.33	2.32	1.32	0.33	0.33	0.66	0.33	0.00	0.00	0.33	21.52	2.65	12.58	5.63	0.66	0.66	0.33	0.33	0.66	0.33	0.33	0.00	0.00	0.00	3.64	8.94	0.00	0.00	0.00	0.00	1.66	0.00	0.66	0.00	0.00	14.24
300_2011_Larson,Erik_IntheGardenofBeasts_HIST.txt	1	301	27.36	19.27	84.05	0.00	56.81	10.96	5.65	1.66	0.33	0.00	0.66	2.99	5.32	8.97	10.63	6.31	5.98	3.99	0.33	4.65	13.95	9.30	1.00	2.33	2.66	0.00	7.97	0.66	0.00	1.00	2.33	1.33	1.00	0.00	1.00	0.00	15.61	1.66	1.99	0.66	1.00	2.66	0.00	6.64	0.66	4.32	3.32	0.33	0.33	1.33	0.66	0.33	0.00	0.33	15.95	2.99	4.98	8.64	1.33	1.00	0.33	0.33	0.00	0.00	0.66	0.00	0.00	0.33	2.66	7.31	0.00	0.33	1.00	0.00	1.33	0.00	1.33	0.00	0.00	13.62
300_2011_Mann,CharlesC_1493UncoveringtheNewWorld_HIST.txt	1	304	21.71	28.29	72.70	0.00	49.01	6.58	2.63	0.33	0.00	0.00	1.64	0.66	3.95	13.82	6.91	5.59	4.93	1.64	0.00	2.30	17.76	1.32	0.33	0.99	1.32	0.00	4.93	0.00	0.00	0.33	2.30	1.97	0.33	0.00	0.00	0.33	6.25	1.32	0.66	0.00	0.00	0.66	0.33	2.30	0.33	2.63	0.99	0.33	0.99	0.66	0.33	0.33	0.00	0.00	17.43	0.99	11.18	5.59	1.64	1.32	0.00	1.32	0.66	0.00	0.00	0.00	0.00	0.33	4.61	5.92	1.32	0.33	0.00	0.00	2.96	0.00	0.99	0.33	0.00	15.46
300_2011_McCullough,David_TheGreaterJourney_HIST.txt	1	301	23.15	23.26	81.06	0.00	58.14	10.30	6.64	0.00	0.00	0.00	1.00	5.65	3.65	6.98	9.97	7.64	6.98	1.66	0.33	3.65	16.94	8.64	1.66	4.65	1.66	0.00	9.63	0.33	0.00	0.66	4.98	3.99	1.00	0.00	0.00	0.00	15.95	1.33	1.33	1.33	5.65	2.66	0.33	2.99	3.32	1.99	1.00	0.66	0.00	0.66	0.00	0.66	0.00	0.00	13.95	1.33	7.31	5.32	3.32	2.33	1.00	0.00	0.66	0.00	0.00	0.00	0.66	0.00	4.32	11.96	0.00	0.00	0.00	0.00	1.00	0.66	0.33	0.00	0.00	17.94
300_2011_Millard,Candice_DestinyoftheRepublic_HIST.txt	1	301	21.50	26.91	76.08	0.66	48.84	9.30	6.98	0.00	0.00	0.00	5.32	1.66	2.33	8.97	10.30	6.31	7.97	1.33	0.00	3.32	13.95	4.65	0.33	1.33	1.33	0.00	11.96	1.00	0.00	0.66	4.98	3.32	1.66	0.00	0.33	1.33	12.62	2.33	0.33	0.66	1.66	1.66	0.00	4.65	1.66	2.99	0.66	1.00	1.33	2.33	1.33	0.33	0.33	0.33	15.95	1.33	9.63	4.98	1.66	2.66	1.33	0.33	0.33	0.33	0.00	0.00	0.00	0.33	4.65	9.97	0.00	0.00	0.00	0.00	1.00	0.00	0.66	0.00	0.00	15.95
300_2011_MonteFiore_Jerusalem_HIST.txt	1	301	50.17	26.91	81.06	0.00	54.82	5.65	1.00	0.00	0.00	0.00	0.66	0.33	4.65	14.95	7.97	6.64	1.33	6.64	0.00	3.65	13.62	5.98	0.66	3.65	1.66	0.00	2.99	0.00	0.33	0.66	4.98	3.65	1.33	0.66	0.33	0.33	12.96	0.66	1.00	0.33	1.66	2.66	0.00	5.32	1.00	0.33	0.33	0.00	0.00	1.66	0.00	1.00	0.33	0.33	13.29	0.66	6.98	5.32	0.33	1.33	0.00	1.00	0.33	5.98	0.00	0.00	0.00	0.00	1.99	6.31	1.00	1.00	0.00	0.00	1.33	0.00	0.00	0.00	0.00	11.30
300_2011_Oreilly,Bill_KillingLincoln_HIST.txt	1	301	20.07	23.26	76.74	0.66	51.50	6.98	5.32	0.00	1.33	0.00	3.99	0.00	1.66	8.64	8.31	6.31	0.66	6.31	1.00	1.99	17.61	6.64	0.66	3.32	1.99	0.00	8.64	0.00	0.00	1.33	3.65	1.66	1.99	0.66	0.33	0.00	12.96	0.33	0.66	0.00	1.00	1.33	0.00	7.64	1.33	1.66	1.00	0.33	0.00	2.99	0.33	1.66	0.33	0.66	14.95	1.33	8.97	3.99	1.66	1.99	0.66	0.33	0.33	0.66	0.00	0.00	0.00	0.00	4.98	8.31	0.00	0.00	0.00	0.00	1.33	0.66	1.00	0.00	0.00	15.95
300_2011_Penn,Thomas_WinterKing_HIST.txt	1	300	33.33	24.00	75.00	0.67	52.00	10.33	5.00	0.00	0.33	0.00	3.67	1.00	5.33	12.00	6.00	4.00	4.33	1.33	0.00	2.00	15.33	5.33	0.33	2.00	2.67	0.00	9.67	0.00	0.00	0.33	6.67	2.67	4.00	1.33	2.00	0.00	12.00	2.67	0.33	0.00	3.00	0.67	0.00	4.00	1.00	0.67	0.33	0.33	0.00	0.67	0.33	0.00	0.33	0.00	14.00	1.33	5.67	6.33	1.00	2.67	0.33	0.00	0.67	0.00	0.33	0.00	0.33	0.00	3.67	6.33	0.67	0.00	0.00	0.00	2.67	0.00	3.33	0.00	0.00	16.00
300_2011_Pitre,Brant_JesusandtheJewishRoots_HIST.txt	1	300	17.65	22.67	92.33	0.00	61.33	13.00	11.33	1.67	6.00	0.00	3.67	0.00	1.67	8.00	15.67	12.00	8.33	4.00	1.67	5.33	15.00	6.33	1.67	2.00	2.00	0.00	16.00	1.33	0.33	0.00	4.67	3.00	1.67	0.00	0.00	0.33	19.33	2.00	2.00	3.00	1.33	1.00	0.33	8.67	1.67	1.00	0.67	0.00	0.33	0.00	0.00	0.00	0.00	0.00	14.00	2.00	6.00	5.00	2.33	1.67	1.00	0.67	0.00	5.33	0.00	0.33	0.00	0.00	5.67	5.67	0.67	0.00	0.00	0.00	0.00	0.67	1.00	0.00	0.00	13.67
300_2011_Stearns,Jason_DancingintheGlory_HIST.txt	1	301	21.50	17.28	88.04	0.66	58.14	22.92	16.94	7.64	0.66	1.66	4.32	2.66	5.98	6.98	15.28	7.64	5.98	6.64	1.99	3.65	14.62	3.99	0.33	1.33	0.66	0.00	20.60	0.00	0.00	1.33	2.66	1.00	1.66	0.66	1.00	0.00	16.61	2.66	1.66	2.66	3.32	0.66	0.00	4.32	0.33	2.66	1.99	0.33	0.33	1.33	1.00	0.33	0.00	0.00	10.63	1.66	5.98	3.32	2.33	0.66	1.00	0.33	0.66	1.33	0.33	0.00	0.00	0.33	3.32	7.31	1.00	0.00	1.33	0.00	1.33	3.32	1.33	0.00	0.00	18.60
