Filename	Seg	WC	WPS	Sixltr	Dic	Numerals	funct	pronoun	ppron	i	we	you	shehe	they	ipron	article	verb	auxverb	past	present	future	adverb	preps	conj	negate	quant	number	swear	social	family	friend	humans	affect	posemo	negemo	anx	anger	sad	cogmech	insight	cause	discrep	tentat	certain	inhib	incl	excl	percept	see	hear	feel	bio	body	health	sexual	ingest	relativ	motion	space	time	work	achieve	leisure	home	money	relig	death	assent	nonfl	filler	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP	AllPct
400_2010_Gamble,Bruce_FortressRabaul_HIST.txt	1	402	20.10	21.14	72.64	1.00	49.25	8.96	5.97	3.48	0.00	0.00	1.99	0.50	2.99	9.70	7.96	5.97	6.97	1.00	0.00	2.74	16.17	3.48	0.75	0.75	2.24	0.00	6.72	0.75	0.00	0.00	5.72	2.24	3.23	0.00	1.99	0.50	9.95	2.49	1.74	0.00	0.25	0.75	0.25	2.74	0.75	1.49	0.25	0.25	0.75	0.75	0.25	0.50	0.00	0.00	16.92	1.24	7.71	7.71	1.49	1.24	0.25	0.00	0.50	0.00	1.24	0.00	0.25	0.00	4.98	6.72	0.25	0.00	0.00	0.00	1.24	0.00	1.24	0.00	0.00	13.93
400_2010_Grodstein,Lauren_AFriendoftheFamily_CT.txt	1	404	21.26	18.32	82.67	0.00	54.21	14.60	10.64	3.96	3.47	0.50	1.24	1.49	3.96	7.43	12.13	7.43	3.22	7.43	0.50	3.71	12.87	6.68	0.74	1.98	2.23	0.00	11.14	1.24	0.25	0.25	4.70	3.47	1.24	0.00	0.25	0.50	14.85	1.24	0.50	0.74	1.73	0.99	0.99	8.42	0.50	1.73	0.50	0.50	0.25	1.98	0.50	0.25	0.25	0.99	14.60	0.74	6.68	7.18	1.98	1.49	2.48	3.47	0.99	0.50	0.25	0.00	0.00	0.00	4.70	8.91	0.50	0.50	0.00	0.00	2.48	0.50	2.23	0.00	0.00	18.81
400_2010_Gwynne,SC_EmpireoftheSummerMoon_HIST.txt	1	402	26.80	22.14	76.62	1.24	51.00	5.22	2.49	0.00	0.00	0.25	0.00	2.24	2.74	11.44	6.97	4.98	3.98	1.74	1.00	2.99	15.67	4.48	1.24	2.49	3.48	0.25	3.73	0.00	0.00	0.75	3.23	0.75	2.49	0.00	2.24	0.00	12.44	2.49	1.00	0.75	2.74	0.75	0.25	4.48	1.99	1.99	0.75	0.50	0.75	1.74	0.75	0.25	0.25	0.50	18.91	2.24	8.21	8.21	0.50	1.74	0.50	0.75	0.25	0.00	1.49	0.00	0.00	0.00	3.48	8.21	0.75	0.25	0.00	0.50	1.00	1.49	1.24	0.00	0.00	16.42
400_2010_Heilemann,John_GameChange_HIST.txt	1	402	16.08	20.65	78.36	0.25	51.74	10.20	7.46	0.25	0.00	0.00	6.97	0.25	2.74	9.95	10.70	6.22	8.46	1.00	0.50	3.98	14.93	5.22	1.24	1.74	1.24	0.00	9.70	0.00	0.25	0.75	3.98	2.24	1.74	0.75	0.50	0.50	12.44	2.24	0.75	0.75	2.24	1.49	0.25	4.23	1.00	3.23	1.00	1.00	1.24	1.49	1.00	0.25	0.00	0.25	17.91	1.49	8.21	8.46	1.24	1.99	2.49	0.75	0.00	0.00	0.25	0.00	0.00	0.50	5.97	7.21	0.50	0.25	0.25	0.00	1.49	0.50	1.00	0.00	0.00	16.67
400_2010_Lewis,Michael_TheBigShort_HIST.txt	1	402	18.27	23.63	82.09	0.25	49.25	11.19	7.21	1.24	0.00	0.00	3.98	1.99	3.98	6.72	12.19	7.46	8.46	1.00	0.00	2.99	15.67	5.72	0.25	1.74	1.24	0.00	12.44	1.74	0.50	1.49	3.98	3.23	0.75	0.00	0.50	0.00	12.44	2.74	1.49	1.00	1.99	1.24	0.50	3.73	1.24	1.24	0.00	1.00	0.25	0.50	0.25	0.25	0.00	0.00	15.17	1.74	7.71	5.22	8.46	2.24	0.25	0.25	4.73	0.00	0.00	0.00	0.00	0.25	5.47	5.22	0.00	0.25	0.00	0.00	1.74	1.99	1.74	0.25	0.00	16.42
400_2010_McGuire,DanielleL_AttheDarkEnd_HIST.txt	1	403	11.19	17.62	76.43	0.50	47.15	12.90	9.68	0.50	0.74	0.74	5.96	1.74	3.23	8.44	8.44	3.47	3.47	4.47	0.50	1.99	12.90	5.71	0.99	0.99	2.73	0.00	15.63	0.99	0.00	2.48	2.48	1.24	1.24	0.25	0.25	0.25	10.92	1.49	0.00	0.74	1.24	0.50	1.24	5.71	1.24	4.22	2.23	1.49	0.50	1.74	1.74	0.00	0.00	0.00	16.13	2.48	7.94	5.21	0.25	0.25	0.50	0.99	0.74	1.24	0.00	0.25	0.00	0.00	7.94	11.66	0.00	0.00	0.50	0.99	3.72	8.19	3.23	0.00	0.00	35.48
400_2010_Puleo,Stephen_DarkTide_HIST.txt	1	402	22.33	21.39	81.09	0.25	49.00	15.17	11.19	0.00	0.00	0.00	9.95	1.24	3.98	6.47	8.46	3.98	6.22	1.00	0.00	1.49	15.17	4.98	0.50	1.00	0.75	0.00	12.69	0.50	0.00	0.25	2.99	0.50	2.49	1.74	0.25	0.00	11.69	2.24	0.75	0.75	0.00	0.00	1.00	5.97	0.75	4.48	1.24	0.25	1.99	4.73	3.98	0.50	0.00	0.25	20.65	3.73	9.95	6.72	0.25	1.24	1.49	1.74	0.25	0.00	0.00	0.00	0.00	0.00	4.73	7.71	0.25	0.25	0.00	0.00	1.24	0.50	0.75	0.00	0.00	14.93
400_2010_Ridley,Matt_TheRationalOptimist_HIST.txt	1	398	20.95	17.09	85.68	0.75	56.28	11.06	4.02	1.76	0.00	0.75	0.25	1.26	7.04	10.05	10.05	8.54	1.26	6.53	1.01	3.77	13.82	4.77	1.26	3.52	2.76	0.00	7.79	0.00	0.00	3.77	2.51	1.26	1.26	0.75	0.25	0.00	15.33	2.26	2.26	2.51	1.51	0.75	1.26	2.76	2.01	3.02	0.25	0.50	1.51	2.76	1.26	0.75	0.50	0.25	13.57	1.76	5.78	5.28	2.01	1.01	1.76	0.00	0.25	0.25	0.00	0.00	0.00	0.25	4.52	4.27	0.25	0.25	0.25	0.00	0.50	0.00	0.00	0.00	0.00	10.05
400_2010_Snyder,Timothy_Bloodlands_HIST.txt	1	405	20.25	20.49	79.01	1.23	53.83	9.38	6.91	1.48	0.25	0.25	4.20	0.74	2.47	10.62	8.89	6.17	7.41	0.99	0.49	1.98	14.81	4.94	0.25	1.48	5.19	0.00	11.85	0.74	0.00	2.72	4.20	0.74	3.46	0.49	2.22	0.74	6.67	0.49	0.25	0.00	1.23	0.74	0.00	3.21	1.23	1.73	0.49	1.23	0.00	1.23	0.00	0.25	0.00	0.99	16.05	0.99	9.63	5.43	0.99	0.00	0.74	0.25	0.00	0.74	3.21	0.00	0.00	0.00	5.43	7.16	0.49	0.25	0.00	0.25	4.44	2.96	0.49	0.74	0.00	20.99
400_2010_Wilkerson,Isabel_TheWarmthofOtherSuns_HIST.txt	1	400	12.12	10.00	81.00	0.00	57.25	14.00	9.75	0.00	0.00	1.00	6.25	2.50	4.25	7.00	15.50	8.75	9.75	4.50	0.75	3.25	15.25	6.25	2.00	1.25	1.50	0.00	13.50	0.75	0.00	1.00	2.75	1.25	1.50	0.25	0.00	1.25	14.50	1.75	0.25	0.50	2.00	0.50	0.75	6.50	2.00	1.75	0.75	0.25	0.25	2.50	2.00	0.25	0.00	0.25	15.75	3.50	8.75	4.00	0.25	0.75	0.00	0.25	0.75	0.25	0.00	0.00	0.00	0.50	8.00	4.00	0.00	0.00	0.25	0.00	0.00	0.50	0.25	0.00	0.00	13.00
400_2010_WiseBauer,Susan_TheHistoryoftheMedievalWorld_HIST.txt	1	402	23.65	24.88	74.88	0.50	49.00	8.46	5.72	0.00	0.25	0.00	4.98	0.50	2.74	11.44	7.46	4.73	6.97	0.50	0.00	1.74	16.42	3.48	0.75	1.24	1.99	0.00	9.95	0.00	0.25	1.24	4.48	2.24	2.24	0.25	1.74	0.25	7.71	0.25	0.50	0.25	0.25	0.25	0.75	3.98	1.24	0.75	0.25	0.00	0.50	1.49	1.24	0.00	0.00	0.25	16.67	2.49	7.21	6.22	1.00	2.24	0.25	0.25	0.00	0.50	0.50	0.00	0.00	0.00	4.73	6.22	0.25	0.75	0.00	0.00	1.99	0.50	1.99	0.00	0.50	16.42
400_2011_Baldacci,David_OneSummer_HIST.txt	1	403	17.52	13.40	86.85	0.25	58.56	12.41	9.18	0.25	0.00	0.00	8.44	0.50	3.23	7.69	14.14	10.17	9.43	1.49	0.50	3.23	15.63	4.71	0.99	2.73	3.72	0.25	11.17	0.99	0.00	0.50	3.23	1.99	1.24	0.00	1.24	0.00	13.40	1.24	1.99	0.99	1.74	1.24	0.25	4.71	1.49	2.48	1.99	0.00	0.25	3.23	2.48	0.50	0.25	0.00	22.08	2.23	11.66	7.94	2.98	2.98	0.99	1.74	0.50	0.25	0.99	0.00	0.00	0.00	5.71	4.96	0.25	0.00	0.00	0.00	1.99	0.50	2.73	0.00	0.00	15.38
400_2011_Bradely,Rusty_LionsofKandahar_HIST.txt	1	405	16.20	25.43	74.81	0.25	51.60	9.38	6.67	1.98	2.47	0.74	0.00	1.48	2.72	10.62	10.37	8.40	5.93	1.73	0.49	2.22	13.09	4.94	0.00	1.73	2.96	0.00	8.40	0.00	0.00	0.25	6.17	1.23	4.94	0.25	3.46	0.49	15.56	1.23	2.47	2.22	1.98	1.23	0.74	5.93	1.23	1.48	0.49	0.49	0.74	1.48	1.23	0.25	0.00	0.00	17.28	1.98	10.12	5.43	1.23	2.96	1.23	0.00	0.00	0.00	0.49	0.00	0.00	0.25	6.17	5.68	0.00	0.00	0.00	0.00	2.47	0.00	0.99	0.49	0.00	15.06
400_2011_Ferguson,Niall_Civilization_HIST.txt	1	400	22.22	26.75	74.50	0.50	53.00	7.25	4.25	1.50	0.00	0.00	2.50	0.25	3.00	10.00	6.75	5.50	4.50	2.00	0.00	3.25	16.50	7.50	1.75	3.25	2.00	0.00	5.25	0.00	0.00	0.00	3.25	2.00	0.75	0.25	0.00	0.25	12.50	1.75	1.00	0.50	1.25	1.00	0.00	4.50	2.50	2.00	1.00	0.75	0.25	0.25	0.00	0.25	0.00	0.00	12.50	0.50	7.00	4.75	1.25	2.00	2.50	0.00	0.75	0.75	0.25	0.00	0.00	0.00	5.00	6.25	0.00	0.25	0.00	0.00	2.75	0.00	1.75	0.25	0.00	15.75
400_2011_Ferling,John_Independence_HIST.txt	1	403	31.00	27.30	69.48	1.24	42.43	4.96	1.49	0.00	0.00	0.00	1.24	0.25	3.47	8.93	4.71	3.23	4.47	0.00	0.00	2.98	13.90	7.20	0.00	1.74	1.24	0.00	2.98	0.00	0.00	0.00	2.23	1.99	0.25	0.00	0.25	0.00	12.16	0.25	1.49	0.00	1.74	0.50	0.00	8.19	0.50	2.48	0.74	0.50	0.74	2.23	1.24	0.25	0.25	0.50	19.35	1.99	11.41	4.96	1.49	0.74	1.74	1.74	0.99	0.50	0.50	0.00	0.00	0.00	3.72	10.67	0.00	0.00	0.00	0.00	1.49	1.99	0.50	0.00	0.00	17.62
400_2011_Fukuyama,Francis_TheOriginsofPoliticalOrder_HIST.txt	1	402	33.50	26.62	81.59	0.25	51.00	7.21	3.98	0.00	0.00	0.00	2.24	1.74	3.23	8.46	7.71	5.97	1.00	4.98	0.75	2.74	16.67	7.46	1.49	3.73	0.25	0.00	10.45	0.25	0.00	2.99	2.74	2.24	0.50	0.00	0.25	0.25	15.92	1.49	3.23	1.24	2.49	1.00	1.24	4.48	3.23	0.50	0.25	0.00	0.25	0.75	0.50	0.25	0.00	0.00	15.42	1.49	9.95	3.98	5.72	2.74	1.00	0.25	1.00	0.00	0.25	0.00	0.00	0.25	3.98	6.47	0.00	0.50	0.00	0.00	1.49	0.50	0.50	0.75	0.00	14.43
400_2011_Graeber,David_Debt_HIST.txt	1	404	23.76	20.79	86.88	0.25	55.20	12.87	7.18	2.97	0.99	0.50	2.23	0.50	5.69	7.67	11.88	6.44	6.93	2.97	0.99	6.44	15.59	6.19	1.49	3.71	1.24	0.00	11.39	0.50	0.25	0.50	5.45	3.96	1.49	0.25	0.50	0.50	16.83	1.98	2.48	1.24	3.22	0.99	0.50	5.20	1.98	1.49	0.00	0.74	0.50	0.50	0.25	0.00	0.00	0.25	16.34	2.23	9.16	4.46	2.97	1.73	1.24	0.25	3.71	0.00	0.00	0.00	0.74	0.00	3.96	7.67	0.25	0.99	0.50	0.00	2.23	3.96	2.97	0.25	0.00	22.03
400_2011_Henderson,Bruce_FatalNorth_HIST.txt	1	402	26.80	23.88	76.12	0.00	49.75	6.22	2.99	0.00	0.00	0.00	0.00	2.99	3.23	13.43	8.46	5.47	5.97	1.24	0.25	1.49	17.41	3.73	0.75	1.74	1.24	0.00	4.48	0.25	0.00	0.75	6.22	3.48	2.74	0.25	0.00	2.49	9.20	1.24	0.50	0.75	1.24	1.00	0.25	3.98	0.25	1.99	1.00	0.25	0.50	1.00	0.75	0.00	0.00	0.25	21.39	2.99	12.19	5.72	0.75	0.50	0.50	0.25	0.50	0.25	1.00	0.00	0.00	0.00	3.98	8.21	0.25	0.00	0.00	0.00	1.24	0.00	0.50	0.00	0.00	13.68
400_2011_Larson,Erik_IntheGardenofBeasts_HIST.txt	1	401	26.73	19.95	84.04	0.00	54.86	10.97	5.24	1.25	0.25	0.00	0.50	3.24	5.74	8.98	9.48	5.24	5.24	3.49	0.25	3.49	14.46	8.98	0.75	2.99	2.49	0.00	8.73	1.00	0.25	0.75	2.49	1.75	0.75	0.00	0.75	0.00	16.71	2.00	1.75	0.50	1.25	2.99	0.25	7.48	0.50	3.74	2.74	0.25	0.25	1.75	0.75	0.25	0.00	0.75	16.21	2.99	4.99	8.73	1.50	1.25	1.25	0.75	0.25	0.00	0.50	0.00	0.00	0.25	2.99	7.48	0.00	0.50	0.75	0.00	1.00	0.00	1.50	0.00	0.00	13.97
400_2011_Mann,CharlesC_1493UncoveringtheNewWorld_HIST.txt	1	404	19.24	29.21	74.01	0.00	49.01	6.93	3.22	0.25	0.25	0.00	1.98	0.74	3.71	12.87	7.67	5.45	4.46	2.72	0.25	2.23	17.08	1.73	0.50	1.49	1.49	0.00	5.94	0.00	0.00	0.50	3.47	2.72	0.74	0.00	0.50	0.25	8.66	1.73	0.74	0.25	1.24	0.99	0.50	2.23	0.74	2.23	0.74	0.50	0.74	0.50	0.25	0.25	0.00	0.00	16.83	0.99	9.41	6.44	2.48	2.23	0.00	0.99	0.74	0.00	0.00	0.00	0.00	0.25	5.45	5.94	0.99	0.25	0.00	0.00	2.23	0.00	1.24	0.50	0.00	16.09
400_2011_McCullough,David_TheGreaterJourney_HIST.txt	1	403	21.21	23.08	80.65	0.00	58.06	9.93	6.70	0.00	0.00	0.00	2.23	4.47	3.23	7.44	9.68	7.20	7.44	1.24	0.25	3.97	15.14	8.68	1.24	4.47	3.97	0.00	9.68	0.25	0.25	0.50	4.71	3.72	0.99	0.00	0.00	0.00	15.14	1.49	1.24	0.99	4.96	2.23	0.25	3.72	2.98	1.74	0.74	0.74	0.00	0.99	0.50	0.50	0.00	0.00	13.65	1.24	6.45	5.96	2.73	2.48	0.74	0.00	0.50	0.00	0.00	0.00	0.50	0.00	4.71	11.66	0.00	0.00	0.00	0.00	1.99	0.99	0.25	0.00	0.00	18.86
400_2011_Millard,Candice_DestinyoftheRepublic_HIST.txt	1	404	21.26	27.97	74.75	0.50	49.26	8.17	5.45	0.00	0.00	0.00	4.21	1.24	2.72	10.15	9.90	6.44	7.67	1.24	0.00	3.22	14.11	4.95	0.50	1.49	1.24	0.00	9.16	0.74	0.00	0.50	4.46	3.22	1.24	0.00	0.25	0.99	11.63	2.48	0.25	0.50	1.24	1.24	0.00	4.70	1.49	3.71	1.24	0.99	1.49	2.72	1.73	0.50	0.25	0.25	15.35	0.99	8.66	5.69	1.49	2.48	0.99	0.25	0.25	0.50	0.00	0.00	0.00	0.25	4.70	9.41	0.00	0.00	0.00	0.00	2.23	0.00	0.99	0.00	0.00	16.34
400_2011_MonteFiore_Jerusalem_HIST.txt	1	401	40.10	26.68	80.55	0.00	53.87	5.24	1.25	0.00	0.00	0.00	0.75	0.50	3.99	14.21	8.23	6.98	1.75	6.23	0.25	3.74	13.22	6.98	0.50	3.49	1.25	0.00	3.24	0.00	0.25	0.75	3.74	2.74	1.00	0.50	0.25	0.25	11.72	0.50	0.75	0.25	1.25	2.00	0.00	5.99	0.75	0.50	0.25	0.25	0.00	1.50	0.00	1.00	0.25	0.25	13.47	0.50	6.48	6.23	0.75	1.25	0.50	0.75	0.25	7.73	0.00	0.00	0.00	0.00	2.49	6.98	1.00	0.75	0.00	0.00	1.00	0.00	0.50	0.00	0.00	12.47
400_2011_Oreilly,Bill_KillingLincoln_HIST.txt	1	401	19.10	24.19	74.06	0.50	50.37	5.74	4.49	0.00	1.00	0.00	3.49	0.00	1.25	9.48	7.98	6.48	0.50	5.49	1.25	1.75	16.71	6.48	1.00	2.99	2.00	0.00	7.23	0.00	0.00	1.00	3.24	1.75	1.50	0.50	0.25	0.00	13.47	0.50	0.75	0.25	1.50	1.50	0.00	6.98	1.75	1.75	0.75	0.50	0.25	2.74	0.75	1.25	0.25	0.50	13.97	1.00	8.73	3.49	1.75	2.24	0.75	0.25	0.25	0.75	0.00	0.00	0.00	0.00	5.24	7.73	0.00	0.00	0.00	0.00	1.25	0.50	1.75	0.00	0.00	16.21
400_2011_Penn,Thomas_WinterKing_HIST.txt	1	399	33.25	23.56	75.94	0.50	52.63	10.78	5.26	0.00	0.25	0.00	4.26	0.75	5.51	11.53	5.51	3.51	4.01	1.25	0.00	3.26	16.29	5.51	0.50	1.50	2.26	0.00	9.52	0.00	0.00	0.25	6.77	2.76	4.01	1.25	1.75	0.00	13.03	2.51	0.50	0.25	3.01	0.75	0.25	4.51	1.50	0.75	0.25	0.25	0.25	0.50	0.25	0.00	0.25	0.00	12.53	1.00	6.02	4.76	1.25	3.26	0.25	0.00	0.50	0.00	0.50	0.00	0.25	0.00	3.51	6.27	0.50	0.00	0.00	0.00	2.26	0.00	2.76	0.00	0.00	14.79
400_2011_Pitre,Brant_JesusandtheJewishRoots_HIST.txt	1	401	16.04	22.44	91.77	0.00	60.35	13.97	11.72	2.00	4.74	1.50	3.49	0.00	2.24	7.98	16.21	11.72	7.48	5.74	1.25	5.49	14.71	4.99	1.75	2.24	2.00	0.00	15.46	1.00	0.25	0.00	4.99	2.99	1.75	0.00	0.00	0.50	18.20	2.74	2.49	2.24	1.75	1.25	0.25	6.73	1.25	1.00	0.50	0.25	0.25	0.00	0.00	0.00	0.00	0.00	13.47	1.50	6.73	4.74	2.24	1.25	1.00	0.50	0.00	6.98	0.25	0.25	0.00	0.25	4.74	5.24	0.75	0.00	1.25	0.25	0.75	2.74	1.50	0.00	0.00	16.96
400_2011_Stearns,Jason_DancingintheGlory_HIST.txt	1	398	22.11	17.59	84.67	0.75	56.03	19.60	14.32	5.78	0.50	1.26	4.52	2.26	5.28	8.04	13.32	7.29	5.53	5.78	1.51	3.27	14.82	3.77	0.25	1.76	0.50	0.00	18.34	0.00	0.00	1.51	3.52	1.26	2.26	0.50	1.26	0.50	14.57	2.26	1.26	2.26	2.76	0.75	0.00	4.02	0.75	2.01	1.51	0.25	0.25	1.26	1.01	0.25	0.00	0.00	12.06	1.51	7.04	3.52	2.01	1.01	0.75	0.50	0.50	1.26	0.25	0.00	0.00	0.25	4.27	7.54	0.75	0.00	1.01	0.00	1.01	2.76	1.26	0.00	0.00	18.34
