Filename	Seg	WC	WPS	Sixltr	Dic	Numerals	funct	pronoun	ppron	i	we	you	shehe	they	ipron	article	verb	auxverb	past	present	future	adverb	preps	conj	negate	quant	number	swear	social	family	friend	humans	affect	posemo	negemo	anx	anger	sad	cogmech	insight	cause	discrep	tentat	certain	inhib	incl	excl	percept	see	hear	feel	bio	body	health	sexual	ingest	relativ	motion	space	time	work	achieve	leisure	home	money	relig	death	assent	nonfl	filler	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP	AllPct
100_2014_Cooney,Kara_TheWomanWhoWouldBeKing_HIST.txt	1	101	25.25	28.71	80.20	0.00	50.50	12.87	8.91	0.00	1.98	0.00	5.94	0.99	3.96	1.98	3.96	3.96	2.97	0.99	0.00	2.97	13.86	10.89	1.98	4.95	1.98	0.00	14.85	0.99	0.00	2.97	4.95	1.98	2.97	0.00	0.99	0.00	19.80	0.00	2.97	0.99	8.91	0.99	0.99	3.96	6.93	0.00	0.00	0.00	0.00	0.99	0.00	0.99	0.00	0.00	12.87	2.97	2.97	6.93	4.95	10.89	1.98	1.98	0.00	0.00	0.00	0.00	0.00	0.00	4.95	3.96	0.00	0.00	0.00	0.00	2.97	0.00	0.99	0.99	0.00	13.86
100_2014_Coover,Robert_TheBrunistDayofWrath_CT.txt	1	101	101.00	25.74	73.27	0.99	42.57	12.87	10.89	2.97	0.00	0.00	7.92	0.00	1.98	7.92	7.92	3.96	1.98	4.95	0.00	1.98	11.88	3.96	0.00	0.99	0.00	0.00	10.89	0.00	0.00	0.00	5.94	4.95	0.99	0.00	0.00	0.00	8.91	1.98	0.00	0.99	1.98	0.00	0.00	3.96	1.98	1.98	0.00	0.00	1.98	1.98	0.99	0.00	0.99	0.00	13.86	1.98	5.94	5.94	1.98	0.00	0.99	1.98	0.00	5.94	0.00	0.00	0.99	0.00	0.99	10.89	0.00	0.00	0.00	0.00	1.98	1.98	0.99	0.50	0.00	16.83
100_2014_Corrigan,Gordon_Waterloo_HIST.txt	1	100	33.33	23.00	70.00	3.00	49.00	7.00	2.00	0.00	0.00	0.00	0.00	2.00	5.00	15.00	7.00	3.00	6.00	1.00	0.00	2.00	17.00	4.00	0.00	1.00	1.00	0.00	8.00	0.00	0.00	0.00	5.00	2.00	3.00	0.00	2.00	0.00	7.00	0.00	1.00	0.00	0.00	1.00	2.00	3.00	0.00	3.00	3.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	15.00	2.00	9.00	4.00	0.00	1.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00
100_2014_Cunningham,Michael_TheSnowQueen_CT.txt	1	100	20.00	25.00	73.00	1.00	45.00	8.00	4.00	0.00	0.00	1.00	3.00	0.00	4.00	13.00	11.00	7.00	3.00	7.00	0.00	5.00	12.00	1.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	3.00	0.00	3.00	0.00	1.00	0.00	7.00	0.00	0.00	1.00	2.00	0.00	2.00	1.00	2.00	5.00	1.00	0.00	3.00	4.00	1.00	0.00	0.00	3.00	16.00	6.00	5.00	6.00	0.00	0.00	3.00	5.00	0.00	0.00	0.00	0.00	0.00	1.00	3.00	6.00	0.00	0.00	2.00	0.00	0.00	2.00	2.00	0.50	0.00	16.00
100_2014_Dahl,Julia_InvisibleCity_CT.txt	1	100	16.67	10.00	81.00	0.00	57.00	11.00	11.00	7.00	0.00	1.00	0.00	3.00	0.00	15.00	9.00	5.00	3.00	6.00	0.00	8.00	20.00	4.00	0.00	1.00	2.00	0.00	10.00	1.00	0.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	1.00	0.00	0.00	2.00	2.00	4.00	0.00	3.00	1.00	2.00	1.00	0.00	0.00	1.00	23.00	3.00	14.00	6.00	3.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	1.00	0.00	0.00	8.00	3.00	0.00	0.00	22.00
100_2014_Danticat,Edwidge_ClaireoftheSeaLight_CT.txt	1	100	33.33	14.00	81.00	0.00	52.00	8.00	3.00	0.00	0.00	0.00	3.00	0.00	5.00	13.00	10.00	3.00	10.00	0.00	0.00	2.00	16.00	5.00	0.00	2.00	6.00	0.00	6.00	1.00	0.00	0.00	2.00	0.00	2.00	0.00	0.00	1.00	3.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	10.00	5.00	2.00	0.00	3.00	2.00	0.00	0.00	1.00	18.00	2.00	12.00	5.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	3.00	13.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	18.00
100_2014_Derasmo,Stacey_Wonderland_CT.txt	1	101	20.20	22.77	83.17	0.00	57.43	13.86	7.92	7.92	0.00	0.00	0.00	0.00	5.94	11.88	13.86	9.90	2.97	10.89	0.00	4.95	16.83	3.96	1.98	0.99	0.00	0.00	0.99	0.00	0.00	0.99	3.96	2.97	0.99	0.00	0.99	0.00	7.92	1.98	0.00	0.99	3.96	0.99	0.00	0.99	2.97	1.98	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	9.90	0.00	5.94	2.97	1.98	0.99	4.95	1.98	1.98	2.97	0.99	0.00	0.00	0.00	4.95	6.93	0.00	0.00	0.00	0.00	1.98	0.00	2.97	0.00	0.00	15.84
100_2014_Doctorow,EL_AndrewsBrain_CT.txt	1	102	12.75	16.67	78.43	0.00	52.94	17.65	9.80	2.94	0.98	0.98	4.90	0.00	7.84	5.88	14.71	9.80	7.84	5.88	0.98	0.98	15.69	5.88	1.96	0.00	0.98	0.00	13.73	2.94	0.98	0.98	3.92	2.94	0.98	0.00	0.00	0.98	8.82	0.00	0.98	0.98	2.94	0.00	0.00	2.94	2.94	2.94	0.98	0.98	0.98	0.98	0.98	0.00	0.00	0.00	9.80	0.98	4.90	5.88	0.98	0.00	0.00	1.96	0.00	0.00	0.98	0.00	0.00	1.96	6.86	7.84	0.00	0.00	0.98	0.00	3.92	0.00	3.92	0.00	0.00	21.57
100_2014_Doerr,Anthony_AlltheLightWeCannotSee_CT.txt	1	98	12.25	26.53	72.45	2.04	47.96	7.14	6.12	0.00	0.00	0.00	0.00	6.12	1.02	13.27	1.02	0.00	0.00	1.02	0.00	1.02	19.39	3.06	0.00	1.02	3.06	0.00	8.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.16	0.00	0.00	0.00	0.00	1.02	0.00	7.14	0.00	4.08	3.06	1.02	1.02	1.02	1.02	0.00	0.00	0.00	21.43	3.06	15.31	2.04	0.00	1.02	4.08	2.04	0.00	0.00	0.00	0.00	0.00	0.00	8.16	6.12	0.00	0.00	0.00	0.00	2.04	0.00	0.00	0.00	3.06	18.37
100_2014_DunbarOrtiz,Roxanne_AnIndigenousPeoples_HIST.txt	1	100	33.33	28.00	74.00	0.00	53.00	12.00	5.00	0.00	2.00	0.00	0.00	3.00	7.00	8.00	13.00	8.00	5.00	5.00	1.00	4.00	16.00	5.00	3.00	1.00	0.00	0.00	10.00	0.00	0.00	0.00	4.00	3.00	1.00	0.00	0.00	1.00	17.00	3.00	3.00	1.00	0.00	0.00	0.00	6.00	3.00	2.00	1.00	1.00	0.00	1.00	1.00	0.00	0.00	0.00	8.00	2.00	5.00	1.00	1.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	4.00	8.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	14.00
100_2014_Faber,Michel_TheBookofStrangeNewThings_CT.txt	1	101	16.83	16.83	84.16	0.99	58.42	18.81	13.86	2.97	0.00	0.99	9.90	0.00	4.95	8.91	11.88	6.93	6.93	1.98	1.98	5.94	16.83	2.97	0.99	0.00	0.00	0.00	16.83	0.00	0.00	0.00	4.95	1.98	0.99	0.00	0.00	0.99	6.93	1.98	0.00	0.00	2.97	0.00	0.99	0.00	1.98	8.91	2.97	5.94	0.00	1.98	1.98	0.00	0.00	0.00	14.85	0.99	10.89	2.97	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	1.98	0.00	5.94	10.89	0.00	0.00	0.00	0.00	1.98	0.00	10.89	0.00	0.00	28.71
100_2014_Farah,Nuruddin_HidinginPlainSight_CT.txt	1	100	25.00	11.00	89.00	0.00	63.00	22.00	17.00	0.00	0.00	0.00	12.00	5.00	5.00	8.00	9.00	6.00	0.00	9.00	0.00	3.00	12.00	7.00	1.00	1.00	5.00	0.00	30.00	3.00	0.00	5.00	3.00	1.00	2.00	0.00	0.00	1.00	13.00	1.00	0.00	2.00	4.00	0.00	1.00	4.00	6.00	1.00	1.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	8.00	0.00	6.00	1.00	2.00	1.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.00
100_2014_Fenn,Elizabeth_EncountersattheHeartoftheWorld_HIST.txt	1	100	25.00	12.00	79.00	1.00	49.00	7.00	4.00	1.00	1.00	0.00	2.00	0.00	3.00	13.00	5.00	4.00	3.00	1.00	0.00	5.00	12.00	2.00	0.00	3.00	3.00	0.00	7.00	0.00	0.00	4.00	1.00	0.00	1.00	0.00	0.00	1.00	9.00	3.00	1.00	0.00	1.00	0.00	0.00	3.00	1.00	1.00	1.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	15.00	1.00	9.00	5.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	1.00	5.00	6.00	1.00	0.00	0.00	0.00	1.00	2.00	0.00	0.00	0.00	15.00
100_2014_Ferris,Joshua_ToRiseAgainataDecentHour_CT.txt	1	100	12.50	16.00	90.00	0.00	58.00	8.00	3.00	2.00	0.00	0.00	0.00	1.00	5.00	9.00	14.00	12.00	1.00	10.00	3.00	5.00	12.00	6.00	6.00	2.00	2.00	1.00	6.00	0.00	0.00	2.00	4.00	1.00	3.00	0.00	0.00	1.00	27.00	2.00	0.00	3.00	6.00	0.00	1.00	6.00	10.00	3.00	0.00	0.00	3.00	9.00	4.00	5.00	1.00	0.00	15.00	0.00	10.00	5.00	1.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	8.00	6.00	1.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	18.00
100_2014_Ford,Richard_LetmebeFrankwithYou_CT.txt	1	103	14.71	30.10	68.93	0.00	41.75	7.77	2.91	2.91	0.00	0.00	0.00	0.00	4.85	9.71	2.91	2.91	0.00	2.91	0.00	0.97	15.53	4.85	0.00	0.97	1.94	0.00	0.00	0.00	0.00	0.00	5.83	0.97	4.85	0.00	0.97	0.97	4.85	0.00	0.00	0.97	0.00	0.00	0.00	3.88	0.00	7.77	0.97	0.00	0.00	1.94	0.97	0.97	0.00	0.00	15.53	1.94	8.74	4.85	1.94	1.94	0.00	1.94	0.00	1.94	0.00	0.00	0.00	0.00	6.80	9.71	0.00	0.00	0.00	0.00	7.77	0.00	2.91	0.00	0.00	24.27
100_2014_Freud,Esther_MrMacandMe_CT.txt	1	99	49.50	14.14	93.94	1.01	58.59	16.16	12.12	2.02	1.01	0.00	1.01	8.08	4.04	5.05	16.16	10.10	5.05	8.08	1.01	6.06	11.11	9.09	3.03	2.02	1.01	0.00	16.16	1.01	1.01	0.00	3.03	1.01	2.02	0.00	2.02	0.00	19.19	2.02	2.02	1.01	4.04	1.01	2.02	6.06	3.03	1.01	0.00	1.01	0.00	3.03	2.02	0.00	0.00	1.01	25.25	3.03	13.13	8.08	0.00	2.02	1.01	5.05	1.01	0.00	0.00	0.00	0.00	0.00	2.02	8.08	0.00	0.00	0.00	0.00	1.01	0.00	4.04	0.00	0.00	15.15
100_2014_Fukuyama,Francis_PoliticalOrderandPoliticalDecay_HIST.txt	1	100	25.00	37.00	73.00	1.00	49.00	6.00	2.00	0.00	0.00	0.00	1.00	1.00	4.00	11.00	5.00	5.00	2.00	3.00	0.00	3.00	19.00	1.00	0.00	2.00	2.00	0.00	3.00	0.00	0.00	0.00	4.00	1.00	3.00	0.00	2.00	0.00	8.00	1.00	2.00	0.00	0.00	0.00	1.00	4.00	0.00	2.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	15.00	1.00	9.00	5.00	6.00	3.00	1.00	0.00	1.00	1.00	1.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	13.00
100_2014_Galbraith,Robert_TheSilkworm_CT.txt	1	101	10.10	19.80	74.26	0.99	46.53	17.82	9.90	2.97	0.00	4.95	1.98	0.00	7.92	7.92	15.84	6.93	3.96	10.89	0.99	2.97	11.88	3.96	0.99	0.00	1.98	1.98	12.87	0.00	0.00	0.99	1.98	0.99	0.99	0.00	0.99	0.00	12.87	2.97	0.99	2.97	2.97	0.00	0.00	2.97	2.97	4.95	0.00	4.95	0.00	4.95	2.97	0.00	0.99	0.99	13.86	0.99	8.91	3.96	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	6.93	8.91	0.00	0.00	1.98	0.99	1.98	14.85	9.90	0.00	0.00	44.55
100_2014_Galchen,Rivka_AmericanInnovations_CT.txt	1	100	25.00	14.00	94.00	0.00	65.00	18.00	13.00	12.00	0.00	1.00	0.00	0.00	5.00	9.00	12.00	9.00	8.00	4.00	0.00	8.00	16.00	6.00	5.00	1.00	1.00	0.00	5.00	1.00	0.00	0.00	5.00	3.00	2.00	0.00	0.00	1.00	21.00	3.00	1.00	1.00	4.00	2.00	0.00	4.00	4.00	2.00	0.00	1.00	1.00	8.00	1.00	1.00	0.00	6.00	15.00	2.00	8.00	4.00	1.00	2.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	9.00	0.00	1.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	22.00
100_2014_Galloway,Steven_TheConfabulist_CT.txt	1	100	20.00	24.00	88.00	0.00	61.00	15.00	7.00	2.00	0.00	1.00	4.00	0.00	8.00	12.00	15.00	12.00	2.00	12.00	0.00	6.00	11.00	9.00	4.00	1.00	0.00	0.00	10.00	0.00	0.00	0.00	5.00	1.00	4.00	0.00	0.00	1.00	12.00	2.00	0.00	0.00	1.00	2.00	0.00	4.00	4.00	9.00	2.00	4.00	3.00	4.00	1.00	3.00	0.00	0.00	12.00	2.00	4.00	6.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	0.00	0.00	17.00
100_2014_Gay,Roxane_AnUntamedState_CT.txt	1	101	14.43	16.83	87.13	0.99	58.42	19.80	13.86	7.92	0.00	0.00	0.00	5.94	5.94	5.94	9.90	5.94	6.93	1.98	0.99	5.94	12.87	2.97	1.98	1.98	2.97	0.00	9.90	0.99	0.00	0.99	6.93	4.95	0.99	0.99	0.00	0.00	11.88	0.99	0.00	2.97	1.98	0.99	0.99	2.97	1.98	5.94	0.99	0.00	4.95	2.97	2.97	0.00	0.00	0.00	17.82	0.00	9.90	7.92	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	6.93	5.94	0.00	0.00	0.00	0.00	1.98	0.00	0.00	0.00	0.00	13.86
100_2014_Goldberg,Tod_Gangsterland_CT.txt	1	100	16.67	10.00	86.00	1.00	54.00	13.00	8.00	0.00	0.00	4.00	3.00	1.00	5.00	11.00	13.00	6.00	8.00	3.00	1.00	5.00	15.00	6.00	3.00	1.00	0.00	1.00	14.00	0.00	0.00	3.00	8.00	1.00	7.00	1.00	5.00	0.00	15.00	1.00	1.00	0.00	4.00	2.00	0.00	6.00	2.00	2.00	2.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	18.00	4.00	10.00	4.00	0.00	2.00	1.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	6.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	15.00
100_2014_Grant,James_TheForgottenDepression_HIST.txt	1	100	16.67	41.00	65.00	2.00	39.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	11.00	8.00	5.00	2.00	1.00	2.00	1.00	11.00	7.00	1.00	1.00	0.00	0.00	2.00	0.00	0.00	0.00	6.00	3.00	3.00	0.00	1.00	1.00	13.00	2.00	0.00	3.00	2.00	0.00	1.00	6.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	8.00	1.00	1.00	6.00	7.00	2.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	6.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00
100_2014_Hadley,Tessa_CleverGirl_CT.txt	1	98	24.50	11.22	95.92	0.00	64.29	20.41	16.33	7.14	1.02	0.00	7.14	1.02	4.08	3.06	22.45	14.29	16.33	2.04	2.04	4.08	10.20	9.18	3.06	3.06	2.04	0.00	13.27	2.04	0.00	0.00	4.08	1.02	3.06	0.00	0.00	3.06	27.55	1.02	2.04	4.08	9.18	1.02	2.04	6.12	6.12	3.06	1.02	0.00	1.02	4.08	1.02	0.00	0.00	3.06	16.33	2.04	7.14	8.16	0.00	0.00	1.02	0.00	0.00	0.00	2.04	0.00	0.00	1.02	3.06	6.12	0.00	0.00	1.02	0.00	2.04	0.00	4.08	0.51	0.00	17.35
100_2014_Harari,Yuval_SapiensABriefHistory_HIST.txt	1	102	14.57	20.59	74.51	5.88	45.10	7.84	3.92	0.98	0.98	0.00	0.00	1.96	3.92	6.86	11.76	4.90	7.84	2.94	0.00	4.90	18.63	4.90	0.98	0.00	0.98	0.00	11.76	0.00	0.00	0.98	1.96	1.96	0.00	0.00	0.00	0.00	15.69	1.96	0.98	0.00	0.98	0.98	0.00	6.86	0.00	0.98	0.00	0.98	0.00	0.00	0.00	0.00	0.00	0.00	20.59	0.98	10.78	8.82	0.00	0.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.84	10.78	0.00	0.00	0.00	0.98	3.92	0.00	2.94	0.00	0.00	24.51
100_2014_Harun,Adrianne_AManCameOutofaDoorintheMountain_CT.txt	1	101	9.18	21.78	74.26	0.00	44.55	4.95	0.00	0.00	0.00	0.00	0.00	0.00	4.95	18.81	8.91	2.97	3.96	4.95	0.00	2.97	11.88	3.96	0.00	1.98	0.99	0.00	5.94	0.00	0.00	0.99	4.95	2.97	1.98	0.00	0.00	0.00	6.93	0.99	0.00	0.00	1.98	0.00	1.98	1.98	0.99	2.97	1.98	0.99	0.00	0.99	0.99	0.00	0.00	0.00	16.83	3.96	7.92	4.95	0.00	0.00	4.95	0.00	0.00	1.98	0.99	0.00	0.00	0.99	10.89	4.95	1.98	0.00	0.00	0.00	1.98	0.00	3.96	0.00	0.00	22.77
100_2014_Hawkins,Paula_TheGirlontheTrain_CT.txt	1	101	16.83	16.83	80.20	0.00	60.40	15.84	4.95	4.95	0.00	0.00	0.00	0.00	10.89	10.89	11.88	9.90	3.96	4.95	0.00	5.94	12.87	1.98	0.99	3.96	0.00	0.00	5.94	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.87	0.99	0.99	1.98	6.93	0.00	0.00	1.98	3.96	4.95	2.97	0.99	0.00	1.98	1.98	0.00	0.00	0.00	9.90	1.98	6.93	0.99	0.99	0.99	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	5.94	4.95	0.00	0.99	0.00	0.00	7.92	0.00	2.97	0.00	0.00	19.80
100_2014_Heller,Peter_ThePainter_CT.txt	1	100	10.00	9.00	95.00	0.00	70.00	23.00	14.00	11.00	0.00	2.00	1.00	0.00	9.00	7.00	21.00	18.00	3.00	3.00	8.00	3.00	5.00	8.00	7.00	2.00	0.00	0.00	14.00	4.00	0.00	2.00	4.00	3.00	1.00	0.00	1.00	0.00	33.00	4.00	2.00	7.00	7.00	4.00	1.00	5.00	6.00	1.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	10.00	1.00	3.00	6.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	10.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00
100_2014_Hemmings,KauiHart_ThePossibilities_CT.txt	1	100	14.29	20.00	83.00	1.00	51.00	13.00	9.00	8.00	0.00	0.00	1.00	0.00	4.00	11.00	9.00	5.00	0.00	9.00	0.00	3.00	16.00	4.00	1.00	2.00	2.00	0.00	6.00	0.00	2.00	2.00	1.00	1.00	0.00	0.00	0.00	0.00	13.00	1.00	0.00	1.00	1.00	0.00	1.00	7.00	2.00	6.00	5.00	1.00	1.00	2.00	1.00	0.00	0.00	1.00	22.00	9.00	11.00	1.00	0.00	0.00	4.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	7.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	21.00
100_2014_Hobbs,Allyson_AChosenExile_HIST.txt	1	100	33.33	17.00	78.00	0.00	49.00	6.00	2.00	0.00	0.00	0.00	1.00	1.00	4.00	14.00	5.00	2.00	3.00	2.00	0.00	1.00	20.00	5.00	1.00	2.00	2.00	0.00	8.00	0.00	1.00	3.00	4.00	3.00	1.00	0.00	0.00	0.00	7.00	0.00	1.00	0.00	0.00	0.00	2.00	1.00	2.00	1.00	1.00	0.00	0.00	2.00	0.00	2.00	0.00	0.00	21.00	1.00	12.00	8.00	1.00	1.00	2.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	3.00	6.00	1.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	12.00
100_2014_Hoffman,Alice_TheMuseumofExtraordinaryThings_CT.txt	1	99	49.50	15.15	84.85	0.00	60.61	8.08	3.03	1.01	0.00	2.02	0.00	0.00	5.05	12.12	11.11	8.08	2.02	6.06	2.02	5.05	20.20	5.05	1.01	0.00	3.03	0.00	5.05	0.00	0.00	2.02	5.05	5.05	0.00	0.00	0.00	0.00	14.14	2.02	0.00	3.03	1.01	2.02	0.00	6.06	0.00	2.02	2.02	0.00	0.00	3.03	2.02	0.00	0.00	1.01	14.14	2.02	9.09	3.03	0.00	0.00	1.01	0.00	0.00	1.01	0.00	0.00	0.00	0.00	2.02	5.05	0.00	0.00	0.00	0.00	6.06	0.00	0.00	0.00	13.13	23.23
100_2014_Hoffman,Cara_BeSafeILoveYou_CT.txt	1	100	20.00	17.00	72.00	1.00	45.00	5.00	4.00	0.00	0.00	0.00	4.00	0.00	1.00	9.00	7.00	3.00	4.00	2.00	0.00	3.00	12.00	10.00	0.00	2.00	2.00	0.00	4.00	0.00	0.00	0.00	4.00	3.00	1.00	0.00	1.00	0.00	18.00	2.00	1.00	1.00	1.00	0.00	0.00	12.00	1.00	7.00	3.00	1.00	3.00	4.00	4.00	0.00	1.00	0.00	12.00	0.00	7.00	5.00	0.00	2.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	5.00	6.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	13.00
100_2014_Hoffman,Carl_SavageHarvest_HIST.txt	1	100	10.00	20.00	74.00	3.00	51.00	14.00	10.00	3.00	0.00	1.00	4.00	2.00	4.00	5.00	19.00	12.00	9.00	6.00	2.00	4.00	12.00	5.00	4.00	1.00	1.00	0.00	8.00	0.00	0.00	0.00	3.00	2.00	1.00	0.00	0.00	1.00	13.00	4.00	1.00	2.00	0.00	0.00	0.00	5.00	1.00	4.00	0.00	1.00	3.00	3.00	2.00	1.00	0.00	0.00	17.00	3.00	9.00	5.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	10.00	5.00	0.00	0.00	0.00	0.00	1.00	0.00	5.00	0.00	0.00	21.00
100_2014_Huneven,Michelle_OffCourse_CT.txt	1	103	20.60	25.24	73.79	0.00	52.43	12.62	8.74	0.97	0.00	4.85	2.91	0.00	3.88	8.74	10.68	5.83	1.94	6.80	1.94	1.94	15.53	2.91	1.94	1.94	1.94	0.00	10.68	0.97	0.00	0.00	2.91	1.94	0.00	0.00	0.00	0.00	13.59	1.94	1.94	2.91	3.88	0.97	0.00	1.94	2.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.65	0.97	5.83	3.88	7.77	0.00	3.88	0.00	0.97	0.00	0.00	0.00	0.00	0.00	6.80	0.97	0.97	0.00	0.00	0.00	5.83	0.00	1.94	0.00	0.97	14.56
100_2014_Hustvedt,Siri_TheBlazingWorld_CT.txt	1	104	26.00	15.38	83.65	0.00	58.65	21.15	16.35	4.81	0.00	5.77	1.92	3.85	4.81	4.81	12.50	7.69	5.77	4.81	0.00	8.65	12.50	5.77	2.88	4.81	0.00	0.00	15.38	1.92	0.00	0.96	4.81	1.92	2.88	0.96	0.00	0.96	13.46	2.88	0.96	0.96	0.96	0.96	0.96	3.85	1.92	1.92	0.00	0.00	1.92	1.92	1.92	0.00	0.00	0.00	13.46	2.88	2.88	9.62	0.00	0.00	0.96	0.00	0.00	0.00	0.96	0.00	0.00	1.92	3.85	9.62	0.96	0.00	0.00	0.00	7.69	0.00	2.88	0.96	0.00	23.08
100_2014_Itani,Frances_Tell_CT.txt	1	100	16.67	20.00	79.00	2.00	46.00	13.00	7.00	0.00	0.00	0.00	7.00	0.00	6.00	8.00	6.00	4.00	0.00	6.00	0.00	1.00	14.00	3.00	0.00	0.00	4.00	0.00	15.00	0.00	0.00	5.00	2.00	2.00	0.00	0.00	0.00	0.00	9.00	3.00	0.00	0.00	0.00	0.00	1.00	5.00	0.00	5.00	5.00	0.00	0.00	4.00	3.00	0.00	0.00	1.00	18.00	0.00	12.00	6.00	3.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	9.00	2.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	19.00
100_2014_Jackson,Lee_DirtyOldLondon_HIST.txt	1	100	25.00	34.00	66.00	1.00	40.00	7.00	4.00	0.00	0.00	0.00	3.00	1.00	3.00	10.00	7.00	5.00	7.00	0.00	0.00	2.00	13.00	1.00	0.00	2.00	0.00	0.00	6.00	0.00	0.00	0.00	5.00	2.00	3.00	0.00	1.00	0.00	7.00	0.00	1.00	0.00	1.00	2.00	0.00	3.00	0.00	8.00	2.00	0.00	1.00	4.00	1.00	0.00	0.00	3.00	11.00	1.00	7.00	3.00	0.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	11.00	0.00	1.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	24.00
100_2014_Jacobson,Howard_J_CT.txt	1	100	12.50	11.00	84.00	0.00	57.00	15.00	11.00	7.00	0.00	4.00	0.00	0.00	4.00	12.00	16.00	7.00	3.00	12.00	0.00	4.00	13.00	6.00	2.00	2.00	0.00	0.00	16.00	2.00	0.00	2.00	5.00	2.00	3.00	0.00	1.00	1.00	14.00	2.00	1.00	1.00	0.00	1.00	1.00	8.00	0.00	4.00	2.00	2.00	0.00	3.00	0.00	2.00	1.00	0.00	7.00	2.00	3.00	2.00	0.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	6.00	0.00	0.00	1.00	0.00	0.00	0.00	18.00	0.00	0.00	32.00
