LEMMA	PROB
cheer	0.00012569807322810608
cheerful	0.00018854710984215914
cheerfulness	0.00011671963942609851
cherish	0.00010774120562409094
chest	0.0002065039774461743
chief	0.00012569807322810608
child	0.0009876277182208335
childhood	0.00010774120562409094
chin	0.0007452100055666289
choice	0.00013467650703011366
choke	0.00014365494083212125
choose	0.00043096482249636376
chuckle	0.00021548241124818188
cigar	0.00010774120562409094
circumstance	0.00010774120562409094
claim	0.000170590242238144
clap	0.00043096482249636376
clasp	0.0004130079548923486
clear	0.00030526674926825763
clerk	0.00021548241124818188
clever	0.00010774120562409094
client	0.00026037458025821974
climb	0.00010774120562409094
cling	0.00011671963942609851
cloak	0.00022446084505018944
close	0.0008798865125967426
clothes	0.0002873098816642425
clutch	0.00012569807322810608
coach	9.876277182208335e-05
coat	0.0008439727773887123
cold	0.00013467650703011366
collar	0.00014365494083212125
collect	0.00014365494083212125
colour	0.00017956867604015155
come	0.009050261272423638
comfort	0.00038607265348632587
comfortable	9.876277182208335e-05
command	0.00021548241124818188
commission	0.00012569807322810608
commit	0.00011671963942609851
communicate	0.00013467650703011366
communication	9.876277182208335e-05
companion	0.0019034279660256066
company	0.000574619763328485
complain	0.00013467650703011366
complaint	0.00010774120562409094
complete	0.00012569807322810608
complexion	9.876277182208335e-05
compliment	0.00042198638869435617
comply	0.0002962883154662501
compose	0.00023343927885219703
composure	0.00021548241124818188
comprehend	0.00011671963942609851
comrade	0.00015263337463412881
conceive	0.00017956867604015155
concern	0.0002065039774461743
conclude	0.0003770942196843183
condescend	9.876277182208335e-05
condition	0.0003681157858823107
conduct	0.0007990806083786745
confide	0.00026037458025821974
confidence	0.0005835981971304925
confident	9.876277182208335e-05
confirm	0.00014365494083212125
confront	0.00026037458025821974
confuse	0.0001616118084361364
confusion	9.876277182208335e-05
congratulate	0.00013467650703011366
connect	0.00011671963942609851
conscience	0.00015263337463412881
conscious	0.0002424177126542046
consent	0.00022446084505018944
consider	0.0011312826590529547
considerate	0.00013467650703011366
consideration	0.000170590242238144
consult	0.0002065039774461743
contemplate	0.0002873098816642425
contented	0.00013467650703011366
continue	0.001849557363213561
control	9.876277182208335e-05
conversation	0.0002424177126542046
convey	0.00023343927885219703
conviction	0.00013467650703011366
convince	0.00013467650703011366
corner	0.0002424177126542046
correct	0.00014365494083212125
couch	9.876277182208335e-05
cough	0.0005207491605164395
could	0.0013018729012910988
count	0.00023343927885219703
countenance	0.00038607265348632587
courage	9.876277182208335e-05
course	0.0004848354253084092
court	0.00011671963942609851
cousin	0.00014365494083212125
cover	0.0002065039774461743
cravat	0.0002065039774461743
creature	0.00010774120562409094
credit	0.0001616118084361364
creep	0.00021548241124818188
cross	0.0005027922929124243
crush	0.00014365494083212125
cry	0.012991793711504966
cup	0.00012569807322810608
curiosity	0.0001616118084361364
curious	0.00015263337463412881
curtsey	0.0002962883154662501
custom	0.00014365494083212125
cut	0.00038607265348632587
dare	0.00030526674926825763
dart	0.00023343927885219703
dash	0.00013467650703011366
daughter	0.0019483201350356445
day	0.0005656413295264774
dead	0.0003322020506742804
deaf	9.876277182208335e-05
deal	0.0003232236168722728
dear	0.00541399558261057
dearest	0.0003322020506742804
death	0.00017956867604015155
debt	0.00010774120562409094
deceive	0.00017956867604015155
decide	0.00026037458025821974
declare	0.0005925766309325002
decline	0.00021548241124818188
deem	0.00025139614645621215
delicacy	0.00010774120562409094
delight	0.0002873098816642425
delighted	0.00038607265348632587
deliver	0.0004489216901003789
demand	0.0009427355492107956
denounce	9.876277182208335e-05
deny	0.0001616118084361364
depart	0.0002783314478622349
departure	0.0002873098816642425
derive	0.000170590242238144
descend	0.0003142451830702652
describe	0.0003322020506742804
descry	0.00015263337463412881
desert	0.00025139614645621215
deserve	0.0001975255436441667
design	0.00021548241124818188
desire	0.0006644041013485608
desirous	0.00010774120562409094
desk	0.00045790012390238647
despise	9.876277182208335e-05
detain	0.00026037458025821974
determine	0.0004130079548923486
devote	0.00021548241124818188
die	0.0005476844619224623
difficulty	0.0002783314478622349
dignity	0.0002424177126542046
dine	0.00021548241124818188
dinner	0.00025139614645621215
direct	0.0004130079548923486
direction	0.00018854710984215914
disappear	0.0002783314478622349
disappearance	0.00011671963942609851
disappoint	0.00010774120562409094
discharge	0.00014365494083212125
discomfited	9.876277182208335e-05
discourse	0.00017956867604015155
discover	0.0003142451830702652
discovery	0.0001616118084361364
discuss	0.00012569807322810608
dislike	0.00013467650703011366
dismiss	0.00042198638869435617
dismount	0.00010774120562409094
display	0.0001616118084361364
dispose	0.0002424177126542046
disposition	0.0001616118084361364
distinguish	0.0001975255436441667
distress	0.00015263337463412881
disturb	0.00023343927885219703
dive	0.0001616118084361364
do	0.00967875163856417
dog	0.00013467650703011366
door	0.0014096141069151898
doubt	0.0005387060281204547
drag	0.000341180484476288
draw	0.0020740182082637504
dread	0.00022446084505018944
dream	0.0005656413295264774
dress	0.0012928944674890912
dressing-room	0.00010774120562409094
drink	0.0006105334985365153
drive	0.0005925766309325002
drop	0.0007901021745766668
dry	0.00017956867604015155
duty	0.0005925766309325002
ear	0.0013467650703011366
earnest	0.00012569807322810608
ease	0.0002065039774461743
easy	9.876277182208335e-05
eat	0.00030526674926825763
echo	0.0002783314478622349
education	0.00010774120562409094
effect	0.00013467650703011366
effort	0.00021548241124818188
ejaculate	0.00014365494083212125
elbow	0.0006464472337445456
embrace	0.000574619763328485
emerge	0.00014365494083212125
emotion	0.00026935301406022733
employ	0.00011671963942609851
employer	0.0002873098816642425
empty	0.00012569807322810608
enable	0.00026935301406022733
encounter	0.0003681157858823107
encourage	0.0003501589182782955
end	0.000170590242238144
endeavour	0.00026935301406022733
endure	0.00010774120562409094
enemy	0.0002424177126542046
energy	0.00013467650703011366
engage	0.0005027922929124243
enjoy	0.00030526674926825763
enjoyment	0.00010774120562409094
enough	0.0002065039774461743
enquire	0.0002065039774461743
enter	0.0011133257914489397
entertain	0.0003591373520803031
entrance	9.876277182208335e-05
entreat	0.000574619763328485
errand	0.00013467650703011366
escape	0.00017956867604015155
escort	0.0001975255436441667
establish	0.00021548241124818188
establishment	0.00014365494083212125
esteem	9.876277182208335e-05
everything	0.00014365494083212125
evince	0.00015263337463412881
examine	0.0001616118084361364
exchange	0.00012569807322810608
excite	9.876277182208335e-05
excitement	9.876277182208335e-05
exclaim	0.0016699886871734094
excuse	0.0002962883154662501
exert	9.876277182208335e-05
exhaust	0.00013467650703011366
existence	0.00018854710984215914
expect	0.0011761748280629926
experience	0.0002424177126542046
explain	0.0007631668731706441
explanation	0.00011671963942609851
expose	0.00010774120562409094
express	0.0009696708506168184
expression	0.00026037458025821974
extend	0.00010774120562409094
eye	0.011959273824274093
eye-glass	0.00011671963942609851
eyebrow	0.0005925766309325002
face	0.009310635852681859
faculty	0.00011671963942609851
fail	0.0003501589182782955
fain	0.00018854710984215914
faint	0.00014365494083212125
fair	0.00010774120562409094
fall	0.0019124063998276141
falter	0.00045790012390238647
family	0.00046687855770439406
fan	0.0002873098816642425
fancy	0.0004489216901003789
fate	0.00012569807322810608
father	0.003313042072940796
fatigue	9.876277182208335e-05
fault	0.00010774120562409094
favor	0.00017956867604015155
favour	0.0002783314478622349
favourite	0.00013467650703011366
fear	0.0006015550647345077
feature	0.00043096482249636376
feel	0.004112122681319471
feeling	0.0010055845858248486
feign	0.0001616118084361364
fellow	0.0007811237407746593
fetch	0.0001616118084361364
figure	0.0006015550647345077
fill	0.0003681157858823107
find	0.005252383774174433
finger	0.0014275709745192049
finish	0.000682360968952576
fire	0.0002873098816642425
first	0.0005925766309325002
fist	0.0002873098816642425
fit	0.00021548241124818188
fix	0.0002783314478622349
flee	0.00010774120562409094
fling	0.00013467650703011366
flush	0.00011671963942609851
flutter	0.00017956867604015155
fly	0.00018854710984215914
fold	0.00045790012390238647
folding	0.0002065039774461743
follow	0.00233439278852197
fond	0.0003681157858823107
foolish	9.876277182208335e-05
foot	0.0013737003717071595
footstep	0.00014365494083212125
force	0.00038607265348632587
forefinger	0.0003681157858823107
forehead	0.0006644041013485608
foresee	0.00010774120562409094
forget	0.000996606152022841
forgive	0.00021548241124818188
form	0.0004399432562983713
fortune	0.0003591373520803031
frame	0.00014365494083212125
free	0.0002873098816642425
friend	0.005288297509382463
frighten	0.00011671963942609851
frown	0.0002065039774461743
full	0.0003501589182782955
gain	0.0002424177126542046
garment	9.876277182208335e-05
gasp	0.00013467650703011366
gather	0.00017956867604015155
gaze	0.0005835981971304925
gentleman	0.0006105334985365153
get	0.0034118048447628795
girl	0.00022446084505018944
give	0.007757366804934547
glad	0.0008349943435867047
glance	0.001786708326599508
glass	0.0009427355492107956
glove	0.00038607265348632587
go	0.01241717394817648
good	0.0016789671209754171
grandfather	0.0005297275943184471
grasp	0.00023343927885219703
grateful	9.876277182208335e-05
gratify	9.876277182208335e-05
gratitude	0.00015263337463412881
grave	0.00011671963942609851
great	0.0003142451830702652
great-aunt	0.00013467650703011366
great-coat	0.00013467650703011366
greatness	0.00011671963942609851
greet	0.00011671963942609851
grief	0.0001975255436441667
grieve	0.00011671963942609851
groan	0.00018854710984215914
grope	0.00017956867604015155
ground	0.00014365494083212125
grow	0.000574619763328485
growl	0.0003322020506742804
guard	0.00010774120562409094
guardian	0.0003591373520803031
guess	9.876277182208335e-05
guest	0.0002873098816642425
guide	0.00013467650703011366
habit	0.0003681157858823107
hail	0.000170590242238144
hair	0.001723859289985455
half	0.0002783314478622349
hammer	0.00013467650703011366
hand	0.017481010612508754
handkerchief	0.0005387060281204547
hang	0.0003591373520803031
happen	0.0003950510872883334
happiness	0.00018854710984215914
happy	0.0006464472337445456
hard	0.00010774120562409094
hasten	0.0002962883154662501
hat	0.0024511124279480686
hate	0.0003322020506742804
haunt	0.00013467650703011366
have	0.018289069654689436
he	0.0006913394027545835
head	0.012138842500314245
health	0.00030526674926825763
hear	0.0037080931602291294
hearer	0.000170590242238144
hearing	0.00017956867604015155
heart	0.0029628831546625006
heave	0.00014365494083212125
heel	0.0002962883154662501
help	0.0016520318195693943
here	0.00021548241124818188
herself	0.00038607265348632587
hesitate	0.0004130079548923486
hide	0.0002424177126542046
high	0.00012569807322810608
himself	0.0008798865125967426
hint	0.00043096482249636376
history	0.00017956867604015155
hit	0.00011671963942609851
hold	0.0030706243602865915
home	0.0011312826590529547
honest	0.00010774120562409094
honor	0.00022446084505018944
honour	0.0002873098816642425
honourable	9.876277182208335e-05
hook	0.00011671963942609851
hope	0.0013916572393111745
horse	0.0006015550647345077
host	0.00010774120562409094
hot	9.876277182208335e-05
hour	0.00023343927885219703
house	0.0016430533857673868
hug	0.00018854710984215914
humour	0.00014365494083212125
hurry	0.000978649284418826
hurt	0.0002065039774461743
husband	0.0010774120562409093
i	0.001804665194203523
idea	0.000404029521090341
identify	0.00011671963942609851
ill	0.00015263337463412881
image	0.00014365494083212125
imagination	0.000170590242238144
imagine	0.00010774120562409094
impart	0.0001616118084361364
impatience	0.0001616118084361364
implore	0.0001616118084361364
importance	0.00012569807322810608
impress	0.00022446084505018944
impression	0.00011671963942609851
improve	0.00021548241124818188
inclination	0.00012569807322810608
incline	0.00026037458025821974
increase	9.876277182208335e-05
indignation	0.00017956867604015155
induce	0.0002873098816642425
indulge	0.00010774120562409094
influence	0.00022446084505018944
inform	0.0010684336224389018
information	0.00014365494083212125
injury	0.00013467650703011366
innocent	0.00012569807322810608
inquire	0.0019303632674316292
inquiry	0.0001975255436441667
insist	0.00026037458025821974
inspire	0.0001616118084361364
instruct	0.00012569807322810608
instruction	9.876277182208335e-05
intend	0.00030526674926825763
intent	0.00014365494083212125
intention	0.00043096482249636376
interest	0.0004399432562983713
interested	0.0001975255436441667
interpose	0.0009606924168148108
interrupt	0.0006554256675465531
interrupted	0.00021548241124818188
interview	0.00012569807322810608
intimate	0.00021548241124818188
introduce	0.0003950510872883334
invitation	9.876277182208335e-05
invite	0.0006284903661405304
issue	0.00014365494083212125
it	0.0038607265348632584
jerk	0.0001616118084361364
join	0.00043096482249636376
journey	0.0002065039774461743
joy	0.0001975255436441667
judge	0.00014365494083212125
judgment	0.00010774120562409094
jump	0.00010774120562409094
keep	0.0024600908617500765
key	0.00018854710984215914
kick	0.00013467650703011366
kind	0.0004130079548923486
kindness	0.00017956867604015155
kiss	0.0012300454308750383
knee	0.0008439727773887123
knife	0.0003232236168722728
knit	0.00010774120562409094
knock	0.0006015550647345077
know	0.00848461994289716
knowledge	0.0003142451830702652
knuckle	0.00015263337463412881
labour	0.000170590242238144
lady	0.0006105334985365153
ladyship	0.00010774120562409094
landlord	0.00013467650703011366
lap	0.00012569807322810608
last	0.0003591373520803031
late	0.00018854710984215914
laugh	0.0019124063998276141
lay	0.002469069295552084
lead	0.002020147605451705
lean	0.0006105334985365153
learn	0.0003770942196843183
leave	0.005827003537502918
left	0.00010774120562409094
leg	0.0015083768787372731
leisure	0.00015263337463412881
less	0.00012569807322810608
let	0.001041498321032879
letter	0.0006554256675465531
liberty	0.0001616118084361364
lie	0.0005027922929124243
life	0.0020470829068577278
lift	0.0003232236168722728
light	0.000574619763328485
like	0.0015083768787372731
likely	0.00011671963942609851
limb	0.00017956867604015155
linger	0.00023343927885219703
lip	0.002487026163156099
list	0.00010774120562409094
listen	0.0008439727773887123
little	0.0027743360448203415
live	0.0010953689238449246
lock	0.0002065039774461743
lodging	0.0002065039774461743
lodgings	0.0003501589182782955
long	0.00026935301406022733
look	0.014580976494460307
lord	0.0001616118084361364
lordship	0.00010774120562409094
lose	0.0010953689238449246
loss	0.00023343927885219703
lounge	0.00011671963942609851
love	0.0022266515828978793
lover	0.00011671963942609851
luggage	9.876277182208335e-05
maid	0.00026037458025821974
maintain	0.000170590242238144
make	0.00848461994289716
mama	0.00015263337463412881
man	0.001786708326599508
manage	0.00015263337463412881
manner	0.002082996642065758
many	0.00018854710984215914
mark	0.00022446084505018944
marriage	0.00011671963942609851
marry	0.0008439727773887123
master	0.0010325198872308714
match	0.00010774120562409094
matter	0.0001616118084361364
may	0.00012569807322810608
meal	0.00011671963942609851
mean	0.001571225915351326
meaning	0.00012569807322810608
means	0.00026935301406022733
measure	0.00010774120562409094
meditation	0.00015263337463412881
meet	0.0012390238646770458
memory	0.00026935301406022733
mention	0.0006105334985365153
merit	0.00011671963942609851
message	0.00013467650703011366
might	0.0003770942196843183
mind	0.004246799188349584
mine	0.00011671963942609851
misfortune	0.00011671963942609851
miss	0.0008529512111907199
mission	9.876277182208335e-05
mistake	0.00022446084505018944
mistress	0.0004938138591104168
moan	0.00013467650703011366
moment	0.000170590242238144
money	0.0005835981971304925
mood	0.00021548241124818188
more	0.0006105334985365153
morning	0.00012569807322810608
most	0.00012569807322810608
mother	0.0031604086983066672
motion	0.0003770942196843183
mount	0.0001975255436441667
moustache	0.00012569807322810608
mouth	0.0014185925407171973
move	0.001194131695667008
mr.	0.00013467650703011366
much	0.0006284903661405304
murmur	0.0006464472337445456
muse	0.00012569807322810608
must	0.00010774120562409094
mutter	0.0008529512111907199
my	0.0006554256675465531
nail	0.00023343927885219703
name	0.0022086947152938643
narrative	0.00012569807322810608
nature	0.000682360968952576
neck	0.0007182747041606062
need	0.0002962883154662501
neighbour	0.00012569807322810608
nephew	0.0005835981971304925
nerve	0.00015263337463412881
next	0.00018854710984215914
niece	0.00030526674926825763
night	0.00025139614645621215
no	0.0002873098816642425
nod	0.0012210669970730305
none	0.00013467650703011366
nose	0.0010774120562409093
not	0.0003770942196843183
note	0.000341180484476288
note-book	0.00010774120562409094
nothing	0.0007990806083786745
notice	0.0004938138591104168
nudge	0.00015263337463412881
nurse	0.0002065039774461743
o	9.876277182208335e-05
obey	0.00023343927885219703
object	0.0005207491605164395
objection	0.00010774120562409094
oblige	0.0005835981971304925
observation	0.0003142451830702652
observe	0.003797877498249205
occasion	0.00025139614645621215
occupation	0.00017956867604015155
occupy	0.00038607265348632587
offence	0.00011671963942609851
offend	0.00011671963942609851
offer	0.000808059042180682
office	0.0004848354253084092
old	0.002657616405394243
one	0.0011402610928549625
only	0.00018854710984215914
open	0.0015802043491533336
opinion	0.0006733825351505683
opportunity	0.000404029521090341
oppose	9.876277182208335e-05
opposite	0.00010774120562409094
order	0.0005297275943184471
other	0.000404029521090341
ought	0.0003950510872883334
out	0.00021548241124818188
overcome	0.00018854710984215914
overhear	0.00015263337463412881
overlook	9.876277182208335e-05
overwhelm	0.00011671963942609851
owe	9.876277182208335e-05
own	0.0020560613406597353
pace	0.00043096482249636376
pain	0.00015263337463412881
pair	9.876277182208335e-05
pale	0.00015263337463412881
palm	9.876277182208335e-05
papa	0.00015263337463412881
paper	0.00014365494083212125
papers	0.0002424177126542046
pardon	0.00021548241124818188
parent	0.00021548241124818188
parlour	9.876277182208335e-05
part	0.00114923952665697
particular	0.00011671963942609851
partner	0.0003950510872883334
party	0.0001616118084361364
pass	0.0017597730251934852
passage	0.00011671963942609851
passion	0.0001616118084361364
pat	0.0003591373520803031
patient	0.00012569807322810608
patron	0.0005027922929124243
pause	0.0007182747041606062
pay	0.0006015550647345077
peace	0.00026037458025821974
peep	0.00014365494083212125
pen	0.00038607265348632587
people	0.0001616118084361364
perceive	0.00025139614645621215
perform	0.00018854710984215914
permit	0.0002873098816642425
persist	0.00012569807322810608
person	0.0005387060281204547
persuade	0.0002424177126542046
pick	0.00046687855770439406
picture	0.0002424177126542046
piece	0.00012569807322810608
pillow	0.00022446084505018944
pin	9.876277182208335e-05
pinch	0.00017956867604015155
pipe	0.0007272531379626139
pity	0.00017956867604015155
place	0.0016520318195693943
plain	0.00011671963942609851
plan	0.0001616118084361364
plant	0.00010774120562409094
plate	0.0002065039774461743
play	0.0004848354253084092
plead	0.00018854710984215914
please	0.000404029521090341
pleased	0.00026935301406022733
pleasure	0.0003142451830702652
pledge	0.00011671963942609851
plunge	0.00012569807322810608
pocket	0.002082996642065758
pocket-book	0.0001975255436441667
pocket-handkerchief	0.0002873098816642425
point	0.0007990806083786745
poke	0.00012569807322810608
ponder	0.00014365494083212125
poor	0.0013916572393111745
portrait	0.00013467650703011366
position	0.0007541884393686366
possess	0.0003322020506742804
possession	0.00018854710984215914
post	0.00026037458025821974
pound	0.00012569807322810608
pour	0.00025139614645621215
pout	0.00010774120562409094
power	0.0007990806083786745
praise	0.00015263337463412881
pray	0.0001975255436441667
prefer	0.00026935301406022733
prepare	0.0005387060281204547
presence	0.0007631668731706441
present	0.0011761748280629926
preserve	0.00023343927885219703
press	0.000574619763328485
pretend	0.00017956867604015155
prevent	0.0003142451830702652
pride	0.00026037458025821974
proceed	0.0017059024223814397
proceedings	0.000170590242238144
produce	0.0005297275943184471
profession	0.000170590242238144
promise	0.00047585699150640165
prompt	0.00011671963942609851
property	0.0002962883154662501
proposal	0.000170590242238144
propose	0.00046687855770439406
prospects	0.00015263337463412881
protection	0.00013467650703011366
protest	0.00017956867604015155
proud	0.0003681157858823107
prove	0.00013467650703011366
provide	0.0001616118084361364
pull	0.0006284903661405304
pupil	0.00018854710984215914
purchase	0.00014365494083212125
purpose	0.0003950510872883334
purse	0.00023343927885219703
pursue	0.002406220258938031
pursuit	9.876277182208335e-05
push	0.0004130079548923486
put	0.0047316346136579935
quarter	0.00013467650703011366
question	0.0005387060281204547
questioner	0.0001616118084361364
quick	0.0001616118084361364
quicken	9.876277182208335e-05
quiet	0.00022446084505018944
quit	0.0001616118084361364
raise	0.001364721937905152
rally	9.876277182208335e-05
re-enter	9.876277182208335e-05
reach	0.0006733825351505683
read	0.0011043473576469321
ready	0.0005835981971304925
reappear	0.00012569807322810608
reason	0.0005297275943184471
recall	0.00026935301406022733
receive	0.002253586884303902
reception	9.876277182208335e-05
recline	9.876277182208335e-05
recognise	0.0005387060281204547
recognize	0.0001616118084361364
recollect	0.00014365494083212125
recollection	0.0001616118084361364
recommend	0.00026935301406022733
recover	0.0005925766309325002
recovery	0.00010774120562409094
red	0.00012569807322810608
redden	0.00011671963942609851
reduce	0.00010774120562409094
refer	0.00030526674926825763
reflect	0.00021548241124818188
reflection	0.0002424177126542046
refrain	0.00010774120562409094
refresh	0.00014365494083212125
refuse	0.00026037458025821974
regard	0.001167196394260985
regret	0.00017956867604015155
rejoin	0.002783314478622349
relapse	0.00011671963942609851
relate	0.00017956867604015155
relation	0.00023343927885219703
relative	0.00014365494083212125
release	0.000404029521090341
relief	0.00013467650703011366
relieve	0.0003681157858823107
remain	0.0015263337463412882
remark	0.0015442906139453035
remember	0.0010504767548348867
remembrance	0.000170590242238144
remind	0.0006733825351505683
remonstrate	0.0003591373520803031
remove	0.00038607265348632587
render	0.0002424177126542046
repair	0.0002424177126542046
repeat	0.0032591714701287505
replace	0.00013467650703011366
reply	0.009508161396326025
report	0.00018854710984215914
represent	0.00025139614645621215
repress	0.00010774120562409094
reproach	0.00014365494083212125
request	0.0004848354253084092
require	0.0003232236168722728
rescue	9.876277182208335e-05
resent	0.00011671963942609851
reserve	0.00011671963942609851
resist	0.00012569807322810608
resolution	0.00013467650703011366
resolve	0.0006195119323385229
respect	0.00023343927885219703
respond	0.00021548241124818188
rest	0.000404029521090341
restless	9.876277182208335e-05
restore	0.0001975255436441667
restrain	0.00018854710984215914
resume	0.0018944495322235988
retain	0.00013467650703011366
retire	0.0006105334985365153
retort	0.0022266515828978793
retreat	0.0002065039774461743
return	0.015074790353570722
rich	0.00012569807322810608
ride	0.00038607265348632587
right	0.0006105334985365153
ring	0.00045790012390238647
rise	0.0019124063998276141
roar	0.0001975255436441667
roll	0.00025139614645621215
room	0.0025857889349781824
round	0.0008978433802007578
rouse	0.0004130079548923486
rub	0.0005117707267144319
ruin	9.876277182208335e-05
run	0.0011133257914489397
rush	0.00015263337463412881
safe	0.0002424177126542046
safety	0.00012569807322810608
sake	0.00026037458025821974
salute	0.00023343927885219703
same	0.0003591373520803031
satisfaction	0.00030526674926825763
satisfied	0.00014365494083212125
satisfy	0.00010774120562409094
save	0.00026037458025821974
say	0.1141069151897143
scream	0.0002065039774461743
search	0.00013467650703011366
seat	0.00174181615758947
secret	0.0003322020506742804
secretary	0.00011671963942609851
secure	0.00010774120562409094
see	0.011887446353858033
seek	0.0006284903661405304
seem	0.0028820772504444324
seize	0.0004848354253084092
select	0.00010774120562409094
self	0.000170590242238144
