filenames,synonymy,total.words,ttr
00000605_22500.txt,0.1936170213,469,0.5223880597
00000605_27000.txt,0.2617021277,469,0.5501066098
00000605_31500.txt,0.2052313883,502,0.5478087649
00000605_36000.txt,0.2110655738,489,0.5501022495
00000605_40500.txt,0.1549586777,485,0.5381443299
00000605_72000.txt,0.158436214,486,0.5144032922
00000605_76500.txt,0.1563786008,488,0.5204918033
00000605_81000.txt,0.2163265306,493,0.5415821501
00000605_85500.txt,0.137295082,491,0.5417515275
00000605_90000.txt,0.1260162602,484,0.4483471074
00000607_101000.txt,0.1494023904,502,0.5597609562
00000607_105500.txt,0.275,480,0.5083333333
00000607_110000.txt,0.1930894309,491,0.5723014257
00000607_11500.txt,0.2638888889,505,0.5089108911
00000607_119500.txt,0.1810865191,499,0.5490981964
00000607_124000.txt,0.25,493,0.5354969574
00000607_128500.txt,0.2266112266,483,0.5155279503
00000607_133000.txt,0.1708333333,484,0.5867768595
00000607_137500.txt,0.2344689379,499,0.49498998
00000607_41000.txt,0.2144288577,500,0.598
00000607_45500.txt,0.208,500,0.584
00000607_5000.txt,0.2736625514,487,0.5174537988
00000607_54500.txt,0.1571428571,491,0.5824847251
00000607_59000.txt,0.2027833002,504,0.5476190476
00000607_63500.txt,0.1916167665,503,0.5685884692
00000607_68000.txt,0.2642276423,495,0.5050505051
00000607_72500.txt,0.2085020243,494,0.5870445344
00000607_77000.txt,0.2515212982,494,0.520242915
00000607_81500.txt,0.1606425703,502,0.5637450199
00000607_86000.txt,0.1285140562,498,0.562248996
00000607_90500.txt,0.18,503,0.5248508946
00000607_95000.txt,0.164,499,0.5370741483
00000616_1.txt,0.2885375494,507,0.4536489152
00000616_41000.txt,0.0796645702,481,0.5758835759
00000616_8000.txt,0.1595092025,493,0.5659229209
00000618_12000.txt,0.1724137931,496,0.5766129032
00000618_16500.txt,0.248447205,484,0.5247933884
00000618_21000.txt,0.1782786885,489,0.5623721881
00000618_25500.txt,0.1298174442,497,0.5674044266
00000618_30000.txt,0.1488933602,498,0.5240963855
00000618_3500.txt,0.1697341513,490,0.5653061224
00000618_39500.txt,0.2217573222,480,0.55
00000618_44000.txt,0.2412371134,485,0.4969072165
00000618_48500.txt,0.2764578834,466,0.4978540773
00000618_6500.txt,0.2108433735,499,0.5931863727
00000620_10500.txt,0.19921875,516,0.5503875969
00000620_15000.txt,0.2149901381,514,0.5233463035
00000620_47000.txt,0.1897233202,507,0.5266272189
00000620_51000.txt,0.2202729045,519,0.5375722543
00000620_55500.txt,0.1837944664,517,0.5106382979
00000620_60000.txt,0.1814595661,509,0.5049115914
00000620_7500.txt,0.2233201581,515,0.5067961165
00000622_11500.txt,0.321888412,466,0.5
00000622_16000.txt,0.2088607595,475,0.5010526316
00000622_20500.txt,0.1847389558,500,0.492
00000622_25000.txt,0.2203389831,474,0.4831223629
00000622_3000.txt,0.1842650104,482,0.520746888
00000622_34500.txt,0.2259414226,478,0.5146443515
00000622_39000.txt,0.2252631579,477,0.5157232704
00000622_43500.txt,0.2094455852,490,0.5163265306
00000622_48000.txt,0.2208067941,472,0.4894067797
00000647_113000.txt,0.2067594433,507,0.5187376726
00000647_117500.txt,0.2343434343,500,0.55
00000647_122000.txt,0.2558635394,472,0.4512711864
00000647_15500.txt,0.2705410822,503,0.5089463221
00000647_20000.txt,0.2549800797,502,0.438247012
00000647_2500.txt,0.1976047904,506,0.4723320158
00000647_29500.txt,0.1944444444,505,0.4772277228
00000647_34000.txt,0.2060606061,506,0.5217391304
00000647_38500.txt,0.2403258656,495,0.5535353535
00000647_43000.txt,0.245508982,506,0.5177865613
00000647_47500.txt,0.2101010101,495,0.5090909091
00000647_51500.txt,0.234939759,499,0.5110220441
00000647_56000.txt,0.206,508,0.5177165354
00000647_60500.txt,0.2510040161,499,0.503006012
00000647_92500.txt,0.1875,497,0.5774647887
00000647_97000.txt,0.312749004,505,0.5089108911
00000664_11000.txt,0.1852631579,477,0.4926624738
00000664_15500.txt,0.1781376518,495,0.5434343434
00000664_20000.txt,0.2345679012,487,0.5277207392
00000664_2500.txt,0.2130801688,475,0.4715789474
00000664_29500.txt,0.1987704918,489,0.5439672802
00000664_34000.txt,0.1825557809,497,0.5452716298
00000664_7000.txt,0.2535787321,493,0.5131845842
00000674_11000.txt,0.2914171657,506,0.5118577075
00000674_15500.txt,0.2634730539,511,0.5518590998
00000674_20000.txt,0.1807228916,499,0.5450901804
00000674_2500.txt,0.182,504,0.5357142857
00000674_29500.txt,0.2055888224,505,0.5683168317
00000674_60500.txt,0.2670807453,483,0.5051759834
00000674_65000.txt,0.2535787321,489,0.5705521472
00000674_7000.txt,0.1572580645,505,0.5801980198
00000675_10000.txt,0.1825726141,482,0.4917012448
00000675_104500.txt,0.2540983607,492,0.5325203252
00000675_14500.txt,0.1151385928,470,0.5723404255
00000675_19000.txt,0.1942740286,490,0.5775510204
00000675_23500.txt,0.2783505155,486,0.5020576132
00000675_28000.txt,0.2745098039,459,0.4531590414
00000675_32500.txt,0.1488888889,451,0.5388026608
00000675_37000.txt,0.1555555556,496,0.5625
00000675_41500.txt,0.1909871245,469,0.5970149254
00000675_46000.txt,0.1393442623,492,0.5304878049
00000675_50000.txt,0.2170212766,473,0.5433403805
00000675_82000.txt,0.1960784314,461,0.5227765727
00000675_86500.txt,0.2289915966,478,0.5439330544
00000675_91000.txt,0.252900232,432,0.5300925926
00000675_95500.txt,0.1810344828,466,0.5557939914
00000676_1000.txt,0.1242105263,483,0.6418219462
00000676_104000.txt,0.2193995381,433,0.5334872979
00000676_108500.txt,0.2073921971,488,0.5573770492
00000676_12500.txt,0.1846473029,484,0.6012396694
00000676_17000.txt,0.1840490798,492,0.5955284553
00000676_21500.txt,0.1145833333,483,0.6438923395
00000676_26000.txt,0.18125,489,0.5664621677
00000676_30500.txt,0.206185567,484,0.5847107438
00000676_35000.txt,0.2012711864,477,0.5094339623
00000676_4000.txt,0.1873684211,478,0.6171548117
00000676_71000.txt,0.186695279,469,0.5735607676
00000676_75500.txt,0.2104121475,460,0.5391304348
00000676_80000.txt,0.1961620469,470,0.5510638298
00000676_8500.txt,0.2077087794,468,0.5897435897
00000676_89500.txt,0.1632231405,488,0.606557377
00000676_94000.txt,0.1610169492,477,0.5932914046
00000676_98500.txt,0.1514522822,487,0.5585215606
00000687_12500.txt,0.2025052192,479,0.5469728601
00000687_17000.txt,0.2111801242,487,0.5482546201
00000687_21500.txt,0.2073921971,492,0.5223577236
00000687_26000.txt,0.1843687375,501,0.5688622754
00000687_30500.txt,0.2229166667,487,0.4948665298
00000687_35000.txt,0.1991614256,477,0.4716981132
00000687_4000.txt,0.2073921971,488,0.5471311475
00000689_27000.txt,0.2556701031,486,0.5308641975
00000689_31500.txt,0.2081632653,492,0.5203252033
00000689_36000.txt,0.18125,481,0.5051975052
00000689_40500.txt,0.1204081633,495,0.5050505051
00000689_45000.txt,0.2583333333,485,0.4329896907
00000689_500.txt,0.1894093686,493,0.5578093306
00000689_54000.txt,0.1927194861,467,0.5096359743
00000689_58500.txt,0.2131147541,491,0.533604888
00000689_63000.txt,0.2109533469,497,0.5593561368
00000689_9500.txt,0.2056451613,499,0.5250501002
00000692_13500.txt,0.1954261954,485,0.5567010309
00000692_18000.txt,0.2740286299,491,0.5397148676
00000692_22500.txt,0.2277432712,486,0.5349794239
00000692_27000.txt,0.2182952183,484,0.5619834711
00000694_16500.txt,0.1996007984,507,0.5108481262
00000694_21000.txt,0.2714570858,503,0.4831013917
00000694_25500.txt,0.3253493014,507,0.4812623274
00000694_30000.txt,0.2292490119,511,0.5146771037
00000694_3500.txt,0.336,505,0.495049505
00000694_39500.txt,0.2747474747,498,0.4598393574
00000694_44000.txt,0.2695473251,487,0.4969199179
00000694_48500.txt,0.2608695652,511,0.4481409002
00000694_52500.txt,0.2574850299,507,0.4418145957
00000694_57000.txt,0.284,504,0.5357142857
00000694_61500.txt,0.2357894737,479,0.5240083507
00000694_66000.txt,0.2222222222,517,0.334622824
00000694_9500.txt,0.252,503,0.5268389662
00000698_13500.txt,0.2194174757,524,0.5114503817
00000698_45000.txt,0.2272727273,510,0.4803921569
00000698_5000.txt,0.1882352941,523,0.5717017208
00000701_1.txt,0.1142857143,459,0.6165577342
00000701_14000.txt,0.1793814433,486,0.5308641975
00000701_18500.txt,0.2169421488,485,0.5402061856
00000701_23000.txt,0.2408906883,499,0.5430861723
00000701_27500.txt,0.206122449,490,0.587755102
00000701_32000.txt,0.2251521298,496,0.5403225806
00000701_36500.txt,0.1290322581,501,0.5628742515
00000701_41000.txt,0.192224622,466,0.525751073
00000701_45500.txt,0.245508982,504,0.5535714286
00000701_5000.txt,0.1755102041,493,0.5882352941
00000701_54500.txt,0.2238193018,495,0.5313131313
00000701_59000.txt,0.2231404959,487,0.5277207392
00000705_11500.txt,0.2868852459,488,0.5553278689
00000705_16000.txt,0.1858585859,503,0.5984095427
00000705_20500.txt,0.1963927856,499,0.5811623246
00000705_25000.txt,0.1889117043,488,0.5737704918
00000705_3000.txt,0.2124248497,500,0.556
00000705_34500.txt,0.175257732,486,0.5617283951
00000705_39000.txt,0.1906693712,494,0.5344129555
00000705_43500.txt,0.2322175732,479,0.5553235908
00000705_48000.txt,0.1904761905,487,0.5338809035
00000705_52000.txt,0.1790123457,488,0.5799180328
00000705_56500.txt,0.1995884774,489,0.5644171779
00000705_61000.txt,0.1454545455,503,0.5884691849
00000705_65500.txt,0.132780083,482,0.5892116183
00000705_70000.txt,0.1721991701,485,0.6144329897
00000710_22000.txt,0.1983805668,503,0.4174950298
00000710_26500.txt,0.2246963563,502,0.5
00000710_31000.txt,0.2287449393,503,0.4930417495
00000710_35500.txt,0.3197556008,495,0.4626262626
00000710_40000.txt,0.2258064516,500,0.468
00000710_4500.txt,0.2097759674,492,0.5040650407
00000710_49500.txt,0.1777777778,501,0.4231536926
00000710_53500.txt,0.234939759,502,0.4940239044
00000710_58000.txt,0.1606425703,503,0.5208747515
00000710_62500.txt,0.25,504,0.4603174603
00000710_67000.txt,0.298,501,0.4351297405
00000710_71500.txt,0.2174796748,497,0.4808853119
00000710_76000.txt,0.2510121457,500,0.486
00000710_8500.txt,0.2174796748,499,0.498997996
00000712_4000.txt,0.2251521298,495,0.5111111111
00000712_44500.txt,0.2540983607,491,0.4643584521
00000712_49000.txt,0.2581967213,489,0.4683026585
00000712_53000.txt,0.252,501,0.499001996
00000712_57500.txt,0.2303030303,496,0.4677419355
00000712_62000.txt,0.3044354839,498,0.4658634538
00000712_66500.txt,0.3016194332,494,0.504048583
00000712_71000.txt,0.2489795918,490,0.4530612245
00000712_75500.txt,0.2525667351,489,0.4539877301
00000712_80000.txt,0.1983805668,499,0.4729458918
00000712_8500.txt,0.2,493,0.5070993915
00000712_89500.txt,0.2771084337,498,0.4598393574
00000712_94000.txt,0.2128099174,484,0.4938016529
00000727_9500.txt,0.2404040404,500,0.562
00000732_13500.txt,0.187628866,487,0.5277207392
00000732_18000.txt,0.1703853955,495,0.5797979798
00000732_22500.txt,0.18275154,486,0.5329218107
00000732_27000.txt,0.2713987474,481,0.5426195426
00000732_31500.txt,0.202,499,0.5551102204
00000732_36000.txt,0.2273641851,501,0.5329341317
00000732_40500.txt,0.2141414141,496,0.5564516129
00000732_45000.txt,0.1588983051,473,0.5835095137
00000732_8000.txt,0.2551020408,490,0.4959183673
00000734_12000.txt,0.1963190184,491,0.5804480652
00000734_16500.txt,0.1290322581,496,0.5826612903
00000734_21000.txt,0.106122449,491,0.6069246436
00000734_25500.txt,0.1626617375,543,0.576427256
00000739_34000.txt,0.3041666667,482,0.5269709544
00000739_38500.txt,0.2016293279,499,0.501002004
00000739_43000.txt,0.2328482328,483,0.5424430642
00000739_47500.txt,0.2443991853,493,0.4989858012
00000739_51500.txt,0.2458677686,485,0.5175257732
00000739_56000.txt,0.2688391039,495,0.5090909091
00000739_60500.txt,0.2691511387,485,0.4927835052
00000739_65000.txt,0.275862069,494,0.4898785425
00000739_7000.txt,0.254509018,500,0.486
00000739_74500.txt,0.2371134021,487,0.4969199179
00000739_79000.txt,0.3073593074,463,0.494600432
00000739_83500.txt,0.2306079665,487,0.5749486653
00000739_88000.txt,0.1961206897,467,0.5203426124
00000739_9500.txt,0.1770833333,486,0.5946502058
00000756_40500.txt,0.2278225806,502,0.5637450199
00000756_45000.txt,0.2171189979,479,0.5427974948
00000756_500.txt,0.1457489879,503,0.5864811133
00000756_54000.txt,0.1606425703,505,0.5683168317
00000756_58500.txt,0.2065439673,493,0.5496957404
00000756_63000.txt,0.1612903226,501,0.5528942116
00000756_8500.txt,0.1919191919,497,0.569416499
00000771_102000.txt,0.2137096774,496,0.5362903226
00000771_106500.txt,0.2195121951,492,0.593495935
00000771_111000.txt,0.1234817814,496,0.5927419355
00000771_115500.txt,0.2553191489,476,0.5441176471
00000771_120000.txt,0.2611464968,471,0.5244161359
00000771_12500.txt,0.2282828283,495,0.5797979798
00000771_129500.txt,0.1794354839,497,0.53722334
00000771_160500.txt,0.204040404,499,0.5551102204
00000771_165000.txt,0.2079831933,477,0.5618448637
00000771_17000.txt,0.1756198347,484,0.6053719008
00000771_21500.txt,0.2097457627,473,0.5454545455
00000771_26000.txt,0.2052313883,498,0.5702811245
00000771_30500.txt,0.2890295359,474,0.55907173
00000771_35000.txt,0.2429149798,496,0.5725806452
00000771_4000.txt,0.1723446894,500,0.568
00000771_44500.txt,0.1794354839,496,0.5483870968
00000771_49000.txt,0.2016806723,476,0.525210084
00000771_53000.txt,0.2520325203,494,0.5587044534
00000771_57500.txt,0.2206477733,495,0.5636363636
00000771_62000.txt,0.1768292683,496,0.5705645161
00000771_66500.txt,0.22406639,482,0.5643153527
00000771_98500.txt,0.2578616352,478,0.5669456067
00000772_102000.txt,0.2596153846,520,0.4326923077
00000772_106500.txt,0.2262357414,515,0.5495145631
00000772_11500.txt,0.2074363992,516,0.4709302326
00000772_16000.txt,0.2905660377,530,0.4396226415
00000772_20500.txt,0.2003968254,513,0.5380116959
00000772_25000.txt,0.1843137255,513,0.5321637427
00000772_3000.txt,0.2023809524,515,0.5514563107
00000772_34500.txt,0.2437137331,521,0.5086372361
00000772_39000.txt,0.2843326886,523,0.4971319312
00000772_43500.txt,0.1854043393,512,0.515625
00000772_48000.txt,0.2062868369,511,0.4872798434
00000772_52000.txt,0.1972111554,508,0.4940944882
00000772_56500.txt,0.2534653465,508,0.5177165354
00000772_88500.txt,0.2242063492,515,0.5048543689
00000772_93000.txt,0.2145669291,511,0.4872798434
00000772_97500.txt,0.2475442043,513,0.4834307992
00000780_11500.txt,0.2729124236,492,0.5162601626
00000780_16000.txt,0.2224532225,484,0.5227272727
00000780_20500.txt,0.2288659794,485,0.4824742268
00000780_25000.txt,0.2813141684,487,0.523613963
00000780_3000.txt,0.2012847966,469,0.4882729211
00000780_34500.txt,0.2336842105,475,0.4842105263
00000780_39000.txt,0.2042553191,472,0.5233050847
00000780_43500.txt,0.2262156448,475,0.4905263158
00000780_48000.txt,0.2676348548,482,0.4543568465
00000780_52000.txt,0.2294736842,476,0.4957983193
00000780_56500.txt,0.181443299,490,0.5408163265
00000780_88500.txt,0.2834008097,494,0.495951417
00000781_1000.txt,0.1825557809,501,0.5489021956
00000781_14500.txt,0.1954261954,483,0.5859213251
00000781_19000.txt,0.1967213115,490,0.5673469388
00000781_23500.txt,0.2863157895,479,0.5532359081
00000781_28000.txt,0.2391752577,487,0.5441478439
00000781_32500.txt,0.139959432,472,0.5169491525
00000781_37000.txt,0.2016632017,480,0.5395833333
00000781_7000.txt,0.1663286004,497,0.5814889336
00000782_11000.txt,0.2231404959,487,0.5441478439
00000782_15500.txt,0.2238493724,480,0.5479166667
00000782_20000.txt,0.1687242798,485,0.5278350515
00000782_2500.txt,0.1943319838,496,0.5947580645
00000782_29500.txt,0.2279569892,467,0.5267665953
00000782_60500.txt,0.1367346939,492,0.587398374
00000782_65000.txt,0.1970338983,473,0.5137420719
00000782_7000.txt,0.1915789474,479,0.5323590814
00000782_74500.txt,0.2596348884,499,0.5450901804
00000782_79000.txt,0.1774193548,499,0.5611222445
00000782_9500.txt,0.2135523614,489,0.5603271984
00000792_103000.txt,0.2045889101,526,0.4220532319
00000792_107500.txt,0.2585551331,533,0.4277673546
00000792_112000.txt,0.2398452611,517,0.4448742747
00000792_116500.txt,0.2103174603,504,0.4821428571
00000792_121000.txt,0.2366863905,509,0.4675834971
00000792_16000.txt,0.280075188,532,0.4492481203
00000792_20500.txt,0.2720306513,524,0.4790076336
00000792_25000.txt,0.2066929134,511,0.481409002
00000792_56500.txt,0.2524654832,509,0.4872298625
00000792_61000.txt,0.2376237624,506,0.4664031621
00000792_65500.txt,0.1544554455,505,0.4871287129
00000792_70000.txt,0.2602739726,514,0.486381323
00000792_7500.txt,0.280876494,502,0.4402390438
00000792_79500.txt,0.287109375,515,0.4660194175
00000792_84000.txt,0.2015209125,528,0.4678030303
00000792_88500.txt,0.2746212121,529,0.4555765595
00000792_93000.txt,0.25,518,0.4613899614
00000792_97500.txt,0.2,506,0.4584980237
00000795_11500.txt,0.2242424242,498,0.5281124498
00000795_16000.txt,0.2295409182,505,0.4831683168
00000795_20500.txt,0.193877551,496,0.5282258065
00000795_25000.txt,0.2085889571,490,0.5265306122
00000795_56500.txt,0.2037037037,490,0.5448979592
00000795_61000.txt,0.1700819672,491,0.5478615071
00000795_65500.txt,0.2612244898,493,0.4137931034
00000795_70000.txt,0.1554192229,493,0.5334685598
00000795_9000.txt,0.1868583162,492,0.5101626016
00000797_13000.txt,0.2693877551,491,0.4949083503
00000797_17500.txt,0.2682926829,496,0.502016129
00000797_22000.txt,0.2334004024,501,0.5069860279
00000797_26500.txt,0.2678936605,493,0.5152129817
00000797_31000.txt,0.248015873,507,0.5542406312
00000797_35500.txt,0.243852459,494,0.5
00000797_40000.txt,0.2495049505,509,0.5324165029
00000797_4500.txt,0.262195122,493,0.4807302231
00000797_49500.txt,0.284,502,0.5059760956
00000797_80500.txt,0.2155688623,501,0.5249500998
00000797_85000.txt,0.2210953347,493,0.5821501014
00000797_9000.txt,0.224,511,0.5127201566
00000807_12500.txt,0.2157676349,484,0.5082644628
00000807_17000.txt,0.2070393375,486,0.5082304527
00000807_21500.txt,0.1628865979,486,0.537037037
00000807_26000.txt,0.1520833333,482,0.5560165975
00000807_30500.txt,0.2380952381,485,0.5154639175
00000807_35000.txt,0.1625514403,487,0.5728952772
00000807_4000.txt,0.1778242678,485,0.5340206186
00000807_44500.txt,0.1325301205,506,0.5928853755
00000807_49000.txt,0.2213114754,489,0.5644171779
00000807_53000.txt,0.187628866,485,0.5072164948
00000807_57500.txt,0.2095435685,482,0.5331950207
00000809_22500.txt,0.2132796781,498,0.5361445783
00000809_27000.txt,0.1776447106,503,0.5308151093
00000809_31500.txt,0.238,500,0.506
00000809_36000.txt,0.1589537223,500,0.476
00000809_40500.txt,0.1840490798,490,0.5510204082
00000809_45000.txt,0.1918367347,493,0.5294117647
00000809_500.txt,0.2182539683,508,0.6043307087
00000809_54000.txt,0.1812749004,502,0.5498007968
00000809_7000.txt,0.2606924644,491,0.5478615071
00000817_11000.txt,0.1886409736,493,0.490872211
00000817_15500.txt,0.1959183673,491,0.5030549898
00000817_20000.txt,0.1382113821,494,0.4939271255
00000817_2500.txt,0.1706827309,503,0.5288270378
00000817_29500.txt,0.2489626556,483,0.5072463768
00000819_18000.txt,0.229787234,471,0.5456475584
00000819_22500.txt,0.1837606838,470,0.5212765957
00000819_27000.txt,0.1895833333,481,0.5093555094
00000819_31500.txt,0.1800433839,462,0.4696969697
00000819_36000.txt,0.2323232323,497,0.5452716298
00000819_40500.txt,0.1733615222,474,0.5210970464
00000819_45000.txt,0.2068230277,469,0.5074626866
00000819_500.txt,0.206185567,487,0.5544147844
00000819_54000.txt,0.1848739496,479,0.5553235908
00000819_58500.txt,0.1544715447,493,0.537525355
00000819_63000.txt,0.2292089249,493,0.5131845842
00000819_67500.txt,0.1618257261,482,0.5663900415
00000822_11000.txt,0.1570576541,505,0.500990099
00000822_43000.txt,0.2158415842,512,0.447265625
00000822_47500.txt,0.1610337972,506,0.523715415
00000822_51500.txt,0.2594059406,513,0.432748538
00000822_56000.txt,0.2539370079,512,0.5078125
00000822_60500.txt,0.2297029703,511,0.4637964775
00000822_65000.txt,0.186,501,0.5229540918
00000822_7000.txt,0.2613861386,510,0.4960784314
00000827_100500.txt,0.1736526946,504,0.5615079365
00000827_14000.txt,0.2064128257,503,0.5149105368
00000827_18500.txt,0.2314049587,488,0.5368852459
00000827_23000.txt,0.265060241,500,0.482
00000827_27500.txt,0.2226720648,496,0.5241935484
00000827_32000.txt,0.2235528942,504,0.4801587302
00000827_36500.txt,0.2434077079,496,0.5
00000827_68000.txt,0.2348336595,516,0.515503876
00000827_72500.txt,0.3112449799,502,0.4641434263
00000827_77000.txt,0.2554027505,512,0.494140625
00000827_81500.txt,0.2063492063,505,0.4752475248
00000827_86000.txt,0.2075098814,512,0.51953125
00000827_90500.txt,0.2432432432,484,0.5227272727
00000827_95000.txt,0.1808943089,493,0.5010141988
00000833_1.txt,0.1345381526,506,0.5830039526
00000833_13000.txt,0.248,501,0.5229540918
00000833_17500.txt,0.1445783133,502,0.4760956175
00000833_22000.txt,0.2409638554,502,0.4621513944
00000833_26500.txt,0.2747035573,506,0.4920948617
00000833_31000.txt,0.2321428571,506,0.5177865613
00000833_35500.txt,0.1676646707,504,0.5138888889
00000833_67000.txt,0.2411764706,511,0.4951076321
00000833_71500.txt,0.1576846307,505,0.5445544554
00000833_76000.txt,0.199195171,499,0.4789579158
00000833_80500.txt,0.2137096774,507,0.4635108481
00000833_85000.txt,0.1983967936,500,0.5
00000833_9000.txt,0.245508982,503,0.4791252485
00000833_94500.txt,0.2444444444,497,0.509054326
00000833_99000.txt,0.1856287425,501,0.5568862275
00000838_13000.txt,0.1830708661,510,0.5470588235
00000838_17500.txt,0.2272727273,510,0.5568627451
00000838_22000.txt,0.1769383698,503,0.5685884692
00000838_26500.txt,0.2149901381,508,0.5177165354
00000838_31000.txt,0.1964285714,507,0.5779092702
00000838_35500.txt,0.1666666667,498,0.5321285141
00000838_67000.txt,0.1812749004,502,0.5258964143
00000838_71500.txt,0.1425742574,505,0.497029703
00000838_9500.txt,0.2084168337,500,0.522
00000840_103000.txt,0.2610441767,501,0.4790419162
00000840_107500.txt,0.2762096774,497,0.53722334
00000840_112000.txt,0.284,507,0.4911242604
00000840_116500.txt,0.2564612326,503,0.4612326044
00000840_121000.txt,0.25,498,0.5020080321
00000840_125500.txt,0.2208835341,500,0.48
00000840_130000.txt,0.1440162272,493,0.4868154158
00000840_13500.txt,0.2770137525,514,0.5038910506
00000840_18000.txt,0.2099009901,508,0.5433070866
00000840_22500.txt,0.1587301587,505,0.5108910891
00000840_27000.txt,0.224,505,0.4910891089
00000840_58500.txt,0.2848605578,503,0.4632206759
00000840_63000.txt,0.306,500,0.524
00000840_67500.txt,0.2165354331,511,0.5362035225
00000840_72000.txt,0.1963927856,502,0.4960159363
00000840_76500.txt,0.2293762575,497,0.5271629779
00000840_81000.txt,0.2364729459,512,0.4921875
00000840_85500.txt,0.1818181818,499,0.5230460922
00000840_90000.txt,0.2564102564,512,0.484375
00000840_9500.txt,0.2008032129,501,0.6027944112
00000840_99500.txt,0.2874493927,497,0.509054326
00000861_13500.txt,0.2127236581,510,0.462745098
00000861_18000.txt,0.2,511,0.4716242661
00000861_22500.txt,0.208,502,0.4721115538
00000861_27000.txt,0.1843137255,527,0.495256167
00000861_8500.txt,0.1996047431,513,0.4931773879
00000870_12500.txt,0.2304347826,461,0.5488069414
00000870_17000.txt,0.2706131078,474,0.5189873418
00000870_21500.txt,0.1818181818,484,0.5661157025
00000870_26000.txt,0.1344195519,491,0.5967413442
00000870_30500.txt,0.2567849687,479,0.5636743215
00000870_35000.txt,0.2136929461,484,0.4710743802
00000870_4000.txt,0.2469387755,493,0.4746450304
00000870_44500.txt,0.2648305085,479,0.4864300626
00000870_49000.txt,0.1773195876,485,0.5298969072
00000870_53000.txt,0.1606425703,496,0.6350806452
00000870_57500.txt,0.2327044025,479,0.5427974948
00000870_62000.txt,0.2066805846,481,0.5135135135
00000870_66500.txt,0.2597137014,490,0.5265306122
00000873_15000.txt,0.1556886228,502,0.5637450199
00000873_2000.txt,0.226993865,493,0.5212981744
00000873_24500.txt,0.1515151515,505,0.5445544554
00000873_29000.txt,0.2439516129,501,0.5069860279
00000873_33500.txt,0.2283950617,490,0.5551020408
00000873_38000.txt,0.2672064777,498,0.5261044177
00000873_42500.txt,0.1821862348,497,0.5513078471
00000873_47000.txt,0.2395604396,456,0.5065789474
00000873_51000.txt,0.2489878543,494,0.5384615385
00000873_55500.txt,0.2331154684,461,0.5010845987
00000873_60000.txt,0.1724845996,492,0.5345528455
00000873_6500.txt,0.2219959267,492,0.5325203252
00000873_69500.txt,0.2041237113,487,0.5359342916
00000873_74000.txt,0.1804979253,485,0.5649484536
00000877_31500.txt,0.1527777778,510,0.5117647059
00000877_36000.txt,0.2200772201,525,0.5066666667
00000877_40500.txt,0.1861386139,506,0.5079051383
00000877_45000.txt,0.21875,522,0.4789272031
00000877_500.txt,0.1663366337,514,0.6011673152
00000877_54000.txt,0.1884920635,516,0.523255814
00000877_58500.txt,0.2222222222,516,0.5
00000877_63000.txt,0.2564102564,516,0.4941860465
00000877_67500.txt,0.1729622266,512,0.55859375
00000877_72000.txt,0.2578740157,509,0.5068762279
00000877_76500.txt,0.1809338521,524,0.4942748092
00000877_81000.txt,0.2415169661,514,0.3307392996
00000880_1000.txt,0.2958333333,482,0.4917012448
00000880_104000.txt,0.2038216561,472,0.4555084746
00000880_36000.txt,0.2323651452,487,0.4948665298
00000880_40500.txt,0.1818181818,474,0.3607594937
00000880_45000.txt,0.1488469602,479,0.503131524
00000880_500.txt,0.2160493827,487,0.5503080082
00000880_54000.txt,0.2136929461,482,0.4564315353
00000880_58500.txt,0.2301425662,491,0.4949083503
00000880_63000.txt,0.2790224033,492,0.5203252033
00000880_67500.txt,0.2556237219,493,0.5152129817
00000880_72000.txt,0.2261410788,483,0.4844720497
00000880_76500.txt,0.2345679012,486,0.5144032922
00000880_81000.txt,0.250509165,492,0.412601626
00000880_85500.txt,0.2616033755,475,0.5305263158
00000880_90000.txt,0.1929460581,483,0.4989648033
00000880_9500.txt,0.2430703625,470,0.4723404255
00000892_36000.txt,0.170995671,463,0.5377969762
00000892_40500.txt,0.1954261954,482,0.5684647303
00000892_45000.txt,0.1808510638,476,0.5
00000892_500.txt,0.1589861751,397,0.5667506297
00000892_54000.txt,0.2132505176,491,0.5437881874
00000892_58500.txt,0.223880597,471,0.5498938429
00000892_63000.txt,0.2618025751,467,0.5481798715
00000892_67500.txt,0.2388059701,470,0.5638297872
00000892_72000.txt,0.2023255814,434,0.5138248848
00000892_76500.txt,0.223880597,470,0.5276595745
00000892_81000.txt,0.232300885,455,0.5538461538
00000892_85500.txt,0.2302771855,470,0.5106382979
00000892_9500.txt,0.1950207469,492,0.5894308943
00000901_13500.txt,0.2233009709,517,0.5048355899
00000902_24500.txt,0.2295719844,505,0.4851485149
00000902_500.txt,0.1854043393,511,0.4637964775
00000902_9500.txt,0.2441860465,508,0.4783464567
00000922_13500.txt,0.2678936605,492,0.4837398374
00000922_18000.txt,0.2707509881,506,0.442687747
00000922_22500.txt,0.277665996,497,0.4929577465
00000922_27000.txt,0.3086419753,488,0.5102459016
00000922_31500.txt,0.2792607803,490,0.5244897959
00000922_36000.txt,0.22406639,485,0.4865979381
00000922_40500.txt,0.2400793651,510,0.5254901961
00000922_45000.txt,0.2541666667,481,0.5051975052
00000922_500.txt,0.250501002,503,0.4652087475
00000922_54000.txt,0.2774327122,487,0.5133470226
